number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1360,0.05341290310025215,2025-04-25 23:28:13.624927,2025-04-25 23:29:33.320851,0 days 00:01:19.695924,0.0625264812308315,240,1,2,32,0.15632860958303443,144,4,1,112,0.29958684335074903,96,3,4,64,0.22205675005637532,448,240.0,,2,2,0.00036899466940041686,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1360_best_state.pt,"{'learning_rate': 0.00036899466940041686, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1361,0.07480741292238235,2025-04-25 23:28:25.677655,2025-04-25 23:29:39.844603,0 days 00:01:14.166948,0.0715897318232612,160,3,3,32,0.0804589125914963,128,4,2,48,0.272040717401749,48,2,1,64,0.2557855670814201,472,200.0,416.0,3,2,0.0017406852406999934,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1361_best_state.pt,"{'learning_rate': 0.0017406852406999934, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1362,0.056219883263111115,2025-04-25 23:28:49.053644,2025-04-25 23:29:53.902241,0 days 00:01:04.848597,0.0015650295341951524,208,1,1,32,0.12536516375578943,224,3,1,128,0.2341890388396329,96,3,2,128,0.21692028925519563,368,256.0,336.0,3,2,0.0003771401596705341,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1362_best_state.pt,"{'learning_rate': 0.0003771401596705341, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1363,0.061261601746082306,2025-04-25 23:29:33.567825,2025-04-25 23:31:22.901413,0 days 00:01:49.333588,0.012424262977486257,256,1,1,48,0.1647999903898448,160,3,2,48,0.17344827150859787,48,4,4,64,0.13196725485787306,416,296.0,128.0,3,2,0.00025994232706426547,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1363_best_state.pt,"{'learning_rate': 0.00025994232706426547, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1364,0.0610089972615242,2025-04-25 23:29:40.112279,2025-04-25 23:30:21.307985,0 days 00:00:41.195706,0.09045453457514714,256,1,1,32,0.15517320489925415,208,2,2,128,0.2688129237584262,48,1,1,32,0.10376034559446708,384,184.0,376.0,3,2,0.0013435869003390146,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1364_best_state.pt,"{'learning_rate': 0.0013435869003390146, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1365,0.05894383415579796,2025-04-25 23:29:54.261143,2025-04-25 23:31:03.665703,0 days 00:01:09.404560,0.0375247034240147,128,1,1,32,0.07601207932353521,160,3,1,64,0.26959324630792997,32,4,2,112,0.2440056107274748,512,128.0,304.0,3,2,0.0009842779873403579,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1365_best_state.pt,"{'learning_rate': 0.0009842779873403579, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1366,0.07253975421190262,2025-04-25 23:30:21.790896,2025-04-25 23:31:03.311564,0 days 00:00:41.520668,0.220474302021996,112,3,1,96,0.13272527379741922,192,1,4,64,0.2511530970639613,128,3,3,80,0.015116297884252339,232,376.0,352.0,3,2,0.002785558265402881,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1366_best_state.pt,"{'learning_rate': 0.002785558265402881, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1367,0.11207503825426102,2025-04-25 23:31:03.729186,2025-04-25 23:32:35.952405,0 days 00:01:32.223219,0.021985880240498856,192,3,4,128,0.21834921145133435,64,3,2,112,0.18919634589046627,32,2,3,48,0.07435996950072672,312,,,1,2,0.00015158116385292293,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1367_best_state.pt,"{'learning_rate': 0.00015158116385292293, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1368,0.0698012262582779,2025-04-25 23:31:03.861654,2025-04-25 23:31:34.836483,0 days 00:00:30.974829,0.016721091482504724,192,1,2,32,0.1134299070120429,240,4,1,112,0.17624068785366842,64,2,2,96,0.2585334949099474,400,216.0,296.0,3,1,0.0021778429878882293,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1368_best_state.pt,"{'learning_rate': 0.0021778429878882293, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1369,0.05755592882633209,2025-04-25 23:31:23.147930,2025-04-25 23:32:36.010598,0 days 00:01:12.862668,0.0004194142826760309,224,2,2,80,0.07680174613732324,160,3,3,96,0.20602239712459275,48,4,3,64,0.20494199531044255,512,320.0,408.0,3,2,0.000635358003114569,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1369_best_state.pt,"{'learning_rate': 0.000635358003114569, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1370,0.06034919247031212,2025-04-25 23:31:35.201780,2025-04-25 23:32:27.358374,0 days 00:00:52.156594,0.03498876392923428,256,1,1,112,0.21752274095240343,176,4,2,80,0.2911665593069601,64,4,4,96,0.21469640618404806,488,416.0,208.0,3,2,0.001189580766236015,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1370_best_state.pt,"{'learning_rate': 0.001189580766236015, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1371,0.06210970878601074,2025-04-25 23:32:27.630744,2025-04-25 23:33:42.058483,0 days 00:01:14.427739,0.04254237932620683,176,1,1,112,0.18672988370363902,192,4,1,32,0.03722693745336956,32,4,2,64,0.19175820063947557,448,248.0,,2,2,0.00015072518882128873,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1371_best_state.pt,"{'learning_rate': 0.00015072518882128873, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1372,0.09163855016231537,2025-04-25 23:32:36.181542,2025-04-25 23:33:58.490798,0 days 00:01:22.309256,0.07578177921808261,160,2,2,64,0.2316224515458415,96,2,3,96,0.005805142282627962,112,1,4,32,0.24231948066445608,264,176.0,,2,1,0.00013197963297337814,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1372_best_state.pt,"{'learning_rate': 0.00013197963297337814, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1373,0.06386867165565491,2025-04-25 23:32:36.264265,2025-04-25 23:34:21.367738,0 days 00:01:45.103473,0.1025563500931998,256,1,1,64,0.11365001389743282,112,3,1,96,0.21472244510493832,80,3,4,64,0.29806425162904415,400,264.0,,2,2,0.00031066479248842595,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1373_best_state.pt,"{'learning_rate': 0.00031066479248842595, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1374,0.07570259273052216,2025-04-25 23:33:42.348750,2025-04-25 23:34:56.149688,0 days 00:01:13.800938,0.09778390421211616,128,2,2,32,0.11857216900682495,128,3,2,64,0.24950495216941726,32,1,2,128,0.2988265167961083,384,224.0,336.0,3,2,0.0002520704191030197,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1374_best_state.pt,"{'learning_rate': 0.0002520704191030197, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1375,0.08795592933893204,2025-04-25 23:33:58.866589,2025-04-25 23:35:44.338452,0 days 00:01:45.471863,0.1702352467742833,256,1,1,80,0.1380895660240848,80,3,2,112,0.14042757643104506,48,4,2,64,0.04949560854090626,368,,,1,2,0.0004253167385450861,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1375_best_state.pt,"{'learning_rate': 0.0004253167385450861, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1376,0.06399983167648315,2025-04-25 23:34:21.677904,2025-04-25 23:35:29.064953,0 days 00:01:07.387049,0.12348164477416002,64,3,4,64,0.07885767729023611,96,2,2,112,0.22106095877205495,96,4,4,128,0.2414284849968953,472,168.0,120.0,3,1,0.0019149071408394666,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1376_best_state.pt,"{'learning_rate': 0.0019149071408394666, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1377,0.05777411907911301,2025-04-25 23:34:56.443451,2025-04-25 23:36:05.930244,0 days 00:01:09.486793,0.0007631110531970131,176,1,2,48,0.1788022280461925,144,4,2,112,0.2870897157339099,48,3,3,80,0.07034399687496166,472,128.0,288.0,3,2,0.0004748534428656832,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1377_best_state.pt,"{'learning_rate': 0.0004748534428656832, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1378,0.07958223670721054,2025-04-25 23:35:29.371885,2025-04-25 23:36:50.039130,0 days 00:01:20.667245,0.13401504589501406,160,1,1,80,0.013429961276505475,128,4,2,96,0.12025234436163187,32,3,4,112,0.1705314374383999,496,304.0,368.0,3,2,0.00020571641202689095,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1378_best_state.pt,"{'learning_rate': 0.00020571641202689095, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1379,0.10952937602996826,2025-04-25 23:35:44.598570,2025-04-25 23:36:41.971486,0 days 00:00:57.372916,0.15311347818272456,256,3,2,32,0.23456231586307388,128,2,3,112,0.21423781845299192,112,4,4,48,0.20292486172124546,80,216.0,,2,1,0.0004380723642773043,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1379_best_state.pt,"{'learning_rate': 0.0004380723642773043, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1380,0.060141969472169876,2025-04-25 23:36:06.216706,2025-04-25 23:37:34.598970,0 days 00:01:28.382264,0.026694283108797907,240,3,2,80,0.05604008548427947,160,3,2,64,0.1302103487444869,64,4,4,64,0.2319579124863897,464,272.0,320.0,3,2,0.000287140376507523,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1380_best_state.pt,"{'learning_rate': 0.000287140376507523, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1381,0.06467755138874054,2025-04-25 23:36:42.538929,2025-04-25 23:37:45.042057,0 days 00:01:02.503128,0.08038812788545217,208,3,2,48,0.14732761408389258,192,4,1,112,0.13856745956744368,80,1,3,112,0.26425722747412217,472,208.0,448.0,3,2,0.0008229383373204407,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1381_best_state.pt,"{'learning_rate': 0.0008229383373204407, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1382,0.0638870820403099,2025-04-25 23:36:50.368041,2025-04-25 23:38:18.943475,0 days 00:01:28.575434,0.02529896041792859,240,1,1,80,0.02863900415172549,112,3,2,128,0.22893446549188806,64,4,2,96,0.017838610205365944,312,,,1,2,0.0001828979664514916,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1382_best_state.pt,"{'learning_rate': 0.0001828979664514916, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1383,0.05668801814317703,2025-04-25 23:37:34.889461,2025-04-25 23:38:47.168548,0 days 00:01:12.279087,0.04360487110157675,224,1,2,64,0.16192961945591403,128,4,1,128,0.25170146769839397,48,3,2,80,0.15994189648569251,408,128.0,384.0,3,2,0.0002626565690103135,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1383_best_state.pt,"{'learning_rate': 0.0002626565690103135, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1384,0.058197394013404846,2025-04-25 23:37:45.386541,2025-04-25 23:39:09.197153,0 days 00:01:23.810612,0.09309612700572792,192,2,1,48,0.09623236458060078,144,4,1,96,0.23945391561162516,64,3,2,128,0.22807199433177475,376,336.0,272.0,3,2,0.0005055392621211008,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1384_best_state.pt,"{'learning_rate': 0.0005055392621211008, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1385,0.06845781952142715,2025-04-25 23:38:19.290499,2025-04-25 23:38:59.001754,0 days 00:00:39.711255,0.1098233720645955,208,1,1,32,0.1487242934102198,192,3,1,96,0.24699863133951552,48,1,1,32,0.25026333154188196,320,256.0,336.0,3,1,0.004467891802343101,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1385_best_state.pt,"{'learning_rate': 0.004467891802343101, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1386,0.05371344834566116,2025-04-25 23:38:47.443941,2025-04-25 23:40:15.130931,0 days 00:01:27.686990,0.0011806528665648675,192,1,3,48,0.14140777261655887,176,4,1,128,0.29068319594263126,128,2,2,80,0.23130699150451106,392,424.0,168.0,3,2,0.00021837847462475034,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1386_best_state.pt,"{'learning_rate': 0.00021837847462475034, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1387,0.10158015787601471,2025-04-25 23:38:59.262503,2025-04-25 23:40:05.752392,0 days 00:01:06.489889,0.08712270219159987,128,4,1,128,0.1911021634831412,64,3,1,64,0.20835571074936377,80,1,4,64,0.2868767138273612,208,176.0,,2,1,0.00029605919993731713,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1387_best_state.pt,"{'learning_rate': 0.00029605919993731713, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1388,0.05604224652051926,2025-04-25 23:39:09.493545,2025-04-25 23:40:19.333315,0 days 00:01:09.839770,0.05313757647380834,224,1,1,80,0.13976285509203462,192,3,1,80,0.05897096522254429,64,3,3,112,0.17375967421955885,480,232.0,344.0,3,2,0.00026501792091397506,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1388_best_state.pt,"{'learning_rate': 0.00026501792091397506, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1389,0.09863131493330002,2025-04-25 23:40:06.011345,2025-04-25 23:41:09.090857,0 days 00:01:03.079512,0.13773759744513187,112,4,3,48,0.08404820230614973,80,2,4,128,0.18052948399872462,128,4,2,48,0.1551871190307382,456,,,1,1,0.0036039841228978327,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1389_best_state.pt,"{'learning_rate': 0.0036039841228978327, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1390,0.04865949600934982,2025-04-25 23:40:15.405155,2025-04-25 23:41:21.152738,0 days 00:01:05.747583,0.033887925481189636,256,1,2,80,0.11054223758625033,160,4,2,64,0.15018565777928128,48,3,3,80,0.23234800276511108,464,120.0,392.0,3,2,0.0007920064776544288,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1390_best_state.pt,"{'learning_rate': 0.0007920064776544288, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1391,0.055982496589422226,2025-04-25 23:40:19.638483,2025-04-25 23:41:44.414937,0 days 00:01:24.776454,0.021526756981812806,208,1,2,112,0.14521833286198926,192,4,2,48,0.1831409671390078,64,4,3,112,0.1448398405746264,504,264.0,304.0,3,2,0.0004310793218924283,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1391_best_state.pt,"{'learning_rate': 0.0004310793218924283, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1392,0.06735759228467941,2025-04-25 23:41:09.400923,2025-04-25 23:41:53.148373,0 days 00:00:43.747450,0.025456616892511084,240,1,1,64,0.09427173781972276,176,3,1,80,0.24716311024059062,80,3,3,48,0.2629500447076011,488,176.0,,2,2,0.00315933659482128,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1392_best_state.pt,"{'learning_rate': 0.00315933659482128, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1393,0.055545881390571594,2025-04-25 23:41:21.488859,2025-04-25 23:42:39.214918,0 days 00:01:17.726059,0.05194007798068218,256,1,3,80,0.02098643158460521,144,4,2,64,0.14972316553557244,48,3,3,64,0.29436743357307316,392,120.0,,2,2,0.0003678560387441549,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1393_best_state.pt,"{'learning_rate': 0.0003678560387441549, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1394,0.061341989785432816,2025-04-25 23:41:44.715055,2025-04-25 23:42:32.801068,0 days 00:00:48.086013,0.0045011503721310575,240,1,2,48,0.27037393653179725,112,4,1,48,0.19514778433323776,96,1,1,80,0.2399980282235544,448,112.0,400.0,3,2,0.0015023440598007623,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1394_best_state.pt,"{'learning_rate': 0.0015023440598007623, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1395,0.07655590772628784,2025-04-25 23:41:53.444218,2025-04-25 23:43:42.010720,0 days 00:01:48.566502,0.08302756488305348,256,1,2,80,0.15934895107422212,176,4,3,64,0.12509808689239488,32,2,3,80,0.26731452802728284,368,120.0,432.0,3,2,0.0003398471673303375,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1395_best_state.pt,"{'learning_rate': 0.0003398471673303375, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1396,0.06481882184743881,2025-04-25 23:42:33.069545,2025-04-25 23:43:45.443283,0 days 00:01:12.373738,0.008026549467962302,208,1,2,32,0.04329721357708729,96,4,4,96,0.14750464697324261,64,4,4,64,0.2915672852333852,464,112.0,416.0,3,2,0.00036249348406048953,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1396_best_state.pt,"{'learning_rate': 0.00036249348406048953, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1397,0.05211358889937401,2025-04-25 23:42:39.515917,2025-04-25 23:44:06.757385,0 days 00:01:27.241468,0.10378209426608553,240,1,2,64,0.03845501280653872,160,4,2,64,0.19842606047375044,48,2,2,96,0.20391836864776344,456,128.0,456.0,3,2,0.00043529972527379577,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1397_best_state.pt,"{'learning_rate': 0.00043529972527379577, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1398,0.06172145903110504,2025-04-25 23:43:42.286484,2025-04-25 23:44:34.553958,0 days 00:00:52.267474,0.03378083862814265,240,1,2,64,0.06671577457095791,208,3,2,80,0.236335140811495,48,3,3,80,0.23122001723725247,448,120.0,408.0,3,2,0.001385807578975989,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1398_best_state.pt,"{'learning_rate': 0.001385807578975989, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1399,0.051351990550756454,2025-04-25 23:43:45.712947,2025-04-25 23:44:51.905697,0 days 00:01:06.192750,0.06078555309225463,240,1,2,48,0.14554927794165556,160,4,1,112,0.12622884652153968,96,1,2,80,0.14159971917187741,432,136.0,392.0,3,2,0.000801303880274072,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1399_best_state.pt,"{'learning_rate': 0.000801303880274072, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1400,0.05948533117771149,2025-04-25 23:44:07.137092,2025-04-25 23:45:14.444257,0 days 00:01:07.307165,0.06375500931932893,192,1,3,64,0.1299255110498842,112,3,2,48,0.10888245643999885,80,3,3,96,0.2440330964780837,352,128.0,400.0,3,2,0.00116966044520087,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1400_best_state.pt,"{'learning_rate': 0.00116966044520087, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1401,0.056797903031110764,2025-04-25 23:44:34.859551,2025-04-25 23:45:50.812724,0 days 00:01:15.953173,0.11457835135286201,240,1,1,64,0.06638100014477062,80,4,1,64,0.20256218145675395,64,3,4,96,0.18386396481443662,480,104.0,376.0,3,2,0.00036244223500093504,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1401_best_state.pt,"{'learning_rate': 0.00036244223500093504, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1402,0.05740451067686081,2025-04-25 23:44:52.227824,2025-04-25 23:46:16.291688,0 days 00:01:24.063864,0.08131232097644353,224,1,3,96,0.11478164899241393,128,4,1,96,0.07828289842080528,64,3,3,64,0.2763636940466685,360,120.0,448.0,3,2,0.0011861772649616178,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1402_best_state.pt,"{'learning_rate': 0.0011861772649616178, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1403,0.05220463499426842,2025-04-25 23:45:14.973989,2025-04-25 23:46:36.898049,0 days 00:01:21.924060,0.020053663398279693,208,1,2,80,0.03927967936849544,96,4,2,64,0.1851391681046427,48,3,3,64,0.2188095977698276,368,128.0,376.0,3,2,0.001318436746134392,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1403_best_state.pt,"{'learning_rate': 0.001318436746134392, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1404,0.05434257909655571,2025-04-25 23:45:51.075281,2025-04-25 23:47:27.046143,0 days 00:01:35.970862,0.04963154440687638,256,1,1,80,0.17651150534663695,144,4,1,64,0.019919837478330496,48,4,3,96,0.250403494697216,424,,,1,2,0.00039637871169123456,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1404_best_state.pt,"{'learning_rate': 0.00039637871169123456, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1405,0.06129975989460945,2025-04-25 23:46:16.768796,2025-04-25 23:47:25.690579,0 days 00:01:08.921783,0.1027621467730087,192,1,1,112,0.1995106027426896,176,4,1,128,0.2717334875020485,64,4,2,96,0.15535794139197456,448,112.0,360.0,3,2,0.0009519050558796431,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1405_best_state.pt,"{'learning_rate': 0.0009519050558796431, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1406,0.07110781222581863,2025-04-25 23:46:37.192597,2025-04-25 23:47:32.841055,0 days 00:00:55.648458,0.047959651025040476,96,2,4,80,0.08367644049091415,192,1,1,96,0.05415571085558982,112,4,2,32,0.18372881175194206,128,104.0,360.0,3,1,0.001756991237060476,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1406_best_state.pt,"{'learning_rate': 0.001756991237060476, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1407,0.05579264834523201,2025-04-25 23:47:25.959062,2025-04-25 23:48:37.857263,0 days 00:01:11.898201,0.014371821195803037,128,1,3,48,0.08383858248511827,128,4,1,128,0.28745489872157637,48,3,2,80,0.1022562900488457,496,152.0,344.0,3,2,0.0005883524763503938,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1407_best_state.pt,"{'learning_rate': 0.0005883524763503938, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1408,0.057788677513599396,2025-04-25 23:47:27.304991,2025-04-25 23:48:39.175804,0 days 00:01:11.870813,0.014836378222662889,192,1,2,32,0.1647965702847752,256,4,1,128,0.16316707470906053,64,3,2,128,0.28756411435376134,336,104.0,408.0,3,2,0.0005078477667893701,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1408_best_state.pt,"{'learning_rate': 0.0005078477667893701, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1409,0.05569855496287346,2025-04-25 23:47:33.144157,2025-04-25 23:48:39.021405,0 days 00:01:05.877248,0.04131786666221539,240,1,2,96,0.10741828288142052,192,4,1,80,0.04901838746163026,48,4,2,96,0.14381131410091166,240,376.0,,2,1,0.00024755678504449367,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1409_best_state.pt,"{'learning_rate': 0.00024755678504449367, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1410,0.054880835115909576,2025-04-25 23:48:38.105008,2025-04-25 23:49:40.073541,0 days 00:01:01.968533,0.003276132201933721,192,2,2,48,0.08294872192734681,208,4,1,128,0.2045039072113119,96,2,2,112,0.2874792365479678,296,320.0,360.0,3,1,0.0005972228080140093,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1410_best_state.pt,"{'learning_rate': 0.0005972228080140093, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1411,0.04911592975258827,2025-04-25 23:48:39.244699,2025-04-25 23:50:00.321421,0 days 00:01:21.076722,0.01882246701041617,256,1,1,48,0.16260556613030014,256,4,1,128,0.08565354460642546,48,3,1,80,0.2971045031469811,480,432.0,320.0,3,2,0.00017333900577502843,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1411_best_state.pt,"{'learning_rate': 0.00017333900577502843, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1412,0.0537073016166687,2025-04-25 23:48:39.484975,2025-04-25 23:49:53.782704,0 days 00:01:14.297729,0.062172189598167366,224,1,1,80,0.13576717914325315,112,3,2,128,0.09667698527373456,80,4,2,80,0.12049638546149694,512,,,1,1,0.00023470344664394015,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1412_best_state.pt,"{'learning_rate': 0.00023470344664394015, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1413,0.056893397122621536,2025-04-25 23:49:40.348683,2025-04-25 23:50:51.954753,0 days 00:01:11.606070,0.010748031172782852,176,1,2,32,0.11109007686645017,128,4,1,128,0.1926303027067996,48,4,2,112,0.12098311905951034,408,160.0,384.0,3,1,0.0001609479740974069,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1413_best_state.pt,"{'learning_rate': 0.0001609479740974069, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1414,0.05800234153866768,2025-04-25 23:49:54.059032,2025-04-25 23:51:14.313220,0 days 00:01:20.254188,0.023929773653263178,160,1,1,32,0.11201486536190766,112,3,1,128,0.2865199776638722,48,3,1,80,0.1476925843418866,504,160.0,336.0,3,2,0.0003082000158654227,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1414_best_state.pt,"{'learning_rate': 0.0003082000158654227, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1415,0.05455002561211586,2025-04-25 23:50:00.616106,2025-04-25 23:51:14.408518,0 days 00:01:13.792412,0.03387459033055859,256,4,4,112,0.2452152109441323,256,3,1,80,0.2692502429579437,128,2,2,64,0.2532145412651199,216,440.0,,2,2,0.0003747876512810927,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1415_best_state.pt,"{'learning_rate': 0.0003747876512810927, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1416,0.05886507034301758,2025-04-25 23:50:52.331651,2025-04-25 23:51:56.408220,0 days 00:01:04.076569,0.0213778967991686,192,1,1,48,0.02629408090099643,112,2,1,128,0.11669138782873664,80,4,2,80,0.044906811815351375,496,,,1,2,0.0009697922871623338,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1416_best_state.pt,"{'learning_rate': 0.0009697922871623338, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1417,0.05191420391201973,2025-04-25 23:51:14.471634,2025-04-25 23:52:28.329509,0 days 00:01:13.857875,0.012964434793000683,176,1,1,64,0.12804775984286298,224,4,2,128,0.10645144368192372,48,3,2,96,0.29968005403743325,472,112.0,304.0,3,2,0.00045708664233192413,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1417_best_state.pt,"{'learning_rate': 0.00045708664233192413, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1418,0.05313275754451752,2025-04-25 23:51:14.642386,2025-04-25 23:52:52.084538,0 days 00:01:37.442152,0.02396389504505443,208,1,1,48,0.1579085890167564,256,4,2,112,0.030958017263877508,32,4,1,96,0.29397777818662907,496,464.0,,2,2,0.00020990515851320338,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_1418_best_state.pt,"{'learning_rate': 0.00020990515851320338, 'lr_reduce': 0.6}",TPESampler,COMPLETE
