number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1574,0.017577191814780235,2025-04-26 00:54:49.709005,2025-04-26 00:55:40.744562,0 days 00:00:51.035557,0.1341686977933853,256,4,3,64,0.006715448648248571,64,4,2,48,0.21606431089509148,32,1,3,96,0.19922699755517378,248,368.0,,2,2,0.0027928683222856188,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1574_best_state.pt,"{'learning_rate': 0.0027928683222856188, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1575,0.011639983393251896,2025-04-26 00:55:41.083077,2025-04-26 00:56:53.380208,0 days 00:01:12.297131,0.0477147832767606,256,2,3,112,0.03422782747970765,64,2,2,96,0.24704411222678227,48,1,3,128,0.0690182592452423,152,368.0,104.0,3,1,0.00931309853718364,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1575_best_state.pt,"{'learning_rate': 0.00931309853718364, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1576,0.0193057619035244,2025-04-26 00:56:01.014522,2025-04-26 00:57:22.558248,0 days 00:01:21.543726,0.026068109704620937,208,4,4,80,0.06764918768938641,96,2,2,32,0.2320112585710694,112,1,3,64,0.2514816084017187,40,384.0,96.0,3,2,0.008163920971856885,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1576_best_state.pt,"{'learning_rate': 0.008163920971856885, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1577,0.012781679630279541,2025-04-26 00:56:15.452699,2025-04-26 00:57:35.425298,0 days 00:01:19.972599,0.12479788876559014,240,3,4,48,0.00629465323096096,112,4,3,32,0.25212724006555287,48,3,2,128,0.039878309188067784,272,336.0,136.0,3,2,0.008690180515549342,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1577_best_state.pt,"{'learning_rate': 0.008690180515549342, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1578,0.025313176214694977,2025-04-26 00:56:53.803064,2025-04-26 00:58:02.976632,0 days 00:01:09.173568,0.03676192916511765,256,3,3,64,0.07297578679143976,208,1,3,48,0.08512462910545102,32,2,2,80,0.29571076958022974,384,392.0,136.0,3,1,0.007168629116920229,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1578_best_state.pt,"{'learning_rate': 0.007168629116920229, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1579,0.015250112861394882,2025-04-26 00:57:22.894854,2025-04-26 00:58:19.447408,0 days 00:00:56.552554,0.297998903874106,112,2,4,96,0.2861204057037121,144,4,3,96,0.23193465615558723,80,2,1,80,0.0007706070400241571,320,304.0,,2,1,0.003529734427408607,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1579_best_state.pt,"{'learning_rate': 0.003529734427408607, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1580,0.01171070896089077,2025-04-26 00:57:35.756861,2025-04-26 00:58:53.384159,0 days 00:01:17.627298,0.0026413211477860424,192,3,3,64,0.07528144966530823,112,4,2,48,0.2545418949735496,80,1,2,64,0.16124093678883739,32,392.0,152.0,3,2,0.0035218991279814464,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1580_best_state.pt,"{'learning_rate': 0.0035218991279814464, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1581,0.013229180127382278,2025-04-26 00:58:03.347995,2025-04-26 00:59:12.359121,0 days 00:01:09.011126,0.1052085012806233,256,4,3,32,0.056768695645017304,112,2,2,48,0.24415847357408949,32,2,2,112,0.16090119280263002,264,336.0,152.0,3,2,0.0044820126438190515,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1581_best_state.pt,"{'learning_rate': 0.0044820126438190515, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1582,0.03561285138130188,2025-04-26 00:58:19.728093,2025-04-26 00:59:02.143231,0 days 00:00:42.415138,0.15576210508632765,192,4,4,80,0.10501102476667201,64,4,2,48,0.2772093322481582,112,2,3,80,0.1950387078773741,56,392.0,176.0,3,2,0.00119312974294053,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1582_best_state.pt,"{'learning_rate': 0.00119312974294053, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1583,0.01189390942454338,2025-04-26 00:58:53.821050,2025-04-26 01:00:32.485783,0 days 00:01:38.664733,0.04215498423000293,256,3,2,128,0.10277373512051381,128,3,1,112,0.19429305294776344,32,2,3,112,0.10881117497288514,168,272.0,128.0,3,1,0.0013792486743555818,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1583_best_state.pt,"{'learning_rate': 0.0013792486743555818, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1584,0.0963539406657219,2025-04-26 00:59:02.458987,2025-04-26 01:00:44.073249,0 days 00:01:41.614262,0.07372133020499086,208,4,1,80,0.2089862491463884,64,2,4,112,0.10319536603356382,32,3,4,96,0.11338008033835059,224,352.0,176.0,3,1,0.0001603177503511334,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1584_best_state.pt,"{'learning_rate': 0.0001603177503511334, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1585,0.01187724620103836,2025-04-26 00:59:12.715143,2025-04-26 01:00:36.044812,0 days 00:01:23.329669,0.05812973654833316,256,4,4,48,0.05617594091220014,224,2,2,48,0.12158178071325776,32,3,3,112,0.29698798267290943,160,392.0,176.0,3,2,0.004882570763781875,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1585_best_state.pt,"{'learning_rate': 0.004882570763781875, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1586,0.010256747715175152,2025-04-26 01:00:32.815551,2025-04-26 01:01:51.606721,0 days 00:01:18.791170,0.0323571760587714,160,3,4,80,0.09842526060546429,80,3,3,48,0.2875953558457554,96,2,3,48,0.16668140624550248,96,320.0,184.0,3,2,0.003831686733353547,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1586_best_state.pt,"{'learning_rate': 0.003831686733353547, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1587,0.014785469509661198,2025-04-26 01:00:36.404548,2025-04-26 01:01:32.781878,0 days 00:00:56.377330,0.08611134396182629,224,4,4,96,0.19007627190983148,256,2,2,32,0.20802007401061878,32,2,2,128,0.25960975915244955,48,128.0,,2,2,0.0011666971572331293,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1587_best_state.pt,"{'learning_rate': 0.0011666971572331293, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1588,0.17990536987781525,2025-04-26 01:00:44.521461,2025-04-26 01:01:23.401728,0 days 00:00:38.880267,0.03755371454796598,208,4,1,80,0.07270879174406594,144,3,4,128,0.18634302349585183,64,4,1,48,0.07563362530447228,480,408.0,,2,1,0.0013744151769609647,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1588_best_state.pt,"{'learning_rate': 0.0013744151769609647, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1589,0.025110701099038124,2025-04-26 01:01:23.730022,2025-04-26 01:02:27.271158,0 days 00:01:03.541136,0.22459115722014367,160,2,3,48,0.13577716460435094,240,3,2,48,0.2945975692353604,96,3,3,96,0.18576902084601982,408,,,1,1,0.0026529245349670148,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1589_best_state.pt,"{'learning_rate': 0.0026529245349670148, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1590,0.013094686903059483,2025-04-26 01:01:33.127816,2025-04-26 01:03:07.773204,0 days 00:01:34.645388,0.056069997052236434,160,2,1,80,0.021434620449319743,144,3,2,32,0.16813254682325737,96,1,4,112,0.05045027890160111,296,248.0,120.0,3,2,0.007835709412183365,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1590_best_state.pt,"{'learning_rate': 0.007835709412183365, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1591,0.010922501794993877,2025-04-26 01:01:52.018863,2025-04-26 01:03:23.783410,0 days 00:01:31.764547,0.09306452374932624,240,4,4,80,0.07252963352960565,80,3,1,32,0.275705961100709,32,1,2,96,0.13715035395990124,144,400.0,80.0,3,2,0.0024419737643064216,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1591_best_state.pt,"{'learning_rate': 0.0024419737643064216, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1592,0.011682420037686825,2025-04-26 01:02:27.684023,2025-04-26 01:03:48.725208,0 days 00:01:21.041185,0.1727132732078542,224,1,1,96,0.22481442092452553,256,2,1,112,0.09127509913280199,80,1,1,64,0.21032298173677497,312,352.0,192.0,3,2,0.00018833131543227676,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1592_best_state.pt,"{'learning_rate': 0.00018833131543227676, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1593,0.010816413909196854,2025-04-26 01:03:08.156083,2025-04-26 01:04:47.049175,0 days 00:01:38.893092,0.0372245866201597,144,4,4,64,0.12177462519123416,96,3,2,64,0.29653305213747144,96,1,3,48,0.181765814854768,112,280.0,208.0,3,2,0.0011640755268106425,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1593_best_state.pt,"{'learning_rate': 0.0011640755268106425, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1594,0.010401828214526176,2025-04-26 01:03:24.207381,2025-04-26 01:05:00.243403,0 days 00:01:36.036022,0.022907343217217206,176,4,3,96,0.0803971085851942,64,3,2,64,0.24111645939022572,96,1,3,32,0.21295564102460168,40,416.0,136.0,3,2,0.001928818577299374,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1594_best_state.pt,"{'learning_rate': 0.001928818577299374, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1595,0.48160287737846375,2025-04-26 01:03:49.036872,2025-04-26 01:06:22.051937,0 days 00:02:33.015065,0.2906431464023868,80,4,3,96,0.22616979937691645,160,4,3,48,0.03377135442350353,48,4,4,32,0.1335858405068568,392,192.0,224.0,3,2,0.00011104720428143131,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1595_best_state.pt,"{'learning_rate': 0.00011104720428143131, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1596,0.015560477040708065,2025-04-26 01:04:47.325969,2025-04-26 01:06:55.020076,0 days 00:02:07.694107,0.03126179007152037,224,4,4,64,0.13283698232146568,96,3,2,64,0.2730965130248095,112,2,3,80,0.2575887415926502,32,32.0,176.0,3,2,0.0012249697506913262,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1596_best_state.pt,"{'learning_rate': 0.0012249697506913262, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1597,0.01320375595241785,2025-04-26 01:05:00.568446,2025-04-26 01:06:22.046433,0 days 00:01:21.477987,0.02835180161456614,208,3,3,32,0.12292821654057365,80,4,1,64,0.11309067310973447,80,1,3,96,0.021451872754571,184,416.0,,2,2,0.008672893497448188,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1597_best_state.pt,"{'learning_rate': 0.008672893497448188, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1598,0.17262810468673706,2025-04-26 01:06:22.281506,2025-04-26 01:07:01.754573,0 days 00:00:39.473067,0.08138963454924827,176,4,2,112,0.04245452350553393,96,4,1,80,0.24950371185733972,96,1,2,128,0.10396705054508956,312,312.0,80.0,3,2,0.0009640166085832791,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1598_best_state.pt,"{'learning_rate': 0.0009640166085832791, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1599,0.012536720372736454,2025-04-26 01:06:22.363094,2025-04-26 01:07:50.586751,0 days 00:01:28.223657,0.09652562402332564,208,4,1,48,0.014874922594387024,112,3,1,32,0.07125113142760388,80,1,4,112,0.23313919314195256,224,368.0,248.0,3,2,0.00047484355502391487,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1599_best_state.pt,"{'learning_rate': 0.00047484355502391487, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1600,0.010647140443325043,2025-04-26 01:06:55.385212,2025-04-26 01:08:13.239142,0 days 00:01:17.853930,0.05338841323354836,224,2,1,48,0.1246813443274746,96,3,2,48,0.1198569577144761,80,1,4,80,0.21285320091600327,304,424.0,320.0,3,2,0.004091619493066145,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1600_best_state.pt,"{'learning_rate': 0.004091619493066145, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1601,0.13828563690185547,2025-04-26 01:07:02.096485,2025-04-26 01:08:34.819021,0 days 00:01:32.722536,0.2647441240399395,128,3,3,64,0.1291463346604136,64,3,3,80,0.21854131585034914,128,1,2,128,0.22096979841644576,496,,,1,1,0.0005329810643517674,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1601_best_state.pt,"{'learning_rate': 0.0005329810643517674, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1602,0.009834891185164452,2025-04-26 01:07:50.962776,2025-04-26 01:08:38.327540,0 days 00:00:47.364764,0.08787409907259068,192,1,2,96,0.2043525190187066,112,3,1,128,0.21205132785844913,32,2,3,80,0.17253535163654696,264,360.0,,2,2,0.0020171386827226648,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1602_best_state.pt,"{'learning_rate': 0.0020171386827226648, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1603,0.012465881183743477,2025-04-26 01:08:13.553253,2025-04-26 01:09:20.930436,0 days 00:01:07.377183,0.005715256267224331,112,4,1,80,0.05900387795305083,144,2,1,80,0.22239622103132156,80,2,3,112,0.13282627603047858,144,96.0,232.0,3,2,0.00713599346854308,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1603_best_state.pt,"{'learning_rate': 0.00713599346854308, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1604,0.011716356500983238,2025-04-26 01:08:35.138088,2025-04-26 01:10:08.665552,0 days 00:01:33.527464,0.2528909707281629,256,4,3,48,0.008203246117341054,64,3,2,32,0.2504541611926118,32,3,2,112,0.12385286302272776,256,248.0,296.0,3,2,0.005371824869123673,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1604_best_state.pt,"{'learning_rate': 0.005371824869123673, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1605,0.012265087105333805,2025-04-26 01:08:38.734875,2025-04-26 01:09:41.693825,0 days 00:01:02.958950,0.006204366070228475,144,4,2,128,0.05600880430165064,112,3,1,64,0.23014082008103465,128,2,4,128,0.10586704878665205,144,424.0,184.0,3,2,0.004441040397550169,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1605_best_state.pt,"{'learning_rate': 0.004441040397550169, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1606,0.009738776832818985,2025-04-26 01:09:21.329357,2025-04-26 01:10:33.135625,0 days 00:01:11.806268,0.07703079656542675,256,4,2,80,0.0405720085860146,64,3,2,32,0.23061667439331235,64,3,2,112,0.24354196741693768,144,312.0,,2,2,0.005544185465155038,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1606_best_state.pt,"{'learning_rate': 0.005544185465155038, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1607,0.022121164947748184,2025-04-26 01:09:41.950607,2025-04-26 01:10:38.598636,0 days 00:00:56.648029,0.1108486957803413,176,4,3,32,0.09250639331435971,112,4,1,48,0.11552936299286695,80,1,2,128,0.005803368799664921,360,384.0,368.0,3,1,0.005892046678747198,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1607_best_state.pt,"{'learning_rate': 0.005892046678747198, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1608,0.025295531377196312,2025-04-26 01:10:09.005189,2025-04-26 01:12:34.078142,0 days 00:02:25.072953,0.18644769361979496,64,2,1,96,0.036001211916714446,144,2,1,48,0.01857788109205677,96,4,4,64,0.2850845695642462,344,,,1,2,0.00010935826163467549,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1608_best_state.pt,"{'learning_rate': 0.00010935826163467549, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1609,0.01321546733379364,2025-04-26 01:10:33.574262,2025-04-26 01:11:34.855536,0 days 00:01:01.281274,0.04282430358288961,256,3,3,96,0.12168102245455761,192,3,1,96,0.18790531932921894,48,1,2,112,0.2961408384277705,72,440.0,264.0,3,2,0.002735754336457403,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1609_best_state.pt,"{'learning_rate': 0.002735754336457403, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1610,0.01427777111530304,2025-04-26 01:10:38.966253,2025-04-26 01:11:26.565445,0 days 00:00:47.599192,0.16609069517008934,160,4,2,32,0.13264670939225928,160,4,1,64,0.2887852114896321,32,3,4,128,0.22853686354287792,176,400.0,,2,1,0.0025568287514367806,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1610_best_state.pt,"{'learning_rate': 0.0025568287514367806, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1611,0.011456717737019062,2025-04-26 01:11:26.914058,2025-04-26 01:12:40.871257,0 days 00:01:13.957199,0.009429781457009092,256,3,2,112,0.026526123468814996,64,3,2,96,0.2839458128336145,48,2,3,128,0.060680405618608706,192,344.0,408.0,3,2,0.007314621572923095,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1611_best_state.pt,"{'learning_rate': 0.007314621572923095, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1612,0.09441889822483063,2025-04-26 01:11:35.147745,2025-04-26 01:13:32.299125,0 days 00:01:57.151380,0.18750871234236227,192,3,3,112,0.08453465007237838,96,4,3,112,0.013841485920549151,128,4,1,48,0.018042367686709748,232,160.0,,2,2,0.00015117978481951936,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1612_best_state.pt,"{'learning_rate': 0.00015117978481951936, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1613,0.012101608328521252,2025-04-26 01:12:34.487450,2025-04-26 01:13:30.660203,0 days 00:00:56.172753,0.07225479717626121,128,4,4,64,0.04532660731922869,112,3,3,48,0.279359285019249,80,1,3,96,0.2566652960583994,208,440.0,328.0,3,2,0.0033304621573166516,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1613_best_state.pt,"{'learning_rate': 0.0033304621573166516, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1614,0.01658436842262745,2025-04-26 01:12:41.242567,2025-04-26 01:13:32.898938,0 days 00:00:51.656371,0.011293588149889334,112,4,1,80,0.06344767175336613,128,4,2,128,0.19551369495088272,32,1,4,80,0.16284238799748368,48,304.0,,2,2,0.0022636509263392023,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1614_best_state.pt,"{'learning_rate': 0.0022636509263392023, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1615,0.010737119242548943,2025-04-26 01:13:30.992793,2025-04-26 01:14:40.144650,0 days 00:01:09.151857,0.061417538241767086,192,3,4,64,0.11339747945191933,64,1,2,64,0.23085401533788788,64,1,4,80,0.1752054064849752,80,248.0,224.0,3,2,0.0039032457815733053,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1615_best_state.pt,"{'learning_rate': 0.0039032457815733053, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1616,0.013763271272182465,2025-04-26 01:13:32.597948,2025-04-26 01:14:33.243183,0 days 00:01:00.645235,0.0732554979369496,192,4,4,64,0.14075231445135816,80,4,2,32,0.25927628987506657,32,1,1,80,0.26875745414477537,144,376.0,,2,2,0.0021001157716911134,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1616_best_state.pt,"{'learning_rate': 0.0021001157716911134, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1617,0.012717192992568016,2025-04-26 01:13:33.210338,2025-04-26 01:14:35.888000,0 days 00:01:02.677662,0.03224901057994642,256,3,3,48,0.017836587767307115,96,1,1,32,0.15512195521318128,64,1,4,112,0.11290827933964502,192,480.0,128.0,3,2,0.003461749806795106,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1617_best_state.pt,"{'learning_rate': 0.003461749806795106, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1618,0.014743444509804249,2025-04-26 01:14:33.564406,2025-04-26 01:15:09.646546,0 days 00:00:36.082140,0.0731068350666598,224,4,4,64,0.03305356119551757,64,3,1,48,0.28806166903430247,112,1,3,64,0.29681571735524187,56,440.0,280.0,3,1,0.004651517442429622,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1618_best_state.pt,"{'learning_rate': 0.004651517442429622, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1619,0.016696373000741005,2025-04-26 01:14:36.145192,2025-04-26 01:15:38.330647,0 days 00:01:02.185455,0.05942536770240404,160,4,3,80,0.10463624040221936,128,4,1,96,0.2248695850667195,32,3,4,64,0.1336468517450295,152,400.0,344.0,3,2,0.0068215895252759316,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1619_best_state.pt,"{'learning_rate': 0.0068215895252759316, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1620,0.011272036470472813,2025-04-26 01:14:40.483550,2025-04-26 01:16:15.016816,0 days 00:01:34.533266,0.01620305591491445,256,4,3,80,0.12134672956380829,176,3,1,80,0.29255546186634523,64,1,2,128,0.2658514908231606,48,280.0,32.0,3,2,0.0035461861664461965,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1620_best_state.pt,"{'learning_rate': 0.0035461861664461965, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1621,0.015282168053090572,2025-04-26 01:15:10.049686,2025-04-26 01:16:18.076830,0 days 00:01:08.027144,0.08093160189547939,256,3,4,80,0.14268774340796372,224,2,3,32,0.19038810602213294,32,2,1,48,0.13280283577308194,144,208.0,,2,2,0.006976598736618613,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1621_best_state.pt,"{'learning_rate': 0.006976598736618613, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1622,0.03527001664042473,2025-04-26 01:15:38.644000,2025-04-26 01:16:21.990091,0 days 00:00:43.346091,0.004897724402279636,208,4,3,96,0.02135369696856776,64,4,2,48,0.2874562199087373,112,1,3,64,0.19901266827290134,168,440.0,184.0,3,1,0.0020958895297523033,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1622_best_state.pt,"{'learning_rate': 0.0020958895297523033, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1623,0.019540369510650635,2025-04-26 01:16:15.348219,2025-04-26 01:18:02.010909,0 days 00:01:46.662690,0.023558740205700986,192,3,3,64,0.19490111589878634,80,3,2,32,0.23903057652684953,80,1,2,96,0.2972903146905851,224,344.0,,2,2,0.008524902186255508,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1623_best_state.pt,"{'learning_rate': 0.008524902186255508, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1624,0.012463745661079884,2025-04-26 01:16:18.480675,2025-04-26 01:18:28.815194,0 days 00:02:10.334519,0.2451325752863448,240,4,3,96,0.021490338472313908,256,4,4,128,0.08224563373702438,48,4,1,80,0.2643215372346212,448,408.0,,2,2,0.0027993941683094915,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1624_best_state.pt,"{'learning_rate': 0.0027993941683094915, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1625,0.10371594876050949,2025-04-26 01:16:22.373497,2025-04-26 01:17:03.131887,0 days 00:00:40.758390,0.04454509667887939,256,1,1,112,0.08047382965169778,96,3,3,80,0.12013138079111357,48,2,1,128,0.16462559163979307,256,480.0,264.0,3,2,0.0006980327226007132,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1625_best_state.pt,"{'learning_rate': 0.0006980327226007132, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1626,0.031082868576049805,2025-04-26 01:17:03.442510,2025-04-26 01:18:28.420666,0 days 00:01:24.978156,0.17354271793023635,192,1,2,128,0.2217725328356121,256,2,2,96,0.18237144914929526,112,1,4,80,0.28497403863410475,256,360.0,312.0,3,1,0.00015282941518279794,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1626_best_state.pt,"{'learning_rate': 0.00015282941518279794, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1627,0.04155706241726875,2025-04-26 01:18:02.316988,2025-04-26 01:19:00.911305,0 days 00:00:58.594317,0.02892908227666858,176,2,2,112,0.06328362063890736,144,2,1,96,0.19625612917471597,64,1,3,128,0.1578900986542186,96,440.0,400.0,3,2,0.00912309588770908,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1627_best_state.pt,"{'learning_rate': 0.00912309588770908, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1628,0.12737110257148743,2025-04-26 01:18:28.715001,2025-04-26 01:19:10.037031,0 days 00:00:41.322030,0.08232408647089288,128,3,4,80,0.02965686713285626,128,4,2,64,0.23335843667202372,64,1,2,128,0.04619243127930051,176,288.0,208.0,3,2,0.0019217484284739222,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1628_best_state.pt,"{'learning_rate': 0.0019217484284739222, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1629,0.008595047518610954,2025-04-26 01:18:29.295371,2025-04-26 01:19:43.226526,0 days 00:01:13.931155,0.022209867972627056,224,4,4,80,0.07144906034211926,256,2,3,32,0.023199953540085638,64,2,3,96,0.28905638002769285,232,392.0,,2,2,0.003053422780182384,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1629_best_state.pt,"{'learning_rate': 0.003053422780182384, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1630,0.010780646465718746,2025-04-26 01:19:01.335475,2025-04-26 01:20:25.739474,0 days 00:01:24.403999,0.03900650034214133,192,3,3,48,0.0344950214010793,64,4,1,32,0.21612682516341541,96,1,2,128,0.1133968521782982,72,480.0,480.0,3,2,0.008419729525515585,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1630_best_state.pt,"{'learning_rate': 0.008419729525515585, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1631,0.07571275532245636,2025-04-26 01:19:10.442744,2025-04-26 01:19:42.262294,0 days 00:00:31.819550,0.20248154215995395,240,4,3,32,0.020646159095820227,64,3,1,48,0.28943615230277625,48,2,2,112,0.15022154861608217,216,120.0,,2,1,0.0018477012762399242,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1631_best_state.pt,"{'learning_rate': 0.0018477012762399242, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1632,0.011635721661150455,2025-04-26 01:19:42.579281,2025-04-26 01:21:12.932724,0 days 00:01:30.353443,0.13934602971964244,176,3,4,96,0.04404654104335356,64,2,1,64,0.2821261413698312,96,1,4,64,0.19977088264472173,176,352.0,248.0,3,2,0.001772334352555958,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1632_best_state.pt,"{'learning_rate': 0.001772334352555958, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1633,0.01065877452492714,2025-04-26 01:19:43.518103,2025-04-26 01:21:31.206125,0 days 00:01:47.688022,0.054720288951617846,208,4,4,64,0.0875693738344152,240,3,3,32,0.01586096452310368,64,3,3,112,0.25014693493596485,216,352.0,,2,2,0.003918298276543536,0.6,/work3/arnaou/checkpoints/groupgat_Vc_trial_1633_best_state.pt,"{'learning_rate': 0.003918298276543536, 'lr_reduce': 0.6}",TPESampler,COMPLETE
