number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
1178,0.46570797980588163,2025-04-24 21:08:07.765271,2025-04-24 21:08:08.573915,0 days 00:00:00.808644,friedman_mse,31,sqrt,1,7,best,TPESampler,COMPLETE
1179,0.5623543669503079,2025-04-24 21:08:08.144323,2025-04-24 21:08:08.963459,0 days 00:00:00.819136,friedman_mse,30,sqrt,1,5,best,TPESampler,COMPLETE
1180,0.4831415131013947,2025-04-24 21:08:08.312898,2025-04-24 21:08:09.394936,0 days 00:00:01.082038,friedman_mse,31,sqrt,1,8,best,TPESampler,COMPLETE
1181,0.6504215924944643,2025-04-24 21:08:08.908999,2025-04-24 21:08:09.764469,0 days 00:00:00.855470,friedman_mse,31,sqrt,3,8,best,TPESampler,COMPLETE
1182,0.8786486450005158,2025-04-24 21:08:09.278886,2025-04-24 21:08:10.068970,0 days 00:00:00.790084,squared_error,15,log2,4,14,random,TPESampler,COMPLETE
1183,0.5129561010742344,2025-04-24 21:08:09.730180,2025-04-24 21:08:10.532935,0 days 00:00:00.802755,friedman_mse,33,sqrt,1,7,best,TPESampler,COMPLETE
1184,0.48921668337565616,2025-04-24 21:08:10.064994,2025-04-24 21:08:10.920282,0 days 00:00:00.855288,friedman_mse,32,sqrt,1,6,best,TPESampler,COMPLETE
1185,0.5868750603971733,2025-04-24 21:08:10.338916,2025-04-24 21:08:11.190552,0 days 00:00:00.851636,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1186,0.5103145559958866,2025-04-24 21:08:10.881078,2025-04-24 21:08:11.660252,0 days 00:00:00.779174,friedman_mse,32,sqrt,1,3,best,TPESampler,COMPLETE
1187,0.7688466480043374,2025-04-24 21:08:11.187589,2025-04-24 21:08:11.961074,0 days 00:00:00.773485,friedman_mse,28,sqrt,5,9,random,TPESampler,COMPLETE
1188,0.4937530427079524,2025-04-24 21:08:11.472360,2025-04-24 21:08:12.333471,0 days 00:00:00.861111,friedman_mse,29,sqrt,1,11,best,TPESampler,COMPLETE
1189,0.6456349183315407,2025-04-24 21:08:11.923391,2025-04-24 21:08:12.671949,0 days 00:00:00.748558,friedman_mse,33,sqrt,3,5,best,TPESampler,COMPLETE
1190,0.6180856799418332,2025-04-24 21:08:12.206634,2025-04-24 21:08:13.171536,0 days 00:00:00.964902,friedman_mse,32,sqrt,2,7,best,TPESampler,COMPLETE
1191,0.5914269543602193,2025-04-24 21:08:12.604099,2025-04-24 21:08:13.422415,0 days 00:00:00.818316,squared_error,25,log2,1,2,best,TPESampler,COMPLETE
1192,0.6456349183315407,2025-04-24 21:08:12.949094,2025-04-24 21:08:13.984475,0 days 00:00:01.035381,squared_error,34,sqrt,3,7,best,TPESampler,COMPLETE
1193,0.4831415131013947,2025-04-24 21:08:13.431455,2025-04-24 21:08:14.346055,0 days 00:00:00.914600,friedman_mse,31,sqrt,1,8,best,TPESampler,COMPLETE
1194,0.47245231313348,2025-04-24 21:08:13.811814,2025-04-24 21:08:14.659715,0 days 00:00:00.847901,friedman_mse,30,sqrt,1,6,best,TPESampler,COMPLETE
1195,0.6456349183315407,2025-04-24 21:08:14.344714,2025-04-24 21:08:15.159381,0 days 00:00:00.814667,friedman_mse,30,sqrt,3,7,best,TPESampler,COMPLETE
1196,0.8737590921917946,2025-04-24 21:08:14.618541,2025-04-24 21:08:15.391639,0 days 00:00:00.773098,friedman_mse,20,sqrt,10,7,random,TPESampler,COMPLETE
1197,0.5387126777455866,2025-04-24 21:08:14.947114,2025-04-24 21:08:15.890728,0 days 00:00:00.943614,squared_error,28,sqrt,1,10,best,TPESampler,COMPLETE
1198,0.5103041358943772,2025-04-24 21:08:15.402157,2025-04-24 21:08:16.275829,0 days 00:00:00.873672,friedman_mse,31,sqrt,1,9,best,TPESampler,COMPLETE
1199,0.4831415131013947,2025-04-24 21:08:15.690053,2025-04-24 21:08:16.483973,0 days 00:00:00.793920,friedman_mse,31,sqrt,1,8,best,TPESampler,COMPLETE
1200,0.48921668337565616,2025-04-24 21:08:16.205823,2025-04-24 21:08:16.939591,0 days 00:00:00.733768,friedman_mse,32,sqrt,1,6,best,TPESampler,COMPLETE
1201,0.5363625633065204,2025-04-24 21:08:16.621311,2025-04-24 21:08:17.468513,0 days 00:00:00.847202,friedman_mse,26,sqrt,1,10,best,TPESampler,COMPLETE
1202,0.6456349183315407,2025-04-24 21:08:16.804292,2025-04-24 21:08:17.967290,0 days 00:00:01.162998,friedman_mse,35,sqrt,3,7,best,TPESampler,COMPLETE
1203,0.6548892396029408,2025-04-24 21:08:17.226048,2025-04-24 21:08:18.210469,0 days 00:00:00.984421,friedman_mse,26,log2,1,7,best,TPESampler,COMPLETE
1204,0.9016215139057422,2025-04-24 21:08:17.848725,2025-04-24 21:08:18.595908,0 days 00:00:00.747183,absolute_error,24,log2,10,17,random,TPESampler,COMPLETE
1205,0.5912941502828561,2025-04-24 21:08:18.326885,2025-04-24 21:08:19.534602,0 days 00:00:01.207717,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1206,0.5479322564786873,2025-04-24 21:08:18.549159,2025-04-24 21:08:19.343133,0 days 00:00:00.793974,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1207,0.6504215924944643,2025-04-24 21:08:18.821688,2025-04-24 21:08:19.705665,0 days 00:00:00.883977,friedman_mse,29,sqrt,3,8,best,TPESampler,COMPLETE
1208,0.5202466614878716,2025-04-24 21:08:19.642061,2025-04-24 21:08:20.565173,0 days 00:00:00.923112,friedman_mse,29,sqrt,1,7,best,TPESampler,COMPLETE
1209,0.5975832321496914,2025-04-24 21:08:19.815151,2025-04-24 21:08:20.889567,0 days 00:00:01.074416,friedman_mse,31,sqrt,2,5,best,TPESampler,COMPLETE
1210,0.6180856799418332,2025-04-24 21:08:20.014058,2025-04-24 21:08:20.968192,0 days 00:00:00.954134,friedman_mse,31,sqrt,2,7,best,TPESampler,COMPLETE
1211,0.8887254540082088,2025-04-24 21:08:20.900993,2025-04-24 21:08:21.597653,0 days 00:00:00.696660,absolute_error,5,sqrt,2,8,best,TPESampler,COMPLETE
1212,0.5623543669503079,2025-04-24 21:08:21.119054,2025-04-24 21:08:22.064853,0 days 00:00:00.945799,friedman_mse,30,sqrt,1,5,best,TPESampler,COMPLETE
1213,0.5298778451782702,2025-04-24 21:08:21.266681,2025-04-24 21:08:22.264965,0 days 00:00:00.998284,squared_error,32,sqrt,1,7,best,TPESampler,COMPLETE
1214,0.5848574480459123,2025-04-24 21:08:21.949354,2025-04-24 21:08:22.671844,0 days 00:00:00.722490,friedman_mse,30,sqrt,1,10,random,TPESampler,COMPLETE
1215,0.5289073941272342,2025-04-24 21:08:22.356135,2025-04-24 21:08:23.242728,0 days 00:00:00.886593,friedman_mse,31,sqrt,1,10,best,TPESampler,COMPLETE
1216,0.8510024615078068,2025-04-24 21:08:22.528601,2025-04-24 21:08:23.415780,0 days 00:00:00.887179,friedman_mse,31,log2,2,3,random,TPESampler,COMPLETE
1217,0.7688466480043374,2025-04-24 21:08:22.934313,2025-04-24 21:08:23.710493,0 days 00:00:00.776180,squared_error,35,sqrt,5,16,random,TPESampler,COMPLETE
1218,0.4962324084473796,2025-04-24 21:08:23.600552,2025-04-24 21:08:24.541685,0 days 00:00:00.941133,friedman_mse,29,sqrt,1,6,best,TPESampler,COMPLETE
1219,0.6194853816763535,2025-04-24 21:08:23.672686,2025-04-24 21:08:24.576007,0 days 00:00:00.903321,friedman_mse,30,sqrt,2,8,best,TPESampler,COMPLETE
1220,0.47245231313348,2025-04-24 21:08:24.193764,2025-04-24 21:08:24.932513,0 days 00:00:00.738749,friedman_mse,30,sqrt,1,6,best,TPESampler,COMPLETE
1221,0.49068441274037305,2025-04-24 21:08:24.800396,2025-04-24 21:08:25.685733,0 days 00:00:00.885337,friedman_mse,31,sqrt,1,6,best,TPESampler,COMPLETE
1222,0.49455983062803255,2025-04-24 21:08:24.882822,2025-04-24 21:08:25.802155,0 days 00:00:00.919333,friedman_mse,28,sqrt,1,9,best,TPESampler,COMPLETE
1223,0.5677949958063961,2025-04-24 21:08:25.202163,2025-04-24 21:08:26.006742,0 days 00:00:00.804579,friedman_mse,27,sqrt,1,10,best,TPESampler,COMPLETE
1224,0.6289323974475082,2025-04-24 21:08:25.962722,2025-04-24 21:08:26.921827,0 days 00:00:00.959105,friedman_mse,35,sqrt,2,10,best,TPESampler,COMPLETE
1225,0.46570797980588163,2025-04-24 21:08:26.056355,2025-04-24 21:08:27.167376,0 days 00:00:01.111021,friedman_mse,31,sqrt,1,7,best,TPESampler,COMPLETE
1226,0.5339224783480143,2025-04-24 21:08:26.248200,2025-04-24 21:08:27.248404,0 days 00:00:01.000204,friedman_mse,35,sqrt,1,8,best,TPESampler,COMPLETE
1227,0.7436032276730585,2025-04-24 21:08:27.169833,2025-04-24 21:08:27.883145,0 days 00:00:00.713312,friedman_mse,34,log2,3,10,best,TPESampler,COMPLETE
1228,0.5129971695350808,2025-04-24 21:08:27.391834,2025-04-24 21:08:28.252199,0 days 00:00:00.860365,friedman_mse,30,sqrt,1,9,best,TPESampler,COMPLETE
1229,0.5868750603971733,2025-04-24 21:08:27.614118,2025-04-24 21:08:28.780541,0 days 00:00:01.166423,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1230,0.5085251300670954,2025-04-24 21:08:28.254326,2025-04-24 21:08:28.984304,0 days 00:00:00.729978,friedman_mse,29,sqrt,1,9,best,TPESampler,COMPLETE
1231,0.6456349183315407,2025-04-24 21:08:28.549248,2025-04-24 21:08:29.782014,0 days 00:00:01.232766,friedman_mse,35,sqrt,3,6,best,TPESampler,COMPLETE
1232,0.6504215924944643,2025-04-24 21:08:29.136985,2025-04-24 21:08:30.138082,0 days 00:00:01.001097,friedman_mse,28,sqrt,3,9,best,TPESampler,COMPLETE
1233,0.5724846347554697,2025-04-24 21:08:29.196213,2025-04-24 21:08:30.203772,0 days 00:00:01.007559,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
1234,0.6456349183315407,2025-04-24 21:08:30.052059,2025-04-24 21:08:30.792126,0 days 00:00:00.740067,friedman_mse,32,sqrt,3,6,best,TPESampler,COMPLETE
1235,0.49068441274037305,2025-04-24 21:08:30.435532,2025-04-24 21:08:31.471020,0 days 00:00:01.035488,friedman_mse,31,sqrt,1,6,best,TPESampler,COMPLETE
1236,0.48921668337565616,2025-04-24 21:08:30.514541,2025-04-24 21:08:31.474960,0 days 00:00:00.960419,friedman_mse,32,sqrt,1,6,best,TPESampler,COMPLETE
1237,0.5137879318052204,2025-04-24 21:08:31.218043,2025-04-24 21:08:32.010478,0 days 00:00:00.792435,friedman_mse,35,sqrt,1,10,best,TPESampler,COMPLETE
1238,0.6194853816763535,2025-04-24 21:08:31.660722,2025-04-24 21:08:32.673617,0 days 00:00:01.012895,friedman_mse,28,sqrt,2,8,best,TPESampler,COMPLETE
1239,0.6180856799418332,2025-04-24 21:08:31.719227,2025-04-24 21:08:32.706610,0 days 00:00:00.987383,friedman_mse,30,sqrt,2,7,best,TPESampler,COMPLETE
1240,0.5378330558023339,2025-04-24 21:08:32.264594,2025-04-24 21:08:32.990714,0 days 00:00:00.726120,friedman_mse,27,sqrt,1,9,best,TPESampler,COMPLETE
1241,0.8767756438403109,2025-04-24 21:08:32.947807,2025-04-24 21:08:33.847790,0 days 00:00:00.899983,absolute_error,15,sqrt,7,4,random,TPESampler,COMPLETE
1242,0.5868750603971733,2025-04-24 21:08:32.988593,2025-04-24 21:08:33.854378,0 days 00:00:00.865785,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1243,0.5724846347554697,2025-04-24 21:08:33.503112,2025-04-24 21:08:34.249088,0 days 00:00:00.745976,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
1244,0.5114477233942855,2025-04-24 21:08:34.156184,2025-04-24 21:08:35.026085,0 days 00:00:00.869901,friedman_mse,28,sqrt,1,8,best,TPESampler,COMPLETE
1245,0.6016941067360192,2025-04-24 21:08:34.207053,2025-04-24 21:08:35.284259,0 days 00:00:01.077206,friedman_mse,29,sqrt,3,12,best,TPESampler,COMPLETE
1246,0.5912941502828561,2025-04-24 21:08:34.488426,2025-04-24 21:08:35.459523,0 days 00:00:00.971097,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1247,0.6456349183315407,2025-04-24 21:08:35.304262,2025-04-24 21:08:35.989849,0 days 00:00:00.685587,friedman_mse,32,sqrt,3,6,best,TPESampler,COMPLETE
1248,0.8737590921917946,2025-04-24 21:08:35.522464,2025-04-24 21:08:36.324345,0 days 00:00:00.801881,squared_error,35,sqrt,9,5,random,TPESampler,COMPLETE
1249,0.6504215924944643,2025-04-24 21:08:35.928225,2025-04-24 21:08:36.779876,0 days 00:00:00.851651,friedman_mse,32,sqrt,3,9,best,TPESampler,COMPLETE
1250,0.4962324084473796,2025-04-24 21:08:36.276896,2025-04-24 21:08:37.194178,0 days 00:00:00.917282,squared_error,29,sqrt,1,6,best,TPESampler,COMPLETE
1251,0.8770849897264505,2025-04-24 21:08:36.593328,2025-04-24 21:08:37.414610,0 days 00:00:00.821282,absolute_error,16,log2,5,2,best,TPESampler,COMPLETE
1252,0.4831415131013947,2025-04-24 21:08:37.139474,2025-04-24 21:08:37.859444,0 days 00:00:00.719970,friedman_mse,31,sqrt,1,8,best,TPESampler,COMPLETE
1253,0.46570797980588163,2025-04-24 21:08:37.517464,2025-04-24 21:08:38.413271,0 days 00:00:00.895807,friedman_mse,31,sqrt,1,7,best,TPESampler,COMPLETE
1254,0.5020512557327408,2025-04-24 21:08:37.702913,2025-04-24 21:08:38.671174,0 days 00:00:00.968261,friedman_mse,30,sqrt,1,8,best,TPESampler,COMPLETE
1255,0.6504215924944643,2025-04-24 21:08:38.174588,2025-04-24 21:08:38.990449,0 days 00:00:00.815861,friedman_mse,30,sqrt,3,9,best,TPESampler,COMPLETE
1256,0.5164170552722069,2025-04-24 21:08:38.663318,2025-04-24 21:08:39.649658,0 days 00:00:00.986340,friedman_mse,29,sqrt,1,8,best,TPESampler,COMPLETE
1257,0.6136183603836683,2025-04-24 21:08:39.013930,2025-04-24 21:08:39.848134,0 days 00:00:00.834204,friedman_mse,31,sqrt,1,5,random,TPESampler,COMPLETE
1258,0.8737590921917946,2025-04-24 21:08:39.376658,2025-04-24 21:08:40.147952,0 days 00:00:00.771294,squared_error,5,sqrt,8,10,random,TPESampler,COMPLETE
1259,0.5011731735894601,2025-04-24 21:08:40.012690,2025-04-24 21:08:41.001946,0 days 00:00:00.989256,friedman_mse,33,sqrt,1,8,best,TPESampler,COMPLETE
1260,0.6456349183315407,2025-04-24 21:08:40.097902,2025-04-24 21:08:41.142539,0 days 00:00:01.044637,friedman_mse,35,sqrt,3,7,best,TPESampler,COMPLETE
1261,0.6180856799418332,2025-04-24 21:08:40.422262,2025-04-24 21:08:41.394179,0 days 00:00:00.971917,friedman_mse,31,sqrt,2,7,best,TPESampler,COMPLETE
1262,0.5298778451782702,2025-04-24 21:08:41.222774,2025-04-24 21:08:42.077428,0 days 00:00:00.854654,friedman_mse,32,sqrt,1,7,best,TPESampler,COMPLETE
1263,0.5724846347554697,2025-04-24 21:08:41.392843,2025-04-24 21:08:42.335426,0 days 00:00:00.942583,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
1264,0.49068441274037305,2025-04-24 21:08:41.666126,2025-04-24 21:08:42.593833,0 days 00:00:00.927707,friedman_mse,31,sqrt,1,6,best,TPESampler,COMPLETE
1265,0.7947972700910538,2025-04-24 21:08:42.336593,2025-04-24 21:08:42.976634,0 days 00:00:00.640041,friedman_mse,9,sqrt,1,14,best,TPESampler,COMPLETE
1266,0.8767756438403109,2025-04-24 21:08:42.688730,2025-04-24 21:08:43.469244,0 days 00:00:00.780514,absolute_error,22,sqrt,8,19,random,TPESampler,COMPLETE
1267,0.6289323974475082,2025-04-24 21:08:42.856544,2025-04-24 21:08:43.670663,0 days 00:00:00.814119,friedman_mse,26,sqrt,2,9,best,TPESampler,COMPLETE
1268,0.5975832321496914,2025-04-24 21:08:43.197811,2025-04-24 21:08:44.081094,0 days 00:00:00.883283,friedman_mse,35,sqrt,2,5,best,TPESampler,COMPLETE
1269,0.7480404312886909,2025-04-24 21:08:43.760579,2025-04-24 21:08:44.606690,0 days 00:00:00.846111,absolute_error,24,log2,4,10,best,TPESampler,COMPLETE
1270,0.5479322564786873,2025-04-24 21:08:43.924188,2025-04-24 21:08:44.773488,0 days 00:00:00.849300,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1271,0.6456349183315407,2025-04-24 21:08:44.366234,2025-04-24 21:08:45.062169,0 days 00:00:00.695935,squared_error,28,sqrt,3,6,best,TPESampler,COMPLETE
1272,0.6456349183315407,2025-04-24 21:08:45.006238,2025-04-24 21:08:45.853967,0 days 00:00:00.847729,friedman_mse,31,sqrt,3,6,best,TPESampler,COMPLETE
1273,0.8790475103328365,2025-04-24 21:08:45.009851,2025-04-24 21:08:46.116078,0 days 00:00:01.106227,absolute_error,35,log2,7,14,random,TPESampler,COMPLETE
1274,0.8519460571114881,2025-04-24 21:08:45.319924,2025-04-24 21:08:46.331116,0 days 00:00:01.011192,friedman_mse,28,log2,2,18,random,TPESampler,COMPLETE
1275,0.8626500504731883,2025-04-24 21:08:46.147109,2025-04-24 21:08:46.879637,0 days 00:00:00.732528,absolute_error,7,sqrt,2,11,random,TPESampler,COMPLETE
1276,0.5114477233942855,2025-04-24 21:08:46.371357,2025-04-24 21:08:47.140310,0 days 00:00:00.768953,friedman_mse,28,sqrt,1,8,best,TPESampler,COMPLETE
1277,0.5339224783480143,2025-04-24 21:08:46.624851,2025-04-24 21:08:47.664167,0 days 00:00:01.039316,squared_error,35,sqrt,1,8,best,TPESampler,COMPLETE
1278,0.47345457294892884,2025-04-24 21:08:47.138863,2025-04-24 21:08:47.878794,0 days 00:00:00.739931,friedman_mse,34,sqrt,1,10,best,TPESampler,COMPLETE
1279,0.5137879318052204,2025-04-24 21:08:47.407291,2025-04-24 21:08:48.168139,0 days 00:00:00.760848,friedman_mse,35,sqrt,1,10,best,TPESampler,COMPLETE
1280,0.5011208886772628,2025-04-24 21:08:48.011598,2025-04-24 21:08:48.801540,0 days 00:00:00.789942,friedman_mse,33,sqrt,1,12,best,TPESampler,COMPLETE
1281,0.5137879318052204,2025-04-24 21:08:48.124740,2025-04-24 21:08:49.006032,0 days 00:00:00.881292,friedman_mse,35,sqrt,1,10,best,TPESampler,COMPLETE
1282,0.47345457294892884,2025-04-24 21:08:48.471147,2025-04-24 21:08:49.389513,0 days 00:00:00.918366,friedman_mse,34,sqrt,1,10,best,TPESampler,COMPLETE
1283,0.4784182515199902,2025-04-24 21:08:49.035188,2025-04-24 21:08:49.926928,0 days 00:00:00.891740,friedman_mse,33,sqrt,1,11,best,TPESampler,COMPLETE
1284,0.878930627702796,2025-04-24 21:08:49.283423,2025-04-24 21:08:50.282323,0 days 00:00:00.998900,squared_error,4,log2,7,6,random,TPESampler,COMPLETE
1285,0.6088737143533377,2025-04-24 21:08:49.670737,2025-04-24 21:08:50.842593,0 days 00:00:01.171856,friedman_mse,35,sqrt,3,12,random,TPESampler,COMPLETE
1286,0.5329702439043837,2025-04-24 21:08:50.229076,2025-04-24 21:08:51.088573,0 days 00:00:00.859497,friedman_mse,35,sqrt,1,11,best,TPESampler,COMPLETE
1287,0.5383031431217825,2025-04-24 21:08:50.546627,2025-04-24 21:08:51.531819,0 days 00:00:00.985192,friedman_mse,34,sqrt,1,13,best,TPESampler,COMPLETE
1288,0.6016941067360192,2025-04-24 21:08:51.080520,2025-04-24 21:08:51.915564,0 days 00:00:00.835044,friedman_mse,35,sqrt,3,12,best,TPESampler,COMPLETE
1289,0.6468388466289531,2025-04-24 21:08:51.341526,2025-04-24 21:08:52.180839,0 days 00:00:00.839313,friedman_mse,35,sqrt,3,14,best,TPESampler,COMPLETE
1290,0.6177874113905772,2025-04-24 21:08:51.868060,2025-04-24 21:08:52.732572,0 days 00:00:00.864512,friedman_mse,32,log2,1,9,best,TPESampler,COMPLETE
1291,0.8710226481363882,2025-04-24 21:08:52.182142,2025-04-24 21:08:52.948878,0 days 00:00:00.766736,absolute_error,6,log2,3,18,random,TPESampler,COMPLETE
1292,0.6289323974475082,2025-04-24 21:08:52.447762,2025-04-24 21:08:53.504914,0 days 00:00:01.057152,friedman_mse,30,sqrt,2,10,best,TPESampler,COMPLETE
1293,0.5011208886772628,2025-04-24 21:08:53.011663,2025-04-24 21:08:53.756601,0 days 00:00:00.744938,friedman_mse,33,sqrt,1,12,best,TPESampler,COMPLETE
1294,0.6289323974475082,2025-04-24 21:08:53.275284,2025-04-24 21:08:54.266344,0 days 00:00:00.991060,friedman_mse,29,sqrt,2,12,best,TPESampler,COMPLETE
1295,0.5420808440475647,2025-04-24 21:08:53.750937,2025-04-24 21:08:54.453246,0 days 00:00:00.702309,friedman_mse,31,sqrt,1,12,best,TPESampler,COMPLETE
1296,0.6413604767547657,2025-04-24 21:08:54.024782,2025-04-24 21:08:55.172483,0 days 00:00:01.147701,friedman_mse,26,sqrt,2,15,best,TPESampler,COMPLETE
1297,0.537888158415366,2025-04-24 21:08:54.552005,2025-04-24 21:08:55.427583,0 days 00:00:00.875578,friedman_mse,27,sqrt,1,11,best,TPESampler,COMPLETE
1298,0.5137879318052204,2025-04-24 21:08:54.684565,2025-04-24 21:08:55.524671,0 days 00:00:00.840106,friedman_mse,35,sqrt,1,10,best,TPESampler,COMPLETE
1299,0.5139851445780715,2025-04-24 21:08:55.449925,2025-04-24 21:08:56.086299,0 days 00:00:00.636374,friedman_mse,31,sqrt,1,11,best,TPESampler,COMPLETE
1300,0.6504215924944643,2025-04-24 21:08:55.665965,2025-04-24 21:08:56.886309,0 days 00:00:01.220344,friedman_mse,30,sqrt,3,9,best,TPESampler,COMPLETE
1301,0.6806135153170361,2025-04-24 21:08:55.822607,2025-04-24 21:08:56.752587,0 days 00:00:00.929980,friedman_mse,30,sqrt,6,18,best,TPESampler,COMPLETE
1302,0.5137879318052204,2025-04-24 21:08:56.405259,2025-04-24 21:08:57.190419,0 days 00:00:00.785160,friedman_mse,35,sqrt,1,10,best,TPESampler,COMPLETE
1303,0.5050330543762468,2025-04-24 21:08:57.057478,2025-04-24 21:08:57.938067,0 days 00:00:00.880589,friedman_mse,29,sqrt,1,10,best,TPESampler,COMPLETE
1304,0.537888158415366,2025-04-24 21:08:57.137263,2025-04-24 21:08:58.093052,0 days 00:00:00.955789,friedman_mse,27,sqrt,1,11,best,TPESampler,COMPLETE
1305,0.6289323974475082,2025-04-24 21:08:57.446250,2025-04-24 21:08:58.399288,0 days 00:00:00.953038,friedman_mse,35,sqrt,2,10,best,TPESampler,COMPLETE
1306,0.5329702439043837,2025-04-24 21:08:58.295304,2025-04-24 21:08:59.216266,0 days 00:00:00.920962,friedman_mse,35,sqrt,1,11,best,TPESampler,COMPLETE
1307,0.6504215924944643,2025-04-24 21:08:58.345653,2025-04-24 21:08:59.214427,0 days 00:00:00.868774,friedman_mse,31,sqrt,3,11,best,TPESampler,COMPLETE
1308,0.6504215924944643,2025-04-24 21:08:58.876221,2025-04-24 21:08:59.862587,0 days 00:00:00.986366,friedman_mse,34,sqrt,3,9,best,TPESampler,COMPLETE
1309,0.6194853816763535,2025-04-24 21:08:59.587205,2025-04-24 21:09:00.591042,0 days 00:00:01.003837,friedman_mse,26,sqrt,2,8,best,TPESampler,COMPLETE
1310,0.5339224783480143,2025-04-24 21:08:59.652972,2025-04-24 21:09:00.646313,0 days 00:00:00.993341,friedman_mse,35,sqrt,1,8,best,TPESampler,COMPLETE
1311,0.5020512557327408,2025-04-24 21:09:00.181715,2025-04-24 21:09:01.099523,0 days 00:00:00.917808,friedman_mse,30,sqrt,1,8,best,TPESampler,COMPLETE
1312,0.5353038969897329,2025-04-24 21:09:00.893249,2025-04-24 21:09:01.871924,0 days 00:00:00.978675,squared_error,34,sqrt,1,12,best,TPESampler,COMPLETE
1313,0.6289323974475082,2025-04-24 21:09:00.983980,2025-04-24 21:09:02.219970,0 days 00:00:01.235990,squared_error,32,sqrt,2,11,best,TPESampler,COMPLETE
1314,0.6289323974475082,2025-04-24 21:09:01.353077,2025-04-24 21:09:02.209535,0 days 00:00:00.856458,friedman_mse,35,sqrt,2,10,best,TPESampler,COMPLETE
1315,0.551686579116738,2025-04-24 21:09:02.133545,2025-04-24 21:09:02.784836,0 days 00:00:00.651291,friedman_mse,25,sqrt,1,10,best,TPESampler,COMPLETE
1316,0.8655982904411099,2025-04-24 21:09:02.462304,2025-04-24 21:09:03.254858,0 days 00:00:00.792554,squared_error,6,log2,2,18,random,TPESampler,COMPLETE
1317,0.7432319216441641,2025-04-24 21:09:02.507349,2025-04-24 21:09:03.497009,0 days 00:00:00.989660,friedman_mse,32,log2,2,15,best,TPESampler,COMPLETE
1318,0.5085726818050148,2025-04-24 21:09:03.144136,2025-04-24 21:09:03.873945,0 days 00:00:00.729809,friedman_mse,34,sqrt,1,9,best,TPESampler,COMPLETE
1319,0.6289323974475082,2025-04-24 21:09:03.570002,2025-04-24 21:09:04.549139,0 days 00:00:00.979137,squared_error,26,sqrt,2,10,best,TPESampler,COMPLETE
1320,0.6194853816763535,2025-04-24 21:09:03.787753,2025-04-24 21:09:04.714399,0 days 00:00:00.926646,friedman_mse,29,sqrt,2,8,best,TPESampler,COMPLETE
1321,0.5677949958063961,2025-04-24 21:09:04.140548,2025-04-24 21:09:05.105640,0 days 00:00:00.965092,friedman_mse,27,sqrt,1,10,best,TPESampler,COMPLETE
1322,0.5020512557327408,2025-04-24 21:09:04.767472,2025-04-24 21:09:05.716082,0 days 00:00:00.948610,friedman_mse,30,sqrt,1,8,best,TPESampler,COMPLETE
1323,0.5233735064493952,2025-04-24 21:09:04.964082,2025-04-24 21:09:05.881609,0 days 00:00:00.917527,friedman_mse,27,sqrt,1,8,best,TPESampler,COMPLETE
1324,0.49455983062803255,2025-04-24 21:09:05.353011,2025-04-24 21:09:06.203879,0 days 00:00:00.850868,friedman_mse,28,sqrt,1,9,best,TPESampler,COMPLETE
1325,0.8896664101799587,2025-04-24 21:09:06.166474,2025-04-24 21:09:07.273643,0 days 00:00:01.107169,squared_error,3,log2,5,13,best,TPESampler,COMPLETE
1326,0.8628003907945715,2025-04-24 21:09:06.214039,2025-04-24 21:09:07.364333,0 days 00:00:01.150294,squared_error,5,sqrt,4,14,random,TPESampler,COMPLETE
1327,0.5868750603971733,2025-04-24 21:09:06.400524,2025-04-24 21:09:07.746583,0 days 00:00:01.346059,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1328,0.8739965405465177,2025-04-24 21:09:07.567074,2025-04-24 21:09:08.627315,0 days 00:00:01.060241,squared_error,19,log2,5,18,best,TPESampler,COMPLETE
1329,0.6504215924944643,2025-04-24 21:09:07.706257,2025-04-24 21:09:08.622136,0 days 00:00:00.915879,friedman_mse,31,sqrt,3,9,best,TPESampler,COMPLETE
1330,0.4831415131013947,2025-04-24 21:09:08.215240,2025-04-24 21:09:09.025429,0 days 00:00:00.810189,friedman_mse,31,sqrt,1,8,best,TPESampler,COMPLETE
1331,0.9018784399194749,2025-04-24 21:09:08.926523,2025-04-24 21:09:09.850992,0 days 00:00:00.924469,squared_error,19,log2,8,15,random,TPESampler,COMPLETE
1332,0.6504215924944643,2025-04-24 21:09:08.987745,2025-04-24 21:09:10.264020,0 days 00:00:01.276275,friedman_mse,34,sqrt,3,8,best,TPESampler,COMPLETE
