number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
1836,0.8538480935201685,2025-04-24 21:12:42.627251,2025-04-24 21:12:43.640099,0 days 00:00:01.012848,squared_error,31,sqrt,1,8,random,TPESampler,COMPLETE
1837,0.7975493713728398,2025-04-24 21:12:43.058154,2025-04-24 21:12:44.012744,0 days 00:00:00.954590,squared_error,30,log2,3,9,best,TPESampler,COMPLETE
1838,0.6161267474793877,2025-04-24 21:12:43.626956,2025-04-24 21:12:44.788923,0 days 00:00:01.161967,absolute_error,22,sqrt,1,2,best,TPESampler,COMPLETE
1839,0.6750604722884704,2025-04-24 21:12:44.005348,2025-04-24 21:12:45.262973,0 days 00:00:01.257625,friedman_mse,28,log2,1,13,best,TPESampler,COMPLETE
1840,0.6689797096059603,2025-04-24 21:12:44.522400,2025-04-24 21:12:45.823072,0 days 00:00:01.300672,squared_error,30,log2,1,11,best,TPESampler,COMPLETE
1841,0.9496877974944425,2025-04-24 21:12:45.218598,2025-04-24 21:12:46.761259,0 days 00:00:01.542661,squared_error,1,log2,3,16,best,TPESampler,COMPLETE
1842,0.6756408221672622,2025-04-24 21:12:45.780131,2025-04-24 21:12:47.184338,0 days 00:00:01.404207,squared_error,30,log2,1,8,best,TPESampler,COMPLETE
1843,0.7705471233802808,2025-04-24 21:12:46.290353,2025-04-24 21:12:48.645227,0 days 00:00:02.354874,absolute_error,28,sqrt,3,10,best,TPESampler,COMPLETE
1844,0.7975493713728398,2025-04-24 21:12:47.509647,2025-04-24 21:12:49.452230,0 days 00:00:01.942583,squared_error,35,log2,2,12,best,TPESampler,COMPLETE
1845,0.5120876615801571,2025-04-24 21:12:47.636345,2025-04-24 21:12:49.928226,0 days 00:00:02.291881,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1846,0.4948844885027081,2025-04-24 21:12:49.836814,2025-04-24 21:12:50.884497,0 days 00:00:01.047683,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1847,0.6891956072013478,2025-04-24 21:12:50.123956,2025-04-24 21:12:51.923089,0 days 00:00:01.799133,squared_error,30,log2,1,15,best,TPESampler,COMPLETE
1848,0.7975493713728398,2025-04-24 21:12:50.805218,2025-04-24 21:12:52.289460,0 days 00:00:01.484242,squared_error,30,log2,3,12,best,TPESampler,COMPLETE
1849,0.7975493713728398,2025-04-24 21:12:51.618863,2025-04-24 21:12:52.878863,0 days 00:00:01.260000,squared_error,30,log2,3,11,best,TPESampler,COMPLETE
1850,0.7975493713728398,2025-04-24 21:12:52.343385,2025-04-24 21:12:53.773096,0 days 00:00:01.429711,squared_error,35,log2,2,13,best,TPESampler,COMPLETE
1851,0.5128537554029937,2025-04-24 21:12:52.607636,2025-04-24 21:12:54.262922,0 days 00:00:01.655286,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1852,0.458106663082747,2025-04-24 21:12:53.305674,2025-04-24 21:12:55.012268,0 days 00:00:01.706594,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
1853,0.7975493713728398,2025-04-24 21:12:54.136009,2025-04-24 21:12:55.536980,0 days 00:00:01.400971,squared_error,30,log2,3,6,best,TPESampler,COMPLETE
1854,0.5997895390273341,2025-04-24 21:12:54.877499,2025-04-24 21:12:56.147580,0 days 00:00:01.270081,squared_error,33,sqrt,1,8,best,TPESampler,COMPLETE
1855,0.775921173277734,2025-04-24 21:12:55.579430,2025-04-24 21:12:56.817614,0 days 00:00:01.238184,absolute_error,30,sqrt,1,10,best,TPESampler,COMPLETE
1856,0.6735913168527353,2025-04-24 21:12:55.848887,2025-04-24 21:12:57.129456,0 days 00:00:01.280569,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
1857,0.48051683833886516,2025-04-24 21:12:56.713013,2025-04-24 21:12:57.620923,0 days 00:00:00.907910,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1858,0.7712088672102367,2025-04-24 21:12:57.243093,2025-04-24 21:12:58.364924,0 days 00:00:01.121831,absolute_error,21,sqrt,4,15,best,TPESampler,COMPLETE
1859,0.671564007425267,2025-04-24 21:12:57.430501,2025-04-24 21:12:58.616869,0 days 00:00:01.186368,squared_error,30,log2,1,13,best,TPESampler,COMPLETE
1860,1.0007431665713944,2025-04-24 21:12:58.051292,2025-04-24 21:12:59.032757,0 days 00:00:00.981465,absolute_error,34,log2,8,11,random,TPESampler,COMPLETE
1861,0.7975493713728398,2025-04-24 21:12:58.656721,2025-04-24 21:12:59.638777,0 days 00:00:00.982056,squared_error,29,log2,2,10,best,TPESampler,COMPLETE
1862,0.9027082956026495,2025-04-24 21:12:58.904967,2025-04-24 21:12:59.870621,0 days 00:00:00.965654,squared_error,35,log2,1,9,random,TPESampler,COMPLETE
1863,0.7975493713728398,2025-04-24 21:12:59.309411,2025-04-24 21:13:00.141852,0 days 00:00:00.832441,squared_error,35,log2,3,10,best,TPESampler,COMPLETE
1864,0.7975493713728398,2025-04-24 21:12:59.920799,2025-04-24 21:13:00.965022,0 days 00:00:01.044223,squared_error,35,log2,3,10,best,TPESampler,COMPLETE
1865,0.4438474442892985,2025-04-24 21:13:00.185709,2025-04-24 21:13:01.175425,0 days 00:00:00.989716,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1866,0.9494322793442198,2025-04-24 21:13:00.458837,2025-04-24 21:13:01.589071,0 days 00:00:01.130234,squared_error,15,log2,8,13,random,TPESampler,COMPLETE
1867,0.5120876615801571,2025-04-24 21:13:01.274644,2025-04-24 21:13:02.242237,0 days 00:00:00.967593,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1868,0.4438474442892985,2025-04-24 21:13:01.435678,2025-04-24 21:13:02.397214,0 days 00:00:00.961536,friedman_mse,35,log2,1,10,best,TPESampler,COMPLETE
1869,0.8942042180115075,2025-04-24 21:13:01.917055,2025-04-24 21:13:02.691801,0 days 00:00:00.774746,friedman_mse,29,sqrt,10,4,best,TPESampler,COMPLETE
1870,0.6735913168527353,2025-04-24 21:13:02.578312,2025-04-24 21:13:03.343080,0 days 00:00:00.764768,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
1871,0.5101622714757418,2025-04-24 21:13:02.652125,2025-04-24 21:13:03.769178,0 days 00:00:01.117053,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
1872,0.4438474442892985,2025-04-24 21:13:03.000756,2025-04-24 21:13:03.928968,0 days 00:00:00.928212,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1873,0.922426147955362,2025-04-24 21:13:03.710163,2025-04-24 21:13:04.589684,0 days 00:00:00.879521,squared_error,12,log2,5,17,random,TPESampler,COMPLETE
1874,0.48051683833886516,2025-04-24 21:13:04.052244,2025-04-24 21:13:04.825296,0 days 00:00:00.773052,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1875,0.6663637276205805,2025-04-24 21:13:04.295896,2025-04-24 21:13:05.184326,0 days 00:00:00.888430,squared_error,30,log2,1,5,best,TPESampler,COMPLETE
1876,0.7975493713728398,2025-04-24 21:13:04.858876,2025-04-24 21:13:05.862361,0 days 00:00:01.003485,squared_error,30,log2,2,9,best,TPESampler,COMPLETE
1877,0.9393568794229278,2025-04-24 21:13:05.124032,2025-04-24 21:13:06.048255,0 days 00:00:00.924223,squared_error,7,log2,1,4,random,TPESampler,COMPLETE
1878,0.4438474442892985,2025-04-24 21:13:05.484906,2025-04-24 21:13:06.338862,0 days 00:00:00.853956,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1879,0.7975493713728398,2025-04-24 21:13:06.299183,2025-04-24 21:13:07.525818,0 days 00:00:01.226635,squared_error,30,log2,2,11,best,TPESampler,COMPLETE
1880,0.7975493713728398,2025-04-24 21:13:06.337515,2025-04-24 21:13:07.418668,0 days 00:00:01.081153,squared_error,30,log2,3,8,best,TPESampler,COMPLETE
1881,0.7975493713728398,2025-04-24 21:13:07.212515,2025-04-24 21:13:08.272726,0 days 00:00:01.060211,squared_error,30,log2,2,10,best,TPESampler,COMPLETE
1882,0.7975493713728398,2025-04-24 21:13:07.666542,2025-04-24 21:13:08.802982,0 days 00:00:01.136440,squared_error,35,log2,2,15,best,TPESampler,COMPLETE
1883,0.6692087088741673,2025-04-24 21:13:08.061436,2025-04-24 21:13:09.082236,0 days 00:00:01.020800,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
1884,0.7975493713728398,2025-04-24 21:13:08.750029,2025-04-24 21:13:09.682659,0 days 00:00:00.932630,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
1885,0.4438474442892985,2025-04-24 21:13:09.173946,2025-04-24 21:13:10.092320,0 days 00:00:00.918374,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1886,0.6769411508519244,2025-04-24 21:13:09.382287,2025-04-24 21:13:10.398842,0 days 00:00:01.016555,squared_error,23,log2,1,7,best,TPESampler,COMPLETE
1887,0.6486758301127608,2025-04-24 21:13:10.039668,2025-04-24 21:13:10.901874,0 days 00:00:00.862206,squared_error,29,log2,1,7,best,TPESampler,COMPLETE
1888,0.671564007425267,2025-04-24 21:13:10.387953,2025-04-24 21:13:11.144136,0 days 00:00:00.756183,squared_error,30,log2,1,13,best,TPESampler,COMPLETE
1889,0.7975493713728398,2025-04-24 21:13:10.692598,2025-04-24 21:13:11.569360,0 days 00:00:00.876762,squared_error,35,log2,2,11,best,TPESampler,COMPLETE
1890,1.0234382327956146,2025-04-24 21:13:11.219816,2025-04-24 21:13:12.195752,0 days 00:00:00.975936,absolute_error,23,sqrt,10,18,best,TPESampler,COMPLETE
1891,0.48051683833886516,2025-04-24 21:13:11.422124,2025-04-24 21:13:12.376521,0 days 00:00:00.954397,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1892,0.7975493713728398,2025-04-24 21:13:11.867852,2025-04-24 21:13:12.651617,0 days 00:00:00.783765,squared_error,35,log2,3,6,best,TPESampler,COMPLETE
1893,0.5120876615801571,2025-04-24 21:13:12.562148,2025-04-24 21:13:13.562647,0 days 00:00:01.000499,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1894,0.4948844885027081,2025-04-24 21:13:12.614440,2025-04-24 21:13:13.551201,0 days 00:00:00.936761,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1895,0.5436620092712224,2025-04-24 21:13:13.157458,2025-04-24 21:13:13.909125,0 days 00:00:00.751667,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
1896,0.9255759610404857,2025-04-24 21:13:13.857156,2025-04-24 21:13:14.895135,0 days 00:00:01.037979,friedman_mse,20,sqrt,4,20,random,TPESampler,COMPLETE
1897,0.7975493713728398,2025-04-24 21:13:13.926577,2025-04-24 21:13:15.295167,0 days 00:00:01.368590,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
1898,0.6708356072336189,2025-04-24 21:13:14.238796,2025-04-24 21:13:15.414863,0 days 00:00:01.176067,squared_error,30,log2,1,12,best,TPESampler,COMPLETE
1899,0.5128537554029937,2025-04-24 21:13:15.214871,2025-04-24 21:13:16.021383,0 days 00:00:00.806512,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1900,0.7975493713728398,2025-04-24 21:13:15.622892,2025-04-24 21:13:16.581930,0 days 00:00:00.959038,squared_error,35,log2,2,10,best,TPESampler,COMPLETE
1901,0.7221627019184623,2025-04-24 21:13:15.675969,2025-04-24 21:13:16.693732,0 days 00:00:01.017763,squared_error,30,log2,1,6,best,TPESampler,COMPLETE
1902,0.6689797096059603,2025-04-24 21:13:16.371174,2025-04-24 21:13:17.185847,0 days 00:00:00.814673,squared_error,30,log2,1,11,best,TPESampler,COMPLETE
1903,0.6273556321959779,2025-04-24 21:13:16.826124,2025-04-24 21:13:17.931716,0 days 00:00:01.105592,squared_error,35,sqrt,1,10,best,TPESampler,COMPLETE
1904,0.44670023329729247,2025-04-24 21:13:16.880511,2025-04-24 21:13:17.877083,0 days 00:00:00.996572,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
1905,0.4438474442892985,2025-04-24 21:13:17.574309,2025-04-24 21:13:18.364883,0 days 00:00:00.790574,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1906,0.5101622714757418,2025-04-24 21:13:18.083040,2025-04-24 21:13:19.020720,0 days 00:00:00.937680,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
1907,0.6377794408826465,2025-04-24 21:13:18.147735,2025-04-24 21:13:19.187544,0 days 00:00:01.039809,friedman_mse,28,sqrt,1,12,best,TPESampler,COMPLETE
1908,0.6765049187574741,2025-04-24 21:13:18.616921,2025-04-24 21:13:19.764796,0 days 00:00:01.147875,squared_error,29,log2,1,10,best,TPESampler,COMPLETE
1909,0.7975493713728398,2025-04-24 21:13:19.678833,2025-04-24 21:13:20.876332,0 days 00:00:01.197499,squared_error,35,log2,3,7,best,TPESampler,COMPLETE
1910,0.7975493713728398,2025-04-24 21:13:19.724094,2025-04-24 21:13:20.566609,0 days 00:00:00.842515,squared_error,35,log2,2,8,best,TPESampler,COMPLETE
1911,0.7975493713728398,2025-04-24 21:13:20.012484,2025-04-24 21:13:20.878566,0 days 00:00:00.866082,squared_error,30,log2,3,12,best,TPESampler,COMPLETE
1912,0.6914253690247881,2025-04-24 21:13:20.836834,2025-04-24 21:13:21.507616,0 days 00:00:00.670782,squared_error,29,log2,1,11,best,TPESampler,COMPLETE
1913,0.8942042180115075,2025-04-24 21:13:21.177018,2025-04-24 21:13:22.141118,0 days 00:00:00.964100,friedman_mse,27,sqrt,10,12,best,TPESampler,COMPLETE
1914,0.7139952038158272,2025-04-24 21:13:21.216988,2025-04-24 21:13:22.197022,0 days 00:00:00.980034,squared_error,23,log2,1,10,best,TPESampler,COMPLETE
1915,0.7975493713728398,2025-04-24 21:13:21.827397,2025-04-24 21:13:22.654951,0 days 00:00:00.827554,squared_error,35,log2,2,10,best,TPESampler,COMPLETE
1916,0.6545164836672983,2025-04-24 21:13:22.363307,2025-04-24 21:13:23.304975,0 days 00:00:00.941668,squared_error,29,log2,1,9,best,TPESampler,COMPLETE
1917,0.5128537554029937,2025-04-24 21:13:22.429539,2025-04-24 21:13:23.438230,0 days 00:00:01.008691,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1918,0.4948844885027081,2025-04-24 21:13:23.153153,2025-04-24 21:13:24.017926,0 days 00:00:00.864773,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1919,0.7975493713728398,2025-04-24 21:13:23.627272,2025-04-24 21:13:24.622723,0 days 00:00:00.995451,squared_error,35,log2,3,10,best,TPESampler,COMPLETE
1920,0.9494322793442198,2025-04-24 21:13:23.831871,2025-04-24 21:13:24.760309,0 days 00:00:00.928438,friedman_mse,9,log2,7,20,best,TPESampler,COMPLETE
1921,0.47142624527948357,2025-04-24 21:13:24.348958,2025-04-24 21:13:25.058653,0 days 00:00:00.709695,squared_error,35,log2,1,16,best,TPESampler,COMPLETE
1922,0.48051683833886516,2025-04-24 21:13:24.877927,2025-04-24 21:13:25.898654,0 days 00:00:01.020727,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1923,0.9494322793442198,2025-04-24 21:13:25.019896,2025-04-24 21:13:26.113377,0 days 00:00:01.093481,squared_error,22,log2,6,6,best,TPESampler,COMPLETE
1924,0.922426147955362,2025-04-24 21:13:25.312213,2025-04-24 21:13:26.468037,0 days 00:00:01.155824,friedman_mse,15,log2,5,2,random,TPESampler,COMPLETE
1925,0.786987845634963,2025-04-24 21:13:26.146067,2025-04-24 21:13:27.164763,0 days 00:00:01.018696,absolute_error,35,log2,3,12,best,TPESampler,COMPLETE
1926,0.7975493713728398,2025-04-24 21:13:26.336939,2025-04-24 21:13:27.336537,0 days 00:00:00.999598,squared_error,30,log2,3,13,best,TPESampler,COMPLETE
1927,0.6699170210290821,2025-04-24 21:13:26.765788,2025-04-24 21:13:28.188153,0 days 00:00:01.422365,squared_error,34,sqrt,1,5,best,TPESampler,COMPLETE
1928,0.7975493713728398,2025-04-24 21:13:27.506927,2025-04-24 21:13:28.519738,0 days 00:00:01.012811,squared_error,30,log2,3,8,best,TPESampler,COMPLETE
1929,0.6604194053574014,2025-04-24 21:13:27.569104,2025-04-24 21:13:28.683794,0 days 00:00:01.114690,absolute_error,30,log2,1,9,best,TPESampler,COMPLETE
1930,0.4438474442892985,2025-04-24 21:13:28.448791,2025-04-24 21:13:29.195888,0 days 00:00:00.747097,friedman_mse,35,log2,1,10,best,TPESampler,COMPLETE
1931,0.983025755770087,2025-04-24 21:13:28.847221,2025-04-24 21:13:29.728635,0 days 00:00:00.881414,absolute_error,3,sqrt,1,20,random,TPESampler,COMPLETE
1932,0.9993409537053991,2025-04-24 21:13:29.046016,2025-04-24 21:13:30.102912,0 days 00:00:01.056896,absolute_error,12,sqrt,6,18,random,TPESampler,COMPLETE
1933,0.922426147955362,2025-04-24 21:13:29.455248,2025-04-24 21:13:30.410045,0 days 00:00:00.954797,friedman_mse,6,log2,2,19,random,TPESampler,COMPLETE
1934,0.7975493713728398,2025-04-24 21:13:30.039553,2025-04-24 21:13:30.780317,0 days 00:00:00.740764,squared_error,35,log2,2,12,best,TPESampler,COMPLETE
1935,0.8913351576037826,2025-04-24 21:13:30.475426,2025-04-24 21:13:31.484573,0 days 00:00:01.009147,squared_error,29,sqrt,3,10,best,TPESampler,COMPLETE
1936,0.7975493713728398,2025-04-24 21:13:30.738930,2025-04-24 21:13:31.647394,0 days 00:00:00.908464,squared_error,30,log2,2,8,best,TPESampler,COMPLETE
1937,0.6692087088741673,2025-04-24 21:13:31.166416,2025-04-24 21:13:31.944467,0 days 00:00:00.778051,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
1938,0.48444975754384645,2025-04-24 21:13:31.803484,2025-04-24 21:13:32.646282,0 days 00:00:00.842798,squared_error,35,log2,1,14,best,TPESampler,COMPLETE
1939,0.6881819029838491,2025-04-24 21:13:31.906254,2025-04-24 21:13:32.878078,0 days 00:00:00.971824,squared_error,29,log2,1,12,best,TPESampler,COMPLETE
1940,0.6735913168527353,2025-04-24 21:13:32.285538,2025-04-24 21:13:33.256409,0 days 00:00:00.970871,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
1941,0.7975493713728398,2025-04-24 21:13:32.924440,2025-04-24 21:13:33.848122,0 days 00:00:00.923682,squared_error,30,log2,2,11,best,TPESampler,COMPLETE
1942,0.5120876615801571,2025-04-24 21:13:33.135867,2025-04-24 21:13:34.031891,0 days 00:00:00.896024,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1943,0.7975493713728398,2025-04-24 21:13:33.502125,2025-04-24 21:13:34.387978,0 days 00:00:00.885853,friedman_mse,30,log2,2,9,best,TPESampler,COMPLETE
1944,0.6692087088741673,2025-04-24 21:13:34.160367,2025-04-24 21:13:35.028581,0 days 00:00:00.868214,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
1945,0.9068679541938097,2025-04-24 21:13:34.247944,2025-04-24 21:13:35.234932,0 days 00:00:00.986988,squared_error,35,log2,1,12,random,TPESampler,COMPLETE
1946,0.48051683833886516,2025-04-24 21:13:34.691694,2025-04-24 21:13:35.567556,0 days 00:00:00.875862,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1947,0.5128537554029937,2025-04-24 21:13:35.283116,2025-04-24 21:13:36.244840,0 days 00:00:00.961724,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1948,0.7975493713728398,2025-04-24 21:13:35.528383,2025-04-24 21:13:36.403086,0 days 00:00:00.874703,squared_error,35,log2,2,9,best,TPESampler,COMPLETE
1949,0.5128537554029937,2025-04-24 21:13:35.882233,2025-04-24 21:13:36.709997,0 days 00:00:00.827764,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1950,0.978431633165765,2025-04-24 21:13:36.615150,2025-04-24 21:13:37.373835,0 days 00:00:00.758685,absolute_error,26,sqrt,1,14,random,TPESampler,COMPLETE
1951,0.48051683833886516,2025-04-24 21:13:36.669603,2025-04-24 21:13:37.925349,0 days 00:00:01.255746,friedman_mse,35,log2,1,8,best,TPESampler,COMPLETE
1952,0.7975493713728398,2025-04-24 21:13:37.000777,2025-04-24 21:13:37.933208,0 days 00:00:00.932431,squared_error,35,log2,2,10,best,TPESampler,COMPLETE
1953,0.4948844885027081,2025-04-24 21:13:37.719816,2025-04-24 21:13:38.484776,0 days 00:00:00.764960,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1954,0.7975493713728398,2025-04-24 21:13:38.170977,2025-04-24 21:13:39.260895,0 days 00:00:01.089918,squared_error,31,log2,3,13,best,TPESampler,COMPLETE
1955,0.7975493713728398,2025-04-24 21:13:38.225951,2025-04-24 21:13:39.250633,0 days 00:00:01.024682,squared_error,30,log2,3,13,best,TPESampler,COMPLETE
1956,0.7975493713728398,2025-04-24 21:13:38.963552,2025-04-24 21:13:39.817058,0 days 00:00:00.853506,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
1957,0.6747391651080636,2025-04-24 21:13:39.473143,2025-04-24 21:13:40.549526,0 days 00:00:01.076383,squared_error,29,log2,1,8,best,TPESampler,COMPLETE
1958,0.922426147955362,2025-04-24 21:13:39.542566,2025-04-24 21:13:40.606348,0 days 00:00:01.063782,squared_error,25,log2,5,20,random,TPESampler,COMPLETE
1959,0.671564007425267,2025-04-24 21:13:40.282507,2025-04-24 21:13:41.094204,0 days 00:00:00.811697,squared_error,30,log2,1,13,best,TPESampler,COMPLETE
1960,0.922426147955362,2025-04-24 21:13:40.821727,2025-04-24 21:13:41.695823,0 days 00:00:00.874096,squared_error,29,log2,3,11,random,TPESampler,COMPLETE
1961,0.5120876615801571,2025-04-24 21:13:40.885495,2025-04-24 21:13:41.870639,0 days 00:00:00.985144,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
1962,0.7975493713728398,2025-04-24 21:13:41.367058,2025-04-24 21:13:42.160716,0 days 00:00:00.793658,squared_error,23,log2,2,13,best,TPESampler,COMPLETE
1963,0.4948844885027081,2025-04-24 21:13:41.973555,2025-04-24 21:13:43.166551,0 days 00:00:01.192996,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
1964,0.7975493713728398,2025-04-24 21:13:42.107401,2025-04-24 21:13:43.565913,0 days 00:00:01.458512,squared_error,35,log2,3,14,best,TPESampler,COMPLETE
1965,0.9494322793442198,2025-04-24 21:13:42.441770,2025-04-24 21:13:43.469141,0 days 00:00:01.027371,friedman_mse,26,log2,7,11,random,TPESampler,COMPLETE
1966,0.7975493713728398,2025-04-24 21:13:43.408313,2025-04-24 21:13:44.281841,0 days 00:00:00.873528,squared_error,30,log2,2,8,best,TPESampler,COMPLETE
1967,0.48051683833886516,2025-04-24 21:13:43.742859,2025-04-24 21:13:44.745258,0 days 00:00:01.002399,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1968,0.6735913168527353,2025-04-24 21:13:43.864256,2025-04-24 21:13:44.873027,0 days 00:00:01.008771,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
1969,0.48051683833886516,2025-04-24 21:13:44.559997,2025-04-24 21:13:45.357880,0 days 00:00:00.797883,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
1970,0.9046683289798997,2025-04-24 21:13:44.964808,2025-04-24 21:13:46.056834,0 days 00:00:01.092026,squared_error,20,sqrt,1,2,random,TPESampler,COMPLETE
1971,0.677376436102564,2025-04-24 21:13:45.131457,2025-04-24 21:13:46.142664,0 days 00:00:01.011207,friedman_mse,31,log2,1,12,best,TPESampler,COMPLETE
1972,0.7975493713728398,2025-04-24 21:13:45.712286,2025-04-24 21:13:46.415778,0 days 00:00:00.703492,squared_error,35,log2,3,10,best,TPESampler,COMPLETE
1973,0.6689797096059603,2025-04-24 21:13:46.400582,2025-04-24 21:13:47.291168,0 days 00:00:00.890586,squared_error,30,log2,1,11,best,TPESampler,COMPLETE
1974,0.6306349697655872,2025-04-24 21:13:46.488257,2025-04-24 21:13:47.674923,0 days 00:00:01.186666,absolute_error,34,log2,1,14,best,TPESampler,COMPLETE
1975,0.671564007425267,2025-04-24 21:13:46.706378,2025-04-24 21:13:47.809571,0 days 00:00:01.103193,squared_error,30,log2,1,13,best,TPESampler,COMPLETE
1976,0.5128537554029937,2025-04-24 21:13:47.586591,2025-04-24 21:13:48.736601,0 days 00:00:01.150010,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1977,0.5101622714757418,2025-04-24 21:13:47.904966,2025-04-24 21:13:49.235599,0 days 00:00:01.330633,squared_error,35,log2,1,13,best,TPESampler,COMPLETE
1978,0.4438474442892985,2025-04-24 21:13:48.039689,2025-04-24 21:13:49.055180,0 days 00:00:01.015491,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1979,0.458106663082747,2025-04-24 21:13:49.009462,2025-04-24 21:13:49.708687,0 days 00:00:00.699225,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
1980,0.9494322793442198,2025-04-24 21:13:49.398474,2025-04-24 21:13:50.371874,0 days 00:00:00.973400,friedman_mse,7,log2,10,12,best,TPESampler,COMPLETE
1981,0.6747391651080636,2025-04-24 21:13:49.564785,2025-04-24 21:13:50.563658,0 days 00:00:00.998873,squared_error,29,log2,1,8,best,TPESampler,COMPLETE
1982,0.7975493713728398,2025-04-24 21:13:50.004857,2025-04-24 21:13:51.056045,0 days 00:00:01.051188,squared_error,30,log2,3,7,best,TPESampler,COMPLETE
1983,0.5896926872343913,2025-04-24 21:13:50.817620,2025-04-24 21:13:51.664805,0 days 00:00:00.847185,friedman_mse,28,sqrt,1,6,best,TPESampler,COMPLETE
1984,1.0007431665713944,2025-04-24 21:13:50.888324,2025-04-24 21:13:51.864926,0 days 00:00:00.976602,absolute_error,10,log2,6,2,best,TPESampler,COMPLETE
1985,0.7975493713728398,2025-04-24 21:13:51.338112,2025-04-24 21:13:52.178201,0 days 00:00:00.840089,squared_error,30,log2,3,9,best,TPESampler,COMPLETE
1986,0.6692087088741673,2025-04-24 21:13:52.067015,2025-04-24 21:13:53.278945,0 days 00:00:01.211930,squared_error,30,log2,1,9,best,TPESampler,COMPLETE
1987,0.6689797096059603,2025-04-24 21:13:52.118980,2025-04-24 21:13:52.999179,0 days 00:00:00.880199,squared_error,30,log2,1,11,best,TPESampler,COMPLETE
1988,0.4438474442892985,2025-04-24 21:13:52.435435,2025-04-24 21:13:53.426139,0 days 00:00:00.990704,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
1989,0.7975493713728398,2025-04-24 21:13:53.336780,2025-04-24 21:13:54.098290,0 days 00:00:00.761510,squared_error,35,log2,3,7,best,TPESampler,COMPLETE
1990,0.7975493713728398,2025-04-24 21:13:53.609890,2025-04-24 21:13:54.571560,0 days 00:00:00.961670,squared_error,35,log2,2,9,best,TPESampler,COMPLETE
1991,0.7975493713728398,2025-04-24 21:13:53.763135,2025-04-24 21:13:54.954729,0 days 00:00:01.191594,squared_error,35,log2,3,12,best,TPESampler,COMPLETE
1992,0.5128537554029937,2025-04-24 21:13:54.467321,2025-04-24 21:13:55.417074,0 days 00:00:00.949753,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1993,0.5128537554029937,2025-04-24 21:13:55.033449,2025-04-24 21:13:55.889181,0 days 00:00:00.855732,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
1994,0.47868600024407854,2025-04-24 21:13:55.203160,2025-04-24 21:13:56.192808,0 days 00:00:00.989648,friedman_mse,35,log2,1,17,best,TPESampler,COMPLETE
1995,0.922426147955362,2025-04-24 21:13:55.791478,2025-04-24 21:13:56.502319,0 days 00:00:00.710841,squared_error,31,log2,2,8,random,TPESampler,COMPLETE
1996,0.4948844885027081,2025-04-24 21:13:56.244471,2025-04-24 21:13:57.334269,0 days 00:00:01.089798,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
