number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
549,0.9612625765388627,2025-04-25 00:40:05.506868,2025-04-25 00:40:05.953389,0 days 00:00:00.446521,0.0021168092535792413,0.6730110827820843,0.11898787876069057,rbf,TPESampler,COMPLETE
550,0.38019757712123375,2025-04-25 00:40:06.111114,2025-04-25 00:40:06.629337,0 days 00:00:00.518223,2.093345241237418,0.005127536134594015,0.008074310712814814,rbf,TPESampler,COMPLETE
551,0.35671668788848904,2025-04-25 00:40:06.786651,2025-04-25 00:40:07.321701,0 days 00:00:00.535050,9.86536913461578,0.015601814207085653,0.39562394365314363,rbf,TPESampler,COMPLETE
552,189.78130615100335,2025-04-25 00:40:07.481511,2025-04-25 00:40:07.977333,0 days 00:00:00.495822,8.726892540624688,0.1489181520659401,0.06028488203456248,sigmoid,TPESampler,COMPLETE
553,0.4896045726335191,2025-04-25 00:40:08.148750,2025-04-25 00:40:08.983115,0 days 00:00:00.834365,1.9379640772745608,0.02254245706889502,0.09153098699722777,linear,TPESampler,COMPLETE
554,0.3706342103951254,2025-04-25 00:40:09.141097,2025-04-25 00:40:09.627379,0 days 00:00:00.486282,0.5437117353099263,0.05721144914600906,0.03315447671287473,rbf,TPESampler,COMPLETE
555,0.30810419871535744,2025-04-25 00:40:09.785437,2025-04-25 00:40:10.358643,0 days 00:00:00.573206,39.69472363133285,0.048909510530470414,0.008103610086640914,rbf,TPESampler,COMPLETE
556,0.2820826189159711,2025-04-25 00:40:10.522358,2025-04-25 00:40:11.020456,0 days 00:00:00.498098,13.456327478310357,0.08377062933897833,0.1235303472095188,rbf,TPESampler,COMPLETE
557,0.7971672309031295,2025-04-25 00:40:11.175125,2025-04-25 01:04:52.203407,0 days 00:24:41.028282,9.406288710736286,0.08649576355498613,0.10470306499863484,poly,TPESampler,COMPLETE
558,0.31813522199716643,2025-04-25 00:47:02.819271,2025-04-25 00:47:03.324820,0 days 00:00:00.505549,1.6974677539936431,0.030460829956354542,0.28645867323365326,rbf,TPESampler,COMPLETE
559,0.5339142016272714,2025-04-25 00:47:03.481119,2025-04-25 00:47:03.887472,0 days 00:00:00.406353,3.3452282143019705,0.7542668068000491,0.02373598008826005,rbf,TPESampler,COMPLETE
560,0.2916335640895426,2025-04-25 00:47:04.043212,2025-04-25 00:47:04.547315,0 days 00:00:00.504103,2.3151958104482553,0.031172471638982843,0.04198186867291359,rbf,TPESampler,COMPLETE
561,0.8857392685216129,2025-04-25 00:47:04.704940,2025-04-25 00:47:05.173194,0 days 00:00:00.468254,0.7747561097228821,0.3784215621845465,0.004267236019306151,poly,TPESampler,COMPLETE
562,0.27096623926250313,2025-04-25 00:47:05.328332,2025-04-25 00:47:05.923724,0 days 00:00:00.595392,19.563273618668884,0.03009816914256035,0.049892370035393034,rbf,TPESampler,COMPLETE
563,0.287284666786074,2025-04-25 00:47:06.080895,2025-04-25 00:47:06.567914,0 days 00:00:00.487019,4.682289380375094,0.060205293736762824,0.03200527450416254,rbf,TPESampler,COMPLETE
564,0.27867009642375823,2025-04-25 00:47:06.727026,2025-04-25 00:47:07.262754,0 days 00:00:00.535728,37.80916141313991,0.06624702217598481,0.029600992427048223,rbf,TPESampler,COMPLETE
565,0.2735146200896939,2025-04-25 00:47:07.419894,2025-04-25 00:47:07.904645,0 days 00:00:00.484751,3.9841937797641562,0.07377428630423162,0.12167122743911835,rbf,TPESampler,COMPLETE
566,0.28212729129063074,2025-04-25 00:47:08.065367,2025-04-25 00:47:08.615854,0 days 00:00:00.550487,9.714166993847574,0.012703982987000415,0.022021941166132028,rbf,TPESampler,COMPLETE
567,0.29896931720125586,2025-04-25 00:47:08.781448,2025-04-25 00:47:09.292926,0 days 00:00:00.511478,10.508385008709382,0.03716151007617736,0.18719419393927467,rbf,TPESampler,COMPLETE
568,0.2864594524510615,2025-04-25 00:47:09.642022,2025-04-25 00:47:10.238066,0 days 00:00:00.596044,2.388794138368364,0.033866347754731956,0.05055310004616122,rbf,TPESampler,COMPLETE
569,0.2822419518212766,2025-04-25 00:47:10.497308,2025-04-25 00:47:11.267926,0 days 00:00:00.770618,15.014020411732222,0.1281708754483595,0.039165660716691746,rbf,TPESampler,COMPLETE
570,0.2999733304570909,2025-04-25 00:47:11.436939,2025-04-25 00:47:12.159041,0 days 00:00:00.722102,1.5461512647793716,0.14862529292899207,0.14012933834970112,rbf,TPESampler,COMPLETE
571,0.3037975993714532,2025-04-25 00:47:12.322941,2025-04-25 00:47:13.086876,0 days 00:00:00.763935,17.501347861205016,0.036818862807263375,0.16906632590066775,rbf,TPESampler,COMPLETE
572,0.43409600823567257,2025-04-25 00:47:13.244531,2025-04-25 00:47:13.737071,0 days 00:00:00.492540,0.04658298009691908,0.061512166951555175,0.022262733786471055,linear,TPESampler,COMPLETE
573,0.27423438004310646,2025-04-25 00:47:13.895615,2025-04-25 00:47:14.475022,0 days 00:00:00.579407,10.584907683461148,0.0098482415499803,0.04238126637256897,rbf,TPESampler,COMPLETE
574,0.2686608872373018,2025-04-25 00:47:14.661787,2025-04-25 00:47:15.193614,0 days 00:00:00.531827,3.918505948813035,0.04467374008717363,0.06099377710178754,rbf,TPESampler,COMPLETE
575,0.503934393783437,2025-04-25 00:47:15.357814,2025-04-25 00:47:26.257299,0 days 00:00:10.899485,33.92175336517918,0.015454748538586053,0.001710407117508093,linear,TPESampler,COMPLETE
576,0.3672481249528168,2025-04-25 00:47:26.415654,2025-04-25 00:47:26.917281,0 days 00:00:00.501627,4.419055539392265,0.04592737960462128,0.005514659420958085,rbf,TPESampler,COMPLETE
577,0.28571104468687436,2025-04-25 00:47:27.137936,2025-04-25 00:47:28.031682,0 days 00:00:00.893746,62.775099824787205,0.029781306669903345,0.04520021192839054,rbf,TPESampler,COMPLETE
578,0.290037773402112,2025-04-25 00:47:28.297501,2025-04-25 00:47:28.858573,0 days 00:00:00.561072,20.421794308145326,0.12737659387719288,0.11584972599820006,rbf,TPESampler,COMPLETE
579,0.36463818008931287,2025-04-25 00:47:29.019650,2025-04-25 00:47:29.527806,0 days 00:00:00.508156,2.579843030619649,0.05866069358860989,0.39321341127357573,rbf,TPESampler,COMPLETE
580,0.3010074666494798,2025-04-25 00:47:29.683737,2025-04-25 00:47:30.190977,0 days 00:00:00.507240,1.6728786470636856,0.013014481675846484,0.04421991169794841,rbf,TPESampler,COMPLETE
581,0.30091803469270884,2025-04-25 00:47:30.350028,2025-04-25 00:47:30.835900,0 days 00:00:00.485872,3.217990725011695,0.09431334683952357,0.02944335557754582,rbf,TPESampler,COMPLETE
582,0.26843522265893693,2025-04-25 00:47:30.994327,2025-04-25 00:47:31.558102,0 days 00:00:00.563775,5.24770675016952,0.014236583424723712,0.11251633707580087,rbf,TPESampler,COMPLETE
583,0.2688440034159712,2025-04-25 00:47:31.716984,2025-04-25 00:47:32.621382,0 days 00:00:00.904398,16.79812039880152,0.07050279089095668,0.08007612872308605,rbf,TPESampler,COMPLETE
584,0.6594300060646772,2025-04-25 00:47:32.777378,2025-04-25 00:47:33.503014,0 days 00:00:00.725636,51.250225179037805,0.01035571491980542,0.006296046614571403,poly,TPESampler,COMPLETE
585,0.2722537097780332,2025-04-25 00:47:33.665895,2025-04-25 00:47:34.199008,0 days 00:00:00.533113,8.79525751864194,0.034790751143850995,0.11665975159947031,rbf,TPESampler,COMPLETE
586,0.29588230623469364,2025-04-25 00:47:34.359814,2025-04-25 00:47:34.871700,0 days 00:00:00.511886,3.4831250703995282,0.033348535030063554,0.028105704928711138,rbf,TPESampler,COMPLETE
587,0.2737937450674931,2025-04-25 00:47:35.185131,2025-04-25 00:47:35.669926,0 days 00:00:00.484795,2.548047095505281,0.05731312278348472,0.1130836207301339,rbf,TPESampler,COMPLETE
588,0.2669021072465118,2025-04-25 00:47:35.830707,2025-04-25 00:47:36.373167,0 days 00:00:00.542460,8.16740350136859,0.02368292256583277,0.08784364085547476,rbf,TPESampler,COMPLETE
589,0.3630041363255812,2025-04-25 00:47:36.532536,2025-04-25 00:47:37.076241,0 days 00:00:00.543705,0.3473872140854285,0.020086139288021176,0.1490165667705807,rbf,TPESampler,COMPLETE
590,0.2939552642756088,2025-04-25 00:47:37.232318,2025-04-25 00:47:37.715354,0 days 00:00:00.483036,18.421349126434325,0.10069139791433027,0.025319023977654957,rbf,TPESampler,COMPLETE
591,0.28318264588518627,2025-04-25 00:47:37.874297,2025-04-25 00:47:38.386758,0 days 00:00:00.512461,16.319992486491888,0.04883858038155462,0.028377262057299388,rbf,TPESampler,COMPLETE
592,0.30605882162285386,2025-04-25 00:47:38.552243,2025-04-25 00:47:39.209939,0 days 00:00:00.657696,24.462580005040977,0.02578244844846027,0.17196501013525894,rbf,TPESampler,COMPLETE
593,1141.9408380432976,2025-04-25 00:47:39.370046,2025-04-25 00:47:39.865901,0 days 00:00:00.495855,51.091815017034996,0.06532206320861195,0.06675151187810607,sigmoid,TPESampler,COMPLETE
594,0.2844248303352695,2025-04-25 00:47:40.024489,2025-04-25 00:47:40.494925,0 days 00:00:00.470436,1.5883314092512004,0.09918481162848694,0.10210473924853021,rbf,TPESampler,COMPLETE
595,0.5145533613651654,2025-04-25 00:47:40.659488,2025-04-25 00:47:41.202113,0 days 00:00:00.542625,2.0787802445482835,0.007338712108081623,0.8171704015950896,rbf,TPESampler,COMPLETE
596,0.2776560506201934,2025-04-25 00:47:41.367129,2025-04-25 00:47:41.912949,0 days 00:00:00.545820,9.248349543627988,0.02254181091449657,0.03101245148588674,rbf,TPESampler,COMPLETE
597,0.3159465224311725,2025-04-25 00:47:42.067634,2025-04-25 00:47:42.571192,0 days 00:00:00.503558,53.28148861942123,0.07939930348938727,0.19013299820440538,rbf,TPESampler,COMPLETE
598,0.6374580424210963,2025-04-25 00:47:42.730867,2025-04-25 00:47:44.559240,0 days 00:00:01.828373,0.7656171091109188,0.004137804775631089,0.037578829639715476,poly,TPESampler,COMPLETE
599,0.29129641639926396,2025-04-25 00:47:44.739336,2025-04-25 00:47:45.424641,0 days 00:00:00.685305,2.969925199957371,0.11101850522298995,0.04500000424852128,rbf,TPESampler,COMPLETE
600,0.8667136017913082,2025-04-25 00:47:45.872096,2025-04-25 00:58:47.448218,0 days 00:11:01.576122,9.545736113603262,0.030337761312457356,0.09790733075759904,poly,TPESampler,COMPLETE
601,0.40674654495390916,2025-04-25 00:58:47.617624,2025-04-25 00:58:48.124213,0 days 00:00:00.506589,6.482120714512528,0.06956325120411802,0.5010551468319538,rbf,TPESampler,COMPLETE
602,0.789575748608563,2025-04-25 00:58:48.285370,2025-04-25 00:58:56.714066,0 days 00:00:08.428696,20.896259078597417,0.3308906497478001,0.0858212538685924,poly,TPESampler,COMPLETE
603,0.28609712519822295,2025-04-25 00:58:56.891791,2025-04-25 00:58:57.478325,0 days 00:00:00.586534,1.4510637129707677,0.01832762822730253,0.11459694952414463,rbf,TPESampler,COMPLETE
604,0.26847973056192337,2025-04-25 00:58:57.648405,2025-04-25 00:58:58.161405,0 days 00:00:00.513000,4.501500913178036,0.05099699002878669,0.11339949889038851,rbf,TPESampler,COMPLETE
605,0.9503712078646737,2025-04-25 00:58:58.318876,2025-04-25 00:58:58.845459,0 days 00:00:00.526583,0.0019357290867938724,0.003223387730159387,0.001418651663736079,rbf,TPESampler,COMPLETE
606,0.26574754935826383,2025-04-25 00:58:59.003841,2025-04-25 00:58:59.542636,0 days 00:00:00.538795,9.726384403341171,0.04401688244437066,0.06824473623730358,rbf,TPESampler,COMPLETE
607,0.30127622252583375,2025-04-25 00:58:59.702441,2025-04-25 00:59:00.295419,0 days 00:00:00.592978,24.598019679500492,0.011570712983854071,0.144213610825554,rbf,TPESampler,COMPLETE
608,207.07861386832087,2025-04-25 00:59:00.452384,2025-04-25 00:59:00.957702,0 days 00:00:00.505318,9.401278033250883,0.002427127984646323,0.21809371086608398,sigmoid,TPESampler,COMPLETE
609,0.32294333019818,2025-04-25 00:59:01.121833,2025-04-25 00:59:01.639587,0 days 00:00:00.517754,6.692701319171468,0.02881585989745935,0.011115584870266338,rbf,TPESampler,COMPLETE
610,0.272230609685459,2025-04-25 00:59:01.802837,2025-04-25 00:59:02.421358,0 days 00:00:00.618521,19.079268814067426,0.014153893205627046,0.044489685878136905,rbf,TPESampler,COMPLETE
611,1058.9343237630817,2025-04-25 00:59:02.587425,2025-04-25 00:59:03.109353,0 days 00:00:00.521928,41.7866362012556,0.7955237191007891,0.42805063369575447,sigmoid,TPESampler,COMPLETE
612,0.26735988700855917,2025-04-25 00:59:03.271317,2025-04-25 00:59:03.828691,0 days 00:00:00.557374,16.900101265080004,0.0414325491516786,0.06785281646696348,rbf,TPESampler,COMPLETE
613,0.2682010315760614,2025-04-25 00:59:03.995145,2025-04-25 00:59:04.514964,0 days 00:00:00.519819,3.6231603727085155,0.028705423479880157,0.06862879357267221,rbf,TPESampler,COMPLETE
614,0.34167793512913053,2025-04-25 00:59:04.688126,2025-04-25 00:59:05.224417,0 days 00:00:00.536291,5.223449441949182,0.028553348107070806,0.3447199967282182,rbf,TPESampler,COMPLETE
615,0.2799260669039816,2025-04-25 00:59:05.447231,2025-04-25 00:59:06.135987,0 days 00:00:00.688756,37.94553828339826,0.03129328093366987,0.07267308849543734,rbf,TPESampler,COMPLETE
616,0.2867227087297391,2025-04-25 00:59:06.294914,2025-04-25 00:59:06.795953,0 days 00:00:00.501039,2.819215088858469,0.046661875862943375,0.04449323077997664,rbf,TPESampler,COMPLETE
617,52.45229859729571,2025-04-25 00:59:06.956108,2025-04-25 00:59:07.468162,0 days 00:00:00.512054,2.381924880238137,0.01970490002614659,0.0917853354707435,sigmoid,TPESampler,COMPLETE
618,0.7879148903536444,2025-04-25 00:59:07.626019,2025-04-25 00:59:08.137914,0 days 00:00:00.511895,0.011385072876394625,0.15842226197674925,0.034292958490961346,poly,TPESampler,COMPLETE
619,0.9434951468468735,2025-04-25 00:59:08.296750,2025-04-25 00:59:08.798408,0 days 00:00:00.501658,0.1304769866572696,0.006003228595871406,0.0031436842812862867,poly,TPESampler,COMPLETE
620,0.27851465740785786,2025-04-25 00:59:08.962394,2025-04-25 00:59:09.485243,0 days 00:00:00.522849,10.151429266293217,0.05487640119649269,0.12881263316018546,rbf,TPESampler,COMPLETE
621,0.27493722242732205,2025-04-25 00:59:09.651425,2025-04-25 00:59:10.203695,0 days 00:00:00.552270,4.384140036184941,0.022008286987486157,0.14641774355091605,rbf,TPESampler,COMPLETE
622,0.3904001741116385,2025-04-25 00:59:10.365138,2025-04-25 00:59:10.860630,0 days 00:00:00.495492,0.6841606762915949,0.04767692532793743,0.01645028937706795,rbf,TPESampler,COMPLETE
623,0.29531334122651565,2025-04-25 00:59:11.028373,2025-04-25 00:59:11.495948,0 days 00:00:00.467575,27.33146722240987,0.15625276016961503,0.10121164707855904,rbf,TPESampler,COMPLETE
624,0.3119205297237397,2025-04-25 00:59:11.658142,2025-04-25 00:59:12.194735,0 days 00:00:00.536593,4.474025552449718,0.013718671435628833,0.017538811462427407,rbf,TPESampler,COMPLETE
625,0.44991607577302195,2025-04-25 00:59:12.355950,2025-04-25 00:59:12.844346,0 days 00:00:00.488396,0.2674674520004176,0.07610781403443426,0.264452279782991,rbf,TPESampler,COMPLETE
626,0.7572149808851395,2025-04-25 00:59:13.004137,2025-04-25 00:59:13.517668,0 days 00:00:00.513531,0.012422701607740215,0.04274352331589747,0.09525843297451447,rbf,TPESampler,COMPLETE
627,0.2783623992712975,2025-04-25 00:59:13.678416,2025-04-25 00:59:14.165976,0 days 00:00:00.487560,5.837985274280475,0.15372326598451985,0.08747530780042445,rbf,TPESampler,COMPLETE
628,0.29527005435517517,2025-04-25 00:59:14.328551,2025-04-25 00:59:14.852732,0 days 00:00:00.524181,8.091869510708861,0.05445456472929445,0.017622558013189436,rbf,TPESampler,COMPLETE
629,0.2811087474258055,2025-04-25 00:59:15.019157,2025-04-25 00:59:15.541114,0 days 00:00:00.521957,16.23007817016865,0.05327642677139626,0.1251461297687485,rbf,TPESampler,COMPLETE
630,0.2711547609049385,2025-04-25 00:59:15.705061,2025-04-25 00:59:16.226101,0 days 00:00:00.521040,2.4966656711417055,0.0380038796999049,0.1063103142056988,rbf,TPESampler,COMPLETE
631,0.27385462626000795,2025-04-25 00:59:16.383948,2025-04-25 00:59:16.980364,0 days 00:00:00.596416,11.834098263196868,0.012426507072568684,0.11745314890915273,rbf,TPESampler,COMPLETE
632,0.2764326958860191,2025-04-25 00:59:17.144564,2025-04-25 00:59:17.764232,0 days 00:00:00.619668,33.58017311730514,0.03205074480602511,0.03453764682560196,rbf,TPESampler,COMPLETE
633,0.9006252922700085,2025-04-25 00:59:17.929819,2025-04-25 00:59:18.427844,0 days 00:00:00.498025,0.00926684048560217,0.03637046198756506,0.0764900658441326,sigmoid,TPESampler,COMPLETE
634,0.30515901596595224,2025-04-25 00:59:18.589109,2025-04-25 00:59:19.093226,0 days 00:00:00.504117,3.1932745585595397,0.05197407976835785,0.025445523442751333,rbf,TPESampler,COMPLETE
635,0.35615806727983146,2025-04-25 00:59:19.258016,2025-04-25 00:59:19.778922,0 days 00:00:00.520906,0.6726690727223943,0.018847016698090788,0.036373709749992905,rbf,TPESampler,COMPLETE
636,0.5049864350944911,2025-04-25 00:59:19.945018,2025-04-25 00:59:32.070251,0 days 00:00:12.125233,38.423043481931344,0.007446913556687911,0.027498503222318067,linear,TPESampler,COMPLETE
637,0.27071866701191044,2025-04-25 00:59:32.228488,2025-04-25 00:59:32.895770,0 days 00:00:00.667282,15.458136145944389,0.05642460457102813,0.09272679074466321,rbf,TPESampler,COMPLETE
638,0.29424029176918354,2025-04-25 00:59:33.132208,2025-04-25 00:59:33.908702,0 days 00:00:00.776494,1.9736840556088509,0.03499862395623509,0.2044004816857386,rbf,TPESampler,COMPLETE
639,0.3131606155327324,2025-04-25 00:59:34.088543,2025-04-25 00:59:34.614166,0 days 00:00:00.525623,4.391475134147768,0.23047064110898471,0.031079534714382434,rbf,TPESampler,COMPLETE
640,0.2755494751779493,2025-04-25 00:59:34.782915,2025-04-25 00:59:35.348630,0 days 00:00:00.565715,2.7904285043600785,0.004962541548431047,0.07275473453778519,rbf,TPESampler,COMPLETE
641,0.27988362088679986,2025-04-25 00:59:35.510543,2025-04-25 00:59:36.021862,0 days 00:00:00.511319,7.523314301154775,0.08240061831540146,0.12985609341908083,rbf,TPESampler,COMPLETE
642,0.26677922393767345,2025-04-25 00:59:36.188665,2025-04-25 00:59:36.812476,0 days 00:00:00.623811,10.437227931356233,0.026145380329591,0.0856425983538081,rbf,TPESampler,COMPLETE
643,0.299646546763222,2025-04-25 00:59:37.163903,2025-04-25 00:59:37.694190,0 days 00:00:00.530287,1.1264725318060573,0.05934648972779278,0.07172002710675406,rbf,TPESampler,COMPLETE
644,0.27890540631657684,2025-04-25 00:59:37.870282,2025-04-25 00:59:38.430108,0 days 00:00:00.559826,23.24665592046088,0.05772320729152611,0.029628152316073603,rbf,TPESampler,COMPLETE
645,0.6188130011990893,2025-04-25 00:59:38.594547,2025-04-25 00:59:39.152147,0 days 00:00:00.557600,0.14378565938649163,0.011716263401855342,0.004345594683937461,rbf,TPESampler,COMPLETE
646,71.3153304230255,2025-04-25 00:59:39.318626,2025-04-25 00:59:39.837296,0 days 00:00:00.518670,4.036213611853798,0.04030028307691532,0.029042018940699132,sigmoid,TPESampler,COMPLETE
647,0.3711694691085151,2025-04-25 00:59:40.006575,2025-04-25 00:59:40.549828,0 days 00:00:00.543253,28.283151988642985,0.03252674434973231,0.42741690023264634,rbf,TPESampler,COMPLETE
648,408.44383857709283,2025-04-25 00:59:40.722736,2025-04-25 00:59:41.242396,0 days 00:00:00.519660,93.65450321155443,0.09235810157337818,0.0067622328308779515,sigmoid,TPESampler,COMPLETE
649,0.5006880482496627,2025-04-25 00:59:41.410043,2025-04-25 00:59:44.192743,0 days 00:00:02.782700,6.628627322858086,0.0198682007320409,0.08983094908142245,linear,TPESampler,COMPLETE
650,0.27477244398721135,2025-04-25 00:59:44.367410,2025-04-25 00:59:44.959460,0 days 00:00:00.592050,5.01321297632102,0.041306578808788935,0.04303555297505034,rbf,TPESampler,COMPLETE
651,0.2720099533338071,2025-04-25 00:59:45.122369,2025-04-25 00:59:45.688833,0 days 00:00:00.566464,8.37121682023163,0.02417957181215767,0.040206116992818924,rbf,TPESampler,COMPLETE
652,0.9102553229603964,2025-04-25 00:59:45.856682,2025-04-25 01:27:04.324040,0 days 00:27:18.467358,92.37124531975849,0.04602732151623297,0.06488515422414999,poly,TPESampler,COMPLETE
653,0.31993681387574846,2025-04-25 01:04:52.369224,2025-04-25 01:04:52.848660,0 days 00:00:00.479436,12.451130278930208,0.10530539172152878,0.19582609702546744,rbf,TPESampler,COMPLETE
654,0.2734885419909215,2025-04-25 01:04:53.003549,2025-04-25 01:04:53.527576,0 days 00:00:00.524027,4.691524284412608,0.03037432547181107,0.047255893705549626,rbf,TPESampler,COMPLETE
655,0.37822507329898597,2025-04-25 01:04:53.705274,2025-04-25 01:04:54.141870,0 days 00:00:00.436596,37.0582482987013,0.39745338219375437,0.010352340382053717,rbf,TPESampler,COMPLETE
656,0.29141657865875137,2025-04-25 01:04:54.304557,2025-04-25 01:04:54.858888,0 days 00:00:00.554331,64.78870965685984,0.048191156284548446,0.08252652493255701,rbf,TPESampler,COMPLETE
657,0.316513587369614,2025-04-25 01:04:55.019020,2025-04-25 01:04:55.513735,0 days 00:00:00.494715,2.9054466992646355,0.1312317191263593,0.20104499350065422,rbf,TPESampler,COMPLETE
658,0.2830823378418851,2025-04-25 01:04:55.670215,2025-04-25 01:04:56.184707,0 days 00:00:00.514492,1.7085857029213716,0.023560093340289037,0.1300194730220424,rbf,TPESampler,COMPLETE
659,0.3007388357633051,2025-04-25 01:04:56.346073,2025-04-25 01:04:56.885322,0 days 00:00:00.539249,7.165932363863038,0.018149245672734057,0.2123233036197966,rbf,TPESampler,COMPLETE
660,0.2889114433887861,2025-04-25 01:04:57.045473,2025-04-25 01:04:57.542222,0 days 00:00:00.496749,10.92829857165475,0.09714947498596292,0.02869192946218336,rbf,TPESampler,COMPLETE
661,0.2962355377551649,2025-04-25 01:04:57.704201,2025-04-25 01:04:58.199006,0 days 00:00:00.494805,1.456305219892511,0.06288636860229632,0.058049577446547596,rbf,TPESampler,COMPLETE
662,0.2963106401042089,2025-04-25 01:04:58.367716,2025-04-25 01:04:59.320436,0 days 00:00:00.952720,72.72650634224783,0.013234008874279495,0.045867425031584044,rbf,TPESampler,COMPLETE
663,0.2751457923613345,2025-04-25 01:04:59.472994,2025-04-25 01:05:00.034205,0 days 00:00:00.561211,8.31807768427339,0.013221902195959314,0.03576717430965223,rbf,TPESampler,COMPLETE
664,0.2693564537234931,2025-04-25 01:05:00.198052,2025-04-25 01:05:00.739262,0 days 00:00:00.541210,11.039134486694813,0.06453914790584969,0.045692616875974,rbf,TPESampler,COMPLETE
665,0.3455374478456323,2025-04-25 01:05:00.900674,2025-04-25 01:05:01.409875,0 days 00:00:00.509201,10.673095049102725,0.07857806174903627,0.29736520996187066,rbf,TPESampler,COMPLETE
666,0.2934956702559489,2025-04-25 01:05:01.572884,2025-04-25 01:05:02.094661,0 days 00:00:00.521777,2.7310574689295666,0.021488474687431543,0.03532847868460913,rbf,TPESampler,COMPLETE
667,0.6421575051117455,2025-04-25 01:05:02.323325,2025-04-25 01:05:03.574236,0 days 00:00:01.250911,3.940640319728048,0.09840989964323993,0.020348738249839692,poly,TPESampler,COMPLETE
668,0.34446527850889114,2025-04-25 01:05:03.732629,2025-04-25 01:05:04.250705,0 days 00:00:00.518076,7.892685623921143,0.030164125572612124,0.3427307130388195,rbf,TPESampler,COMPLETE
669,0.2725736534837767,2025-04-25 01:05:04.410034,2025-04-25 01:05:05.056539,0 days 00:00:00.646505,3.8566631212030673,0.10051881619526952,0.07770884306716282,rbf,TPESampler,COMPLETE
670,0.36338614392898405,2025-04-25 01:05:05.216403,2025-04-25 01:05:05.670015,0 days 00:00:00.453612,0.7689170981594312,0.1948100871243348,0.0338493772559669,rbf,TPESampler,COMPLETE
671,0.5737267004016126,2025-04-25 01:05:05.830600,2025-04-25 01:05:43.519350,0 days 00:00:37.688750,0.0027326834664082532,0.0012516027040790309,0.5293526784905532,poly,TPESampler,COMPLETE
672,0.8643548562306249,2025-04-25 01:05:43.681648,2025-04-25 01:05:44.213304,0 days 00:00:00.531656,0.0010621091277954883,0.005995608039746846,0.04444657114565267,poly,TPESampler,COMPLETE
673,0.30180095683163083,2025-04-25 01:05:44.384064,2025-04-25 01:05:44.982805,0 days 00:00:00.598741,29.450931340509754,0.030398883834947443,0.009436121943552277,rbf,TPESampler,COMPLETE
674,0.27228565926467385,2025-04-25 01:05:45.151081,2025-04-25 01:05:45.712534,0 days 00:00:00.561453,21.095332282327593,0.04474943922784706,0.05196207570570114,rbf,TPESampler,COMPLETE
675,0.2842814645042375,2025-04-25 01:05:45.876724,2025-04-25 01:05:46.441881,0 days 00:00:00.565157,7.371971535764249,0.018512272887038318,0.16894673914388272,rbf,TPESampler,COMPLETE
676,0.2849246496743439,2025-04-25 01:05:46.602648,2025-04-25 01:05:47.128201,0 days 00:00:00.525553,1.526580241557127,0.03459035382694856,0.12541175762986517,rbf,TPESampler,COMPLETE
677,0.3488787615647666,2025-04-25 01:05:47.290773,2025-04-25 01:05:47.820341,0 days 00:00:00.529568,1.348333425450672,0.022605439040263412,0.021720888613594794,rbf,TPESampler,COMPLETE
678,0.2849726516888595,2025-04-25 01:05:47.995094,2025-04-25 01:05:48.488713,0 days 00:00:00.493619,30.337978708863073,0.12313772255522608,0.031617271276113725,rbf,TPESampler,COMPLETE
679,0.30767059362147103,2025-04-25 01:05:48.655113,2025-04-25 01:05:49.396723,0 days 00:00:00.741610,34.27137519953132,0.0038108112624681526,0.15511165197214963,rbf,TPESampler,COMPLETE
680,0.2839989991964597,2025-04-25 01:05:49.556092,2025-04-25 01:05:50.093001,0 days 00:00:00.536909,11.16325857734937,0.029830859385050312,0.15180222695361875,rbf,TPESampler,COMPLETE
681,0.277023912075033,2025-04-25 01:05:50.269970,2025-04-25 01:05:50.777002,0 days 00:00:00.507032,4.819466195268502,0.05752229604575947,0.04248215192009994,rbf,TPESampler,COMPLETE
682,0.2725248390132103,2025-04-25 01:05:50.949666,2025-04-25 01:05:51.488892,0 days 00:00:00.539226,5.877907117442107,0.050810994721536155,0.11958030285443348,rbf,TPESampler,COMPLETE
683,0.3745208950717025,2025-04-25 01:05:51.653328,2025-04-25 01:05:52.191481,0 days 00:00:00.538153,67.3273742066637,0.034369654501351564,0.43625876534800867,rbf,TPESampler,COMPLETE
684,0.2913021724743965,2025-04-25 01:05:52.356371,2025-04-25 01:05:52.907363,0 days 00:00:00.550992,6.555218510083265,0.019220370076608862,0.021529401303618263,rbf,TPESampler,COMPLETE
685,0.5000771070301985,2025-04-25 01:05:53.071942,2025-04-25 01:05:53.602564,0 days 00:00:00.530622,0.9633348283444666,0.12130511886277977,0.6260201910771321,rbf,TPESampler,COMPLETE
686,0.5170235876976015,2025-04-25 01:05:53.763294,2025-04-25 01:05:54.225818,0 days 00:00:00.462524,78.77412000947716,0.414970742005125,0.00020811464005706236,sigmoid,TPESampler,COMPLETE
687,942.0741380265612,2025-04-25 01:05:54.391573,2025-04-25 01:05:54.907627,0 days 00:00:00.516054,43.979602442363635,0.010721299054363103,0.10754023276313995,sigmoid,TPESampler,COMPLETE
688,0.3719976820380334,2025-04-25 01:05:55.073418,2025-04-25 01:05:55.581806,0 days 00:00:00.508388,2.861272326005281,0.06043906503268258,0.007231314175260931,rbf,TPESampler,COMPLETE
