number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
1404,0.6212356206607815,2025-04-24 21:09:20.028538,2025-04-24 21:09:20.781417,0 days 00:00:00.752879,squared_error,29,sqrt,1,11,best,TPESampler,COMPLETE
1405,0.5978929531338989,2025-04-24 21:09:20.312713,2025-04-24 21:09:21.348483,0 days 00:00:01.035770,squared_error,35,sqrt,1,10,best,TPESampler,COMPLETE
1406,0.6011863667970774,2025-04-24 21:09:20.860593,2025-04-24 21:09:21.606446,0 days 00:00:00.745853,squared_error,35,sqrt,1,11,best,TPESampler,COMPLETE
1407,0.5616498096723733,2025-04-24 21:09:21.125858,2025-04-24 21:09:21.971919,0 days 00:00:00.846061,squared_error,35,sqrt,1,12,best,TPESampler,COMPLETE
1408,0.6540978000576883,2025-04-24 21:09:21.660195,2025-04-24 21:09:22.499159,0 days 00:00:00.838964,friedman_mse,29,sqrt,1,7,best,TPESampler,COMPLETE
1409,0.7135700678476479,2025-04-24 21:09:21.863836,2025-04-24 21:09:22.686811,0 days 00:00:00.822975,squared_error,33,sqrt,3,13,best,TPESampler,COMPLETE
1410,0.610300375570967,2025-04-24 21:09:22.253715,2025-04-24 21:09:23.066742,0 days 00:00:00.813027,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1411,0.5616498096723733,2025-04-24 21:09:22.741607,2025-04-24 21:09:23.608271,0 days 00:00:00.866664,squared_error,35,sqrt,1,12,best,TPESampler,COMPLETE
1412,0.7162306212015819,2025-04-24 21:09:22.922657,2025-04-24 21:09:23.787583,0 days 00:00:00.864926,squared_error,34,sqrt,3,12,best,TPESampler,COMPLETE
1413,0.5616498096723733,2025-04-24 21:09:23.343522,2025-04-24 21:09:24.070439,0 days 00:00:00.726917,friedman_mse,35,sqrt,1,12,best,TPESampler,COMPLETE
1414,0.5842675118295414,2025-04-24 21:09:23.891360,2025-04-24 21:09:24.860817,0 days 00:00:00.969457,squared_error,34,sqrt,1,13,best,TPESampler,COMPLETE
1415,0.5842675118295414,2025-04-24 21:09:24.036382,2025-04-24 21:09:25.172344,0 days 00:00:01.135962,squared_error,34,sqrt,1,13,best,TPESampler,COMPLETE
1416,0.9962502283466568,2025-04-24 21:09:24.321233,2025-04-24 21:09:25.159140,0 days 00:00:00.837907,friedman_mse,28,log2,6,19,random,TPESampler,COMPLETE
1417,0.5991101576395818,2025-04-24 21:09:25.119326,2025-04-24 21:09:26.071712,0 days 00:00:00.952386,squared_error,34,sqrt,1,11,random,TPESampler,COMPLETE
1418,0.6530914488671333,2025-04-24 21:09:25.409237,2025-04-24 21:09:26.381232,0 days 00:00:00.971995,squared_error,35,sqrt,2,13,best,TPESampler,COMPLETE
1419,0.7186218468788037,2025-04-24 21:09:25.460198,2025-04-24 21:09:26.423436,0 days 00:00:00.963238,friedman_mse,35,sqrt,3,15,best,TPESampler,COMPLETE
1420,0.6219577036794363,2025-04-24 21:09:26.321588,2025-04-24 21:09:27.038650,0 days 00:00:00.717062,squared_error,29,sqrt,1,13,best,TPESampler,COMPLETE
1421,0.6931973418375907,2025-04-24 21:09:26.583386,2025-04-24 21:09:27.538347,0 days 00:00:00.954961,friedman_mse,21,sqrt,3,12,best,TPESampler,COMPLETE
1422,0.7186431077620621,2025-04-24 21:09:26.689183,2025-04-24 21:09:27.745332,0 days 00:00:01.056149,squared_error,35,sqrt,3,11,best,TPESampler,COMPLETE
1423,0.6045022893329373,2025-04-24 21:09:27.326727,2025-04-24 21:09:28.067511,0 days 00:00:00.740784,friedman_mse,28,sqrt,1,6,best,TPESampler,COMPLETE
1424,0.5853235656379547,2025-04-24 21:09:27.785718,2025-04-24 21:09:28.969781,0 days 00:00:01.184063,squared_error,35,sqrt,1,13,best,TPESampler,COMPLETE
1425,0.6326878795249784,2025-04-24 21:09:28.020343,2025-04-24 21:09:28.828350,0 days 00:00:00.808007,absolute_error,35,sqrt,2,11,best,TPESampler,COMPLETE
1426,0.5616498096723733,2025-04-24 21:09:28.286113,2025-04-24 21:09:29.130278,0 days 00:00:00.844165,squared_error,35,sqrt,1,12,best,TPESampler,COMPLETE
1427,0.5671925813176031,2025-04-24 21:09:29.066584,2025-04-24 21:09:29.989683,0 days 00:00:00.923099,squared_error,35,sqrt,1,14,best,TPESampler,COMPLETE
1428,0.7155308899518609,2025-04-24 21:09:29.210790,2025-04-24 21:09:30.246614,0 days 00:00:01.035824,squared_error,35,sqrt,3,13,best,TPESampler,COMPLETE
1429,0.5616498096723733,2025-04-24 21:09:29.401709,2025-04-24 21:09:30.301358,0 days 00:00:00.899649,squared_error,35,sqrt,1,12,best,TPESampler,COMPLETE
1430,0.6011863667970774,2025-04-24 21:09:30.250823,2025-04-24 21:09:31.027373,0 days 00:00:00.776550,squared_error,35,sqrt,1,11,best,TPESampler,COMPLETE
1431,0.6069838100184047,2025-04-24 21:09:30.447937,2025-04-24 21:09:31.540004,0 days 00:00:01.092067,friedman_mse,28,sqrt,1,10,best,TPESampler,COMPLETE
1432,0.5981875505937236,2025-04-24 21:09:30.496117,2025-04-24 21:09:31.551659,0 days 00:00:01.055542,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1433,0.9928365741172522,2025-04-24 21:09:31.302433,2025-04-24 21:09:32.073846,0 days 00:00:00.771413,squared_error,24,log2,5,17,best,TPESampler,COMPLETE
1434,0.6794094981777127,2025-04-24 21:09:31.730097,2025-04-24 21:09:32.773671,0 days 00:00:01.043574,friedman_mse,29,sqrt,3,5,best,TPESampler,COMPLETE
1435,0.964903983025146,2025-04-24 21:09:31.787740,2025-04-24 21:09:32.765630,0 days 00:00:00.977890,absolute_error,12,log2,5,3,best,TPESampler,COMPLETE
1436,0.68636520552826,2025-04-24 21:09:32.368014,2025-04-24 21:09:33.137759,0 days 00:00:00.769745,friedman_mse,29,sqrt,3,10,best,TPESampler,COMPLETE
1437,0.610300375570967,2025-04-24 21:09:33.085653,2025-04-24 21:09:33.952820,0 days 00:00:00.867167,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1438,0.6346783462746558,2025-04-24 21:09:33.125371,2025-04-24 21:09:33.988628,0 days 00:00:00.863257,squared_error,30,sqrt,1,10,best,TPESampler,COMPLETE
1439,0.5853235656379547,2025-04-24 21:09:33.810457,2025-04-24 21:09:34.558140,0 days 00:00:00.747683,squared_error,35,sqrt,1,13,best,TPESampler,COMPLETE
1440,0.6158166985156879,2025-04-24 21:09:34.212236,2025-04-24 21:09:35.233393,0 days 00:00:01.021157,squared_error,35,sqrt,1,9,best,TPESampler,COMPLETE
1441,0.7162306212015819,2025-04-24 21:09:34.255200,2025-04-24 21:09:35.279300,0 days 00:00:01.024100,squared_error,35,sqrt,3,12,best,TPESampler,COMPLETE
1442,0.6239750048219057,2025-04-24 21:09:34.855053,2025-04-24 21:09:35.620940,0 days 00:00:00.765887,squared_error,30,sqrt,1,12,best,TPESampler,COMPLETE
1443,0.68636520552826,2025-04-24 21:09:35.530516,2025-04-24 21:09:36.321626,0 days 00:00:00.791110,squared_error,29,sqrt,3,11,best,TPESampler,COMPLETE
1444,0.7190455830201625,2025-04-24 21:09:35.584808,2025-04-24 21:09:36.847162,0 days 00:00:01.262354,friedman_mse,35,sqrt,4,5,best,TPESampler,COMPLETE
1445,0.6219577036794363,2025-04-24 21:09:35.839044,2025-04-24 21:09:36.857400,0 days 00:00:01.018356,squared_error,29,sqrt,1,13,best,TPESampler,COMPLETE
1446,0.7106696395891989,2025-04-24 21:09:36.604129,2025-04-24 21:09:37.237793,0 days 00:00:00.633664,squared_error,35,sqrt,3,9,best,TPESampler,COMPLETE
1447,0.5853235656379547,2025-04-24 21:09:37.133391,2025-04-24 21:09:37.828328,0 days 00:00:00.694937,squared_error,35,sqrt,1,13,best,TPESampler,COMPLETE
1448,0.5522341372198587,2025-04-24 21:09:37.200688,2025-04-24 21:09:38.218644,0 days 00:00:01.017956,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1449,0.9968066590016214,2025-04-24 21:09:37.497136,2025-04-24 21:09:38.380770,0 days 00:00:00.883634,friedman_mse,14,log2,10,8,random,TPESampler,COMPLETE
1450,0.6659193936754176,2025-04-24 21:09:38.150188,2025-04-24 21:09:38.796791,0 days 00:00:00.646603,friedman_mse,31,sqrt,2,9,best,TPESampler,COMPLETE
1451,0.6215591842803354,2025-04-24 21:09:38.485172,2025-04-24 21:09:39.334761,0 days 00:00:00.849589,friedman_mse,32,sqrt,1,4,best,TPESampler,COMPLETE
1452,0.5750216425928508,2025-04-24 21:09:38.624441,2025-04-24 21:09:39.499599,0 days 00:00:00.875158,friedman_mse,33,sqrt,1,5,best,TPESampler,COMPLETE
1453,0.5981875505937236,2025-04-24 21:09:39.032104,2025-04-24 21:09:40.007593,0 days 00:00:00.975489,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1454,0.6002195353791403,2025-04-24 21:09:39.867168,2025-04-24 21:09:40.567659,0 days 00:00:00.700491,friedman_mse,34,sqrt,1,7,best,TPESampler,COMPLETE
1455,0.7258703503262229,2025-04-24 21:09:39.969962,2025-04-24 21:09:40.907631,0 days 00:00:00.937669,friedman_mse,35,sqrt,3,8,best,TPESampler,COMPLETE
1456,0.6988253429085185,2025-04-24 21:09:40.350164,2025-04-24 21:09:41.404422,0 days 00:00:01.054258,friedman_mse,33,sqrt,3,6,best,TPESampler,COMPLETE
1457,0.7183195623582611,2025-04-24 21:09:40.855174,2025-04-24 21:09:41.617078,0 days 00:00:00.761904,friedman_mse,27,sqrt,1,7,best,TPESampler,COMPLETE
1458,0.6650667249449438,2025-04-24 21:09:41.153946,2025-04-24 21:09:41.969881,0 days 00:00:00.815935,absolute_error,34,sqrt,2,16,random,TPESampler,COMPLETE
1459,0.648213569808718,2025-04-24 21:09:41.680518,2025-04-24 21:09:42.534821,0 days 00:00:00.854303,friedman_mse,26,sqrt,2,4,best,TPESampler,COMPLETE
1460,0.6029004895814106,2025-04-24 21:09:41.860890,2025-04-24 21:09:42.724346,0 days 00:00:00.863456,friedman_mse,27,sqrt,1,5,best,TPESampler,COMPLETE
1461,0.5522341372198587,2025-04-24 21:09:42.263051,2025-04-24 21:09:42.997563,0 days 00:00:00.734512,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1462,0.6733930761791806,2025-04-24 21:09:42.783159,2025-04-24 21:09:43.614429,0 days 00:00:00.831270,friedman_mse,35,log2,1,5,best,TPESampler,COMPLETE
1463,0.6082164367053395,2025-04-24 21:09:42.960792,2025-04-24 21:09:44.035935,0 days 00:00:01.075143,friedman_mse,34,sqrt,2,5,best,TPESampler,COMPLETE
1464,0.6002195353791403,2025-04-24 21:09:43.270137,2025-04-24 21:09:44.512898,0 days 00:00:01.242761,friedman_mse,34,sqrt,1,7,best,TPESampler,COMPLETE
1465,0.610300375570967,2025-04-24 21:09:43.959319,2025-04-24 21:09:44.992187,0 days 00:00:01.032868,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1466,0.5990037672372435,2025-04-24 21:09:44.373106,2025-04-24 21:09:45.584874,0 days 00:00:01.211768,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
1467,0.6988253429085185,2025-04-24 21:09:44.990783,2025-04-24 21:09:46.247729,0 days 00:00:01.256946,friedman_mse,33,sqrt,3,3,best,TPESampler,COMPLETE
1468,0.5522341372198587,2025-04-24 21:09:45.348977,2025-04-24 21:09:46.445847,0 days 00:00:01.096870,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1469,0.5981875505937236,2025-04-24 21:09:45.954209,2025-04-24 21:09:46.706368,0 days 00:00:00.752159,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1470,0.6551631182803123,2025-04-24 21:09:46.568654,2025-04-24 21:09:47.311329,0 days 00:00:00.742675,friedman_mse,34,sqrt,2,7,best,TPESampler,COMPLETE
1471,0.6327006073621034,2025-04-24 21:09:46.649839,2025-04-24 21:09:47.578103,0 days 00:00:00.928264,friedman_mse,35,sqrt,1,8,best,TPESampler,COMPLETE
1472,0.6002195353791403,2025-04-24 21:09:46.926993,2025-04-24 21:09:47.881425,0 days 00:00:00.954432,friedman_mse,34,sqrt,1,7,best,TPESampler,COMPLETE
1473,0.5522341372198587,2025-04-24 21:09:47.584337,2025-04-24 21:09:48.495000,0 days 00:00:00.910663,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1474,0.9740683440979027,2025-04-24 21:09:47.825140,2025-04-24 21:09:48.642493,0 days 00:00:00.817353,absolute_error,2,log2,9,15,random,TPESampler,COMPLETE
1475,0.6568175016976607,2025-04-24 21:09:48.146751,2025-04-24 21:09:48.940345,0 days 00:00:00.793594,friedman_mse,33,sqrt,2,4,best,TPESampler,COMPLETE
1476,0.610300375570967,2025-04-24 21:09:48.717038,2025-04-24 21:09:49.557732,0 days 00:00:00.840694,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1477,0.7258703503262229,2025-04-24 21:09:48.884737,2025-04-24 21:09:49.729197,0 days 00:00:00.844460,friedman_mse,35,sqrt,3,8,best,TPESampler,COMPLETE
1478,0.6082164367053395,2025-04-24 21:09:49.214845,2025-04-24 21:09:50.114548,0 days 00:00:00.899703,friedman_mse,34,sqrt,2,5,best,TPESampler,COMPLETE
1479,0.6082164367053395,2025-04-24 21:09:49.957377,2025-04-24 21:09:50.906807,0 days 00:00:00.949430,friedman_mse,35,sqrt,2,5,best,TPESampler,COMPLETE
1480,0.6568175016976607,2025-04-24 21:09:50.071228,2025-04-24 21:09:50.997176,0 days 00:00:00.925948,friedman_mse,35,sqrt,2,4,best,TPESampler,COMPLETE
1481,0.7196483853662857,2025-04-24 21:09:50.598727,2025-04-24 21:09:51.264654,0 days 00:00:00.665927,friedman_mse,30,sqrt,3,7,best,TPESampler,COMPLETE
1482,0.637785899500027,2025-04-24 21:09:51.225271,2025-04-24 21:09:52.067040,0 days 00:00:00.841769,friedman_mse,29,sqrt,1,2,best,TPESampler,COMPLETE
1483,0.5925119263261721,2025-04-24 21:09:51.270732,2025-04-24 21:09:52.200140,0 days 00:00:00.929408,friedman_mse,35,sqrt,1,3,best,TPESampler,COMPLETE
1484,0.6294262830691475,2025-04-24 21:09:51.758265,2025-04-24 21:09:52.478198,0 days 00:00:00.719933,friedman_mse,28,sqrt,1,8,best,TPESampler,COMPLETE
1485,0.5468733143354704,2025-04-24 21:09:52.379933,2025-04-24 21:09:53.253725,0 days 00:00:00.873792,friedman_mse,32,sqrt,1,5,best,TPESampler,COMPLETE
1486,0.988192362972504,2025-04-24 21:09:52.434574,2025-04-24 21:09:53.589860,0 days 00:00:01.155286,squared_error,22,log2,4,11,best,TPESampler,COMPLETE
1487,0.6451831437449033,2025-04-24 21:09:52.739978,2025-04-24 21:09:53.559357,0 days 00:00:00.819379,friedman_mse,29,sqrt,1,8,best,TPESampler,COMPLETE
1488,0.6469188128218861,2025-04-24 21:09:53.517083,2025-04-24 21:09:54.117339,0 days 00:00:00.600256,friedman_mse,28,sqrt,1,5,best,TPESampler,COMPLETE
1489,0.6794094981777127,2025-04-24 21:09:53.838023,2025-04-24 21:09:54.678609,0 days 00:00:00.840586,friedman_mse,29,sqrt,3,5,best,TPESampler,COMPLETE
1490,0.6361895113592757,2025-04-24 21:09:53.890062,2025-04-24 21:09:54.978778,0 days 00:00:01.088716,friedman_mse,29,sqrt,1,4,best,TPESampler,COMPLETE
1491,0.5981875505937236,2025-04-24 21:09:54.403684,2025-04-24 21:09:55.255694,0 days 00:00:00.852010,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1492,0.5981875505937236,2025-04-24 21:09:54.943369,2025-04-24 21:09:55.804400,0 days 00:00:00.861031,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1493,0.5925656078110476,2025-04-24 21:09:55.254078,2025-04-24 21:09:56.012387,0 days 00:00:00.758309,friedman_mse,31,sqrt,1,5,best,TPESampler,COMPLETE
1494,0.6248248219525877,2025-04-24 21:09:55.528890,2025-04-24 21:09:56.313392,0 days 00:00:00.784502,friedman_mse,35,sqrt,1,4,best,TPESampler,COMPLETE
1495,0.90376982927729,2025-04-24 21:09:56.129028,2025-04-24 21:09:57.024585,0 days 00:00:00.895557,absolute_error,35,sqrt,5,14,random,TPESampler,COMPLETE
1496,0.7940052721329056,2025-04-24 21:09:56.269081,2025-04-24 21:09:57.249813,0 days 00:00:00.980732,friedman_mse,9,sqrt,5,2,best,TPESampler,COMPLETE
1497,0.6815637168029901,2025-04-24 21:09:56.556718,2025-04-24 21:09:57.388286,0 days 00:00:00.831568,friedman_mse,35,log2,1,8,best,TPESampler,COMPLETE
1498,0.6011863667970774,2025-04-24 21:09:57.307207,2025-04-24 21:09:57.970450,0 days 00:00:00.663243,friedman_mse,35,sqrt,1,11,best,TPESampler,COMPLETE
1499,0.9801069666133445,2025-04-24 21:09:57.508310,2025-04-24 21:09:58.546845,0 days 00:00:01.038535,friedman_mse,2,sqrt,2,12,random,TPESampler,COMPLETE
1500,0.5850343057802936,2025-04-24 21:09:57.971799,2025-04-24 21:09:58.921133,0 days 00:00:00.949334,friedman_mse,28,sqrt,1,3,best,TPESampler,COMPLETE
1501,0.5522341372198587,2025-04-24 21:09:58.197639,2025-04-24 21:09:59.133566,0 days 00:00:00.935927,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1502,0.6871884164014715,2025-04-24 21:09:58.860490,2025-04-24 21:09:59.575560,0 days 00:00:00.715070,squared_error,26,sqrt,3,2,best,TPESampler,COMPLETE
1503,0.6002195353791403,2025-04-24 21:09:59.241048,2025-04-24 21:10:00.201465,0 days 00:00:00.960417,friedman_mse,34,sqrt,1,7,best,TPESampler,COMPLETE
1504,0.5601090226456882,2025-04-24 21:09:59.432019,2025-04-24 21:10:00.551389,0 days 00:00:01.119370,friedman_mse,34,sqrt,1,4,best,TPESampler,COMPLETE
1505,0.6248248219525877,2025-04-24 21:09:59.824112,2025-04-24 21:10:00.775834,0 days 00:00:00.951722,friedman_mse,35,sqrt,1,4,best,TPESampler,COMPLETE
1506,0.7246712212327447,2025-04-24 21:10:00.691299,2025-04-24 21:10:01.449403,0 days 00:00:00.758104,friedman_mse,34,sqrt,3,5,best,TPESampler,COMPLETE
1507,0.6568175016976607,2025-04-24 21:10:00.995068,2025-04-24 21:10:01.834996,0 days 00:00:00.839928,friedman_mse,35,sqrt,2,2,best,TPESampler,COMPLETE
1508,0.5925656078110476,2025-04-24 21:10:01.140721,2025-04-24 21:10:02.195774,0 days 00:00:01.055053,friedman_mse,31,sqrt,1,5,best,TPESampler,COMPLETE
1509,0.7113263276640378,2025-04-24 21:10:01.777199,2025-04-24 21:10:02.478482,0 days 00:00:00.701283,friedman_mse,35,sqrt,3,7,best,TPESampler,COMPLETE
1510,0.6540978000576883,2025-04-24 21:10:02.182573,2025-04-24 21:10:03.003873,0 days 00:00:00.821300,friedman_mse,29,sqrt,1,7,best,TPESampler,COMPLETE
1511,0.602796038059482,2025-04-24 21:10:02.477103,2025-04-24 21:10:03.410611,0 days 00:00:00.933508,absolute_error,35,sqrt,3,4,best,TPESampler,COMPLETE
1512,0.9737936641952643,2025-04-24 21:10:02.844732,2025-04-24 21:10:03.688030,0 days 00:00:00.843298,squared_error,18,sqrt,10,2,random,TPESampler,COMPLETE
1513,0.6469188128218861,2025-04-24 21:10:03.338823,2025-04-24 21:10:04.269459,0 days 00:00:00.930636,friedman_mse,28,sqrt,1,5,best,TPESampler,COMPLETE
1514,0.5925119263261721,2025-04-24 21:10:03.680596,2025-04-24 21:10:04.702131,0 days 00:00:01.021535,friedman_mse,35,sqrt,1,3,best,TPESampler,COMPLETE
1515,0.6020720835002026,2025-04-24 21:10:04.150044,2025-04-24 21:10:05.124528,0 days 00:00:00.974484,friedman_mse,34,sqrt,1,3,best,TPESampler,COMPLETE
1516,0.7351467180525566,2025-04-24 21:10:04.548510,2025-04-24 21:10:05.414508,0 days 00:00:00.865998,friedman_mse,32,sqrt,3,5,best,TPESampler,COMPLETE
1517,0.610300375570967,2025-04-24 21:10:05.056835,2025-04-24 21:10:05.749674,0 days 00:00:00.692839,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1518,0.6087252698057514,2025-04-24 21:10:05.489492,2025-04-24 21:10:06.709187,0 days 00:00:01.219695,absolute_error,34,sqrt,1,2,best,TPESampler,COMPLETE
1519,0.5981875505937236,2025-04-24 21:10:05.707084,2025-04-24 21:10:06.933626,0 days 00:00:01.226542,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1520,0.7246712212327447,2025-04-24 21:10:06.134609,2025-04-24 21:10:07.143998,0 days 00:00:01.009389,friedman_mse,35,sqrt,3,6,best,TPESampler,COMPLETE
1521,0.7185647807428723,2025-04-24 21:10:06.954023,2025-04-24 21:10:07.793441,0 days 00:00:00.839418,friedman_mse,29,sqrt,3,8,best,TPESampler,COMPLETE
1522,0.6453924321520295,2025-04-24 21:10:07.205993,2025-04-24 21:10:08.127998,0 days 00:00:00.922005,friedman_mse,28,sqrt,1,4,best,TPESampler,COMPLETE
1523,0.5522341372198587,2025-04-24 21:10:07.667039,2025-04-24 21:10:08.511905,0 days 00:00:00.844866,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1524,0.6794094981777127,2025-04-24 21:10:08.077159,2025-04-24 21:10:08.848314,0 days 00:00:00.771155,friedman_mse,29,sqrt,3,3,best,TPESampler,COMPLETE
1525,0.6327006073621034,2025-04-24 21:10:08.387492,2025-04-24 21:10:09.232454,0 days 00:00:00.844962,friedman_mse,35,sqrt,1,8,best,TPESampler,COMPLETE
1526,0.6123183697228924,2025-04-24 21:10:08.804993,2025-04-24 21:10:09.616523,0 days 00:00:00.811530,friedman_mse,30,sqrt,1,6,best,TPESampler,COMPLETE
1527,0.6158166985156879,2025-04-24 21:10:09.100921,2025-04-24 21:10:09.837669,0 days 00:00:00.736748,friedman_mse,35,sqrt,1,9,best,TPESampler,COMPLETE
1528,0.7186431077620621,2025-04-24 21:10:09.564187,2025-04-24 21:10:10.380620,0 days 00:00:00.816433,friedman_mse,35,sqrt,3,10,best,TPESampler,COMPLETE
1529,0.6568175016976607,2025-04-24 21:10:09.880020,2025-04-24 21:10:10.762903,0 days 00:00:00.882883,friedman_mse,35,sqrt,2,4,best,TPESampler,COMPLETE
1530,0.7405303421023647,2025-04-24 21:10:10.069421,2025-04-24 21:10:11.266883,0 days 00:00:01.197462,absolute_error,7,sqrt,10,13,best,TPESampler,COMPLETE
1531,0.5522341372198587,2025-04-24 21:10:10.725079,2025-04-24 21:10:11.503344,0 days 00:00:00.778265,friedman_mse,35,sqrt,1,6,best,TPESampler,COMPLETE
1532,0.610300375570967,2025-04-24 21:10:11.020556,2025-04-24 21:10:11.754197,0 days 00:00:00.733641,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1533,0.5925656078110476,2025-04-24 21:10:11.702810,2025-04-24 21:10:12.655096,0 days 00:00:00.952286,friedman_mse,31,sqrt,1,5,best,TPESampler,COMPLETE
1534,0.5570349516953657,2025-04-24 21:10:11.902652,2025-04-24 21:10:12.887856,0 days 00:00:00.985204,friedman_mse,32,sqrt,1,6,best,TPESampler,COMPLETE
1535,0.7246712212327447,2025-04-24 21:10:12.104750,2025-04-24 21:10:13.278113,0 days 00:00:01.173363,friedman_mse,35,sqrt,3,6,best,TPESampler,COMPLETE
1536,0.5990037672372435,2025-04-24 21:10:12.897117,2025-04-24 21:10:13.708431,0 days 00:00:00.811314,friedman_mse,30,sqrt,1,7,best,TPESampler,COMPLETE
1537,0.6451831437449033,2025-04-24 21:10:13.163655,2025-04-24 21:10:13.957187,0 days 00:00:00.793532,friedman_mse,29,sqrt,1,8,best,TPESampler,COMPLETE
1538,0.5981875505937236,2025-04-24 21:10:13.653150,2025-04-24 21:10:14.472468,0 days 00:00:00.819318,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1539,0.6794094981777127,2025-04-24 21:10:14.059981,2025-04-24 21:10:14.955186,0 days 00:00:00.895205,friedman_mse,29,sqrt,3,5,best,TPESampler,COMPLETE
1540,0.610300375570967,2025-04-24 21:10:14.248268,2025-04-24 21:10:15.119182,0 days 00:00:00.870914,friedman_mse,35,sqrt,1,5,best,TPESampler,COMPLETE
1541,0.5981875505937236,2025-04-24 21:10:14.815471,2025-04-24 21:10:15.569211,0 days 00:00:00.753740,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1542,0.6446227396865948,2025-04-24 21:10:15.263953,2025-04-24 21:10:16.233756,0 days 00:00:00.969803,friedman_mse,29,sqrt,1,6,best,TPESampler,COMPLETE
1543,0.6518691584550678,2025-04-24 21:10:15.446464,2025-04-24 21:10:16.447030,0 days 00:00:01.000566,friedman_mse,29,sqrt,1,5,best,TPESampler,COMPLETE
1544,0.5981875505937236,2025-04-24 21:10:15.871495,2025-04-24 21:10:16.750188,0 days 00:00:00.878693,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1545,0.6481288639616444,2025-04-24 21:10:16.651268,2025-04-24 21:10:17.834458,0 days 00:00:01.183190,friedman_mse,30,sqrt,2,8,best,TPESampler,COMPLETE
1546,0.6082164367053395,2025-04-24 21:10:16.710114,2025-04-24 21:10:18.204633,0 days 00:00:01.494519,friedman_mse,35,sqrt,2,5,best,TPESampler,COMPLETE
1547,0.6248248219525877,2025-04-24 21:10:17.165947,2025-04-24 21:10:18.165813,0 days 00:00:00.999866,friedman_mse,35,sqrt,1,4,best,TPESampler,COMPLETE
1548,0.6361895113592757,2025-04-24 21:10:18.111500,2025-04-24 21:10:18.773726,0 days 00:00:00.662226,friedman_mse,29,sqrt,1,4,best,TPESampler,COMPLETE
1549,0.7073676123205898,2025-04-24 21:10:18.462848,2025-04-24 21:10:19.274926,0 days 00:00:00.812078,friedman_mse,26,log2,1,5,best,TPESampler,COMPLETE
1550,0.709416214903288,2025-04-24 21:10:18.514427,2025-04-24 21:10:19.472374,0 days 00:00:00.957947,friedman_mse,31,sqrt,3,8,best,TPESampler,COMPLETE
1551,0.7774448084602187,2025-04-24 21:10:19.137812,2025-04-24 21:10:19.971770,0 days 00:00:00.833958,squared_error,15,sqrt,10,14,best,TPESampler,COMPLETE
1552,0.7246712212327447,2025-04-24 21:10:19.560214,2025-04-24 21:10:20.590710,0 days 00:00:01.030496,friedman_mse,35,sqrt,3,3,best,TPESampler,COMPLETE
1553,0.6035982221692777,2025-04-24 21:10:19.803986,2025-04-24 21:10:20.760237,0 days 00:00:00.956251,friedman_mse,35,sqrt,1,2,best,TPESampler,COMPLETE
1554,0.5925656078110476,2025-04-24 21:10:20.284421,2025-04-24 21:10:21.063295,0 days 00:00:00.778874,friedman_mse,31,sqrt,1,5,best,TPESampler,COMPLETE
1555,0.5981875505937236,2025-04-24 21:10:20.825637,2025-04-24 21:10:22.003909,0 days 00:00:01.178272,friedman_mse,35,sqrt,1,7,best,TPESampler,COMPLETE
1556,0.6871884164014715,2025-04-24 21:10:20.999114,2025-04-24 21:10:21.829323,0 days 00:00:00.830209,friedman_mse,26,sqrt,3,2,best,TPESampler,COMPLETE
1557,0.637785899500027,2025-04-24 21:10:21.283455,2025-04-24 21:10:22.142290,0 days 00:00:00.858835,friedman_mse,29,sqrt,1,2,best,TPESampler,COMPLETE
1558,0.6481288639616444,2025-04-24 21:10:22.078657,2025-04-24 21:10:22.724569,0 days 00:00:00.645912,friedman_mse,30,sqrt,2,8,best,TPESampler,COMPLETE
