number,value,datetime_start,datetime_complete,duration,params_constant_value,params_kernel_type,params_length_scale,params_noise_level,params_nu,system_attrs_auto:sampler,state
90,0.9329374977455934,2025-04-24 21:00:50.012204,2025-04-24 21:00:57.204613,0 days 00:00:07.192409,0.09249475515963969,RBF,29310.509450022895,1.2758661802228092e-09,0.5,TPESampler,COMPLETE
91,0.9329374976024827,2025-04-24 21:00:51.115694,2025-04-24 21:00:55.019557,0 days 00:00:03.903863,0.11680241272867058,Matern,0.00046397070184160997,7.904152641042738e-05,2.5,TPESampler,COMPLETE
92,0.26238346409745567,2025-04-24 21:00:52.079947,2025-04-24 21:00:58.139241,0 days 00:00:06.059294,33697.8825313818,Matern,25176.092302614135,0.0002187916179551071,0.5,TPESampler,COMPLETE
93,0.2737565941932153,2025-04-24 21:00:55.267338,2025-04-24 21:01:01.908642,0 days 00:00:06.641304,13986.519595347274,Matern,121.28948023855877,0.5691487552415577,2.5,TPESampler,COMPLETE
94,0.26238348283597096,2025-04-24 21:00:57.470862,2025-04-24 21:01:02.891502,0 days 00:00:05.420640,57949.17154850095,Matern,3871.0564387747418,0.3522539039293182,0.5,TPESampler,COMPLETE
95,0.2623834747643423,2025-04-24 21:00:58.364048,2025-04-24 21:01:05.101446,0 days 00:00:06.737398,26923.055871444638,Matern,10532.389207610435,0.00016709666616393406,0.5,TPESampler,COMPLETE
96,0.9329374977430048,2025-04-24 21:01:02.165811,2025-04-24 21:01:06.130222,0 days 00:00:03.964411,54200.714067778936,Matern,1563.6130720668207,6.987237677518266e-10,1.5,TPESampler,COMPLETE
97,0.9329374977901067,2025-04-24 21:01:03.156638,2025-04-24 21:01:06.652092,0 days 00:00:03.495454,13.666213149632892,Matern,10254.453191553775,0.00027140260252501384,0.5,TPESampler,COMPLETE
98,0.26238347410235324,2025-04-24 21:01:05.376775,2025-04-24 21:01:11.616227,0 days 00:00:06.239452,91881.76665246942,Matern,3867.462512012288,0.0001043936944367377,0.5,TPESampler,COMPLETE
99,0.9928364799330043,2025-04-24 21:01:06.426199,2025-04-24 21:01:09.484561,0 days 00:00:03.058362,65349.62833987483,Matern,68.87797575092507,3.63102446662142e-08,0.5,TPESampler,COMPLETE
100,0.9329374976272429,2025-04-24 21:01:06.889558,2025-04-24 21:01:17.795931,0 days 00:00:10.906373,8.825515328791586e-06,Matern,16223.923925230634,5.306800363573579e-07,1.5,TPESampler,COMPLETE
101,0.2623834743281133,2025-04-24 21:01:09.737185,2025-04-24 21:01:16.543588,0 days 00:00:06.806403,10120.024252457937,Matern,63789.72534275231,5.979243347806273e-05,0.5,TPESampler,COMPLETE
102,0.9928365223728031,2025-04-24 21:01:11.874991,2025-04-24 21:01:15.304580,0 days 00:00:03.429589,56095.461335146654,Matern,761.3030488755284,8.00649997952422e-06,0.5,TPESampler,COMPLETE
103,0.9928365555095368,2025-04-24 21:01:15.585872,2025-04-24 21:01:19.007888,0 days 00:00:03.422016,30335.58863107395,Matern,9873.808472724528,3.331767763252739e-05,0.5,TPESampler,COMPLETE
104,0.2623834539173583,2025-04-24 21:01:16.809598,2025-04-24 21:01:22.831501,0 days 00:00:06.021903,2511.9624737664335,Matern,92310.93025096014,0.00014918002526713488,0.5,TPESampler,COMPLETE
105,0.2623834676775598,2025-04-24 21:01:18.059532,2025-04-24 21:01:24.230720,0 days 00:00:06.171188,34098.68687749048,Matern,52796.30586219054,4.774478095811044e-05,0.5,TPESampler,COMPLETE
106,0.932937497704891,2025-04-24 21:01:19.244712,2025-04-24 21:01:29.983686,0 days 00:00:10.738974,1.9896124754227108e-07,RBF,27644.132996956472,4.381241294951162e-10,0.5,TPESampler,COMPLETE
107,0.932937497714504,2025-04-24 21:01:23.095131,2025-04-24 21:01:27.005460,0 days 00:00:03.910329,205.14410183896416,Matern,85824.8051953604,0.00030199368658742176,0.5,TPESampler,COMPLETE
108,0.9928365539568188,2025-04-24 21:01:24.463585,2025-04-24 21:01:27.782261,0 days 00:00:03.318676,18610.85884885767,Matern,37408.18762799115,1.2247695701231217e-07,0.5,TPESampler,COMPLETE
109,0.2623835024630314,2025-04-24 21:01:27.336417,2025-04-24 21:01:34.653922,0 days 00:00:07.317505,25890.746320197275,Matern,43460.248468347214,0.000790730479759209,0.5,TPESampler,COMPLETE
110,0.9329374978438524,2025-04-24 21:01:27.989716,2025-04-24 21:01:38.202058,0 days 00:00:10.212342,6.6982076846092285e-06,Matern,31.91069890590813,0.0009542447952106058,2.5,TPESampler,COMPLETE
111,0.9329374977037546,2025-04-24 21:01:30.247184,2025-04-24 21:01:38.781205,0 days 00:00:08.534021,5797.713181707104,RBF,74165.55728756332,3.1541545034390465e-05,2.5,TPESampler,COMPLETE
112,0.9329374996622734,2025-04-24 21:01:34.922346,2025-04-24 21:01:42.561982,0 days 00:00:07.639636,472.7229253695251,Matern,49155.77849054606,1.7643812042560734e-05,0.5,TPESampler,COMPLETE
113,0.9329374956522081,2025-04-24 21:01:38.551684,2025-04-24 21:01:42.842994,0 days 00:00:04.291310,122.19362713610269,RBF,2.561236107068846e-05,0.01077842979861706,1.5,TPESampler,COMPLETE
114,0.2623834734557537,2025-04-24 21:01:39.022015,2025-04-24 21:01:45.190866,0 days 00:00:06.168851,49557.65830005754,Matern,11808.86599368676,0.000610375795132449,0.5,TPESampler,COMPLETE
115,0.9329374976830961,2025-04-24 21:01:42.805693,2025-04-24 21:01:49.546662,0 days 00:00:06.740969,8708.731867446411,Matern,1623.3287972868247,0.0002619672983718211,2.5,TPESampler,COMPLETE
116,0.9329374977953592,2025-04-24 21:01:43.062689,2025-04-24 21:01:50.258079,0 days 00:00:07.195390,12654.103619946412,Matern,63241.506959542785,7.842624151423469e-05,1.5,TPESampler,COMPLETE
117,0.9329374977585064,2025-04-24 21:01:45.446294,2025-04-24 21:01:51.795968,0 days 00:00:06.349674,71669.53199696584,RBF,194.78738488961616,0.0001812540359356506,0.5,TPESampler,COMPLETE
118,0.2623834669067252,2025-04-24 21:01:49.987354,2025-04-24 21:01:55.064572,0 days 00:00:05.077218,50387.77606794557,Matern,341.169632036554,0.0006677507157866932,0.5,TPESampler,COMPLETE
119,0.9928365555095366,2025-04-24 21:01:50.498928,2025-04-24 21:01:53.875880,0 days 00:00:03.376952,70136.75924193855,Matern,97799.72363251628,3.413856378447119e-05,0.5,TPESampler,COMPLETE
120,0.2623834738179227,2025-04-24 21:01:52.052737,2025-04-24 21:01:58.378861,0 days 00:00:06.326124,42258.46799904436,Matern,37229.71521803499,0.0026297788853698032,0.5,TPESampler,COMPLETE
121,0.9928365252354628,2025-04-24 21:01:54.140020,2025-04-24 21:01:57.599659,0 days 00:00:03.459639,1042.6300211743508,Matern,1716.230397514189,1.4238399924835274e-05,0.5,TPESampler,COMPLETE
122,0.2623834730340104,2025-04-24 21:01:55.322994,2025-04-24 21:02:00.604431,0 days 00:00:05.281437,59409.14751383016,Matern,30.156503943845976,0.004428763571160572,0.5,TPESampler,COMPLETE
123,0.26238347514532606,2025-04-24 21:01:57.886906,2025-04-24 21:02:02.984319,0 days 00:00:05.097413,58565.96499607065,Matern,3258.903650577838,0.0014774570058681447,0.5,TPESampler,COMPLETE
124,0.26238347442633847,2025-04-24 21:01:58.640766,2025-04-24 21:02:03.835215,0 days 00:00:05.194449,87725.46132393507,Matern,1348.7324735879426,0.0005149961878229825,0.5,TPESampler,COMPLETE
125,0.9329374965527105,2025-04-24 21:02:00.877757,2025-04-24 21:02:06.527601,0 days 00:00:05.649844,1.9173846531823826e-07,RBF,4.054640868207357e-05,3.935139024746889e-08,1.5,TPESampler,COMPLETE
126,0.26238338830117647,2025-04-24 21:02:03.239347,2025-04-24 21:02:08.105448,0 days 00:00:04.866101,5831.434314155796,Matern,1.069124948077601,0.0050986046808033396,0.5,TPESampler,COMPLETE
127,0.2623834746422546,2025-04-24 21:02:04.075077,2025-04-24 21:02:09.672445,0 days 00:00:05.597368,31546.7662110722,Matern,75.56159172484848,0.08222282814426929,0.5,TPESampler,COMPLETE
128,0.26238347418820057,2025-04-24 21:02:06.814418,2025-04-24 21:02:11.801291,0 days 00:00:04.986873,5020.007181290086,Matern,246.33341971207247,0.005211206915040315,0.5,TPESampler,COMPLETE
129,0.9928350583728135,2025-04-24 21:02:08.383170,2025-04-24 21:02:13.030211,0 days 00:00:04.647041,99216.16889659254,Matern,0.024546882696224185,0.00045918167949505074,0.5,TPESampler,COMPLETE
