number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1524,0.015136361122131348,2025-04-26 07:22:25.606682,2025-04-26 07:25:03.255490,0 days 00:02:37.648808,0.00326660860586895,256,4,2,48,0.15221610067545843,176,2,3,96,0.2865172470824358,112,2,4,96,0.23684796483259946,88,104.0,32.0,3,2,0.00026624684507784194,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1524_best_state.pt,"{'learning_rate': 0.00026624684507784194, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1525,0.06060381606221199,2025-04-26 07:22:50.581465,2025-04-26 07:24:05.616666,0 days 00:01:15.035201,0.07213869591248734,224,4,3,80,0.09062553504912291,128,3,4,64,0.17996045943421066,48,4,3,128,0.17328903380002714,416,64.0,320.0,3,2,0.0029604774886958754,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1525_best_state.pt,"{'learning_rate': 0.0029604774886958754, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1526,0.025677703320980072,2025-04-26 07:24:05.924343,2025-04-26 07:25:40.749866,0 days 00:01:34.825523,0.20279754829786825,240,2,3,48,0.27974531466532104,176,2,4,96,0.12899433713569156,112,3,4,96,0.2005166293939832,328,32.0,240.0,3,1,0.003998254392708402,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1526_best_state.pt,"{'learning_rate': 0.003998254392708402, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1527,0.023377250880002975,2025-04-26 07:24:23.644075,2025-04-26 07:25:58.220039,0 days 00:01:34.575964,0.09890018003885254,224,4,4,80,0.2512444506715605,208,2,3,128,0.08979436485134136,64,2,2,80,0.10782176767363333,48,,,1,1,0.0015638600311101752,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1527_best_state.pt,"{'learning_rate': 0.0015638600311101752, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1528,0.020815309137105942,2025-04-26 07:25:03.690368,2025-04-26 07:26:41.499821,0 days 00:01:37.809453,0.2070666796763982,256,1,3,112,0.2812636001510702,176,3,4,96,0.0170713215616487,48,1,3,64,0.04604122318427842,200,136.0,,2,2,0.004520050845328152,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1528_best_state.pt,"{'learning_rate': 0.004520050845328152, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1529,0.08261634409427643,2025-04-26 07:25:41.023665,2025-04-26 07:28:33.339749,0 days 00:02:52.316084,0.2771671093284041,256,1,4,64,0.16210480028899224,224,2,2,32,0.22070816742589075,32,2,2,96,0.2849651662709002,496,424.0,,2,2,0.006912679973558846,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1529_best_state.pt,"{'learning_rate': 0.006912679973558846, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1530,0.01526002585887909,2025-04-26 07:25:58.515941,2025-04-26 07:27:55.669350,0 days 00:01:57.153409,0.010896126266002004,208,4,3,32,0.10466681263203073,128,2,4,64,0.1582078747387884,96,3,2,128,0.24168953433274581,408,96.0,,2,2,0.0004901087417172259,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1530_best_state.pt,"{'learning_rate': 0.0004901087417172259, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1531,0.024367855861783028,2025-04-26 07:26:41.830826,2025-04-26 07:29:18.436486,0 days 00:02:36.605660,0.047798371877946,256,2,3,48,0.23683276921555257,208,2,4,112,0.1746285798387262,64,4,2,80,0.17122575520629207,232,192.0,280.0,3,2,0.00039523654660732124,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1531_best_state.pt,"{'learning_rate': 0.00039523654660732124, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1532,0.05586070194840431,2025-04-26 07:27:55.907557,2025-04-26 07:29:46.612298,0 days 00:01:50.704741,0.25491863453232316,96,3,1,112,0.18595663518009092,224,1,2,80,0.06517575798382419,96,1,1,48,0.195636454689677,48,,,1,2,0.00010815913183714409,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1532_best_state.pt,"{'learning_rate': 0.00010815913183714409, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1533,0.016231518238782883,2025-04-26 07:28:33.620259,2025-04-26 07:30:31.016284,0 days 00:01:57.396025,0.022054952838536035,256,4,3,48,0.07171419158978344,144,3,3,80,0.22195115793724152,64,2,4,112,0.16301757542394166,368,144.0,344.0,3,2,0.0010706668590918234,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1533_best_state.pt,"{'learning_rate': 0.0010706668590918234, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1534,0.12544387578964233,2025-04-26 07:29:18.666864,2025-04-26 07:31:20.636742,0 days 00:02:01.969878,0.24935657587267918,64,1,1,96,0.23517295240179475,128,4,3,96,0.23369251352800063,64,1,4,48,0.20213794384357175,40,376.0,184.0,3,2,0.00019343174300066624,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1534_best_state.pt,"{'learning_rate': 0.00019343174300066624, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1535,0.012618714943528175,2025-04-26 07:29:46.876502,2025-04-26 07:32:03.202318,0 days 00:02:16.325816,0.02124025861738969,144,4,3,48,0.08481877760059574,144,4,4,32,0.19046590961696924,64,4,3,128,0.18117707207096517,248,104.0,264.0,3,1,0.0008553165382207693,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1535_best_state.pt,"{'learning_rate': 0.0008553165382207693, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1536,0.0230247862637043,2025-04-26 07:30:31.369052,2025-04-26 07:32:18.711033,0 days 00:01:47.341981,0.09644609855410016,80,4,3,48,0.009403363290644562,64,2,1,112,0.1373894215402377,32,4,3,96,0.05044259020540946,152,,,1,2,0.0008799672511836098,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1536_best_state.pt,"{'learning_rate': 0.0008799672511836098, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1537,0.017802705988287926,2025-04-26 07:31:20.945170,2025-04-26 07:33:26.921353,0 days 00:02:05.976183,0.01352472237901694,240,3,4,80,0.009703319469158839,208,1,3,96,0.2561316086725842,80,2,2,112,0.17183373028993576,104,64.0,224.0,3,2,0.0013542221544915367,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1537_best_state.pt,"{'learning_rate': 0.0013542221544915367, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1538,0.019371775910258293,2025-04-26 07:32:03.460191,2025-04-26 07:34:40.609709,0 days 00:02:37.149518,0.015519000349342537,128,3,3,48,0.01718036902471906,144,4,4,64,0.17387600082976756,112,4,2,112,0.1053509634478534,280,104.0,312.0,3,1,0.000340673145579352,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1538_best_state.pt,"{'learning_rate': 0.000340673145579352, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1539,0.019157739356160164,2025-04-26 07:32:19.047647,2025-04-26 07:34:07.813078,0 days 00:01:48.765431,0.0033452578699233087,240,3,2,32,0.28122862573813157,160,1,4,96,0.24941560533647114,96,3,1,48,0.14346868546005279,112,104.0,304.0,3,2,0.002529820347195576,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1539_best_state.pt,"{'learning_rate': 0.002529820347195576, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1540,0.016097616404294968,2025-04-26 07:33:27.145053,2025-04-26 07:35:04.980233,0 days 00:01:37.835180,0.02652746695021886,256,3,4,32,0.0008166604947382056,240,1,3,112,0.2824708303399445,64,2,3,80,0.29267772844763557,88,112.0,304.0,3,2,0.0014512783425371068,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1540_best_state.pt,"{'learning_rate': 0.0014512783425371068, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1541,0.02155507728457451,2025-04-26 07:34:08.110973,2025-04-26 07:36:17.406141,0 days 00:02:09.295168,0.014498968683942803,128,4,3,48,0.0863887462160902,128,4,3,48,0.15694005929726676,80,3,4,128,0.21997994808312155,192,72.0,360.0,3,1,0.0010017491820073048,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1541_best_state.pt,"{'learning_rate': 0.0010017491820073048, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1542,0.02158012054860592,2025-04-26 07:34:40.925728,2025-04-26 07:36:33.612915,0 days 00:01:52.687187,0.06577319581542677,128,3,3,64,0.010059034288732532,112,4,4,32,0.14355472494639246,64,4,4,128,0.14635573057115123,376,136.0,280.0,3,1,0.0006737444320340548,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1542_best_state.pt,"{'learning_rate': 0.0006737444320340548, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1543,0.015379454009234905,2025-04-26 07:35:05.308241,2025-04-26 07:37:07.060938,0 days 00:02:01.752697,0.04041634102260605,176,3,2,64,0.062406225625903096,128,4,4,32,0.19281028991425472,64,4,2,128,0.16852823526984417,136,104.0,,2,1,0.0006316835095216268,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1543_best_state.pt,"{'learning_rate': 0.0006316835095216268, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1544,0.01759573630988598,2025-04-26 07:36:17.701804,2025-04-26 07:38:38.809337,0 days 00:02:21.107533,0.005212529603404618,192,4,3,48,0.10384402106826188,160,3,4,48,0.03499120145571594,80,4,4,112,0.09705240454325813,216,144.0,,2,1,0.0008230623539136665,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1544_best_state.pt,"{'learning_rate': 0.0008230623539136665, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1545,0.024530543014407158,2025-04-26 07:36:33.855689,2025-04-26 07:38:42.363969,0 days 00:02:08.508280,0.06280580763280116,128,4,4,48,0.1194005568134692,144,4,4,48,0.16419559232051628,48,4,4,128,0.17745268357392413,248,64.0,,2,1,0.0007019482592083143,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1545_best_state.pt,"{'learning_rate': 0.0007019482592083143, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1546,0.015751060098409653,2025-04-26 07:37:07.358877,2025-04-26 07:39:50.555714,0 days 00:02:43.196837,0.0010873607448879108,160,3,4,32,0.17476880870857256,256,3,3,80,0.23342857568938843,128,4,3,128,0.2597788180860228,184,96.0,288.0,3,2,0.00023323641657987902,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1546_best_state.pt,"{'learning_rate': 0.00023323641657987902, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1547,0.018029658123850822,2025-04-26 07:38:39.078845,2025-04-26 07:40:09.030688,0 days 00:01:29.951843,0.020883271009636467,240,4,1,32,0.29210938458840624,192,2,3,80,0.07178828042525683,96,4,1,32,0.02307472163708174,56,144.0,272.0,3,1,0.0005388589291019753,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1547_best_state.pt,"{'learning_rate': 0.0005388589291019753, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1548,0.1250622421503067,2025-04-26 07:38:42.626141,2025-04-26 07:41:16.404125,0 days 00:02:33.777984,0.04423956109783729,128,4,2,48,0.1455474434083891,160,4,4,32,0.18275030965518343,80,4,3,96,0.1503292672762478,120,72.0,,2,1,0.0003571310563775215,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1548_best_state.pt,"{'learning_rate': 0.0003571310563775215, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1549,0.015932483598589897,2025-04-26 07:39:50.834274,2025-04-26 07:41:45.055603,0 days 00:01:54.221329,0.02267254986250553,112,3,4,96,0.0073733022458480554,112,1,2,80,0.22220357080789094,128,4,3,112,0.22613456926697467,80,176.0,32.0,3,2,0.0009990280459847081,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1549_best_state.pt,"{'learning_rate': 0.0009990280459847081, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1550,0.017921986058354378,2025-04-26 07:40:09.295625,2025-04-26 07:42:28.176750,0 days 00:02:18.881125,0.004099424740630603,176,4,4,64,0.14209091217586634,128,4,4,32,0.20431025554621027,64,4,2,96,0.22510236138825068,472,112.0,336.0,3,1,0.0013722360141248402,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1550_best_state.pt,"{'learning_rate': 0.0013722360141248402, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1551,0.018263906240463257,2025-04-26 07:41:16.745102,2025-04-26 07:42:48.408655,0 days 00:01:31.663553,0.004304907625304555,256,3,4,112,0.1797879715368577,128,3,2,32,0.009314970424599417,32,1,4,80,0.2888291956174531,344,32.0,,2,1,0.0005256975039614539,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1551_best_state.pt,"{'learning_rate': 0.0005256975039614539, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1552,0.022857822477817535,2025-04-26 07:41:45.373939,2025-04-26 07:43:35.875451,0 days 00:01:50.501512,0.04188858855702785,256,3,3,64,0.20308051373520566,112,2,4,112,0.16375489000948684,112,3,2,48,0.26621773098868634,232,112.0,272.0,3,1,0.0013203992110461297,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1552_best_state.pt,"{'learning_rate': 0.0013203992110461297, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1553,0.021631363779306412,2025-04-26 07:42:28.508215,2025-04-26 07:44:06.854963,0 days 00:01:38.346748,0.08762365137800801,144,4,3,48,0.13419496567223146,128,4,4,32,0.26647357135929134,32,4,2,112,0.2844485492792049,120,160.0,32.0,3,1,0.0012629375944504203,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1553_best_state.pt,"{'learning_rate': 0.0012629375944504203, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1554,0.020787891000509262,2025-04-26 07:42:49.882627,2025-04-26 07:45:25.732902,0 days 00:02:35.850275,0.08747304574714797,240,4,4,32,0.06056847581201262,208,1,2,96,0.27885844306714236,64,2,3,112,0.1764314647238272,40,80.0,304.0,3,2,0.00018925498242439024,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1554_best_state.pt,"{'learning_rate': 0.00018925498242439024, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1555,0.046672556549310684,2025-04-26 07:43:36.176957,2025-04-26 07:45:55.844795,0 days 00:02:19.667838,0.1305821721045912,144,4,2,128,0.1599643077683997,240,2,1,64,0.23588217323037325,32,2,2,48,0.2624305647538631,456,,,1,2,0.001121032910314984,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1555_best_state.pt,"{'learning_rate': 0.001121032910314984, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1556,0.04723991081118584,2025-04-26 07:44:07.189580,2025-04-26 07:46:47.179217,0 days 00:02:39.989637,0.215286179061286,176,2,4,32,0.2875193846531051,208,2,3,32,0.16857056674526594,32,2,1,128,0.045219093712102656,416,,,1,2,0.000744625133875999,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1556_best_state.pt,"{'learning_rate': 0.000744625133875999, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1557,0.016118066385388374,2025-04-26 07:45:25.954794,2025-04-26 07:47:49.497365,0 days 00:02:23.542571,0.09256942381384,224,3,3,32,0.23709995866685593,144,2,4,112,0.23036533359606576,64,4,1,96,0.10732271382903603,160,136.0,256.0,3,2,0.001007632822461975,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1557_best_state.pt,"{'learning_rate': 0.001007632822461975, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1558,0.01810113526880741,2025-04-26 07:45:56.171396,2025-04-26 07:48:40.992655,0 days 00:02:44.821259,0.028990939863577384,240,3,4,32,0.13556872728360617,240,1,3,128,0.2651066662367612,128,2,2,32,0.20271656108836156,304,96.0,408.0,3,2,0.0004456983259970743,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1558_best_state.pt,"{'learning_rate': 0.0004456983259970743, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1559,0.01955154724419117,2025-04-26 07:46:47.557395,2025-04-26 07:48:41.319332,0 days 00:01:53.761937,0.07811201480113125,208,3,2,128,0.2075073477074541,192,2,2,64,0.2005889791308009,80,4,1,32,0.0964989879286055,472,64.0,,2,2,0.004514809640707993,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1559_best_state.pt,"{'learning_rate': 0.004514809640707993, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1560,0.050669338554143906,2025-04-26 07:47:49.921935,2025-04-26 07:49:43.489257,0 days 00:01:53.567322,0.07654941288829967,64,4,3,32,0.042610767088387604,128,4,4,32,0.27434984272520957,64,3,3,128,0.23343577935740473,296,176.0,360.0,3,1,0.0004955199625849397,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1560_best_state.pt,"{'learning_rate': 0.0004955199625849397, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1561,0.018118230625987053,2025-04-26 07:48:41.278247,2025-04-26 07:51:34.923531,0 days 00:02:53.645284,0.007148683518528328,240,4,4,48,0.04568110487501673,96,3,3,64,0.1655423204912374,64,4,2,128,0.18543973217598,288,128.0,64.0,3,1,0.00019629400019118088,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1561_best_state.pt,"{'learning_rate': 0.00019629400019118088, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1562,0.019236817955970764,2025-04-26 07:48:41.768287,2025-04-26 07:50:08.532301,0 days 00:01:26.764014,0.025374422274247816,144,4,2,32,0.13276033899851303,176,4,4,32,0.2233902230137295,80,4,4,112,0.14275117033769197,200,64.0,256.0,3,1,0.0012451251100441452,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1562_best_state.pt,"{'learning_rate': 0.0012451251100441452, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1563,0.01542816124856472,2025-04-26 07:49:43.741564,2025-04-26 07:52:02.432583,0 days 00:02:18.691019,0.0015054028856459553,224,2,3,48,0.07611660670676146,160,4,1,96,0.2785993081210507,128,4,3,112,0.28271161156670616,248,120.0,304.0,3,2,0.000646761847949873,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1563_best_state.pt,"{'learning_rate': 0.000646761847949873, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1564,0.022178180515766144,2025-04-26 07:50:08.800802,2025-04-26 07:52:31.715604,0 days 00:02:22.914802,0.06035495156075296,144,4,2,32,0.12586416770168274,160,4,4,32,0.16601342620957105,64,3,2,112,0.16042857344317202,344,176.0,64.0,3,2,0.00037925149119638797,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1564_best_state.pt,"{'learning_rate': 0.00037925149119638797, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1565,0.013385321944952011,2025-04-26 07:51:35.179566,2025-04-26 07:53:20.058282,0 days 00:01:44.878716,0.038455725945609975,192,3,3,48,0.26570599877046736,208,3,4,128,0.15303255595701468,48,4,1,112,0.07233128199938,280,96.0,256.0,3,2,0.000900404318526268,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1565_best_state.pt,"{'learning_rate': 0.000900404318526268, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1566,0.01695946790277958,2025-04-26 07:52:02.734991,2025-04-26 07:54:17.087248,0 days 00:02:14.352257,0.0341195276242046,176,4,4,32,0.010021167309401545,256,2,2,128,0.2974891368357801,80,1,2,128,0.23064274849430189,32,136.0,,2,2,0.0004757028607344767,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1566_best_state.pt,"{'learning_rate': 0.0004757028607344767, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1567,0.038430895656347275,2025-04-26 07:52:31.947997,2025-04-26 07:54:49.387877,0 days 00:02:17.439880,0.029545365464510805,192,4,2,32,0.2554944918077269,64,2,4,128,0.20240714561803147,128,3,2,64,0.197497999745167,168,64.0,32.0,3,2,0.000773311538731431,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1567_best_state.pt,"{'learning_rate': 0.000773311538731431, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1568,0.01701064594089985,2025-04-26 07:53:20.395194,2025-04-26 07:56:16.136384,0 days 00:02:55.741190,0.02960878331167247,192,4,3,32,0.2823927627412428,256,3,3,112,0.1662042202037518,32,3,2,128,0.09273100927920795,288,144.0,312.0,3,2,0.001040404974717777,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1568_best_state.pt,"{'learning_rate': 0.001040404974717777, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1569,0.015441524796187878,2025-04-26 07:54:17.341778,2025-04-26 07:55:49.470479,0 days 00:01:32.128701,0.08533111175439784,208,3,3,64,0.2107545590770019,208,4,4,112,0.15521416188485027,48,4,1,112,0.10545521536590957,232,192.0,296.0,3,2,0.001251644954749517,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1569_best_state.pt,"{'learning_rate': 0.001251644954749517, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1570,0.0416308157145977,2025-04-26 07:54:49.616987,2025-04-26 07:56:37.454297,0 days 00:01:47.837310,0.03426293245676396,256,2,4,96,0.2808661914045897,240,1,1,112,0.08297658036475167,80,2,3,128,0.060144921323884465,120,,,1,1,0.00021183543344506983,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1570_best_state.pt,"{'learning_rate': 0.00021183543344506983, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1571,0.02035761997103691,2025-04-26 07:55:49.829137,2025-04-26 07:58:45.165279,0 days 00:02:55.336142,0.03861975818544099,208,2,3,64,0.24528588792588651,192,3,3,128,0.1455551161783151,32,4,1,96,0.04886943234910262,336,136.0,280.0,3,2,0.0010601064135588542,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1571_best_state.pt,"{'learning_rate': 0.0010601064135588542, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1572,0.03243103250861168,2025-04-26 07:56:16.540843,2025-04-26 07:59:17.794225,0 days 00:03:01.253382,0.06962287737205941,64,2,2,96,0.21029456229804908,80,4,4,32,0.19974195473461429,64,3,2,80,0.12418537374012326,336,136.0,,2,2,0.0009981287390909972,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1572_best_state.pt,"{'learning_rate': 0.0009981287390909972, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1573,0.01698611117899418,2025-04-26 07:56:37.679807,2025-04-26 07:58:57.821748,0 days 00:02:20.141941,0.047741421968607214,208,3,3,64,0.22666571168162805,208,3,4,112,0.17642867333918213,64,4,1,112,0.08431573945137978,288,112.0,352.0,3,2,0.00030044743773335186,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1573_best_state.pt,"{'learning_rate': 0.00030044743773335186, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1574,0.04516705125570297,2025-04-26 07:58:45.462396,2025-04-26 08:00:41.792360,0 days 00:01:56.329964,0.02781313800863979,128,4,3,64,0.16133935845477232,144,4,4,32,0.15838443703145194,32,2,2,96,0.12329293509777778,232,160.0,,2,1,0.0006298567668878084,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1574_best_state.pt,"{'learning_rate': 0.0006298567668878084, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1575,0.015456825494766235,2025-04-26 07:58:58.095952,2025-04-26 08:01:23.430525,0 days 00:02:25.334573,0.09429853960878015,224,4,3,32,0.2644453824874139,224,2,4,128,0.17073834578244718,80,4,1,64,0.13602370992348117,192,112.0,288.0,3,2,0.0008525015520470034,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1575_best_state.pt,"{'learning_rate': 0.0008525015520470034, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1576,0.027375435456633568,2025-04-26 07:59:18.108381,2025-04-26 08:01:28.881069,0 days 00:02:10.772688,0.048496742140155785,144,4,3,48,0.007867726426681723,192,3,4,32,0.12236935740794314,64,4,3,112,0.1334978546098091,192,192.0,264.0,3,1,0.00032763749642391644,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1576_best_state.pt,"{'learning_rate': 0.00032763749642391644, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1577,0.02025703527033329,2025-04-26 08:00:42.066880,2025-04-26 08:03:18.288872,0 days 00:02:36.221992,0.05864015158684952,144,3,3,32,0.23587902655319445,240,3,4,128,0.22402776482080566,32,4,1,80,0.1182949186138273,368,112.0,,2,2,0.0010930295092246199,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1577_best_state.pt,"{'learning_rate': 0.0010930295092246199, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1578,0.016631167382001877,2025-04-26 08:01:23.654598,2025-04-26 08:03:29.589292,0 days 00:02:05.934694,0.028708064561196074,176,4,2,64,0.12838251470379164,96,3,3,48,0.1808095941508962,48,4,2,128,0.07082735958128562,384,160.0,264.0,3,1,0.0006670678560483962,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1578_best_state.pt,"{'learning_rate': 0.0006670678560483962, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1579,0.015337066724896431,2025-04-26 08:01:29.207770,2025-04-26 08:04:11.635790,0 days 00:02:42.428020,0.0017021027501540336,256,4,4,48,0.08339814476181831,240,1,3,80,0.28315147119785333,64,2,2,128,0.24721726569269808,80,104.0,336.0,3,2,0.0012708693211988843,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1579_best_state.pt,"{'learning_rate': 0.0012708693211988843, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1580,0.022987011820077896,2025-04-26 08:03:18.594650,2025-04-26 08:05:30.666487,0 days 00:02:12.071837,0.11292630398998361,64,4,4,32,0.034084266671821885,224,3,4,48,0.1542114202733932,48,4,2,128,0.22917842079192513,256,112.0,312.0,3,1,0.0015641632329043702,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1580_best_state.pt,"{'learning_rate': 0.0015641632329043702, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1581,0.018215995281934738,2025-04-26 08:03:30.015325,2025-04-26 08:05:03.422312,0 days 00:01:33.406987,0.09432299417815324,224,3,4,96,0.2555152764981055,256,1,1,80,0.2633112761768278,64,2,1,112,0.05241967787146239,56,144.0,,2,2,0.0016614536070102268,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1581_best_state.pt,"{'learning_rate': 0.0016614536070102268, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1582,0.019029010087251663,2025-04-26 08:04:11.900428,2025-04-26 08:05:54.096825,0 days 00:01:42.196397,0.05477046667346373,176,3,3,32,0.05624842628336328,144,3,4,32,0.21657018845508072,80,3,2,112,0.24330025387021267,264,216.0,264.0,3,1,0.0035542174606244975,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1582_best_state.pt,"{'learning_rate': 0.0035542174606244975, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1583,0.016393467783927917,2025-04-26 08:05:03.704214,2025-04-26 08:06:56.305077,0 days 00:01:52.600863,0.10513787754087875,192,3,4,48,0.11516385447878552,192,4,4,48,0.10340745654655308,80,4,3,112,0.23292649103507834,176,104.0,272.0,3,1,0.000701424967553332,0.6,/work3/arnaou/checkpoints/groupgat_Tc_trial_1583_best_state.pt,"{'learning_rate': 0.000701424967553332, 'lr_reduce': 0.6}",TPESampler,COMPLETE
