number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1244,0.8074929714202881,2025-04-26 05:39:02.632164,2025-04-26 05:39:12.094298,0 days 00:00:09.462134,1,66,512,454.0,378.0,304.0,4,126,0.12925812297827297,0.00983544283290245,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1244_best_state.pt,"{'learning_rate': 0.00983544283290245, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1245,0.5838698744773865,2025-04-26 05:39:12.636496,2025-04-26 05:39:20.726136,0 days 00:00:08.089640,1,59,423,512.0,325.0,,3,94,0.06020343922071876,0.006448464481447287,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1245_best_state.pt,"{'learning_rate': 0.006448464481447287, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1246,0.07095863670110703,2025-04-26 05:39:15.401429,2025-04-26 05:39:43.272250,0 days 00:00:27.870821,2,53,389,439.0,381.0,374.0,4,60,0.006755459853084405,0.0006694193745372569,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1246_best_state.pt,"{'learning_rate': 0.0006694193745372569, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1247,0.46891820430755615,2025-04-26 05:39:20.967013,2025-04-26 05:39:36.541869,0 days 00:00:15.574856,4,62,443,435.0,,,2,68,0.051430761709073645,0.0008568922023787556,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1247_best_state.pt,"{'learning_rate': 0.0008568922023787556, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1248,0.05042941868305206,2025-04-26 05:39:23.045639,2025-04-26 05:39:57.729496,0 days 00:00:34.683857,1,46,329,457.0,280.0,331.0,4,117,0.03600549032160673,0.006843988202141399,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1248_best_state.pt,"{'learning_rate': 0.006843988202141399, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1249,0.07654009759426117,2025-04-26 05:39:36.776880,2025-04-26 05:40:12.466873,0 days 00:00:35.689993,1,45,463,427.0,342.0,281.0,4,105,0.0749647448909677,0.0047133862737335,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1249_best_state.pt,"{'learning_rate': 0.0047133862737335, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1250,0.07967868447303772,2025-04-26 05:39:43.503085,2025-04-26 05:40:21.700435,0 days 00:00:38.197350,1,48,403,426.0,371.0,403.0,4,116,0.06990352958098647,0.002374549672233433,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1250_best_state.pt,"{'learning_rate': 0.002374549672233433, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1251,0.06351475417613983,2025-04-26 05:39:57.974250,2025-04-26 05:40:38.866930,0 days 00:00:40.892680,2,65,390,472.0,276.0,336.0,4,124,0.07235509154802584,0.002881363107201953,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1251_best_state.pt,"{'learning_rate': 0.002881363107201953, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1252,0.11203501373529434,2025-04-26 05:40:12.727327,2025-04-26 05:40:32.506220,0 days 00:00:19.778893,1,56,440,478.0,229.0,331.0,4,126,0.026745430277883467,0.007682430649702362,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1252_best_state.pt,"{'learning_rate': 0.007682430649702362, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1253,0.07116363197565079,2025-04-26 05:40:21.976846,2025-04-26 05:41:02.397499,0 days 00:00:40.420653,1,81,328,476.0,248.0,343.0,4,107,0.02302297132577152,0.006524547586256449,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1253_best_state.pt,"{'learning_rate': 0.006524547586256449, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1254,0.060314130038022995,2025-04-26 05:40:32.727467,2025-04-26 05:41:17.562505,0 days 00:00:44.835038,1,36,306,469.0,262.0,307.0,4,126,0.08835634961539873,0.004367204715602913,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1254_best_state.pt,"{'learning_rate': 0.004367204715602913, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1255,0.06613384187221527,2025-04-26 05:40:39.249155,2025-04-26 05:41:18.949009,0 days 00:00:39.699854,1,32,254,460.0,263.0,363.0,4,117,0.013732695873590248,0.005468345572971019,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1255_best_state.pt,"{'learning_rate': 0.005468345572971019, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1256,0.08681506663560867,2025-04-26 05:41:02.667772,2025-04-26 05:41:42.138253,0 days 00:00:39.470481,1,41,211,443.0,275.0,302.0,4,105,0.07282814211490186,0.0024621507989973845,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1256_best_state.pt,"{'learning_rate': 0.0024621507989973845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1257,0.06881045550107956,2025-04-26 05:41:17.756769,2025-04-26 05:41:45.801065,0 days 00:00:28.044296,3,37,338,445.0,,,2,73,0.05663213232433208,0.0012729484596262159,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1257_best_state.pt,"{'learning_rate': 0.0012729484596262159, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1258,0.07046441733837128,2025-04-26 05:41:19.189421,2025-04-26 05:41:59.167150,0 days 00:00:39.977729,3,95,105,507.0,,,2,121,0.18208339729379502,0.00186880035956873,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1258_best_state.pt,"{'learning_rate': 0.00186880035956873, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1259,0.06333519518375397,2025-04-26 05:41:42.420430,2025-04-26 05:42:21.603529,0 days 00:00:39.183099,1,66,479,422.0,290.0,,3,92,0.06068247889102044,0.006385547940080007,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1259_best_state.pt,"{'learning_rate': 0.006385547940080007, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1260,0.08472328633069992,2025-04-26 05:41:46.049989,2025-04-26 05:42:31.602097,0 days 00:00:45.552108,2,56,275,468.0,284.0,,3,118,0.020534539656899303,0.004290343247932599,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1260_best_state.pt,"{'learning_rate': 0.004290343247932599, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1261,0.06628626585006714,2025-04-26 05:41:59.411524,2025-04-26 05:42:27.851850,0 days 00:00:28.440326,1,59,457,430.0,303.0,352.0,4,67,0.09036630288675618,0.00625158829852135,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1261_best_state.pt,"{'learning_rate': 0.00625158829852135, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1262,0.069753497838974,2025-04-26 05:42:21.851234,2025-04-26 05:42:51.380135,0 days 00:00:29.528901,2,44,261,430.0,218.0,285.0,4,105,0.052687749152748625,0.004295101501868143,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1262_best_state.pt,"{'learning_rate': 0.004295101501868143, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1263,0.07561343908309937,2025-04-26 05:42:28.089956,2025-04-26 05:43:11.658991,0 days 00:00:43.569035,2,43,355,474.0,318.0,376.0,4,118,0.014855301287766708,0.004805112588965286,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1263_best_state.pt,"{'learning_rate': 0.004805112588965286, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1264,0.06435185670852661,2025-04-26 05:42:31.997053,2025-04-26 05:42:54.805193,0 days 00:00:22.808140,1,65,244,414.0,305.0,322.0,4,107,0.03580411845617101,0.005568589619273751,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1264_best_state.pt,"{'learning_rate': 0.005568589619273751, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1265,0.06312459707260132,2025-04-26 05:42:51.907295,2025-04-26 05:43:27.945893,0 days 00:00:36.038598,1,57,303,423.0,325.0,285.0,4,110,0.03605451736411985,0.0041652590762950555,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1265_best_state.pt,"{'learning_rate': 0.0041652590762950555, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1266,0.12079540640115738,2025-04-26 05:42:55.105549,2025-04-26 05:43:09.137297,0 days 00:00:14.031748,1,56,393,464.0,260.0,387.0,4,105,0.0065298259308140955,0.0032666795619030312,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1266_best_state.pt,"{'learning_rate': 0.0032666795619030312, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1267,0.0870039239525795,2025-04-26 05:43:09.386933,2025-04-26 05:43:55.619146,0 days 00:00:46.232213,2,59,491,415.0,333.0,335.0,4,61,0.02729480516323779,0.0013923550805642823,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1267_best_state.pt,"{'learning_rate': 0.0013923550805642823, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1268,0.5315695405006409,2025-04-26 05:43:11.881003,2025-04-26 05:43:33.629001,0 days 00:00:21.747998,1,38,362,407.0,332.0,336.0,4,127,0.0343075862318742,0.009583567482145746,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1268_best_state.pt,"{'learning_rate': 0.009583567482145746, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1269,0.644619345664978,2025-04-26 05:43:28.195477,2025-04-26 05:43:33.900399,0 days 00:00:05.704922,1,57,474,468.0,174.0,,3,59,0.014339705131975168,0.009974072171581947,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1269_best_state.pt,"{'learning_rate': 0.009974072171581947, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1270,0.07887980341911316,2025-04-26 05:43:33.867482,2025-04-26 05:44:11.338421,0 days 00:00:37.470939,1,48,470,510.0,,,2,94,0.10604843334879409,0.0014352044534946809,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1270_best_state.pt,"{'learning_rate': 0.0014352044534946809, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1271,0.060092754662036896,2025-04-26 05:43:34.157640,2025-04-26 05:44:07.318643,0 days 00:00:33.161003,1,38,440,416.0,292.0,,3,123,0.04752428982331912,0.005153547873144458,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1271_best_state.pt,"{'learning_rate': 0.005153547873144458, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1272,0.06054224818944931,2025-04-26 05:43:55.865396,2025-04-26 05:44:32.978108,0 days 00:00:37.112712,1,35,411,448.0,376.0,276.0,4,122,0.05896644630627787,0.0059892992156412375,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1272_best_state.pt,"{'learning_rate': 0.0059892992156412375, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1273,0.05144575983285904,2025-04-26 05:44:07.542304,2025-04-26 05:44:44.499950,0 days 00:00:36.957646,1,44,299,407.0,345.0,390.0,4,118,0.03193324553330482,0.008200028405150826,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1273_best_state.pt,"{'learning_rate': 0.008200028405150826, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1274,0.06717424839735031,2025-04-26 05:44:11.583766,2025-04-26 05:44:43.463873,0 days 00:00:31.880107,1,39,459,407.0,391.0,,3,123,0.08510932432115859,0.005306508722484116,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1274_best_state.pt,"{'learning_rate': 0.005306508722484116, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1275,0.0699109360575676,2025-04-26 05:44:33.234956,2025-04-26 05:45:12.939930,0 days 00:00:39.704974,1,59,365,452.0,312.0,263.0,4,115,0.056220198324438156,0.00442597187045195,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1275_best_state.pt,"{'learning_rate': 0.00442597187045195, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1276,0.14796528220176697,2025-04-26 05:44:43.683534,2025-04-26 05:45:25.746522,0 days 00:00:42.062988,2,33,489,401.0,,,2,69,0.05512436708091934,0.0028955958812748196,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1276_best_state.pt,"{'learning_rate': 0.0028955958812748196, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1277,0.06446973979473114,2025-04-26 05:44:44.761017,2025-04-26 05:45:18.306039,0 days 00:00:33.545022,1,52,305,412.0,348.0,,3,122,0.07364396361036499,0.00776710548504478,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1277_best_state.pt,"{'learning_rate': 0.00776710548504478, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1278,0.05254242569208145,2025-04-26 05:45:13.172469,2025-04-26 05:45:53.872108,0 days 00:00:40.699639,1,39,322,424.0,341.0,457.0,4,117,0.05295273268726518,0.007139377098762895,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1278_best_state.pt,"{'learning_rate': 0.007139377098762895, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1279,0.1434495747089386,2025-04-26 05:45:18.528897,2025-04-26 05:45:29.879645,0 days 00:00:11.350748,1,44,282,412.0,354.0,,3,118,0.03826585159165671,0.006592975384502498,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1279_best_state.pt,"{'learning_rate': 0.006592975384502498, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1280,0.06416167318820953,2025-04-26 05:45:26.052001,2025-04-26 05:45:59.857173,0 days 00:00:33.805172,1,41,441,450.0,307.0,419.0,4,116,0.08237812952810136,0.007836656472816205,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1280_best_state.pt,"{'learning_rate': 0.007836656472816205, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1281,0.437491238117218,2025-04-26 05:45:30.115183,2025-04-26 05:45:46.803273,0 days 00:00:16.688090,2,107,222,407.0,352.0,,3,110,0.08674981423966427,0.00013203574828104853,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1281_best_state.pt,"{'learning_rate': 0.00013203574828104853, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1282,0.09547682106494904,2025-04-26 05:45:47.028919,2025-04-26 05:46:21.433628,0 days 00:00:34.404709,1,46,338,460.0,374.0,400.0,4,116,0.04558550106839774,0.0033107918082804604,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1282_best_state.pt,"{'learning_rate': 0.0033107918082804604, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1283,0.46060284972190857,2025-04-26 05:45:54.123495,2025-04-26 05:46:06.229420,0 days 00:00:12.105925,4,64,117,464.0,,,2,35,0.2225022333187225,0.0005099248905340832,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1283_best_state.pt,"{'learning_rate': 0.0005099248905340832, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1284,0.11720860749483109,2025-04-26 05:46:00.075621,2025-04-26 05:46:12.966550,0 days 00:00:12.890929,1,49,230,444.0,333.0,473.0,4,120,0.10638981232565708,0.006962067988190693,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1284_best_state.pt,"{'learning_rate': 0.006962067988190693, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1285,0.10575804859399796,2025-04-26 05:46:06.469212,2025-04-26 05:46:45.666125,0 days 00:00:39.196913,1,36,458,436.0,332.0,481.0,4,111,0.025561990965717533,0.009521551152794369,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1285_best_state.pt,"{'learning_rate': 0.009521551152794369, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1286,0.10035672783851624,2025-04-26 05:46:13.181168,2025-04-26 05:46:43.514783,0 days 00:00:30.333615,1,59,367,481.0,346.0,477.0,4,126,0.08096453035352497,0.006277161729500228,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1286_best_state.pt,"{'learning_rate': 0.006277161729500228, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1287,0.08529852330684662,2025-04-26 05:46:21.657868,2025-04-26 05:47:01.245512,0 days 00:00:39.587644,2,80,150,431.0,,,2,37,0.12700168659040786,0.0006163282899639351,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1287_best_state.pt,"{'learning_rate': 0.0006163282899639351, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1288,0.07253315299749374,2025-04-26 05:46:43.749721,2025-04-26 05:47:07.125170,0 days 00:00:23.375449,1,49,242,427.0,314.0,470.0,4,111,0.046973511092638906,0.005536868369651663,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1288_best_state.pt,"{'learning_rate': 0.005536868369651663, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1289,0.4404217004776001,2025-04-26 05:46:45.921260,2025-04-26 05:46:57.193889,0 days 00:00:11.272629,2,119,379,479.0,360.0,,3,98,0.012955929431713253,0.00023957732997076614,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1289_best_state.pt,"{'learning_rate': 0.00023957732997076614, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1290,0.06203702837228775,2025-04-26 05:46:57.438051,2025-04-26 05:47:26.910351,0 days 00:00:29.472300,1,41,332,410.0,302.0,453.0,4,105,0.05464084361286799,0.008735603903013329,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1290_best_state.pt,"{'learning_rate': 0.008735603903013329, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1291,0.05061822384595871,2025-04-26 05:47:01.458041,2025-04-26 05:47:27.176638,0 days 00:00:25.718597,1,53,295,442.0,352.0,450.0,4,104,0.049473521423808814,0.008666702028484139,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1291_best_state.pt,"{'learning_rate': 0.008666702028484139, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1292,0.7939964532852173,2025-04-26 05:47:07.363596,2025-04-26 05:47:14.346763,0 days 00:00:06.983167,4,45,319,,,,1,47,0.2093172271898233,0.004905295060831624,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1292_best_state.pt,"{'learning_rate': 0.004905295060831624, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1293,0.07162372767925262,2025-04-26 05:47:14.578750,2025-04-26 05:47:53.898338,0 days 00:00:39.319588,1,42,498,409.0,377.0,431.0,4,121,0.1159962124578119,0.006094917086648492,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1293_best_state.pt,"{'learning_rate': 0.006094917086648492, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1294,0.14389543235301971,2025-04-26 05:47:27.118121,2025-04-26 05:47:52.812619,0 days 00:00:25.694498,1,49,269,483.0,384.0,492.0,4,119,0.015287246310673613,0.007832957372151816,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1294_best_state.pt,"{'learning_rate': 0.007832957372151816, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1295,0.8074961304664612,2025-04-26 05:47:27.362717,2025-04-26 05:47:34.223570,0 days 00:00:06.860853,2,49,307,453.0,335.0,451.0,4,104,0.03219578174175593,0.009420855510365415,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1295_best_state.pt,"{'learning_rate': 0.009420855510365415, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1296,0.12502478063106537,2025-04-26 05:47:34.471763,2025-04-26 05:47:48.507342,0 days 00:00:14.035579,1,56,387,511.0,289.0,509.0,4,128,0.002354961389093066,0.0036717610730981243,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1296_best_state.pt,"{'learning_rate': 0.0036717610730981243, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1297,0.6941694021224976,2025-04-26 05:47:48.796746,2025-04-26 05:47:58.284782,0 days 00:00:09.488036,2,44,287,472.0,388.0,466.0,4,126,0.05389643553216675,0.007935974825929275,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1297_best_state.pt,"{'learning_rate': 0.007935974825929275, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1298,0.08901500701904297,2025-04-26 05:47:53.065367,2025-04-26 05:48:33.524584,0 days 00:00:40.459217,1,62,338,443.0,344.0,437.0,4,124,0.055340143312380075,0.005326514246330296,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1298_best_state.pt,"{'learning_rate': 0.005326514246330296, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1299,0.07951793819665909,2025-04-26 05:47:54.209192,2025-04-26 05:48:33.695561,0 days 00:00:39.486369,1,44,313,445.0,339.0,452.0,4,84,0.036781339152476014,0.004228598384944744,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1299_best_state.pt,"{'learning_rate': 0.004228598384944744, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1300,0.073394775390625,2025-04-26 05:47:58.578565,2025-04-26 05:48:38.020683,0 days 00:00:39.442118,1,43,247,432.0,288.0,,3,108,0.058161395676856575,0.008812093514691187,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1300_best_state.pt,"{'learning_rate': 0.008812093514691187, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1301,0.07942510396242142,2025-04-26 05:48:33.758199,2025-04-26 05:49:15.309285,0 days 00:00:41.551086,1,44,266,440.0,394.0,438.0,4,98,0.0059010962452649175,0.0058055631315525975,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1301_best_state.pt,"{'learning_rate': 0.0058055631315525975, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1302,0.10518906265497208,2025-04-26 05:48:34.121308,2025-04-26 05:49:15.506840,0 days 00:00:41.385532,1,77,256,461.0,362.0,432.0,4,88,0.11051995841636497,0.007459388300645864,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1302_best_state.pt,"{'learning_rate': 0.007459388300645864, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1303,0.11152154207229614,2025-04-26 05:48:38.269942,2025-04-26 05:49:03.821084,0 days 00:00:25.551142,1,53,362,417.0,317.0,506.0,4,116,0.044381489079880515,0.006356404832108548,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1303_best_state.pt,"{'learning_rate': 0.006356404832108548, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1304,0.44276589155197144,2025-04-26 05:49:04.180639,2025-04-26 05:49:32.222932,0 days 00:00:28.042293,1,115,113,463.0,391.0,427.0,4,56,0.21463032707920965,0.00014040002442882888,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1304_best_state.pt,"{'learning_rate': 0.00014040002442882888, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1305,0.06338291615247726,2025-04-26 05:49:15.543062,2025-04-26 05:49:58.895770,0 days 00:00:43.352708,1,54,249,418.0,347.0,,3,124,0.03744831929740407,0.002302325230895442,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1305_best_state.pt,"{'learning_rate': 0.002302325230895442, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1306,0.07184259593486786,2025-04-26 05:49:15.724574,2025-04-26 05:49:53.756194,0 days 00:00:38.031620,1,57,408,404.0,,,2,127,0.09354340482123635,0.0037046001937732216,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1306_best_state.pt,"{'learning_rate': 0.0037046001937732216, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1307,0.4538281261920929,2025-04-26 05:49:32.453999,2025-04-26 05:49:51.369105,0 days 00:00:18.915106,1,73,496,475.0,286.0,422.0,4,48,0.03798195301227894,0.00012679982401091942,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1307_best_state.pt,"{'learning_rate': 0.00012679982401091942, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1308,0.05716986954212189,2025-04-26 05:49:51.667661,2025-04-26 05:50:30.598038,0 days 00:00:38.930377,1,37,511,421.0,385.0,411.0,4,113,0.05813045778532191,0.002923733171957565,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1308_best_state.pt,"{'learning_rate': 0.002923733171957565, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1309,0.0611862950026989,2025-04-26 05:49:54.190696,2025-04-26 05:50:23.116566,0 days 00:00:28.925870,1,54,341,429.0,323.0,,3,104,0.011824077999089418,0.007243393464426361,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1309_best_state.pt,"{'learning_rate': 0.007243393464426361, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1310,0.141523078083992,2025-04-26 05:49:59.147872,2025-04-26 05:50:40.922296,0 days 00:00:41.774424,1,47,240,478.0,399.0,413.0,4,120,0.05342581187738951,0.008799795991036814,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1310_best_state.pt,"{'learning_rate': 0.008799795991036814, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1311,0.45539534091949463,2025-04-26 05:50:23.352203,2025-04-26 05:50:37.068129,0 days 00:00:13.715926,4,124,87,,,,1,76,0.17134686553472722,0.0007625448417467559,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1311_best_state.pt,"{'learning_rate': 0.0007625448417467559, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1312,0.3574063777923584,2025-04-26 05:50:30.813182,2025-04-26 05:50:42.751906,0 days 00:00:11.938724,2,68,353,405.0,267.0,394.0,4,110,0.02436117133386614,0.007525290606631846,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1312_best_state.pt,"{'learning_rate': 0.007525290606631846, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1313,0.07342468947172165,2025-04-26 05:50:37.280111,2025-04-26 05:51:03.842840,0 days 00:00:26.562729,1,57,240,447.0,345.0,466.0,4,106,0.08052207179149251,0.007368568536891454,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1313_best_state.pt,"{'learning_rate': 0.007368568536891454, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1314,0.142069011926651,2025-04-26 05:50:41.167726,2025-04-26 05:51:21.538246,0 days 00:00:40.370520,1,42,361,509.0,319.0,384.0,4,101,0.054219995246754124,0.009171411585896476,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1314_best_state.pt,"{'learning_rate': 0.009171411585896476, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1315,0.09194671362638474,2025-04-26 05:50:43.024525,2025-04-26 05:51:19.163253,0 days 00:00:36.138728,1,92,501,399.0,,,2,38,0.05334197352792455,0.0039784742468548,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1315_best_state.pt,"{'learning_rate': 0.0039784742468548, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1316,0.06392723321914673,2025-04-26 05:51:04.100863,2025-04-26 05:51:38.240299,0 days 00:00:34.139436,1,38,341,438.0,393.0,,3,100,0.05207227841062301,0.008606675112849493,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1316_best_state.pt,"{'learning_rate': 0.008606675112849493, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1317,0.09739355742931366,2025-04-26 05:51:19.439642,2025-04-26 05:52:00.928721,0 days 00:00:41.489079,2,33,484,400.0,353.0,511.0,4,128,0.1034207928733637,0.006006294704295817,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1317_best_state.pt,"{'learning_rate': 0.006006294704295817, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1318,0.4777349531650543,2025-04-26 05:51:21.769490,2025-04-26 05:51:50.466598,0 days 00:00:28.697108,1,40,511,456.0,,,2,43,0.11955372308535546,0.0001167152021662667,0.6,/work3/arnaou/checkpoints/megnet_Tc_trial_1318_best_state.pt,"{'learning_rate': 0.0001167152021662667, 'lr_reduce': 0.6}",TPESampler,COMPLETE
