number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1044,0.05386217683553696,2025-04-25 23:24:15.266956,2025-04-25 23:24:33.830842,0 days 00:00:18.563886,0.012694470854653753,512,368,,,2,0.0006474281090545066,0.6,checkpoints/mlp_Tc_trial_1044_best_state.pt,"{'learning_rate': 0.0006474281090545066, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1045,0.15260761976242065,2025-04-25 23:24:17.996032,2025-04-25 23:24:45.826744,0 days 00:00:27.830712,0.2711289900015673,256,64,192.0,112.0,4,0.0004843265697380144,0.6,checkpoints/mlp_Tc_trial_1045_best_state.pt,"{'learning_rate': 0.0004843265697380144, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1046,0.13135237991809845,2025-04-25 23:24:31.567558,2025-04-25 23:25:42.178596,0 days 00:01:10.611038,0.13541864469028786,224,336,,,2,0.0001894930432645727,0.6,checkpoints/mlp_Tc_trial_1046_best_state.pt,"{'learning_rate': 0.0001894930432645727, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1047,0.04009677469730377,2025-04-25 23:24:34.237369,2025-04-25 23:24:52.840061,0 days 00:00:18.602692,0.0006540776852578156,320,144,,,2,0.0028589571348126286,0.6,checkpoints/mlp_Tc_trial_1047_best_state.pt,"{'learning_rate': 0.0028589571348126286, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1048,0.03897715359926224,2025-04-25 23:24:46.116837,2025-04-25 23:24:59.250301,0 days 00:00:13.133464,0.006900638191366799,256,176,,,2,0.0021562599532519862,0.6,checkpoints/mlp_Tc_trial_1048_best_state.pt,"{'learning_rate': 0.0021562599532519862, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1049,0.055822502821683884,2025-04-25 23:24:53.144007,2025-04-25 23:25:08.848601,0 days 00:00:15.704594,0.057246121706403724,464,432,448.0,,3,0.005059618381429816,0.6,checkpoints/mlp_Tc_trial_1049_best_state.pt,"{'learning_rate': 0.005059618381429816, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1050,0.04863521084189415,2025-04-25 23:24:59.576954,2025-04-25 23:25:11.174878,0 days 00:00:11.597924,0.006155465241039022,288,224,336.0,,3,0.0032119615101094488,0.6,checkpoints/mlp_Tc_trial_1050_best_state.pt,"{'learning_rate': 0.0032119615101094488, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1051,0.04887746647000313,2025-04-25 23:25:09.242316,2025-04-25 23:25:25.132039,0 days 00:00:15.889723,0.011248127888953175,240,80,,,2,0.0020811583161797556,0.6,checkpoints/mlp_Tc_trial_1051_best_state.pt,"{'learning_rate': 0.0020811583161797556, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1052,0.049447253346443176,2025-04-25 23:25:11.492601,2025-04-25 23:25:30.695093,0 days 00:00:19.202492,0.003999329496243534,208,240,,,2,0.0011109286951596286,0.6,checkpoints/mlp_Tc_trial_1052_best_state.pt,"{'learning_rate': 0.0011109286951596286, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1053,0.05147422477602959,2025-04-25 23:25:25.447069,2025-04-25 23:25:37.525873,0 days 00:00:12.078804,0.05333854927063597,144,224,304.0,,3,0.0019929699709151727,0.6,checkpoints/mlp_Tc_trial_1053_best_state.pt,"{'learning_rate': 0.0019929699709151727, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1054,0.04064622148871422,2025-04-25 23:25:31.043747,2025-04-25 23:25:43.062171,0 days 00:00:12.018424,0.07850592236589786,320,176,,,2,0.0030250814814464853,0.6,checkpoints/mlp_Tc_trial_1054_best_state.pt,"{'learning_rate': 0.0030250814814464853, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1055,0.054357048124074936,2025-04-25 23:25:37.884543,2025-04-25 23:26:09.755176,0 days 00:00:31.870633,0.0468716119119538,176,192,,,2,0.0008455333582314988,0.6,checkpoints/mlp_Tc_trial_1055_best_state.pt,"{'learning_rate': 0.0008455333582314988, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1056,0.04707614704966545,2025-04-25 23:25:42.522719,2025-04-25 23:26:00.262606,0 days 00:00:17.739887,0.003237258417031149,272,288,352.0,,3,0.0016641432798763164,0.6,checkpoints/mlp_Tc_trial_1056_best_state.pt,"{'learning_rate': 0.0016641432798763164, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1057,0.04531926289200783,2025-04-25 23:25:43.378458,2025-04-25 23:25:57.965990,0 days 00:00:14.587532,0.001992806267778065,352,176,,,2,0.001863804325456826,0.6,checkpoints/mlp_Tc_trial_1057_best_state.pt,"{'learning_rate': 0.001863804325456826, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1058,0.0499238595366478,2025-04-25 23:25:58.319346,2025-04-25 23:26:14.861677,0 days 00:00:16.542331,0.0033257838985519014,256,176,,,2,0.0013522273118176675,0.6,checkpoints/mlp_Tc_trial_1058_best_state.pt,"{'learning_rate': 0.0013522273118176675, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1059,0.05279210954904556,2025-04-25 23:26:00.585291,2025-04-25 23:26:20.392948,0 days 00:00:19.807657,0.01865000061534544,464,384,400.0,,3,0.0009213929627984276,0.6,checkpoints/mlp_Tc_trial_1059_best_state.pt,"{'learning_rate': 0.0009213929627984276, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1060,0.04933641105890274,2025-04-25 23:26:10.123700,2025-04-25 23:26:22.545537,0 days 00:00:12.421837,0.024386009050331066,288,144,,,2,0.0038845530193141564,0.6,checkpoints/mlp_Tc_trial_1060_best_state.pt,"{'learning_rate': 0.0038845530193141564, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1061,0.05162381753325462,2025-04-25 23:26:15.175936,2025-04-25 23:26:28.061754,0 days 00:00:12.885818,0.004442006271635773,416,240,272.0,,3,0.0020313553764798676,0.6,checkpoints/mlp_Tc_trial_1061_best_state.pt,"{'learning_rate': 0.0020313553764798676, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1062,0.043075501918792725,2025-04-25 23:26:20.730343,2025-04-25 23:26:37.087213,0 days 00:00:16.356870,0.044952250911979054,256,96,,,2,0.002433583362964927,0.6,checkpoints/mlp_Tc_trial_1062_best_state.pt,"{'learning_rate': 0.002433583362964927, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1063,0.04872741922736168,2025-04-25 23:26:22.923112,2025-04-25 23:26:42.567201,0 days 00:00:19.644089,0.07045522687910231,288,240,,,2,0.001617594534138194,0.6,checkpoints/mlp_Tc_trial_1063_best_state.pt,"{'learning_rate': 0.001617594534138194, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1064,0.044714801013469696,2025-04-25 23:26:28.456356,2025-04-25 23:26:48.720282,0 days 00:00:20.263926,0.0007743723714347117,272,208,,,2,0.0015943353161731594,0.6,checkpoints/mlp_Tc_trial_1064_best_state.pt,"{'learning_rate': 0.0015943353161731594, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1065,0.05615086108446121,2025-04-25 23:26:37.408231,2025-04-25 23:26:54.660552,0 days 00:00:17.252321,0.05368758063694478,160,176,,,2,0.0011826784656999063,0.6,checkpoints/mlp_Tc_trial_1065_best_state.pt,"{'learning_rate': 0.0011826784656999063, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1066,0.05459629371762276,2025-04-25 23:26:42.905455,2025-04-25 23:27:10.016371,0 days 00:00:27.110916,0.06053350415633603,384,224,,,2,0.0004453768023502725,0.6,checkpoints/mlp_Tc_trial_1066_best_state.pt,"{'learning_rate': 0.0004453768023502725, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1067,0.050611142069101334,2025-04-25 23:26:49.131229,2025-04-25 23:27:06.172959,0 days 00:00:17.041730,0.06838291988141466,240,192,,,2,0.0013469520245725905,0.6,checkpoints/mlp_Tc_trial_1067_best_state.pt,"{'learning_rate': 0.0013469520245725905, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1068,0.045310698449611664,2025-04-25 23:26:55.063113,2025-04-25 23:27:09.467957,0 days 00:00:14.404844,0.014406144495588406,288,256,,,2,0.0031529195262112275,0.6,checkpoints/mlp_Tc_trial_1068_best_state.pt,"{'learning_rate': 0.0031529195262112275, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1069,0.04437762126326561,2025-04-25 23:27:06.540545,2025-04-25 23:27:28.930559,0 days 00:00:22.390014,0.0027436760838660743,432,240,,,2,0.0006855671532410649,0.6,checkpoints/mlp_Tc_trial_1069_best_state.pt,"{'learning_rate': 0.0006855671532410649, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1070,0.0399288684129715,2025-04-25 23:27:09.857301,2025-04-25 23:27:28.937988,0 days 00:00:19.080687,0.010580135680575378,256,192,,,2,0.0012325495740516312,0.6,checkpoints/mlp_Tc_trial_1070_best_state.pt,"{'learning_rate': 0.0012325495740516312, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1071,0.05050147697329521,2025-04-25 23:27:10.528767,2025-04-25 23:27:25.589665,0 days 00:00:15.060898,0.003950650965056085,240,192,240.0,,3,0.0010748880728927383,0.6,checkpoints/mlp_Tc_trial_1071_best_state.pt,"{'learning_rate': 0.0010748880728927383, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1072,0.06452949345111847,2025-04-25 23:27:25.993849,2025-04-25 23:27:38.637240,0 days 00:00:12.643391,0.0098587882973033,288,512,304.0,,3,0.009015707569301736,0.6,checkpoints/mlp_Tc_trial_1072_best_state.pt,"{'learning_rate': 0.009015707569301736, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1073,0.04419535771012306,2025-04-25 23:27:29.222356,2025-04-25 23:27:44.773207,0 days 00:00:15.550851,0.04271766293622147,272,128,,,2,0.0019036170175759947,0.6,checkpoints/mlp_Tc_trial_1073_best_state.pt,"{'learning_rate': 0.0019036170175759947, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1074,0.0521136038005352,2025-04-25 23:27:29.298286,2025-04-25 23:27:40.763185,0 days 00:00:11.464899,0.00782764270030193,240,96,,,2,0.0024129387414092386,0.6,checkpoints/mlp_Tc_trial_1074_best_state.pt,"{'learning_rate': 0.0024129387414092386, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1075,0.049175363034009933,2025-04-25 23:27:38.995083,2025-04-25 23:28:05.550689,0 days 00:00:26.555606,0.0007008272106872994,160,288,,,2,0.0013505308319260445,0.6,checkpoints/mlp_Tc_trial_1075_best_state.pt,"{'learning_rate': 0.0013505308319260445, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1076,0.03916516900062561,2025-04-25 23:27:41.223608,2025-04-25 23:27:57.990310,0 days 00:00:16.766702,0.004157999718412271,256,176,,,2,0.002170014976974342,0.6,checkpoints/mlp_Tc_trial_1076_best_state.pt,"{'learning_rate': 0.002170014976974342, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1077,0.060513705015182495,2025-04-25 23:27:45.237079,2025-04-25 23:28:00.487410,0 days 00:00:15.250331,0.19014749738192765,208,352,464.0,,3,0.0057611637749846465,0.6,checkpoints/mlp_Tc_trial_1077_best_state.pt,"{'learning_rate': 0.0057611637749846465, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1078,0.05082080140709877,2025-04-25 23:27:58.322596,2025-04-25 23:28:12.809621,0 days 00:00:14.487025,0.0374782749450875,224,160,,,2,0.0018509379828416603,0.6,checkpoints/mlp_Tc_trial_1078_best_state.pt,"{'learning_rate': 0.0018509379828416603, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1079,0.036981675773859024,2025-04-25 23:28:00.803954,2025-04-25 23:28:22.668450,0 days 00:00:21.864496,0.0007237159541660797,160,128,,,2,0.0015197216745793493,0.6,checkpoints/mlp_Tc_trial_1079_best_state.pt,"{'learning_rate': 0.0015197216745793493, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1080,0.04598889872431755,2025-04-25 23:28:05.904241,2025-04-25 23:28:19.481665,0 days 00:00:13.577424,0.033780356551022454,272,256,,,2,0.002128882393546578,0.6,checkpoints/mlp_Tc_trial_1080_best_state.pt,"{'learning_rate': 0.002128882393546578, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1081,0.044854436069726944,2025-04-25 23:28:13.135569,2025-04-25 23:28:28.025455,0 days 00:00:14.889886,0.04562059383991357,304,144,,,2,0.001510355577153833,0.6,checkpoints/mlp_Tc_trial_1081_best_state.pt,"{'learning_rate': 0.001510355577153833, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1082,0.052779629826545715,2025-04-25 23:28:19.811577,2025-04-25 23:28:42.667630,0 days 00:00:22.856053,0.04459523988540526,512,208,,,2,0.0004940427783537582,0.6,checkpoints/mlp_Tc_trial_1082_best_state.pt,"{'learning_rate': 0.0004940427783537582, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1083,0.045327771455049515,2025-04-25 23:28:22.993898,2025-04-25 23:28:35.232801,0 days 00:00:12.238903,0.051640191702662215,208,112,,,2,0.0035439078070434965,0.6,checkpoints/mlp_Tc_trial_1083_best_state.pt,"{'learning_rate': 0.0035439078070434965, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1084,0.056837983429431915,2025-04-25 23:28:28.467110,2025-04-25 23:28:44.482692,0 days 00:00:16.015582,0.005912951001581294,160,144,,,2,0.0020393904929927047,0.6,checkpoints/mlp_Tc_trial_1084_best_state.pt,"{'learning_rate': 0.0020393904929927047, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1085,0.035343777388334274,2025-04-25 23:28:35.589243,2025-04-25 23:28:54.518090,0 days 00:00:18.928847,0.000475090015295542,256,176,,,2,0.0014449367900554783,0.6,checkpoints/mlp_Tc_trial_1085_best_state.pt,"{'learning_rate': 0.0014449367900554783, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1086,0.055241890251636505,2025-04-25 23:28:42.998202,2025-04-25 23:28:59.773920,0 days 00:00:16.775718,0.028190657376258456,32,208,,,2,0.0017028764607410316,0.6,checkpoints/mlp_Tc_trial_1086_best_state.pt,"{'learning_rate': 0.0017028764607410316, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1087,0.04317055270075798,2025-04-25 23:28:44.829052,2025-04-25 23:29:01.827421,0 days 00:00:16.998369,0.008007768912395246,512,368,,,2,0.001743499591189494,0.6,checkpoints/mlp_Tc_trial_1087_best_state.pt,"{'learning_rate': 0.001743499591189494, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1088,0.049369633197784424,2025-04-25 23:28:54.905811,2025-04-25 23:29:15.867854,0 days 00:00:20.962043,0.0005357033587103412,272,192,,,2,0.000847099296706541,0.6,checkpoints/mlp_Tc_trial_1088_best_state.pt,"{'learning_rate': 0.000847099296706541, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1089,0.0408172532916069,2025-04-25 23:29:00.129695,2025-04-25 23:29:21.819564,0 days 00:00:21.689869,0.05541609457087932,176,112,,,2,0.0009783026710907734,0.6,checkpoints/mlp_Tc_trial_1089_best_state.pt,"{'learning_rate': 0.0009783026710907734, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1090,0.04470662400126457,2025-04-25 23:29:02.138979,2025-04-25 23:29:21.062161,0 days 00:00:18.923182,0.0034111085648173183,208,32,,,2,0.002530502760440809,0.6,checkpoints/mlp_Tc_trial_1090_best_state.pt,"{'learning_rate': 0.002530502760440809, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1091,0.04235415533185005,2025-04-25 23:29:16.203038,2025-04-25 23:29:34.641255,0 days 00:00:18.438217,0.012712730046970405,320,64,,,2,0.0013601613140173416,0.6,checkpoints/mlp_Tc_trial_1091_best_state.pt,"{'learning_rate': 0.0013601613140173416, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1092,0.046406619250774384,2025-04-25 23:29:21.413788,2025-04-25 23:29:49.296999,0 days 00:00:27.883211,0.0021772282032807,128,112,,,2,0.0009576171203921854,0.6,checkpoints/mlp_Tc_trial_1092_best_state.pt,"{'learning_rate': 0.0009576171203921854, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1093,0.04981030151247978,2025-04-25 23:29:22.257667,2025-04-25 23:29:44.958270,0 days 00:00:22.700603,0.06354459587863044,80,64,,,2,0.001231344626704684,0.6,checkpoints/mlp_Tc_trial_1093_best_state.pt,"{'learning_rate': 0.001231344626704684, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1094,0.04935131594538689,2025-04-25 23:29:35.030563,2025-04-25 23:29:49.017503,0 days 00:00:13.986940,0.006276400594884834,176,128,256.0,,3,0.0029006772247288496,0.6,checkpoints/mlp_Tc_trial_1094_best_state.pt,"{'learning_rate': 0.0029006772247288496, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1095,0.06687313318252563,2025-04-25 23:29:45.275737,2025-04-25 23:30:01.399911,0 days 00:00:16.124174,0.1849413643284683,320,384,368.0,400.0,4,0.0012920254725124869,0.6,checkpoints/mlp_Tc_trial_1095_best_state.pt,"{'learning_rate': 0.0012920254725124869, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1096,0.03670499473810196,2025-04-25 23:29:49.323322,2025-04-25 23:30:04.265737,0 days 00:00:14.942415,0.010043315434619782,96,48,,,2,0.003315507265896052,0.6,checkpoints/mlp_Tc_trial_1096_best_state.pt,"{'learning_rate': 0.003315507265896052, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1097,0.06031985208392143,2025-04-25 23:29:49.642621,2025-04-25 23:30:15.139145,0 days 00:00:25.496524,0.05057860032236185,96,48,288.0,,3,0.0006305936248375615,0.6,checkpoints/mlp_Tc_trial_1097_best_state.pt,"{'learning_rate': 0.0006305936248375615, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1098,0.2175871878862381,2025-04-25 23:30:01.746069,2025-04-25 23:31:25.551639,0 days 00:01:23.805570,0.294709090873692,368,496,224.0,512.0,4,0.00011880449999528046,0.6,checkpoints/mlp_Tc_trial_1098_best_state.pt,"{'learning_rate': 0.00011880449999528046, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1099,0.04817026108503342,2025-04-25 23:30:04.607181,2025-04-25 23:30:18.790246,0 days 00:00:14.183065,0.028936992925475035,80,80,,,2,0.009786461627090955,0.6,checkpoints/mlp_Tc_trial_1099_best_state.pt,"{'learning_rate': 0.009786461627090955, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1100,0.07576319575309753,2025-04-25 23:30:15.519880,2025-04-25 23:30:25.538305,0 days 00:00:10.018425,0.28946521956564353,336,256,512.0,,3,0.005794174941881132,0.6,checkpoints/mlp_Tc_trial_1100_best_state.pt,"{'learning_rate': 0.005794174941881132, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1101,0.06915239244699478,2025-04-25 23:30:19.079415,2025-04-25 23:30:34.084041,0 days 00:00:15.004626,0.0341652565955807,32,48,,,2,0.00407567105724798,0.6,checkpoints/mlp_Tc_trial_1101_best_state.pt,"{'learning_rate': 0.00407567105724798, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1102,0.04581226781010628,2025-04-25 23:30:25.912717,2025-04-25 23:30:46.318194,0 days 00:00:20.405477,0.01283242541626942,240,144,,,2,0.00074640254603957,0.6,checkpoints/mlp_Tc_trial_1102_best_state.pt,"{'learning_rate': 0.00074640254603957, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1103,0.05948864296078682,2025-04-25 23:30:34.517917,2025-04-25 23:30:48.222998,0 days 00:00:13.705081,0.20121243587317114,400,432,256.0,,3,0.003472207104797663,0.6,checkpoints/mlp_Tc_trial_1103_best_state.pt,"{'learning_rate': 0.003472207104797663, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1104,0.05043289065361023,2025-04-25 23:30:46.591776,2025-04-25 23:31:18.418752,0 days 00:00:31.826976,0.013705819284134484,144,192,,,2,0.0005774832412709543,0.6,checkpoints/mlp_Tc_trial_1104_best_state.pt,"{'learning_rate': 0.0005774832412709543, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1105,0.057363856583833694,2025-04-25 23:30:48.591891,2025-04-25 23:31:14.022491,0 days 00:00:25.430600,0.025798727024551067,32,112,,,2,0.001284324599929913,0.6,checkpoints/mlp_Tc_trial_1105_best_state.pt,"{'learning_rate': 0.001284324599929913, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1106,0.05127072334289551,2025-04-25 23:31:14.420824,2025-04-25 23:31:26.983277,0 days 00:00:12.562453,0.07116533447996182,112,32,,,2,0.00373030746030201,0.6,checkpoints/mlp_Tc_trial_1106_best_state.pt,"{'learning_rate': 0.00373030746030201, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1107,0.047148264944553375,2025-04-25 23:31:18.749984,2025-04-25 23:31:31.967585,0 days 00:00:13.217601,0.016495315175809367,144,80,,,2,0.003007819924708176,0.6,checkpoints/mlp_Tc_trial_1107_best_state.pt,"{'learning_rate': 0.003007819924708176, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1108,0.053284939378499985,2025-04-25 23:31:26.098982,2025-04-25 23:31:38.353706,0 days 00:00:12.254724,0.036623639797770516,96,128,,,2,0.003089543130597795,0.6,checkpoints/mlp_Tc_trial_1108_best_state.pt,"{'learning_rate': 0.003089543130597795, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1109,0.07467322051525116,2025-04-25 23:31:27.403640,2025-04-25 23:31:53.577394,0 days 00:00:26.173754,0.16016737572263579,304,384,192.0,,3,0.0004915011712252617,0.6,checkpoints/mlp_Tc_trial_1109_best_state.pt,"{'learning_rate': 0.0004915011712252617, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1110,0.05351504310965538,2025-04-25 23:31:32.366756,2025-04-25 23:31:44.851641,0 days 00:00:12.484885,0.0027970167219946857,112,384,400.0,,3,0.003807952642344144,0.6,checkpoints/mlp_Tc_trial_1110_best_state.pt,"{'learning_rate': 0.003807952642344144, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1111,0.046055179089307785,2025-04-25 23:31:38.688285,2025-04-25 23:31:53.984773,0 days 00:00:15.296488,0.04220041831719752,160,64,,,2,0.0021727710396827736,0.6,checkpoints/mlp_Tc_trial_1111_best_state.pt,"{'learning_rate': 0.0021727710396827736, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1112,0.049044642597436905,2025-04-25 23:31:45.207635,2025-04-25 23:31:56.528164,0 days 00:00:11.320529,0.038476523526489635,160,96,,,2,0.004357900558457396,0.6,checkpoints/mlp_Tc_trial_1112_best_state.pt,"{'learning_rate': 0.004357900558457396, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1113,0.040486279875040054,2025-04-25 23:31:54.047191,2025-04-25 23:32:11.019460,0 days 00:00:16.972269,0.024110830617001672,48,80,,,2,0.002400278727174201,0.6,checkpoints/mlp_Tc_trial_1113_best_state.pt,"{'learning_rate': 0.002400278727174201, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1114,0.05208384245634079,2025-04-25 23:31:54.290054,2025-04-25 23:32:07.467875,0 days 00:00:13.177821,0.05878044346105983,256,208,320.0,,3,0.0013215093600068698,0.6,checkpoints/mlp_Tc_trial_1114_best_state.pt,"{'learning_rate': 0.0013215093600068698, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1115,0.04433732107281685,2025-04-25 23:31:56.855298,2025-04-25 23:32:17.623627,0 days 00:00:20.768329,0.05285232037680036,128,96,,,2,0.001877434299688636,0.6,checkpoints/mlp_Tc_trial_1115_best_state.pt,"{'learning_rate': 0.001877434299688636, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1116,0.051450490951538086,2025-04-25 23:32:07.802209,2025-04-25 23:32:29.126089,0 days 00:00:21.323880,0.06510281977699263,400,80,,,2,0.0013198533088032566,0.6,checkpoints/mlp_Tc_trial_1116_best_state.pt,"{'learning_rate': 0.0013198533088032566, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1117,0.04533076286315918,2025-04-25 23:32:11.304466,2025-04-25 23:32:33.602486,0 days 00:00:22.298020,0.0027780476424916502,224,176,,,2,0.001281670602899652,0.6,checkpoints/mlp_Tc_trial_1117_best_state.pt,"{'learning_rate': 0.001281670602899652, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1118,0.04146372154355049,2025-04-25 23:32:17.968942,2025-04-25 23:32:29.307571,0 days 00:00:11.338629,0.006714478083758255,64,128,,,2,0.005819616498520918,0.6,checkpoints/mlp_Tc_trial_1118_best_state.pt,"{'learning_rate': 0.005819616498520918, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1119,0.05155913531780243,2025-04-25 23:32:29.421286,2025-04-25 23:33:02.283059,0 days 00:00:32.861773,0.0030868778626313934,224,32,,,2,0.0009573284120194178,0.6,checkpoints/mlp_Tc_trial_1119_best_state.pt,"{'learning_rate': 0.0009573284120194178, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1120,0.05585310608148575,2025-04-25 23:32:29.576854,2025-04-25 23:32:43.899853,0 days 00:00:14.322999,0.03624911394822101,48,112,208.0,,3,0.0027583618192701096,0.6,checkpoints/mlp_Tc_trial_1120_best_state.pt,"{'learning_rate': 0.0027583618192701096, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1121,0.0470239482820034,2025-04-25 23:32:33.979768,2025-04-25 23:33:00.310390,0 days 00:00:26.330622,0.017167801012361816,208,112,,,2,0.0013376226176738404,0.6,checkpoints/mlp_Tc_trial_1121_best_state.pt,"{'learning_rate': 0.0013376226176738404, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1122,0.05169034004211426,2025-04-25 23:32:44.299869,2025-04-25 23:33:08.464326,0 days 00:00:24.164457,0.040137140760480104,144,224,,,2,0.0015275751617396948,0.6,checkpoints/mlp_Tc_trial_1122_best_state.pt,"{'learning_rate': 0.0015275751617396948, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1123,0.03718283772468567,2025-04-25 23:33:00.624145,2025-04-25 23:33:22.436264,0 days 00:00:21.812119,0.00446554703366624,304,96,,,2,0.00109616873596134,0.6,checkpoints/mlp_Tc_trial_1123_best_state.pt,"{'learning_rate': 0.00109616873596134, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1124,0.05350690335035324,2025-04-25 23:33:02.576952,2025-04-25 23:33:17.462086,0 days 00:00:14.885134,0.04750021222148899,128,176,,,2,0.0017635266238520027,0.6,checkpoints/mlp_Tc_trial_1124_best_state.pt,"{'learning_rate': 0.0017635266238520027, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1125,0.06287041306495667,2025-04-25 23:33:08.817256,2025-04-25 23:33:51.715572,0 days 00:00:42.898316,0.07832654255572281,224,64,,,2,0.00024112137297113465,0.6,checkpoints/mlp_Tc_trial_1125_best_state.pt,"{'learning_rate': 0.00024112137297113465, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1126,0.04668862745165825,2025-04-25 23:33:17.785673,2025-04-25 23:33:27.861934,0 days 00:00:10.076261,0.005765340072195317,64,272,,,2,0.003179278775516957,0.6,checkpoints/mlp_Tc_trial_1126_best_state.pt,"{'learning_rate': 0.003179278775516957, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1127,0.04980055242776871,2025-04-25 23:33:22.775330,2025-04-25 23:33:55.605751,0 days 00:00:32.830421,0.02593212051983342,304,128,,,2,0.0006485485274368015,0.6,checkpoints/mlp_Tc_trial_1127_best_state.pt,"{'learning_rate': 0.0006485485274368015, 'lr_reduce': 0.6}",TPESampler,COMPLETE
