number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
708,0.8885713219642639,2025-04-25 22:50:49.756844,2025-04-25 22:50:54.810570,0 days 00:00:05.053726,3,38,398,191.0,158.0,511.0,4,62,0.23373382990795508,0.006650134677377885,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_708_best_state.pt,"{'learning_rate': 0.006650134677377885, 'lr_reduce': 0.6}",TPESampler,COMPLETE
709,0.8889309763908386,2025-04-25 22:50:52.928272,2025-04-25 22:50:57.173816,0 days 00:00:04.245544,2,104,319,,,,1,123,0.16174174682132927,0.0005111265946142199,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_709_best_state.pt,"{'learning_rate': 0.0005111265946142199, 'lr_reduce': 0.6}",TPESampler,COMPLETE
710,0.18862515687942505,2025-04-25 22:50:55.023238,2025-04-25 22:51:08.060607,0 days 00:00:13.037369,1,110,221,146.0,,,2,126,0.09598121543802283,0.003539341396741802,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_710_best_state.pt,"{'learning_rate': 0.003539341396741802, 'lr_reduce': 0.6}",TPESampler,COMPLETE
711,0.8993074893951416,2025-04-25 22:50:57.362634,2025-04-25 22:51:02.079000,0 days 00:00:04.716366,3,60,405,268.0,,,2,40,0.09680789169440188,0.00013403106726677343,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_711_best_state.pt,"{'learning_rate': 0.00013403106726677343, 'lr_reduce': 0.6}",TPESampler,COMPLETE
712,0.8934146165847778,2025-04-25 22:50:57.591592,2025-04-25 22:51:02.003026,0 days 00:00:04.411434,3,45,89,102.0,114.0,,3,91,0.20049712350331356,0.00039652298135389307,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_712_best_state.pt,"{'learning_rate': 0.00039652298135389307, 'lr_reduce': 0.6}",TPESampler,COMPLETE
713,0.11381350457668304,2025-04-25 22:51:02.154070,2025-04-25 22:51:18.648699,0 days 00:00:16.494629,1,107,172,187.0,,,2,103,0.13839287041869258,0.0036074693490692673,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_713_best_state.pt,"{'learning_rate': 0.0036074693490692673, 'lr_reduce': 0.6}",TPESampler,COMPLETE
714,0.18941280245780945,2025-04-25 22:51:02.222129,2025-04-25 22:51:23.432428,0 days 00:00:21.210299,1,58,96,,,,1,121,0.23299298357265433,0.0020312672890413067,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_714_best_state.pt,"{'learning_rate': 0.0020312672890413067, 'lr_reduce': 0.6}",TPESampler,COMPLETE
715,0.12694747745990753,2025-04-25 22:51:08.293560,2025-04-25 22:51:34.686221,0 days 00:00:26.392661,1,79,325,,,,1,122,0.1781640587314035,0.0015615056175662869,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_715_best_state.pt,"{'learning_rate': 0.0015615056175662869, 'lr_reduce': 0.6}",TPESampler,COMPLETE
716,0.13093307614326477,2025-04-25 22:51:18.923829,2025-04-25 22:51:54.531393,0 days 00:00:35.607564,1,118,326,408.0,65.0,,3,123,0.07413847437249513,0.001373192607500748,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_716_best_state.pt,"{'learning_rate': 0.001373192607500748, 'lr_reduce': 0.6}",TPESampler,COMPLETE
717,0.16127750277519226,2025-04-25 22:51:23.807372,2025-04-25 22:51:58.799628,0 days 00:00:34.992256,1,127,81,107.0,438.0,354.0,4,73,0.11267551850495888,0.0006176708445803878,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_717_best_state.pt,"{'learning_rate': 0.0006176708445803878, 'lr_reduce': 0.6}",TPESampler,COMPLETE
718,0.14411380887031555,2025-04-25 22:51:34.935811,2025-04-25 22:52:10.603086,0 days 00:00:35.667275,1,109,290,232.0,329.0,,3,105,0.16311839413815515,0.0007005529913896265,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_718_best_state.pt,"{'learning_rate': 0.0007005529913896265, 'lr_reduce': 0.6}",TPESampler,COMPLETE
719,0.11108965426683426,2025-04-25 22:51:54.813840,2025-04-25 22:52:31.887552,0 days 00:00:37.073712,1,101,127,,,,1,98,0.08800069819099417,0.0016058183974998967,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_719_best_state.pt,"{'learning_rate': 0.0016058183974998967, 'lr_reduce': 0.6}",TPESampler,COMPLETE
720,0.8881900906562805,2025-04-25 22:51:59.028082,2025-04-25 22:52:05.055810,0 days 00:00:06.027728,3,82,467,,,,1,53,0.1559902693723483,0.0027769648311846136,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_720_best_state.pt,"{'learning_rate': 0.0027769648311846136, 'lr_reduce': 0.6}",TPESampler,COMPLETE
721,0.8885511755943298,2025-04-25 22:52:05.299848,2025-04-25 22:52:09.347071,0 days 00:00:04.047223,1,58,510,149.0,,,2,99,0.1972276024425774,0.004162509086609286,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_721_best_state.pt,"{'learning_rate': 0.004162509086609286, 'lr_reduce': 0.6}",TPESampler,COMPLETE
722,0.8999539613723755,2025-04-25 22:52:09.587403,2025-04-25 22:52:16.878791,0 days 00:00:07.291388,4,63,162,305.0,161.0,,3,32,0.23171413360265586,0.0002406296177266517,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_722_best_state.pt,"{'learning_rate': 0.0002406296177266517, 'lr_reduce': 0.6}",TPESampler,COMPLETE
723,0.17832668125629425,2025-04-25 22:52:10.976405,2025-04-25 22:52:23.522316,0 days 00:00:12.545911,1,125,77,102.0,111.0,450.0,4,100,0.09407647773174736,0.0018538724901633018,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_723_best_state.pt,"{'learning_rate': 0.0018538724901633018, 'lr_reduce': 0.6}",TPESampler,COMPLETE
724,0.7449265718460083,2025-04-25 22:52:17.123145,2025-04-25 22:52:24.879293,0 days 00:00:07.756148,2,92,284,,,,1,107,0.1640261295327478,0.0025279842574494112,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_724_best_state.pt,"{'learning_rate': 0.0025279842574494112, 'lr_reduce': 0.6}",TPESampler,COMPLETE
725,0.13020558655261993,2025-04-25 22:52:23.798430,2025-04-25 22:52:59.788682,0 days 00:00:35.990252,1,92,499,,,,1,97,0.18648207239294676,0.004321374192719169,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_725_best_state.pt,"{'learning_rate': 0.004321374192719169, 'lr_reduce': 0.6}",TPESampler,COMPLETE
726,0.10891133546829224,2025-04-25 22:52:25.104498,2025-04-25 22:52:48.999971,0 days 00:00:23.895473,1,79,509,373.0,113.0,,3,96,0.24143451170161237,0.004618651946300761,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_726_best_state.pt,"{'learning_rate': 0.004618651946300761, 'lr_reduce': 0.6}",TPESampler,COMPLETE
727,0.8909613490104675,2025-04-25 22:52:32.141070,2025-04-25 22:52:36.524554,0 days 00:00:04.383484,2,85,95,166.0,162.0,,3,87,0.21086758055540394,0.006034622415599613,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_727_best_state.pt,"{'learning_rate': 0.006034622415599613, 'lr_reduce': 0.6}",TPESampler,COMPLETE
728,0.14965984225273132,2025-04-25 22:52:36.764781,2025-04-25 22:52:56.134430,0 days 00:00:19.369649,1,106,386,,,,1,95,0.2398652927112338,0.005825204127659682,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_728_best_state.pt,"{'learning_rate': 0.005825204127659682, 'lr_reduce': 0.6}",TPESampler,COMPLETE
729,0.8894364237785339,2025-04-25 22:52:49.243668,2025-04-25 22:52:53.612370,0 days 00:00:04.368702,1,126,409,64.0,64.0,,3,79,0.012358493901423129,0.0002959359330137811,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_729_best_state.pt,"{'learning_rate': 0.0002959359330137811, 'lr_reduce': 0.6}",TPESampler,COMPLETE
730,0.8963525891304016,2025-04-25 22:52:53.933421,2025-04-25 22:52:58.214087,0 days 00:00:04.280666,1,33,211,142.0,111.0,453.0,4,47,0.20866961128518116,0.0009803243262042917,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_730_best_state.pt,"{'learning_rate': 0.0009803243262042917, 'lr_reduce': 0.6}",TPESampler,COMPLETE
731,0.8883857727050781,2025-04-25 22:52:56.391344,2025-04-25 22:53:00.662875,0 days 00:00:04.271531,1,96,306,250.0,,,2,114,0.1696286656952504,0.0005584134770532245,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_731_best_state.pt,"{'learning_rate': 0.0005584134770532245, 'lr_reduce': 0.6}",TPESampler,COMPLETE
732,0.8899805545806885,2025-04-25 22:52:58.474271,2025-04-25 22:53:04.154955,0 days 00:00:05.680684,4,86,263,195.0,164.0,366.0,4,58,0.1304550273406426,0.005932369359997414,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_732_best_state.pt,"{'learning_rate': 0.005932369359997414, 'lr_reduce': 0.6}",TPESampler,COMPLETE
733,0.15231697261333466,2025-04-25 22:53:00.070607,2025-04-25 22:53:18.374194,0 days 00:00:18.303587,1,113,66,130.0,105.0,458.0,4,77,0.01064828222945692,0.002486575503607446,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_733_best_state.pt,"{'learning_rate': 0.002486575503607446, 'lr_reduce': 0.6}",TPESampler,COMPLETE
734,0.12346071749925613,2025-04-25 22:53:01.057599,2025-04-25 22:53:38.844895,0 days 00:00:37.787296,1,70,73,108.0,,,2,92,0.1673674764080913,0.0016733551978430536,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_734_best_state.pt,"{'learning_rate': 0.0016733551978430536, 'lr_reduce': 0.6}",TPESampler,COMPLETE
735,0.8886075615882874,2025-04-25 22:53:04.378508,2025-04-25 22:53:08.571851,0 days 00:00:04.193343,1,127,345,,,,1,114,0.14411206020006417,0.0012091865357777463,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_735_best_state.pt,"{'learning_rate': 0.0012091865357777463, 'lr_reduce': 0.6}",TPESampler,COMPLETE
736,0.09763164073228836,2025-04-25 22:53:08.799182,2025-04-25 22:53:28.021180,0 days 00:00:19.221998,1,86,149,185.0,295.0,,3,125,0.06780404401028892,0.00705178663419435,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_736_best_state.pt,"{'learning_rate': 0.00705178663419435, 'lr_reduce': 0.6}",TPESampler,COMPLETE
737,0.8972333073616028,2025-04-25 22:53:18.604108,2025-04-25 22:53:23.910073,0 days 00:00:05.305965,2,90,178,324.0,,,2,125,0.061603461211860236,0.00026023746996003565,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_737_best_state.pt,"{'learning_rate': 0.00026023746996003565, 'lr_reduce': 0.6}",TPESampler,COMPLETE
738,0.1325831115245819,2025-04-25 22:53:24.156705,2025-04-25 22:53:46.142298,0 days 00:00:21.985593,1,93,233,99.0,,,2,103,0.17730327944514113,0.0015486744560952496,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_738_best_state.pt,"{'learning_rate': 0.0015486744560952496, 'lr_reduce': 0.6}",TPESampler,COMPLETE
