number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
2021,0.36736763659235927,2025-04-24 22:37:51.679121,2025-04-24 22:37:54.002303,0 days 00:00:02.323182,0.0868392179484772,3,log2,5,19,932,0.7600904595097793,TPESampler,COMPLETE
2022,0.2524788542047654,2025-04-24 22:37:52.187393,2025-04-24 22:37:56.226587,0 days 00:00:04.039194,0.08151428617237054,12,sqrt,2,14,1480,0.9058692158937008,TPESampler,COMPLETE
2023,0.2407417030164876,2025-04-24 22:37:53.768641,2025-04-24 22:37:57.162239,0 days 00:00:03.393598,0.0616589820908967,11,sqrt,1,13,1404,0.9344627798837857,TPESampler,COMPLETE
2024,0.2323441854916418,2025-04-24 22:37:54.236607,2025-04-24 22:37:57.856865,0 days 00:00:03.620258,0.08873974584661025,12,sqrt,1,13,1493,0.9591895332910175,TPESampler,COMPLETE
2025,0.2621500513519713,2025-04-24 22:37:56.728369,2025-04-24 22:38:00.467557,0 days 00:00:03.739188,0.02867811020099928,9,sqrt,1,13,1484,0.8273921893743624,TPESampler,COMPLETE
2026,0.24430832590166232,2025-04-24 22:37:57.396038,2025-04-24 22:38:01.000371,0 days 00:00:03.604333,0.07375796139674871,11,sqrt,1,14,1427,0.8555716343851302,TPESampler,COMPLETE
2027,0.26077495861282907,2025-04-24 22:37:58.065390,2025-04-24 22:38:01.772213,0 days 00:00:03.706823,0.07764129675369531,12,sqrt,2,18,1386,0.9220300451025424,TPESampler,COMPLETE
2028,0.2593754954900722,2025-04-24 22:38:00.671468,2025-04-24 22:38:03.510307,0 days 00:00:02.838839,0.08542594932651483,10,log2,1,20,1072,0.8073142324201411,TPESampler,COMPLETE
2029,0.5547205437278598,2025-04-24 22:38:01.245269,2025-04-24 22:38:03.426372,0 days 00:00:02.181103,0.02417792676378013,12,log2,9,18,779,0.7110539402525051,TPESampler,COMPLETE
2030,0.24995724698883115,2025-04-24 22:38:01.978976,2025-04-24 22:38:05.336023,0 days 00:00:03.357047,0.09427200976011793,12,sqrt,1,14,1281,0.879313435814405,TPESampler,COMPLETE
2031,0.406103006121708,2025-04-24 22:38:03.600535,2025-04-24 22:38:06.329212,0 days 00:00:02.728677,0.08511760393153474,3,,10,5,587,0.7907042945156029,TPESampler,COMPLETE
2032,0.2519746694833617,2025-04-24 22:38:03.722865,2025-04-24 22:38:06.949127,0 days 00:00:03.226262,0.06033447297597281,12,sqrt,2,20,1276,0.7378028754472722,TPESampler,COMPLETE
2033,0.34785678912078394,2025-04-24 22:38:05.535985,2025-04-24 22:38:07.865540,0 days 00:00:02.329555,0.032728727766180556,11,log2,4,17,1068,0.8402506143679086,TPESampler,COMPLETE
2034,0.39179139729496504,2025-04-24 22:38:06.573552,2025-04-24 22:38:07.928339,0 days 00:00:01.354787,0.06059419645184011,3,,5,11,172,0.6887386510699175,TPESampler,COMPLETE
2035,0.24189810000590262,2025-04-24 22:38:07.164882,2025-04-24 22:38:10.472994,0 days 00:00:03.308112,0.06697657787604727,12,sqrt,1,15,1241,0.8451088732199096,TPESampler,COMPLETE
2036,0.26318333868594923,2025-04-24 22:38:08.014567,2025-04-24 22:38:11.677291,0 days 00:00:03.662724,0.05499696696595105,11,sqrt,3,15,1499,0.8804233061066378,TPESampler,COMPLETE
2037,0.2369526647202677,2025-04-24 22:38:08.132884,2025-04-24 22:38:11.678764,0 days 00:00:03.545880,0.07860773646326923,11,sqrt,1,20,1375,0.777697168001156,TPESampler,COMPLETE
2038,0.25812338750987085,2025-04-24 22:38:10.671442,2025-04-24 22:38:14.045024,0 days 00:00:03.373582,0.03232837434469799,12,sqrt,1,20,1315,0.8579498525151426,TPESampler,COMPLETE
2039,0.23994549676649496,2025-04-24 22:38:11.841568,2025-04-24 22:38:15.354548,0 days 00:00:03.512980,0.09753766095336502,11,sqrt,1,17,1363,0.8395876287491936,TPESampler,COMPLETE
2040,0.2345187785003856,2025-04-24 22:38:11.893315,2025-04-24 22:38:15.409051,0 days 00:00:03.515736,0.08473135454376746,12,sqrt,1,16,1347,0.8637111978491733,TPESampler,COMPLETE
2041,0.26076106143577993,2025-04-24 22:38:14.239367,2025-04-24 22:38:17.377581,0 days 00:00:03.138214,0.09442542755049685,12,sqrt,3,19,1257,0.7986335492287961,TPESampler,COMPLETE
2042,0.31330467215311186,2025-04-24 22:38:15.544948,2025-04-24 22:38:18.990566,0 days 00:00:03.445618,0.05195897057308819,8,,5,5,543,0.7442501427506805,TPESampler,COMPLETE
2043,0.23325823799519294,2025-04-24 22:38:15.593188,2025-04-24 22:38:19.038430,0 days 00:00:03.445242,0.09892946869469536,12,sqrt,1,20,1500,0.9141428257758324,TPESampler,COMPLETE
2044,0.23121619486080133,2025-04-24 22:38:17.581391,2025-04-24 22:38:21.441607,0 days 00:00:03.860216,0.0959225810486503,12,sqrt,1,20,1441,0.7756906899463533,TPESampler,COMPLETE
2045,0.24164296961919057,2025-04-24 22:38:19.148690,2025-04-24 22:38:23.215000,0 days 00:00:04.066310,0.05462199009370538,12,sqrt,1,20,1470,0.8253458522290237,TPESampler,COMPLETE
2046,0.6778118557872941,2025-04-24 22:38:19.268139,2025-04-24 22:38:21.644778,0 days 00:00:02.376639,0.011493217568356336,3,log2,10,7,863,0.7785837158625676,TPESampler,COMPLETE
2047,0.24034720972633142,2025-04-24 22:38:21.686713,2025-04-24 22:38:24.831219,0 days 00:00:03.144506,0.09338979907450405,12,sqrt,1,20,1117,0.8881372492767369,TPESampler,COMPLETE
2048,0.744838092155505,2025-04-24 22:38:21.926839,2025-04-24 22:38:23.193843,0 days 00:00:01.267004,0.01875436640871684,7,log2,10,6,276,0.7735543156544602,TPESampler,COMPLETE
2049,0.23928163701312893,2025-04-24 22:38:23.350692,2025-04-24 22:38:26.207397,0 days 00:00:02.856705,0.09965720108400221,12,sqrt,1,18,1042,0.8124302140275944,TPESampler,COMPLETE
2050,0.26542002345961646,2025-04-24 22:38:23.390047,2025-04-24 22:38:26.378104,0 days 00:00:02.988057,0.09745849823233245,9,sqrt,3,20,1161,0.8667370590391518,TPESampler,COMPLETE
2051,0.2769146205635851,2025-04-24 22:38:25.046999,2025-04-24 22:38:34.545427,0 days 00:00:09.498428,0.06792245300392209,10,,1,13,1451,0.8687366968232413,TPESampler,COMPLETE
2052,0.29351308996982745,2025-04-24 22:38:26.376577,2025-04-24 22:38:32.338525,0 days 00:00:05.961948,0.027603249286994782,9,,3,4,1259,0.6250437623199017,TPESampler,COMPLETE
2053,0.25436496361463046,2025-04-24 22:38:26.612963,2025-04-24 22:38:28.759198,0 days 00:00:02.146235,0.08045235613729766,12,sqrt,2,12,1087,0.9850868052842192,TPESampler,COMPLETE
2054,0.23916618502726558,2025-04-24 22:38:28.946747,2025-04-24 22:38:31.196192,0 days 00:00:02.249445,0.04626174490625365,10,sqrt,1,11,1261,0.9302725673960127,TPESampler,COMPLETE
2055,0.26189587995231983,2025-04-24 22:38:31.398456,2025-04-24 22:38:33.935500,0 days 00:00:02.537044,0.09616093816047981,12,sqrt,2,17,1220,0.9079847781129984,TPESampler,COMPLETE
2056,0.4022393770825136,2025-04-24 22:38:32.530475,2025-04-24 22:38:34.056122,0 days 00:00:01.525647,0.05589932519896638,5,,9,2,264,0.8424915489189259,TPESampler,COMPLETE
2057,0.26991839878208257,2025-04-24 22:38:34.120029,2025-04-24 22:38:36.412885,0 days 00:00:02.292856,0.07151949962944465,10,sqrt,3,20,962,0.871507223589517,TPESampler,COMPLETE
2058,0.277270088069946,2025-04-24 22:38:34.269169,2025-04-24 22:38:44.790694,0 days 00:00:10.521525,0.09594224651544969,12,,1,20,1365,0.8392580381823435,TPESampler,COMPLETE
2059,0.2555317357301889,2025-04-24 22:38:34.871187,2025-04-24 22:38:37.794438,0 days 00:00:02.923251,0.07416399084691237,12,sqrt,2,17,1460,0.8478244273499401,TPESampler,COMPLETE
2060,0.3280830641657772,2025-04-24 22:38:36.611474,2025-04-24 22:38:39.337061,0 days 00:00:02.725587,0.0924770252954557,12,sqrt,7,5,1438,0.93162095349993,TPESampler,COMPLETE
2061,0.3641992816095578,2025-04-24 22:38:37.988006,2025-04-24 22:38:39.850690,0 days 00:00:01.862684,0.018013110052926398,8,log2,1,11,888,0.8398002932621246,TPESampler,COMPLETE
2062,0.2712893160566219,2025-04-24 22:38:39.542294,2025-04-24 22:38:41.459858,0 days 00:00:01.917564,0.08134445043194637,12,sqrt,3,15,807,0.9471558860540186,TPESampler,COMPLETE
2063,0.31219689878246937,2025-04-24 22:38:40.081944,2025-04-24 22:38:44.215417,0 days 00:00:04.133473,0.03975927491126459,3,,4,2,1368,0.6514750776048124,TPESampler,COMPLETE
2064,0.4710842169251285,2025-04-24 22:38:41.678246,2025-04-24 22:38:42.632864,0 days 00:00:00.954618,0.08584657384392815,11,log2,6,2,272,0.6092651515923142,TPESampler,COMPLETE
2065,0.30566428265994305,2025-04-24 22:38:42.828737,2025-04-24 22:38:44.638657,0 days 00:00:01.809920,0.04749035128697495,12,log2,3,12,1035,0.8171944431848776,TPESampler,COMPLETE
2066,0.2604540325484021,2025-04-24 22:38:44.434496,2025-04-24 22:38:48.303465,0 days 00:00:03.868969,0.09919852963277494,12,sqrt,3,18,1481,0.8855094061849623,TPESampler,COMPLETE
2067,0.2731860484621369,2025-04-24 22:38:44.892577,2025-04-24 22:38:48.198978,0 days 00:00:03.306401,0.09625444376159993,12,log2,2,20,1263,0.7109745054393006,TPESampler,COMPLETE
2068,0.4535254120416099,2025-04-24 22:38:45.052141,2025-04-24 22:38:47.022730,0 days 00:00:01.970589,0.03276565377068568,4,sqrt,10,5,565,0.9865972841435339,TPESampler,COMPLETE
2069,0.2983333676787529,2025-04-24 22:38:47.229002,2025-04-24 22:38:50.629711,0 days 00:00:03.400709,0.08139430964590398,11,log2,3,14,1365,0.8833071512843971,TPESampler,COMPLETE
2070,0.2663487740453575,2025-04-24 22:38:48.370729,2025-04-24 22:38:51.863298,0 days 00:00:03.492569,0.08650324897392483,12,sqrt,1,19,1267,0.8246424546108815,TPESampler,COMPLETE
2071,0.24650334101030208,2025-04-24 22:38:48.449886,2025-04-24 22:38:52.119120,0 days 00:00:03.669234,0.08371322761111841,11,sqrt,1,20,1348,0.8197895317647408,TPESampler,COMPLETE
2072,0.24080259280823685,2025-04-24 22:38:50.840555,2025-04-24 22:38:54.536390,0 days 00:00:03.695835,0.060436825424438775,12,sqrt,1,16,1420,0.8992698193567118,TPESampler,COMPLETE
2073,0.3259066594481186,2025-04-24 22:38:52.074959,2025-04-24 22:38:55.417962,0 days 00:00:03.343003,0.057483371274069286,12,sqrt,6,19,1305,0.8147185701146423,TPESampler,COMPLETE
2074,0.2454074263400753,2025-04-24 22:38:52.443694,2025-04-24 22:38:55.501685,0 days 00:00:03.057991,0.0722143028839017,12,sqrt,1,13,1085,0.9136292889311145,TPESampler,COMPLETE
2075,0.24611179448034015,2025-04-24 22:38:54.739048,2025-04-24 22:38:58.032189,0 days 00:00:03.293141,0.047524192936150414,10,sqrt,1,14,1257,0.7623937545445995,TPESampler,COMPLETE
2076,0.23845259457618156,2025-04-24 22:38:55.621749,2025-04-24 22:38:59.654314,0 days 00:00:04.032565,0.06403686953922341,10,sqrt,1,17,1495,0.8253734733895681,TPESampler,COMPLETE
2077,0.23609016570758398,2025-04-24 22:38:55.761136,2025-04-24 22:38:59.347364,0 days 00:00:03.586228,0.09735184344244502,12,sqrt,1,13,1287,0.8244742353570911,TPESampler,COMPLETE
2078,0.2585448382058364,2025-04-24 22:38:58.234931,2025-04-24 22:39:01.460444,0 days 00:00:03.225513,0.09879531029446668,12,sqrt,2,17,1201,0.7614602652586944,TPESampler,COMPLETE
2079,0.3423955763260615,2025-04-24 22:38:59.571860,2025-04-24 22:39:02.687772,0 days 00:00:03.115912,0.05667037122368223,12,sqrt,6,9,1312,0.6142195150659454,TPESampler,COMPLETE
2080,0.24181216217247897,2025-04-24 22:38:59.943209,2025-04-24 22:39:03.468406,0 days 00:00:03.525197,0.08398511572643096,12,sqrt,1,15,1308,0.8841257712198727,TPESampler,COMPLETE
2081,0.2680440528585047,2025-04-24 22:39:01.670538,2025-04-24 22:39:04.371737,0 days 00:00:02.701199,0.05924556183292639,12,sqrt,3,8,980,0.8985812672585304,TPESampler,COMPLETE
2082,0.250913495617809,2025-04-24 22:39:02.915879,2025-04-24 22:39:06.052362,0 days 00:00:03.136483,0.07325127320262641,10,sqrt,1,11,1452,0.8106489403677714,TPESampler,COMPLETE
2083,0.2761288829411721,2025-04-24 22:39:03.672633,2025-04-24 22:39:14.945486,0 days 00:00:11.272853,0.07730669917672907,12,,1,14,1313,0.948374601176818,TPESampler,COMPLETE
2084,0.2630224773447086,2025-04-24 22:39:04.585443,2025-04-24 22:39:06.589378,0 days 00:00:02.003935,0.0908657048435625,11,sqrt,3,20,901,0.8120790548808249,TPESampler,COMPLETE
2085,0.2674327953592514,2025-04-24 22:39:06.269153,2025-04-24 22:39:08.774040,0 days 00:00:02.504887,0.0961960191605589,11,sqrt,3,20,1219,0.9466880200631991,TPESampler,COMPLETE
2086,0.2535968674639305,2025-04-24 22:39:06.836221,2025-04-24 22:39:09.774420,0 days 00:00:02.938199,0.09393881763592414,11,sqrt,2,20,1500,0.8581314143466163,TPESampler,COMPLETE
2087,0.26232529719968745,2025-04-24 22:39:08.983824,2025-04-24 22:39:11.542817,0 days 00:00:02.558993,0.06978975261722445,12,sqrt,3,10,1255,0.8127843002383051,TPESampler,COMPLETE
2088,0.23445470752694145,2025-04-24 22:39:09.977886,2025-04-24 22:39:13.029009,0 days 00:00:03.051123,0.06432501265996059,12,sqrt,1,13,1495,0.9026501875346146,TPESampler,COMPLETE
2089,0.5413847614403405,2025-04-24 22:39:11.754411,2025-04-24 22:39:13.967377,0 days 00:00:02.212966,0.015728641938386044,5,log2,9,5,1190,0.8467035195173956,TPESampler,COMPLETE
2090,0.2589141584691497,2025-04-24 22:39:13.227344,2025-04-24 22:39:16.814549,0 days 00:00:03.587205,0.0906414149389584,11,sqrt,2,15,1479,0.8868661258266253,TPESampler,COMPLETE
2091,0.2597138468382395,2025-04-24 22:39:14.174285,2025-04-24 22:39:16.903492,0 days 00:00:02.729207,0.09117049553714178,12,sqrt,2,20,1101,0.8470407165354282,TPESampler,COMPLETE
2092,0.22687027911591817,2025-04-24 22:39:15.139469,2025-04-24 22:39:18.362284,0 days 00:00:03.222815,0.0941646062820268,12,sqrt,1,19,1151,0.8223813675598958,TPESampler,COMPLETE
2093,0.24126772865661575,2025-04-24 22:39:16.989622,2025-04-24 22:39:20.609461,0 days 00:00:03.619839,0.09384731714755608,11,sqrt,1,14,1442,0.904156538593019,TPESampler,COMPLETE
2094,0.23997868929308347,2025-04-24 22:39:17.117404,2025-04-24 22:39:20.513149,0 days 00:00:03.395745,0.09964286750931313,11,sqrt,1,19,1207,0.8399636157884834,TPESampler,COMPLETE
2095,0.26021376597740464,2025-04-24 22:39:18.572945,2025-04-24 22:39:21.867365,0 days 00:00:03.294420,0.0864786078721078,12,sqrt,2,20,1296,0.800977027956055,TPESampler,COMPLETE
2096,0.24338709721733004,2025-04-24 22:39:20.699059,2025-04-24 22:39:23.591239,0 days 00:00:02.892180,0.08848687397289134,11,sqrt,1,20,1047,0.7993280641010369,TPESampler,COMPLETE
2097,0.8789990205542779,2025-04-24 22:39:20.816226,2025-04-24 22:39:21.959935,0 days 00:00:01.143709,0.010195068704273086,11,log2,10,17,110,0.6136767358223576,TPESampler,COMPLETE
2098,0.2618950802273702,2025-04-24 22:39:22.029995,2025-04-24 22:39:25.247611,0 days 00:00:03.217616,0.09225877450625765,12,sqrt,2,18,1496,0.85719542526723,TPESampler,COMPLETE
2099,0.2928613517963081,2025-04-24 22:39:22.167075,2025-04-24 22:39:27.973726,0 days 00:00:05.806651,0.07095280494281897,12,,2,13,788,0.7774782951734578,TPESampler,COMPLETE
2100,0.267679006316924,2025-04-24 22:39:23.789440,2025-04-24 22:39:26.731464,0 days 00:00:02.942024,0.09590771463970751,12,sqrt,3,17,1494,0.8140290979008704,TPESampler,COMPLETE
2101,0.25022300421103966,2025-04-24 22:39:25.449203,2025-04-24 22:39:27.923608,0 days 00:00:02.474405,0.06859550680857084,12,sqrt,1,20,1142,0.8516239094176183,TPESampler,COMPLETE
2102,0.26073212807410495,2025-04-24 22:39:26.931498,2025-04-24 22:39:29.842850,0 days 00:00:02.911352,0.06415285585648867,12,sqrt,1,17,1214,0.8498250454152767,TPESampler,COMPLETE
2103,0.3372154056581272,2025-04-24 22:39:28.083080,2025-04-24 22:39:34.280299,0 days 00:00:06.197219,0.010283456302703466,5,,2,3,1294,0.8150951821847383,TPESampler,COMPLETE
2104,0.28134545030452657,2025-04-24 22:39:28.125841,2025-04-24 22:39:30.497132,0 days 00:00:02.371291,0.09788932743925428,12,log2,2,12,1041,0.8208849253591797,TPESampler,COMPLETE
2105,0.37722622232564823,2025-04-24 22:39:30.110763,2025-04-24 22:39:32.174769,0 days 00:00:02.064006,0.05531392177092023,8,sqrt,8,2,859,0.9541952198142196,TPESampler,COMPLETE
2106,0.26440935472840826,2025-04-24 22:39:30.731499,2025-04-24 22:39:32.935789,0 days 00:00:02.204290,0.06794421633115913,12,sqrt,3,18,865,0.8659320095637019,TPESampler,COMPLETE
2107,0.23336278723985557,2025-04-24 22:39:32.377787,2025-04-24 22:39:35.411950,0 days 00:00:03.034163,0.09428253455262368,10,sqrt,1,17,1444,0.7871282822865684,TPESampler,COMPLETE
2108,0.3496637269879548,2025-04-24 22:39:33.145930,2025-04-24 22:39:36.701926,0 days 00:00:03.555996,0.034692750333947815,5,,7,16,790,0.7278123068033635,TPESampler,COMPLETE
2109,0.23952206840016949,2025-04-24 22:39:34.496067,2025-04-24 22:39:38.205061,0 days 00:00:03.708994,0.0828545238614538,12,sqrt,1,16,1486,0.870547329262124,TPESampler,COMPLETE
2110,0.46457628793794303,2025-04-24 22:39:35.622637,2025-04-24 22:39:36.596373,0 days 00:00:00.973736,0.06405457664318415,10,sqrt,10,18,166,0.7581530897593106,TPESampler,COMPLETE
2111,0.25121756854009303,2025-04-24 22:39:36.773221,2025-04-24 22:39:39.884064,0 days 00:00:03.110843,0.09774644746474354,12,sqrt,2,16,1168,0.9130648681305442,TPESampler,COMPLETE
2112,0.45061716306715077,2025-04-24 22:39:36.904275,2025-04-24 22:39:39.583323,0 days 00:00:02.679048,0.04040181266167709,11,log2,8,4,1106,0.8218874056095222,TPESampler,COMPLETE
2113,0.31422547714674914,2025-04-24 22:39:38.424761,2025-04-24 22:39:46.768079,0 days 00:00:08.343318,0.05532946119290631,12,,4,9,1241,0.7621877356268938,TPESampler,COMPLETE
2114,0.2639741894747141,2025-04-24 22:39:39.802663,2025-04-24 22:39:42.389939,0 days 00:00:02.587276,0.09450478277420521,12,sqrt,2,19,1209,0.7684987561489234,TPESampler,COMPLETE
2115,0.2429855116312565,2025-04-24 22:39:40.207013,2025-04-24 22:39:43.300372,0 days 00:00:03.093359,0.09495019388075014,12,sqrt,1,20,1494,0.8362587008592247,TPESampler,COMPLETE
2116,0.4439258617489309,2025-04-24 22:39:42.605301,2025-04-24 22:39:44.878598,0 days 00:00:02.273297,0.01140057149872597,5,sqrt,9,3,1144,0.9619225156587682,TPESampler,COMPLETE
2117,0.2421782378390893,2025-04-24 22:39:43.510282,2025-04-24 22:39:45.959410,0 days 00:00:02.449128,0.07898578545583447,12,sqrt,1,18,1069,0.7465662919957134,TPESampler,COMPLETE
2118,0.26540080346271056,2025-04-24 22:39:45.081670,2025-04-24 22:39:52.519283,0 days 00:00:07.437613,0.06168245363280754,10,,1,16,1082,0.8600681821477867,TPESampler,COMPLETE
2119,0.23189376264458228,2025-04-24 22:39:46.153241,2025-04-24 22:39:48.816980,0 days 00:00:02.663739,0.09065726409672291,11,sqrt,1,18,1287,0.8248357248605372,TPESampler,COMPLETE
2120,0.24147826372024722,2025-04-24 22:39:46.981395,2025-04-24 22:39:49.660095,0 days 00:00:02.678700,0.09650010632433735,12,sqrt,1,19,1292,0.7605498006509173,TPESampler,COMPLETE
2121,0.2698338203205909,2025-04-24 22:39:49.008315,2025-04-24 22:39:51.764698,0 days 00:00:02.756383,0.07231913064546404,10,sqrt,3,12,1369,0.9282044269723528,TPESampler,COMPLETE
2122,0.25012158960185515,2025-04-24 22:39:49.880112,2025-04-24 22:39:52.171513,0 days 00:00:02.291401,0.09932046619105045,11,sqrt,1,20,1115,0.8160146809637138,TPESampler,COMPLETE
2123,0.2701807135614946,2025-04-24 22:39:51.966780,2025-04-24 22:39:55.227716,0 days 00:00:03.260936,0.05942525462998828,10,sqrt,3,15,1279,0.8379891894163678,TPESampler,COMPLETE
2124,0.2731598778888662,2025-04-24 22:39:52.434130,2025-04-24 22:39:55.759834,0 days 00:00:03.325704,0.050862518699467285,12,log2,1,15,1332,0.8897165281064054,TPESampler,COMPLETE
2125,0.39629541663778667,2025-04-24 22:39:52.838403,2025-04-24 22:39:54.111094,0 days 00:00:01.272691,0.017046267848255164,12,sqrt,2,19,227,0.8099241952461402,TPESampler,COMPLETE
2126,0.48459162806639816,2025-04-24 22:39:54.316272,2025-04-24 22:39:57.394524,0 days 00:00:03.078252,0.03181232072607518,11,log2,10,15,1317,0.8430973684107783,TPESampler,COMPLETE
2127,0.2345039214291157,2025-04-24 22:39:55.453992,2025-04-24 22:39:59.029310,0 days 00:00:03.575318,0.08965768538077007,12,sqrt,1,14,1258,0.7586020226949604,TPESampler,COMPLETE
2128,0.3970698409863812,2025-04-24 22:39:56.003776,2025-04-24 22:39:58.136406,0 days 00:00:02.132630,0.07728819613564938,4,log2,6,10,712,0.7564106558190957,TPESampler,COMPLETE
2129,0.3129672782127868,2025-04-24 22:39:57.617561,2025-04-24 22:39:58.809130,0 days 00:00:01.191569,0.07445461553474093,10,sqrt,1,8,166,0.9744793449839889,TPESampler,COMPLETE
2130,0.24498656151920625,2025-04-24 22:39:58.347680,2025-04-24 22:40:02.074044,0 days 00:00:03.726364,0.055069000307590044,10,sqrt,1,18,1377,0.8708845296618848,TPESampler,COMPLETE
2131,0.25316512448623213,2025-04-24 22:39:59.058759,2025-04-24 22:40:02.007962,0 days 00:00:02.949203,0.06534430039191623,11,sqrt,1,15,1094,0.9299689606647721,TPESampler,COMPLETE
2132,0.2753733239354342,2025-04-24 22:39:59.291102,2025-04-24 22:40:02.491536,0 days 00:00:03.200434,0.09639673097822846,12,log2,2,8,1336,0.8723294480600845,TPESampler,COMPLETE
2133,0.2704110730202971,2025-04-24 22:40:02.181530,2025-04-24 22:40:05.555765,0 days 00:00:03.374235,0.060487181463433154,12,sqrt,2,20,991,0.8344098319412748,TPESampler,COMPLETE
2134,0.5911894397103679,2025-04-24 22:40:02.328924,2025-04-24 22:40:05.706300,0 days 00:00:03.377376,0.010374669602506568,7,log2,8,9,1454,0.6979052730900542,TPESampler,COMPLETE
2135,0.2975513628717659,2025-04-24 22:40:02.881654,2025-04-24 22:40:06.658729,0 days 00:00:03.777075,0.09790933426935637,11,sqrt,5,20,1391,0.762486445071631,TPESampler,COMPLETE
2136,0.24252769950688968,2025-04-24 22:40:05.757313,2025-04-24 22:40:09.597182,0 days 00:00:03.839869,0.06288864147989748,11,sqrt,1,18,1491,0.9380463583186641,TPESampler,COMPLETE
2137,0.2502885503572218,2025-04-24 22:40:05.941589,2025-04-24 22:40:09.749162,0 days 00:00:03.807573,0.09862056437575231,12,sqrt,3,14,1477,0.8201862541370981,TPESampler,COMPLETE
2138,0.2515433430835544,2025-04-24 22:40:06.900856,2025-04-24 22:40:09.835197,0 days 00:00:02.934341,0.058359723097164216,11,sqrt,1,17,1077,0.8333651625561113,TPESampler,COMPLETE
2139,0.2433395981008293,2025-04-24 22:40:09.798793,2025-04-24 22:40:13.969620,0 days 00:00:04.170827,0.05784249442749012,8,sqrt,1,12,1456,0.7804318991574352,TPESampler,COMPLETE
2140,0.3733544748350768,2025-04-24 22:40:09.975793,2025-04-24 22:40:13.069906,0 days 00:00:03.094113,0.07337509614322874,5,log2,6,20,931,0.9182684842870579,TPESampler,COMPLETE
2141,0.2427212388369805,2025-04-24 22:40:10.193068,2025-04-24 22:40:13.751092,0 days 00:00:03.558024,0.09932241181722229,12,sqrt,1,14,1021,0.8320139114436212,TPESampler,COMPLETE
2142,0.30036098275085404,2025-04-24 22:40:13.277375,2025-04-24 22:40:19.404931,0 days 00:00:06.127556,0.08875096482129087,11,,2,19,970,0.7448714568329304,TPESampler,COMPLETE
2143,0.24451573813530264,2025-04-24 22:40:13.989633,2025-04-24 22:40:16.848707,0 days 00:00:02.859074,0.09841985895782582,9,sqrt,1,18,1477,0.8799454144438671,TPESampler,COMPLETE
2144,0.24040810806542917,2025-04-24 22:40:14.181425,2025-04-24 22:40:16.838142,0 days 00:00:02.656717,0.09677782374010184,11,sqrt,1,19,1326,0.8900368112167197,TPESampler,COMPLETE
2145,0.2529164982343816,2025-04-24 22:40:17.003112,2025-04-24 22:40:19.432623,0 days 00:00:02.429511,0.09483796278800687,11,sqrt,2,20,1123,0.838876415075784,TPESampler,COMPLETE
2146,0.38236198414306444,2025-04-24 22:40:17.059174,2025-04-24 22:40:21.447956,0 days 00:00:04.388782,0.017686394291603146,3,,6,16,1126,0.8000650426600515,TPESampler,COMPLETE
2147,0.2899760127233745,2025-04-24 22:40:19.575276,2025-04-24 22:40:22.491962,0 days 00:00:02.916686,0.0812008746143638,5,,3,19,693,0.6274603058557631,TPESampler,COMPLETE
2148,0.25223245369833697,2025-04-24 22:40:19.621783,2025-04-24 22:40:22.389133,0 days 00:00:02.767350,0.06323949670011626,12,sqrt,1,9,1157,0.8900395920870404,TPESampler,COMPLETE
2149,0.23354421919214002,2025-04-24 22:40:21.715623,2025-04-24 22:40:24.666558,0 days 00:00:02.950935,0.08773676004270636,11,sqrt,1,20,1122,0.837874934953,TPESampler,COMPLETE
2150,0.35617682308562726,2025-04-24 22:40:22.611327,2025-04-24 22:40:24.260217,0 days 00:00:01.648890,0.04576027150736996,5,sqrt,2,3,381,0.7169059367357221,TPESampler,COMPLETE
2151,0.2672036469149567,2025-04-24 22:40:22.748324,2025-04-24 22:40:25.913391,0 days 00:00:03.165067,0.06251571333674134,12,sqrt,3,15,1116,0.8618017947233971,TPESampler,COMPLETE
2152,0.23438420690375725,2025-04-24 22:40:24.457590,2025-04-24 22:40:27.947534,0 days 00:00:03.489944,0.05773478897232826,12,sqrt,1,15,1382,0.8100985018110025,TPESampler,COMPLETE
2153,0.3998034090164341,2025-04-24 22:40:24.955290,2025-04-24 22:40:26.515447,0 days 00:00:01.560157,0.06341279628074656,7,,10,18,146,0.9362009680835276,TPESampler,COMPLETE
2154,0.23961757340490208,2025-04-24 22:40:26.119856,2025-04-24 22:40:29.796955,0 days 00:00:03.677099,0.05212099210175153,10,sqrt,1,15,1461,0.9164569654412329,TPESampler,COMPLETE
2155,0.2523907711649851,2025-04-24 22:40:26.757789,2025-04-24 22:40:29.380566,0 days 00:00:02.622777,0.07594232541045513,12,sqrt,1,20,895,0.6644211942195337,TPESampler,COMPLETE
2156,0.2418831928511214,2025-04-24 22:40:28.159191,2025-04-24 22:40:31.298899,0 days 00:00:03.139708,0.060043814746726924,12,sqrt,1,19,1170,0.7172460435479197,TPESampler,COMPLETE
2157,0.2451574334754948,2025-04-24 22:40:29.584280,2025-04-24 22:40:32.751751,0 days 00:00:03.167471,0.067280029967618,12,sqrt,1,15,1116,0.8708122679638491,TPESampler,COMPLETE
2158,0.3035015577319341,2025-04-24 22:40:30.193609,2025-04-24 22:40:32.780431,0 days 00:00:02.586822,0.08888559616049292,12,log2,3,17,935,0.8281457343959606,TPESampler,COMPLETE
