number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
80,0.2597653909930743,2025-04-24 23:00:36.170604,2025-04-24 23:00:37.806465,0 days 00:00:01.635861,1.4503492419806001,0.0049363084523711825,0.3830216516076641,linear,TPESampler,COMPLETE
81,1147.4068413098528,2025-04-24 23:00:37.956017,2025-04-24 23:00:38.468612,0 days 00:00:00.512595,35.45272107803612,0.001459827866077297,0.6307601190301791,sigmoid,TPESampler,COMPLETE
82,0.25994923643811985,2025-04-24 23:00:38.616823,2025-04-24 23:00:40.320072,0 days 00:00:01.703249,1.4380070472663165,0.01040169685251735,0.0536798691674452,linear,TPESampler,COMPLETE
83,0.25970777860795646,2025-04-24 23:00:40.470082,2025-04-24 23:00:41.910784,0 days 00:00:01.440702,1.2292166137613856,0.007466830817645444,0.023934324186556742,linear,TPESampler,COMPLETE
84,0.34026173685965216,2025-04-24 23:00:42.064540,2025-04-24 23:00:42.669585,0 days 00:00:00.605045,0.1339620482285271,0.008323256734585411,0.0037622391222464913,linear,TPESampler,COMPLETE
85,0.25786438301380876,2025-04-24 23:00:42.821412,2025-04-24 23:00:45.344713,0 days 00:00:02.523301,3.13855318009839,0.09278373372678997,0.03158962795500991,linear,TPESampler,COMPLETE
86,0.26333022565380726,2025-04-24 23:00:45.503592,2025-04-24 23:00:57.082659,0 days 00:00:11.579067,20.426135201045074,0.14061794142602715,0.012598712829170508,linear,TPESampler,COMPLETE
87,0.25437586201899753,2025-04-24 23:00:57.249845,2025-04-24 23:00:58.926419,0 days 00:00:01.676574,1.8424899997115298,0.10650644295672868,0.05687767632881659,linear,TPESampler,COMPLETE
88,0.2556263197748281,2025-04-24 23:00:59.082744,2025-04-24 23:01:00.298891,0 days 00:00:01.216147,2.2070619091114394,0.17721623528014732,0.01125488819297304,linear,TPESampler,COMPLETE
89,0.3443599605478371,2025-04-24 23:01:00.456076,2025-04-24 23:01:01.512614,0 days 00:00:01.056538,4.540778704232564,0.3419324949104169,0.08301849300899734,linear,TPESampler,COMPLETE
90,0.2539958421363612,2025-04-24 23:01:01.664938,2025-04-24 23:01:02.949919,0 days 00:00:01.284981,1.634812880657299,0.11635221178373904,0.017700821646832985,linear,TPESampler,COMPLETE
