number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
722,0.1515137255191803,2025-04-26 08:36:14.867241,2025-04-26 08:36:37.150164,0 days 00:00:22.282923,1,38,205,477.0,,,2,127,0.08217388845674775,0.001956685987977087,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_722_best_state.pt,"{'learning_rate': 0.001956685987977087, 'lr_reduce': 0.6}",TPESampler,COMPLETE
723,0.11697504669427872,2025-04-26 08:36:26.500927,2025-04-26 08:37:03.090959,0 days 00:00:36.590032,1,53,218,491.0,,,2,122,0.06830897111885227,0.007479945372524509,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_723_best_state.pt,"{'learning_rate': 0.007479945372524509, 'lr_reduce': 0.6}",TPESampler,COMPLETE
724,0.3342668414115906,2025-04-26 08:36:37.376103,2025-04-26 08:36:58.530925,0 days 00:00:21.154822,1,67,223,463.0,459.0,,3,107,0.05499652961141109,0.009973800701369606,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_724_best_state.pt,"{'learning_rate': 0.009973800701369606, 'lr_reduce': 0.6}",TPESampler,COMPLETE
725,0.08428692072629929,2025-04-26 08:36:51.987685,2025-04-26 08:37:25.553729,0 days 00:00:33.566044,1,45,204,461.0,411.0,144.0,4,116,0.04299025843731997,0.005117467706025211,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_725_best_state.pt,"{'learning_rate': 0.005117467706025211, 'lr_reduce': 0.6}",TPESampler,COMPLETE
726,0.18924255669116974,2025-04-26 08:36:58.707112,2025-04-26 08:37:12.175744,0 days 00:00:13.468632,1,44,172,103.0,376.0,264.0,4,80,0.042256651645785154,0.0035862360124576825,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_726_best_state.pt,"{'learning_rate': 0.0035862360124576825, 'lr_reduce': 0.6}",TPESampler,COMPLETE
727,0.10946846008300781,2025-04-26 08:37:03.293181,2025-04-26 08:37:28.249914,0 days 00:00:24.956733,1,37,180,436.0,,,2,108,0.0906600187307916,0.009268557626470117,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_727_best_state.pt,"{'learning_rate': 0.009268557626470117, 'lr_reduce': 0.6}",TPESampler,COMPLETE
728,0.4864419996738434,2025-04-26 08:37:12.354049,2025-04-26 08:37:20.409206,0 days 00:00:08.055157,1,69,147,71.0,,,2,99,0.18188753599334326,0.00873935810348133,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_728_best_state.pt,"{'learning_rate': 0.00873935810348133, 'lr_reduce': 0.6}",TPESampler,COMPLETE
729,0.12781797349452972,2025-04-26 08:37:20.596776,2025-04-26 08:37:35.757434,0 days 00:00:15.160658,1,33,266,119.0,,,2,117,0.05437929310369049,0.00665914795466713,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_729_best_state.pt,"{'learning_rate': 0.00665914795466713, 'lr_reduce': 0.6}",TPESampler,COMPLETE
730,0.12750613689422607,2025-04-26 08:37:25.740374,2025-04-26 08:37:59.227104,0 days 00:00:33.486730,1,68,134,454.0,,,2,111,0.021242032774303754,0.0054059937423422515,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_730_best_state.pt,"{'learning_rate': 0.0054059937423422515, 'lr_reduce': 0.6}",TPESampler,COMPLETE
731,0.2274770885705948,2025-04-26 08:37:28.437737,2025-04-26 08:37:39.641868,0 days 00:00:11.204131,1,49,75,471.0,,,2,128,0.06366872300057617,0.00859784929615398,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_731_best_state.pt,"{'learning_rate': 0.00859784929615398, 'lr_reduce': 0.6}",TPESampler,COMPLETE
732,0.16255444288253784,2025-04-26 08:37:35.945235,2025-04-26 08:38:03.203534,0 days 00:00:27.258299,1,67,387,123.0,457.0,,3,125,0.1503557695892852,0.0016378998289554316,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_732_best_state.pt,"{'learning_rate': 0.0016378998289554316, 'lr_reduce': 0.6}",TPESampler,COMPLETE
733,0.12693457305431366,2025-04-26 08:37:39.824244,2025-04-26 08:38:12.072679,0 days 00:00:32.248435,1,56,178,423.0,417.0,,3,118,0.031408956844612236,0.008721285878176442,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_733_best_state.pt,"{'learning_rate': 0.008721285878176442, 'lr_reduce': 0.6}",TPESampler,COMPLETE
734,0.8239277601242065,2025-04-26 08:37:59.483954,2025-04-26 08:38:06.143780,0 days 00:00:06.659826,2,46,253,131.0,459.0,170.0,4,96,0.0049340575549891305,0.007067270448189551,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_734_best_state.pt,"{'learning_rate': 0.007067270448189551, 'lr_reduce': 0.6}",TPESampler,COMPLETE
735,0.10201208293437958,2025-04-26 08:38:03.381442,2025-04-26 08:38:35.649746,0 days 00:00:32.268304,1,67,205,478.0,369.0,226.0,4,103,0.03794127224485118,0.005636080682440666,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_735_best_state.pt,"{'learning_rate': 0.005636080682440666, 'lr_reduce': 0.6}",TPESampler,COMPLETE
736,0.3589712381362915,2025-04-26 08:38:06.332832,2025-04-26 08:38:21.110113,0 days 00:00:14.777281,1,51,337,425.0,,,2,83,0.07789683085622574,0.008474308354936955,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_736_best_state.pt,"{'learning_rate': 0.008474308354936955, 'lr_reduce': 0.6}",TPESampler,COMPLETE
737,0.12988154590129852,2025-04-26 08:38:12.267275,2025-04-26 08:38:31.080458,0 days 00:00:18.813183,1,34,263,64.0,476.0,130.0,4,98,0.006378046622489824,0.0076533075700640635,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_737_best_state.pt,"{'learning_rate': 0.0076533075700640635, 'lr_reduce': 0.6}",TPESampler,COMPLETE
738,0.1529398113489151,2025-04-26 08:38:21.294375,2025-04-26 08:38:41.626979,0 days 00:00:20.332604,1,34,209,135.0,,,2,117,0.040742453386846136,0.0069141158205789765,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_738_best_state.pt,"{'learning_rate': 0.0069141158205789765, 'lr_reduce': 0.6}",TPESampler,COMPLETE
739,0.08738493174314499,2025-04-26 08:38:31.271022,2025-04-26 08:38:55.190857,0 days 00:00:23.919835,1,82,195,444.0,,,2,125,0.07252270199128162,0.005984173971486657,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_739_best_state.pt,"{'learning_rate': 0.005984173971486657, 'lr_reduce': 0.6}",TPESampler,COMPLETE
740,0.8865751624107361,2025-04-26 08:38:35.817236,2025-04-26 08:38:40.909748,0 days 00:00:05.092512,1,46,167,152.0,411.0,295.0,4,103,0.23871816813702312,0.000253097943561553,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_740_best_state.pt,"{'learning_rate': 0.000253097943561553, 'lr_reduce': 0.6}",TPESampler,COMPLETE
741,0.11127842217683792,2025-04-26 08:38:41.092083,2025-04-26 08:39:10.605982,0 days 00:00:29.513899,1,36,268,488.0,,,2,115,0.09865335751690582,0.008647095396648524,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_741_best_state.pt,"{'learning_rate': 0.008647095396648524, 'lr_reduce': 0.6}",TPESampler,COMPLETE
742,0.12617334723472595,2025-04-26 08:38:41.801401,2025-04-26 08:38:56.847116,0 days 00:00:15.045715,1,36,275,104.0,510.0,215.0,4,78,0.09353699959112352,0.0065530711230022114,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_742_best_state.pt,"{'learning_rate': 0.0065530711230022114, 'lr_reduce': 0.6}",TPESampler,COMPLETE
743,0.14515724778175354,2025-04-26 08:38:55.358141,2025-04-26 08:39:15.491140,0 days 00:00:20.132999,1,61,117,422.0,,,2,108,0.10345961829633202,0.003072537374838607,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_743_best_state.pt,"{'learning_rate': 0.003072537374838607, 'lr_reduce': 0.6}",TPESampler,COMPLETE
744,0.1068120077252388,2025-04-26 08:38:57.007470,2025-04-26 08:39:28.751234,0 days 00:00:31.743764,1,105,418,150.0,,,2,105,0.159054585263836,0.003994945026002986,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_744_best_state.pt,"{'learning_rate': 0.003994945026002986, 'lr_reduce': 0.6}",TPESampler,COMPLETE
745,0.10488659888505936,2025-04-26 08:39:10.808193,2025-04-26 08:39:42.393844,0 days 00:00:31.585651,1,57,164,512.0,,,2,121,0.05741668151881492,0.004711669369384732,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_745_best_state.pt,"{'learning_rate': 0.004711669369384732, 'lr_reduce': 0.6}",TPESampler,COMPLETE
746,0.1431143879890442,2025-04-26 08:39:15.779902,2025-04-26 08:39:43.965594,0 days 00:00:28.185692,1,57,230,422.0,418.0,,3,104,0.026800506592153984,0.0033507224208623658,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_746_best_state.pt,"{'learning_rate': 0.0033507224208623658, 'lr_reduce': 0.6}",TPESampler,COMPLETE
747,0.17320911586284637,2025-04-26 08:39:28.927718,2025-04-26 08:39:53.475290,0 days 00:00:24.547572,2,128,294,147.0,,,2,113,0.21077336823815768,0.00090509613308018,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_747_best_state.pt,"{'learning_rate': 0.00090509613308018, 'lr_reduce': 0.6}",TPESampler,COMPLETE
748,0.8874688744544983,2025-04-26 08:39:42.593240,2025-04-26 08:39:47.901625,0 days 00:00:05.308385,3,33,379,,,,1,74,0.18084726696540648,0.004845585637883293,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_748_best_state.pt,"{'learning_rate': 0.004845585637883293, 'lr_reduce': 0.6}",TPESampler,COMPLETE
749,0.4425920844078064,2025-04-26 08:39:44.279853,2025-04-26 08:40:07.890447,0 days 00:00:23.610594,1,89,459,459.0,364.0,,3,75,0.13148830690041283,0.007418692384160471,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_749_best_state.pt,"{'learning_rate': 0.007418692384160471, 'lr_reduce': 0.6}",TPESampler,COMPLETE
750,0.4418753683567047,2025-04-26 08:39:48.084248,2025-04-26 08:39:55.032224,0 days 00:00:06.947976,2,32,139,111.0,,,2,125,0.06323112552703153,0.007920233648862879,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_750_best_state.pt,"{'learning_rate': 0.007920233648862879, 'lr_reduce': 0.6}",TPESampler,COMPLETE
751,0.09183204174041748,2025-04-26 08:39:53.649166,2025-04-26 08:40:27.610344,0 days 00:00:33.961178,1,125,469,421.0,,,2,126,0.20316500036155066,0.005403849647265857,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_751_best_state.pt,"{'learning_rate': 0.005403849647265857, 'lr_reduce': 0.6}",TPESampler,COMPLETE
752,0.1468070149421692,2025-04-26 08:39:55.218521,2025-04-26 08:40:27.967406,0 days 00:00:32.748885,1,71,142,165.0,,,2,124,0.03231903669971212,0.00948928816221543,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_752_best_state.pt,"{'learning_rate': 0.00948928816221543, 'lr_reduce': 0.6}",TPESampler,COMPLETE
753,0.12373363226652145,2025-04-26 08:40:08.077964,2025-04-26 08:40:36.751619,0 days 00:00:28.673655,1,43,273,405.0,,,2,79,0.11891738226114662,0.005047604271047679,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_753_best_state.pt,"{'learning_rate': 0.005047604271047679, 'lr_reduce': 0.6}",TPESampler,COMPLETE
754,0.8877358436584473,2025-04-26 08:40:27.800692,2025-04-26 08:40:33.448601,0 days 00:00:05.647909,3,112,412,103.0,462.0,121.0,4,56,0.042941381116781085,0.007429523995456361,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_754_best_state.pt,"{'learning_rate': 0.007429523995456361, 'lr_reduce': 0.6}",TPESampler,COMPLETE
755,0.31388059258461,2025-04-26 08:40:28.144751,2025-04-26 08:40:41.543095,0 days 00:00:13.398344,1,59,123,456.0,424.0,66.0,4,113,0.0034012432284718404,0.009015915211030985,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_755_best_state.pt,"{'learning_rate': 0.009015915211030985, 'lr_reduce': 0.6}",TPESampler,COMPLETE
756,0.09861119836568832,2025-04-26 08:40:33.634660,2025-04-26 08:41:09.863636,0 days 00:00:36.228976,2,64,251,169.0,,,2,122,0.04076257908342829,0.007735385195879376,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_756_best_state.pt,"{'learning_rate': 0.007735385195879376, 'lr_reduce': 0.6}",TPESampler,COMPLETE
757,0.13731175661087036,2025-04-26 08:40:36.975495,2025-04-26 08:40:59.058016,0 days 00:00:22.082521,1,51,223,400.0,471.0,282.0,4,112,0.0032998883406734044,0.0019212058341836697,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_757_best_state.pt,"{'learning_rate': 0.0019212058341836697, 'lr_reduce': 0.6}",TPESampler,COMPLETE
758,0.11962395161390305,2025-04-26 08:40:41.706022,2025-04-26 08:40:59.193651,0 days 00:00:17.487629,1,38,286,,,,1,97,0.1429667399053299,0.006978975563170735,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_758_best_state.pt,"{'learning_rate': 0.006978975563170735, 'lr_reduce': 0.6}",TPESampler,COMPLETE
759,0.5429147481918335,2025-04-26 08:40:59.242435,2025-04-26 08:41:09.422046,0 days 00:00:10.179611,2,91,93,,,,1,125,0.026304225843078236,0.009301170282616818,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_759_best_state.pt,"{'learning_rate': 0.009301170282616818, 'lr_reduce': 0.6}",TPESampler,COMPLETE
760,0.1379684954881668,2025-04-26 08:40:59.403361,2025-04-26 08:41:16.522548,0 days 00:00:17.119187,1,49,164,239.0,,,2,126,0.0700562513075467,0.009651604825416493,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_760_best_state.pt,"{'learning_rate': 0.009651604825416493, 'lr_reduce': 0.6}",TPESampler,COMPLETE
761,0.10204049944877625,2025-04-26 08:41:09.603586,2025-04-26 08:41:36.212626,0 days 00:00:26.609040,1,55,252,104.0,362.0,311.0,4,91,0.021075996297878704,0.0041798838483366576,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_761_best_state.pt,"{'learning_rate': 0.0041798838483366576, 'lr_reduce': 0.6}",TPESampler,COMPLETE
762,0.1811942309141159,2025-04-26 08:41:10.059003,2025-04-26 08:41:29.640196,0 days 00:00:19.581193,1,54,458,,,,1,99,0.1832006261619762,0.001980097408370665,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_762_best_state.pt,"{'learning_rate': 0.001980097408370665, 'lr_reduce': 0.6}",TPESampler,COMPLETE
763,0.11001299321651459,2025-04-26 08:41:16.736449,2025-04-26 08:41:39.320634,0 days 00:00:22.584185,1,40,335,465.0,411.0,,3,70,0.05951526804283128,0.008587211315297487,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_763_best_state.pt,"{'learning_rate': 0.008587211315297487, 'lr_reduce': 0.6}",TPESampler,COMPLETE
764,0.07664524018764496,2025-04-26 08:41:29.849429,2025-04-26 08:42:01.947256,0 days 00:00:32.097827,1,60,313,167.0,,,2,85,0.1806699436987341,0.006609712589238923,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_764_best_state.pt,"{'learning_rate': 0.006609712589238923, 'lr_reduce': 0.6}",TPESampler,COMPLETE
765,0.488151878118515,2025-04-26 08:41:36.422560,2025-04-26 08:41:45.832176,0 days 00:00:09.409616,2,35,423,,,,1,78,0.17515895962326733,0.008967031852459405,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_765_best_state.pt,"{'learning_rate': 0.008967031852459405, 'lr_reduce': 0.6}",TPESampler,COMPLETE
766,0.11440357565879822,2025-04-26 08:41:39.522301,2025-04-26 08:42:12.824522,0 days 00:00:33.302221,1,72,152,,,,1,99,0.10224871238268146,0.0088019238124698,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_766_best_state.pt,"{'learning_rate': 0.0088019238124698, 'lr_reduce': 0.6}",TPESampler,COMPLETE
767,0.23528963327407837,2025-04-26 08:41:46.028165,2025-04-26 08:42:04.295936,0 days 00:00:18.267771,2,43,340,237.0,465.0,,3,106,0.21598051318242095,0.0014761129679006508,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_767_best_state.pt,"{'learning_rate': 0.0014761129679006508, 'lr_reduce': 0.6}",TPESampler,COMPLETE
768,0.08009281009435654,2025-04-26 08:42:02.132594,2025-04-26 08:42:25.781427,0 days 00:00:23.648833,1,37,276,139.0,361.0,,3,96,0.09342972481209422,0.004192625870564292,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_768_best_state.pt,"{'learning_rate': 0.004192625870564292, 'lr_reduce': 0.6}",TPESampler,COMPLETE
769,0.14467565715312958,2025-04-26 08:42:04.478341,2025-04-26 08:42:33.654201,0 days 00:00:29.175860,1,56,238,112.0,512.0,,3,88,0.15776835570943712,0.004954300758248208,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_769_best_state.pt,"{'learning_rate': 0.004954300758248208, 'lr_reduce': 0.6}",TPESampler,COMPLETE
770,0.2228517383337021,2025-04-26 08:42:13.025715,2025-04-26 08:42:29.827811,0 days 00:00:16.802096,1,76,140,152.0,,,2,126,0.0969253401369595,0.00993296696091637,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_770_best_state.pt,"{'learning_rate': 0.00993296696091637, 'lr_reduce': 0.6}",TPESampler,COMPLETE
771,0.12958507239818573,2025-04-26 08:42:25.977641,2025-04-26 08:42:56.905251,0 days 00:00:30.927610,1,69,309,,,,1,76,0.1819568401004054,0.004771797608880902,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_771_best_state.pt,"{'learning_rate': 0.004771797608880902, 'lr_reduce': 0.6}",TPESampler,COMPLETE
772,0.30571407079696655,2025-04-26 08:42:30.007728,2025-04-26 08:42:53.654264,0 days 00:00:23.646536,1,73,381,161.0,,,2,75,0.17694918358676465,0.006773501655370471,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_772_best_state.pt,"{'learning_rate': 0.006773501655370471, 'lr_reduce': 0.6}",TPESampler,COMPLETE
773,0.2558037042617798,2025-04-26 08:42:33.869076,2025-04-26 08:43:03.540464,0 days 00:00:29.671388,2,71,283,147.0,382.0,,3,85,0.1658115190282554,0.002830745049200666,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_773_best_state.pt,"{'learning_rate': 0.002830745049200666, 'lr_reduce': 0.6}",TPESampler,COMPLETE
774,0.14993718266487122,2025-04-26 08:42:53.970966,2025-04-26 08:43:18.466247,0 days 00:00:24.495281,1,73,235,110.0,,,2,63,0.21659894562428006,0.0065360840330452126,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_774_best_state.pt,"{'learning_rate': 0.0065360840330452126, 'lr_reduce': 0.6}",TPESampler,COMPLETE
775,0.8875875473022461,2025-04-26 08:42:57.114677,2025-04-26 08:43:02.523505,0 days 00:00:05.408828,2,104,323,131.0,404.0,176.0,4,61,0.11890537411699734,0.00040543222119159467,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_775_best_state.pt,"{'learning_rate': 0.00040543222119159467, 'lr_reduce': 0.6}",TPESampler,COMPLETE
776,0.09627287834882736,2025-04-26 08:43:02.720541,2025-04-26 08:43:29.662303,0 days 00:00:26.941762,1,72,295,142.0,,,2,75,0.1958357697184612,0.003237937485007266,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_776_best_state.pt,"{'learning_rate': 0.003237937485007266, 'lr_reduce': 0.6}",TPESampler,COMPLETE
777,0.15765567123889923,2025-04-26 08:43:03.773260,2025-04-26 08:43:36.551337,0 days 00:00:32.778077,1,35,201,74.0,375.0,,3,94,0.11547070646396627,0.0012630514929611219,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_777_best_state.pt,"{'learning_rate': 0.0012630514929611219, 'lr_reduce': 0.6}",TPESampler,COMPLETE
778,0.25151726603507996,2025-04-26 08:43:18.650820,2025-04-26 08:43:53.001826,0 days 00:00:34.351006,2,56,122,130.0,427.0,,3,87,0.017427750115601985,0.001519415204837171,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_778_best_state.pt,"{'learning_rate': 0.001519415204837171, 'lr_reduce': 0.6}",TPESampler,COMPLETE
779,0.5205720663070679,2025-04-26 08:43:29.851707,2025-04-26 08:43:39.740431,0 days 00:00:09.888724,2,53,282,164.0,448.0,,3,85,0.123215259117261,0.009136795949716298,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_779_best_state.pt,"{'learning_rate': 0.009136795949716298, 'lr_reduce': 0.6}",TPESampler,COMPLETE
780,0.12191780656576157,2025-04-26 08:43:36.745776,2025-04-26 08:43:58.267696,0 days 00:00:21.521920,1,32,269,64.0,385.0,,3,99,0.07199981677291212,0.009155700460841517,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_780_best_state.pt,"{'learning_rate': 0.009155700460841517, 'lr_reduce': 0.6}",TPESampler,COMPLETE
781,0.15531489253044128,2025-04-26 08:43:39.918955,2025-04-26 08:44:04.742525,0 days 00:00:24.823570,1,69,277,165.0,512.0,,3,81,0.06381028554103363,0.0022711545105386596,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_781_best_state.pt,"{'learning_rate': 0.0022711545105386596, 'lr_reduce': 0.6}",TPESampler,COMPLETE
782,0.1701805591583252,2025-04-26 08:43:53.380553,2025-04-26 08:44:20.847518,0 days 00:00:27.466965,2,47,352,105.0,,,2,93,0.169260201828873,0.009377809154910936,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_782_best_state.pt,"{'learning_rate': 0.009377809154910936, 'lr_reduce': 0.6}",TPESampler,COMPLETE
783,0.08076159656047821,2025-04-26 08:43:58.457476,2025-04-26 08:44:32.934055,0 days 00:00:34.476579,1,66,403,184.0,,,2,107,0.16120333413756693,0.005046194362344125,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_783_best_state.pt,"{'learning_rate': 0.005046194362344125, 'lr_reduce': 0.6}",TPESampler,COMPLETE
784,0.09282727539539337,2025-04-26 08:44:04.932812,2025-04-26 08:44:39.535304,0 days 00:00:34.602492,1,56,270,124.0,,,2,91,0.21574999150120566,0.0045089542200220534,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_784_best_state.pt,"{'learning_rate': 0.0045089542200220534, 'lr_reduce': 0.6}",TPESampler,COMPLETE
785,0.12158782035112381,2025-04-26 08:44:21.182768,2025-04-26 08:44:37.905064,0 days 00:00:16.722296,1,55,497,180.0,,,2,97,0.2296100952534403,0.00387917187767541,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_785_best_state.pt,"{'learning_rate': 0.00387917187767541, 'lr_reduce': 0.6}",TPESampler,COMPLETE
786,0.1623847335577011,2025-04-26 08:44:33.123859,2025-04-26 08:44:52.166923,0 days 00:00:19.043064,1,61,363,215.0,440.0,,3,104,0.19391536792254185,0.0030293167490202393,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_786_best_state.pt,"{'learning_rate': 0.0030293167490202393, 'lr_reduce': 0.6}",TPESampler,COMPLETE
787,0.8863275647163391,2025-04-26 08:44:38.086402,2025-04-26 08:44:43.078850,0 days 00:00:04.992448,1,94,283,181.0,,,2,119,0.22697446070639585,0.00018975023541963634,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_787_best_state.pt,"{'learning_rate': 0.00018975023541963634, 'lr_reduce': 0.6}",TPESampler,COMPLETE
788,0.15964026749134064,2025-04-26 08:44:39.726779,2025-04-26 08:44:59.530396,0 days 00:00:19.803617,1,41,336,182.0,380.0,,3,93,0.04210819161304178,0.0022267583005991694,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_788_best_state.pt,"{'learning_rate': 0.0022267583005991694, 'lr_reduce': 0.6}",TPESampler,COMPLETE
789,0.22111831605434418,2025-04-26 08:44:43.276675,2025-04-26 08:45:09.889228,0 days 00:00:26.612553,3,127,120,180.0,,,2,69,0.23950954311491032,0.001587507258621325,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_789_best_state.pt,"{'learning_rate': 0.001587507258621325, 'lr_reduce': 0.6}",TPESampler,COMPLETE
790,0.886934220790863,2025-04-26 08:44:52.357247,2025-04-26 08:44:58.636106,0 days 00:00:06.278859,3,128,441,188.0,471.0,,3,35,0.09493094578189509,0.0010521779921638425,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_790_best_state.pt,"{'learning_rate': 0.0010521779921638425, 'lr_reduce': 0.6}",TPESampler,COMPLETE
791,0.09069362282752991,2025-04-26 08:44:58.799422,2025-04-26 08:45:24.529936,0 days 00:00:25.730514,1,33,331,146.0,436.0,,3,81,0.0892419799670537,0.007683962228331764,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_791_best_state.pt,"{'learning_rate': 0.007683962228331764, 'lr_reduce': 0.6}",TPESampler,COMPLETE
792,0.18917623162269592,2025-04-26 08:44:59.744799,2025-04-26 08:45:25.107534,0 days 00:00:25.362735,2,32,137,199.0,413.0,227.0,4,102,0.06626634018738764,0.0025668802140933235,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_792_best_state.pt,"{'learning_rate': 0.0025668802140933235, 'lr_reduce': 0.6}",TPESampler,COMPLETE
793,0.8864307403564453,2025-04-26 08:45:10.100364,2025-04-26 08:45:14.470095,0 days 00:00:04.369731,1,66,455,136.0,,,2,40,0.2339537047611991,0.00024175438165905977,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_793_best_state.pt,"{'learning_rate': 0.00024175438165905977, 'lr_reduce': 0.6}",TPESampler,COMPLETE
794,0.0794900506734848,2025-04-26 08:45:14.638326,2025-04-26 08:45:46.369311,0 days 00:00:31.730985,1,66,271,,,,1,109,0.17431553665456204,0.006517820968765451,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_794_best_state.pt,"{'learning_rate': 0.006517820968765451, 'lr_reduce': 0.6}",TPESampler,COMPLETE
795,0.11499341577291489,2025-04-26 08:45:24.707961,2025-04-26 08:45:49.258843,0 days 00:00:24.550882,2,74,300,222.0,,,2,93,0.13737332939242256,0.0032713934854972306,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_795_best_state.pt,"{'learning_rate': 0.0032713934854972306, 'lr_reduce': 0.6}",TPESampler,COMPLETE
796,0.13610655069351196,2025-04-26 08:45:25.318547,2025-04-26 08:45:46.288522,0 days 00:00:20.969975,2,55,253,152.0,,,2,76,0.21084733107160103,0.005466047059785007,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_796_best_state.pt,"{'learning_rate': 0.005466047059785007, 'lr_reduce': 0.6}",TPESampler,COMPLETE
797,0.22030915319919586,2025-04-26 08:45:46.425156,2025-04-26 08:46:21.606193,0 days 00:00:35.181037,3,97,485,237.0,,,2,58,0.16392567001524677,0.009402420313013516,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_797_best_state.pt,"{'learning_rate': 0.009402420313013516, 'lr_reduce': 0.6}",TPESampler,COMPLETE
798,0.1470472663640976,2025-04-26 08:45:46.531496,2025-04-26 08:46:20.257223,0 days 00:00:33.725727,1,92,408,,,,1,96,0.1176301954475644,0.006341857208266891,0.6,/work3/arnaou/checkpoints/megnet_Pc_trial_798_best_state.pt,"{'learning_rate': 0.006341857208266891, 'lr_reduce': 0.6}",TPESampler,COMPLETE
