number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
2799,0.3760265025791992,2025-04-24 21:53:09.248061,2025-04-24 21:53:13.077873,0 days 00:00:03.829812,True,squared_error,47,sqrt,1,2,680,TPESampler,COMPLETE
2800,0.34229129734990205,2025-04-24 21:53:12.038318,2025-04-24 21:53:17.189836,0 days 00:00:05.151518,True,squared_error,50,,1,3,681,TPESampler,COMPLETE
2801,0.4307458772837778,2025-04-24 21:53:12.133549,2025-04-24 21:53:16.559343,0 days 00:00:04.425794,True,squared_error,50,,2,5,748,TPESampler,COMPLETE
2802,0.3444492119454787,2025-04-24 21:53:12.578249,2025-04-24 21:53:17.001548,0 days 00:00:04.423299,True,squared_error,45,,1,2,702,TPESampler,COMPLETE
2803,0.39726645989559234,2025-04-24 21:53:13.377947,2025-04-24 21:53:17.178660,0 days 00:00:03.800713,True,squared_error,50,,1,11,681,TPESampler,COMPLETE
2804,0.9033336299913427,2025-04-24 21:53:16.784927,2025-04-24 21:53:18.260627,0 days 00:00:01.475700,False,squared_error,50,log2,4,9,439,TPESampler,COMPLETE
2805,0.34395348119255265,2025-04-24 21:53:17.263120,2025-04-24 21:53:22.238973,0 days 00:00:04.975853,True,squared_error,50,,1,2,838,TPESampler,COMPLETE
2806,0.3452534584040893,2025-04-24 21:53:17.418190,2025-04-24 21:53:21.317934,0 days 00:00:03.899744,True,squared_error,33,,1,3,534,TPESampler,COMPLETE
2807,0.42718330121415893,2025-04-24 21:53:17.470631,2025-04-24 21:53:20.956147,0 days 00:00:03.485516,True,squared_error,44,,2,3,525,TPESampler,COMPLETE
2808,0.3474949629281803,2025-04-24 21:53:18.542926,2025-04-24 21:53:23.107687,0 days 00:00:04.564761,True,squared_error,50,,1,4,677,TPESampler,COMPLETE
2809,0.428104220376889,2025-04-24 21:53:19.629652,2025-04-24 21:53:22.369965,0 days 00:00:02.740313,True,squared_error,50,,2,2,621,TPESampler,COMPLETE
2810,0.4328458791055245,2025-04-24 21:53:21.185801,2025-04-24 21:54:02.377740,0 days 00:00:41.191939,False,absolute_error,27,,2,2,876,TPESampler,COMPLETE
2811,0.3433907730104441,2025-04-24 21:53:21.636219,2025-04-24 21:53:25.565025,0 days 00:00:03.928806,True,squared_error,50,,1,2,572,TPESampler,COMPLETE
2812,0.34202297898512984,2025-04-24 21:53:22.504200,2025-04-24 21:53:26.449133,0 days 00:00:03.944933,True,squared_error,50,,1,3,648,TPESampler,COMPLETE
2813,0.3420610331005728,2025-04-24 21:53:22.658888,2025-04-24 21:53:26.462766,0 days 00:00:03.803878,True,squared_error,50,,1,3,650,TPESampler,COMPLETE
2814,0.546802105882287,2025-04-24 21:53:23.364456,2025-04-24 21:53:27.166954,0 days 00:00:03.802498,True,absolute_error,40,log2,1,19,585,TPESampler,COMPLETE
2815,0.34637394551290995,2025-04-24 21:53:25.779891,2025-04-24 21:54:04.577575,0 days 00:00:38.797684,True,absolute_error,50,,1,3,722,TPESampler,COMPLETE
2816,0.8794802633433415,2025-04-24 21:53:26.631414,2025-04-24 21:53:28.568986,0 days 00:00:01.937572,True,squared_error,47,sqrt,6,2,528,TPESampler,COMPLETE
2817,0.4253893499278526,2025-04-24 21:53:26.680242,2025-04-24 21:53:31.083007,0 days 00:00:04.402765,True,squared_error,50,,2,2,800,TPESampler,COMPLETE
2818,0.346791903943541,2025-04-24 21:53:27.426000,2025-04-24 21:53:30.344933,0 days 00:00:02.918933,True,squared_error,41,,1,4,561,TPESampler,COMPLETE
2819,0.6363442243012556,2025-04-24 21:53:28.810909,2025-04-24 21:53:30.813343,0 days 00:00:02.002434,True,squared_error,12,sqrt,1,29,908,TPESampler,COMPLETE
2820,0.3499997379369446,2025-04-24 21:53:30.541546,2025-04-24 21:53:33.982001,0 days 00:00:03.440455,True,squared_error,34,,1,4,739,TPESampler,COMPLETE
2821,0.49723258874952864,2025-04-24 21:53:31.034092,2025-04-24 21:53:33.219406,0 days 00:00:02.185314,False,squared_error,32,,1,36,307,TPESampler,COMPLETE
2822,0.42862783913069413,2025-04-24 21:53:31.403145,2025-04-24 21:53:34.552075,0 days 00:00:03.148930,True,squared_error,50,,2,4,570,TPESampler,COMPLETE
2823,0.5887383479675112,2025-04-24 21:53:33.437242,2025-04-24 21:53:36.225607,0 days 00:00:02.788365,True,squared_error,21,,8,16,782,TPESampler,COMPLETE
2824,0.961734223549173,2025-04-24 21:53:34.240175,2025-04-24 21:53:35.475979,0 days 00:00:01.235804,False,absolute_error,26,sqrt,14,12,499,TPESampler,COMPLETE
2825,0.3441511775088422,2025-04-24 21:53:34.798156,2025-04-24 21:53:39.202241,0 days 00:00:04.404085,True,squared_error,43,,1,2,631,TPESampler,COMPLETE
2826,0.44129537704105737,2025-04-24 21:53:35.734155,2025-04-24 21:53:37.632860,0 days 00:00:01.898705,True,squared_error,50,log2,1,5,810,TPESampler,COMPLETE
2827,0.8363690597011636,2025-04-24 21:53:36.517891,2025-04-24 21:53:37.918215,0 days 00:00:01.400324,False,squared_error,13,log2,2,9,797,TPESampler,COMPLETE
2828,0.3441496629191101,2025-04-24 21:53:37.851109,2025-04-24 21:53:41.355724,0 days 00:00:03.504615,True,squared_error,43,,1,2,651,TPESampler,COMPLETE
2829,0.36952711483134787,2025-04-24 21:53:38.161523,2025-04-24 21:53:41.395199,0 days 00:00:03.233676,True,squared_error,43,,1,7,575,TPESampler,COMPLETE
2830,0.34432532896461165,2025-04-24 21:53:39.424458,2025-04-24 21:53:43.319108,0 days 00:00:03.894650,True,squared_error,50,,1,2,638,TPESampler,COMPLETE
2831,0.34699718359160103,2025-04-24 21:53:41.588998,2025-04-24 21:53:44.354831,0 days 00:00:02.765833,True,squared_error,50,,1,4,517,TPESampler,COMPLETE
2832,0.36202400052762934,2025-04-24 21:53:41.638570,2025-04-24 21:53:45.315177,0 days 00:00:03.676607,True,squared_error,50,,1,6,682,TPESampler,COMPLETE
2833,0.3738165693132693,2025-04-24 21:53:43.535317,2025-04-24 21:53:45.216479,0 days 00:00:01.681162,True,squared_error,50,sqrt,1,4,468,TPESampler,COMPLETE
2834,0.34500367050166786,2025-04-24 21:53:44.574803,2025-04-24 21:53:48.549268,0 days 00:00:03.974465,True,squared_error,50,,1,2,755,TPESampler,COMPLETE
2835,0.3437084976327632,2025-04-24 21:53:45.421913,2025-04-24 21:53:49.897860,0 days 00:00:04.475947,True,squared_error,50,,1,2,623,TPESampler,COMPLETE
2836,0.3459009859929894,2025-04-24 21:53:45.566140,2025-04-24 21:53:49.543021,0 days 00:00:03.976881,True,squared_error,50,,1,4,610,TPESampler,COMPLETE
2837,0.3483452910347335,2025-04-24 21:53:47.422709,2025-04-24 21:53:51.799095,0 days 00:00:04.376386,True,squared_error,42,,1,4,734,TPESampler,COMPLETE
2838,0.34675858090789763,2025-04-24 21:53:48.749020,2025-04-24 21:53:51.668758,0 days 00:00:02.919738,True,squared_error,42,,1,4,600,TPESampler,COMPLETE
2839,0.34387394975229196,2025-04-24 21:53:49.759946,2025-04-24 21:53:54.029335,0 days 00:00:04.269389,True,squared_error,50,,1,2,627,TPESampler,COMPLETE
2840,0.35267949872584886,2025-04-24 21:53:50.220441,2025-04-24 21:53:53.742894,0 days 00:00:03.522453,True,squared_error,50,,1,5,555,TPESampler,COMPLETE
2841,0.34247303121865813,2025-04-24 21:53:51.893969,2025-04-24 21:53:54.890661,0 days 00:00:02.996692,True,squared_error,43,,1,3,564,TPESampler,COMPLETE
2842,0.412581066320365,2025-04-24 21:53:52.136248,2025-04-24 21:53:57.298127,0 days 00:00:05.161879,False,squared_error,44,,1,5,791,TPESampler,COMPLETE
2843,0.42772616422111737,2025-04-24 21:53:53.949953,2025-04-24 21:53:57.321302,0 days 00:00:03.371349,True,squared_error,43,,2,3,712,TPESampler,COMPLETE
2844,0.3603993116907177,2025-04-24 21:53:54.383196,2025-04-24 21:53:57.660414,0 days 00:00:03.277218,True,squared_error,42,,1,6,603,TPESampler,COMPLETE
2845,0.37199804883524856,2025-04-24 21:53:55.116394,2025-04-24 21:53:56.920318,0 days 00:00:01.803924,True,squared_error,50,sqrt,1,2,493,TPESampler,COMPLETE
2846,0.3693673104227738,2025-04-24 21:53:57.119790,2025-04-24 21:53:59.790414,0 days 00:00:02.670624,True,squared_error,50,,1,7,511,TPESampler,COMPLETE
2847,0.3430817904870321,2025-04-24 21:53:57.495224,2025-04-24 21:54:01.580629,0 days 00:00:04.085405,True,squared_error,44,,1,2,545,TPESampler,COMPLETE
2848,0.4285852480769746,2025-04-24 21:53:57.554753,2025-04-24 21:54:00.949298,0 days 00:00:03.394545,True,squared_error,43,,2,3,569,TPESampler,COMPLETE
2849,0.42718490568161965,2025-04-24 21:53:58.189900,2025-04-24 21:54:01.052735,0 days 00:00:02.862835,True,squared_error,43,,2,2,540,TPESampler,COMPLETE
2850,0.35422252603270626,2025-04-24 21:54:00.002457,2025-04-24 21:54:03.486498,0 days 00:00:03.484041,True,squared_error,50,,1,5,689,TPESampler,COMPLETE
2851,0.9588559600610213,2025-04-24 21:54:01.138750,2025-04-24 21:54:02.974823,0 days 00:00:01.836073,False,absolute_error,17,log2,5,2,417,TPESampler,COMPLETE
2852,0.34122168590553703,2025-04-24 21:54:01.291790,2025-04-24 21:54:05.392438,0 days 00:00:04.100648,True,squared_error,50,,1,3,525,TPESampler,COMPLETE
2853,0.4278402358040495,2025-04-24 21:54:02.016153,2025-04-24 21:54:05.580383,0 days 00:00:03.564230,True,squared_error,50,,2,2,647,TPESampler,COMPLETE
2854,0.4700565539705815,2025-04-24 21:54:02.650116,2025-04-24 21:54:04.894434,0 days 00:00:02.244318,True,squared_error,43,log2,1,4,575,TPESampler,COMPLETE
2855,0.8785694123272234,2025-04-24 21:54:03.419375,2025-04-24 21:54:05.682004,0 days 00:00:02.262629,False,absolute_error,7,log2,1,14,505,TPESampler,COMPLETE
2856,0.3428725768415677,2025-04-24 21:54:03.882648,2025-04-24 21:54:07.417282,0 days 00:00:03.534634,True,squared_error,43,,1,3,520,TPESampler,COMPLETE
2857,0.4796633997124261,2025-04-24 21:54:04.935374,2025-04-24 21:54:08.664261,0 days 00:00:03.728887,False,absolute_error,24,sqrt,1,3,243,TPESampler,COMPLETE
2858,0.3422472065632608,2025-04-24 21:54:05.159887,2025-04-24 21:54:08.959572,0 days 00:00:03.799685,True,squared_error,43,,1,3,552,TPESampler,COMPLETE
2859,0.500417709867598,2025-04-24 21:54:05.701222,2025-04-24 21:54:07.713997,0 days 00:00:02.012775,True,squared_error,32,,4,2,127,TPESampler,COMPLETE
2860,0.34607256368912687,2025-04-24 21:54:05.865003,2025-04-24 21:54:39.378615,0 days 00:00:33.513612,True,absolute_error,43,,1,3,599,TPESampler,COMPLETE
2861,0.4277240290259573,2025-04-24 21:54:06.243594,2025-04-24 21:54:10.140135,0 days 00:00:03.896541,True,squared_error,50,,2,3,712,TPESampler,COMPLETE
2862,0.3464549280361533,2025-04-24 21:54:07.650613,2025-04-24 21:54:11.633698,0 days 00:00:03.983085,True,squared_error,43,,1,4,577,TPESampler,COMPLETE
2863,0.34487628833151435,2025-04-24 21:54:08.076936,2025-04-24 21:54:11.430168,0 days 00:00:03.353232,True,squared_error,42,,1,2,507,TPESampler,COMPLETE
2864,0.3448064023487611,2025-04-24 21:54:08.921816,2025-04-24 21:54:12.866474,0 days 00:00:03.944658,True,squared_error,42,,1,2,510,TPESampler,COMPLETE
2865,0.901425495113493,2025-04-24 21:54:09.217635,2025-04-24 21:54:11.519603,0 days 00:00:02.301968,True,squared_error,17,sqrt,8,7,999,TPESampler,COMPLETE
2866,0.34727059531402227,2025-04-24 21:54:10.378531,2025-04-24 21:54:13.800413,0 days 00:00:03.421882,True,squared_error,50,,1,4,635,TPESampler,COMPLETE
2867,0.4311336140986863,2025-04-24 21:54:11.691392,2025-04-24 21:54:15.428457,0 days 00:00:03.737065,False,squared_error,50,,1,2,341,TPESampler,COMPLETE
2868,0.3459009859929894,2025-04-24 21:54:11.744512,2025-04-24 21:54:15.858223,0 days 00:00:04.113711,True,squared_error,50,,1,4,610,TPESampler,COMPLETE
2869,0.34133202138263763,2025-04-24 21:54:11.916458,2025-04-24 21:54:16.037823,0 days 00:00:04.121365,True,squared_error,50,,1,3,551,TPESampler,COMPLETE
2870,0.34357038039651144,2025-04-24 21:54:13.279190,2025-04-24 21:54:16.587178,0 days 00:00:03.307988,True,squared_error,43,,1,2,488,TPESampler,COMPLETE
2871,0.34323485063062253,2025-04-24 21:54:14.007572,2025-04-24 21:54:18.038234,0 days 00:00:04.030662,True,squared_error,50,,1,2,611,TPESampler,COMPLETE
2872,0.3440309854257553,2025-04-24 21:54:15.649946,2025-04-24 21:54:19.450766,0 days 00:00:03.800820,True,squared_error,41,,1,3,660,TPESampler,COMPLETE
2873,0.9280470857684883,2025-04-24 21:54:16.096836,2025-04-24 21:54:17.466162,0 days 00:00:01.369326,False,squared_error,40,log2,10,2,323,TPESampler,COMPLETE
2874,0.4301230296410821,2025-04-24 21:54:16.435013,2025-04-24 21:54:20.332617,0 days 00:00:03.897604,True,squared_error,43,,2,5,538,TPESampler,COMPLETE
2875,0.9468454522520015,2025-04-24 21:54:16.899342,2025-04-24 21:54:18.472635,0 days 00:00:01.573293,True,absolute_error,7,sqrt,6,2,129,TPESampler,COMPLETE
2876,0.4594759713785618,2025-04-24 21:54:17.896858,2025-04-24 21:54:20.339124,0 days 00:00:02.442266,True,squared_error,43,log2,1,2,532,TPESampler,COMPLETE
2877,0.34167374984248494,2025-04-24 21:54:18.380454,2025-04-24 21:54:21.631340,0 days 00:00:03.250886,True,squared_error,50,,1,3,488,TPESampler,COMPLETE
2878,0.3531199217872636,2025-04-24 21:54:18.695904,2025-04-24 21:54:22.621780,0 days 00:00:03.925876,True,squared_error,43,,1,5,527,TPESampler,COMPLETE
2879,0.42835242168426796,2025-04-24 21:54:19.759938,2025-04-24 21:54:22.925409,0 days 00:00:03.165471,True,squared_error,50,,2,3,624,TPESampler,COMPLETE
2880,0.3435463393335965,2025-04-24 21:54:20.570970,2025-04-24 21:54:24.896480,0 days 00:00:04.325510,True,squared_error,50,,1,2,461,TPESampler,COMPLETE
2881,0.6683386456765209,2025-04-24 21:54:20.631975,2025-04-24 21:54:22.630156,0 days 00:00:01.998181,False,squared_error,9,sqrt,1,17,747,TPESampler,COMPLETE
2882,0.4294102236487029,2025-04-24 21:54:21.900867,2025-04-24 21:54:25.896957,0 days 00:00:03.996090,False,squared_error,44,,1,3,589,TPESampler,COMPLETE
2883,0.4308362780473353,2025-04-24 21:54:22.807859,2025-04-24 21:54:26.541384,0 days 00:00:03.733525,True,squared_error,42,,2,5,584,TPESampler,COMPLETE
2884,0.6763135400805702,2025-04-24 21:54:22.854602,2025-04-24 21:54:24.894976,0 days 00:00:02.040374,True,squared_error,16,sqrt,2,15,512,TPESampler,COMPLETE
2885,0.4282490671372534,2025-04-24 21:54:23.147242,2025-04-24 21:54:25.590877,0 days 00:00:02.443635,True,squared_error,50,,2,4,502,TPESampler,COMPLETE
2886,0.34198673571284155,2025-04-24 21:54:25.055965,2025-04-24 21:54:29.552798,0 days 00:00:04.496833,True,squared_error,50,,1,3,656,TPESampler,COMPLETE
2887,0.3445281649228093,2025-04-24 21:54:25.100811,2025-04-24 21:54:30.208664,0 days 00:00:05.107853,True,squared_error,50,,1,2,693,TPESampler,COMPLETE
2888,0.3462342605920819,2025-04-24 21:54:25.867798,2025-04-24 21:54:29.971439,0 days 00:00:04.103641,True,squared_error,50,,1,4,570,TPESampler,COMPLETE
2889,0.9904182501124884,2025-04-24 21:54:26.298541,2025-04-24 21:54:28.104240,0 days 00:00:01.805699,True,absolute_error,6,log2,12,4,632,TPESampler,COMPLETE
2890,0.3479342895411142,2025-04-24 21:54:26.918329,2025-04-24 21:54:29.734865,0 days 00:00:02.816536,True,squared_error,42,,1,4,514,TPESampler,COMPLETE
2891,0.9825634185136037,2025-04-24 21:54:28.310352,2025-04-24 21:54:30.079266,0 days 00:00:01.768914,True,absolute_error,36,log2,8,2,815,TPESampler,COMPLETE
2892,0.34174067828181337,2025-04-24 21:54:29.743772,2025-04-24 21:54:33.620026,0 days 00:00:03.876254,True,squared_error,50,,1,3,514,TPESampler,COMPLETE
2893,0.42929555917378537,2025-04-24 21:54:30.050958,2025-04-24 21:54:32.696664,0 days 00:00:02.645706,True,squared_error,33,,2,3,338,TPESampler,COMPLETE
2894,0.5584787327060993,2025-04-24 21:54:30.205718,2025-04-24 21:54:32.024228,0 days 00:00:01.818510,True,squared_error,36,log2,1,13,254,TPESampler,COMPLETE
2895,0.347249844681195,2025-04-24 21:54:30.425074,2025-04-24 21:54:34.561218,0 days 00:00:04.136144,True,squared_error,43,,1,4,665,TPESampler,COMPLETE
2896,0.42689834428333073,2025-04-24 21:54:30.597020,2025-04-24 21:54:33.898596,0 days 00:00:03.301576,True,squared_error,46,,2,3,528,TPESampler,COMPLETE
2897,0.6123936821548712,2025-04-24 21:54:32.237776,2025-04-24 21:54:34.391489,0 days 00:00:02.153713,True,absolute_error,36,,14,10,366,TPESampler,COMPLETE
2898,0.4275479643161508,2025-04-24 21:54:32.988044,2025-04-24 21:54:36.390128,0 days 00:00:03.402084,True,squared_error,44,,2,2,599,TPESampler,COMPLETE
2899,0.34623980647785463,2025-04-24 21:54:33.964030,2025-04-24 21:54:37.429758,0 days 00:00:03.465728,True,squared_error,43,,1,4,449,TPESampler,COMPLETE
2900,0.42807631644002186,2025-04-24 21:54:34.101420,2025-04-24 21:54:36.250396,0 days 00:00:02.148976,True,squared_error,50,log2,1,3,490,TPESampler,COMPLETE
2901,0.35395789542752437,2025-04-24 21:54:34.646317,2025-04-24 21:54:37.686906,0 days 00:00:03.040589,True,squared_error,50,,1,5,502,TPESampler,COMPLETE
2902,0.3462824469291755,2025-04-24 21:54:34.998064,2025-04-24 21:54:38.356800,0 days 00:00:03.358736,True,squared_error,50,,1,4,572,TPESampler,COMPLETE
2903,0.3465453577153818,2025-04-24 21:54:36.467867,2025-04-24 21:54:40.094824,0 days 00:00:03.626957,True,squared_error,35,,1,2,465,TPESampler,COMPLETE
2904,0.4060918163095203,2025-04-24 21:54:36.631491,2025-04-24 21:54:40.370741,0 days 00:00:03.739250,True,absolute_error,38,sqrt,1,3,297,TPESampler,COMPLETE
2905,0.7836265226602682,2025-04-24 21:54:37.746673,2025-04-24 21:54:39.108252,0 days 00:00:01.361579,False,squared_error,12,sqrt,5,38,475,TPESampler,COMPLETE
2906,0.3447619375663893,2025-04-24 21:54:37.961607,2025-04-24 21:54:43.591930,0 days 00:00:05.630323,True,squared_error,41,,1,2,843,TPESampler,COMPLETE
2907,0.34236604424911954,2025-04-24 21:54:38.680740,2025-04-24 21:54:43.183735,0 days 00:00:04.502995,True,squared_error,50,,1,3,665,TPESampler,COMPLETE
2908,0.3469074409272938,2025-04-24 21:54:39.336554,2025-04-24 21:54:42.610067,0 days 00:00:03.273513,True,squared_error,43,,1,4,407,TPESampler,COMPLETE
2909,0.6681599445339107,2025-04-24 21:54:39.647652,2025-04-24 21:54:41.763588,0 days 00:00:02.115936,False,squared_error,12,,8,11,411,TPESampler,COMPLETE
2910,0.34338993694648146,2025-04-24 21:54:40.416201,2025-04-24 21:54:44.366526,0 days 00:00:03.950325,True,squared_error,50,,1,2,569,TPESampler,COMPLETE
2911,0.3408734879112054,2025-04-24 21:54:40.744656,2025-04-24 21:54:44.393287,0 days 00:00:03.648631,True,squared_error,50,,1,3,539,TPESampler,COMPLETE
2912,0.42827712607559065,2025-04-24 21:54:41.984863,2025-04-24 21:54:45.176182,0 days 00:00:03.191319,True,squared_error,50,,2,3,499,TPESampler,COMPLETE
2913,0.41293996237682223,2025-04-24 21:54:42.893054,2025-04-24 21:54:47.163280,0 days 00:00:04.270226,False,squared_error,50,,1,5,612,TPESampler,COMPLETE
2914,0.4276324766653763,2025-04-24 21:54:43.404611,2025-04-24 21:54:46.977866,0 days 00:00:03.573255,True,squared_error,40,,2,4,650,TPESampler,COMPLETE
2915,0.4294527721413898,2025-04-24 21:54:43.899965,2025-04-24 21:54:46.811139,0 days 00:00:02.911174,True,squared_error,50,,2,2,449,TPESampler,COMPLETE
2916,0.44526370058192,2025-04-24 21:54:44.545754,2025-04-24 21:54:57.760628,0 days 00:00:13.214874,True,absolute_error,47,,2,2,462,TPESampler,COMPLETE
2917,0.34177300403708805,2025-04-24 21:54:44.593319,2025-04-24 21:54:48.367148,0 days 00:00:03.773829,True,squared_error,43,,1,3,546,TPESampler,COMPLETE
2918,0.4272247486562496,2025-04-24 21:54:45.466665,2025-04-24 21:54:49.342398,0 days 00:00:03.875733,True,squared_error,50,,2,2,663,TPESampler,COMPLETE
2919,0.34335892028553894,2025-04-24 21:54:47.040194,2025-04-24 21:54:50.872036,0 days 00:00:03.831842,True,squared_error,43,,1,3,500,TPESampler,COMPLETE
2920,0.3417404486887402,2025-04-24 21:54:47.378632,2025-04-24 21:54:51.702180,0 days 00:00:04.323548,True,squared_error,50,,1,3,574,TPESampler,COMPLETE
2921,0.4276148986002271,2025-04-24 21:54:47.433453,2025-04-24 21:54:50.502854,0 days 00:00:03.069401,True,squared_error,50,,2,3,602,TPESampler,COMPLETE
2922,0.4945326697626966,2025-04-24 21:54:48.659123,2025-04-24 21:54:50.497296,0 days 00:00:01.838173,False,squared_error,23,,3,35,362,TPESampler,COMPLETE
2923,0.35337767101596235,2025-04-24 21:54:49.564787,2025-04-24 21:54:54.237376,0 days 00:00:04.672589,True,squared_error,50,,1,5,821,TPESampler,COMPLETE
2924,0.3475622030655227,2025-04-24 21:54:50.675782,2025-04-24 21:54:55.033035,0 days 00:00:04.357253,True,squared_error,50,,1,4,691,TPESampler,COMPLETE
2925,0.9563236040187012,2025-04-24 21:54:50.731850,2025-04-24 21:54:53.338724,0 days 00:00:02.606874,True,absolute_error,46,log2,3,13,702,TPESampler,COMPLETE
2926,0.34440375330386136,2025-04-24 21:54:51.206287,2025-04-24 21:54:55.982054,0 days 00:00:04.775767,True,squared_error,43,,1,2,664,TPESampler,COMPLETE
2927,0.35397781611064166,2025-04-24 21:54:51.957073,2025-04-24 21:54:55.061289,0 days 00:00:03.104216,True,squared_error,50,,1,5,496,TPESampler,COMPLETE
2928,0.3439726584830844,2025-04-24 21:54:53.547962,2025-04-24 21:54:56.915559,0 days 00:00:03.367597,True,squared_error,50,,1,2,516,TPESampler,COMPLETE
2929,0.34774550829265655,2025-04-24 21:54:54.449989,2025-04-24 21:54:59.094076,0 days 00:00:04.644087,True,squared_error,43,,1,4,749,TPESampler,COMPLETE
2930,0.34433006765804985,2025-04-24 21:54:55.319917,2025-04-24 21:54:59.168471,0 days 00:00:03.848554,True,squared_error,42,,1,2,523,TPESampler,COMPLETE
2931,0.3407871533909348,2025-04-24 21:54:55.504665,2025-04-24 21:54:59.509508,0 days 00:00:04.004843,True,squared_error,50,,1,3,592,TPESampler,COMPLETE
2932,0.46578738530603064,2025-04-24 21:54:56.257641,2025-04-24 21:54:58.411087,0 days 00:00:02.153446,True,squared_error,43,log2,1,4,696,TPESampler,COMPLETE
2933,0.9440041399370174,2025-04-24 21:54:57.208132,2025-04-24 21:54:58.728581,0 days 00:00:01.520449,False,absolute_error,22,sqrt,9,2,477,TPESampler,COMPLETE
2934,0.34252622674314587,2025-04-24 21:54:58.092513,2025-04-24 21:55:01.316182,0 days 00:00:03.223669,True,squared_error,42,,1,3,402,TPESampler,COMPLETE
2935,0.343884264747417,2025-04-24 21:54:58.652883,2025-04-24 21:55:02.589811,0 days 00:00:03.936928,True,squared_error,43,,1,2,474,TPESampler,COMPLETE
2936,0.8306715743581072,2025-04-24 21:54:59.082122,2025-04-24 21:55:00.711248,0 days 00:00:01.629126,False,squared_error,47,log2,2,3,528,TPESampler,COMPLETE
2937,0.3424475390805216,2025-04-24 21:54:59.464243,2025-04-24 21:55:04.209497,0 days 00:00:04.745254,True,squared_error,50,,1,3,696,TPESampler,COMPLETE
2938,0.4347825187773097,2025-04-24 21:54:59.688484,2025-04-24 21:55:10.877200,0 days 00:00:11.188716,False,absolute_error,50,,2,4,213,TPESampler,COMPLETE
2939,0.34709049894268995,2025-04-24 21:54:59.991832,2025-04-24 21:55:04.236278,0 days 00:00:04.244446,True,squared_error,43,,1,4,663,TPESampler,COMPLETE
2940,0.4329885530777651,2025-04-24 21:55:00.944908,2025-04-24 21:55:03.353153,0 days 00:00:02.408245,True,squared_error,48,log2,1,3,720,TPESampler,COMPLETE
2941,0.34456438634434117,2025-04-24 21:55:01.628541,2025-04-24 21:55:05.938460,0 days 00:00:04.309919,True,squared_error,44,,1,2,673,TPESampler,COMPLETE
2942,0.34476487508563736,2025-04-24 21:55:02.821427,2025-04-24 21:55:07.467688,0 days 00:00:04.646261,True,squared_error,50,,1,2,710,TPESampler,COMPLETE
2943,0.4692465026949431,2025-04-24 21:55:03.642047,2025-04-24 21:55:07.193242,0 days 00:00:03.551195,True,squared_error,41,,3,27,998,TPESampler,COMPLETE
2944,0.3571466115786746,2025-04-24 21:55:04.462742,2025-04-24 21:55:30.317975,0 days 00:00:25.855233,True,absolute_error,50,,1,5,463,TPESampler,COMPLETE
2945,0.42770798193030735,2025-04-24 21:55:04.506845,2025-04-24 21:55:08.090593,0 days 00:00:03.583748,True,squared_error,43,,2,2,710,TPESampler,COMPLETE
2946,0.3823381083640208,2025-04-24 21:55:06.145057,2025-04-24 21:55:08.564465,0 days 00:00:02.419408,True,squared_error,43,sqrt,1,2,610,TPESampler,COMPLETE
2947,0.34455847721674776,2025-04-24 21:55:07.411022,2025-04-24 21:55:12.299325,0 days 00:00:04.888303,True,squared_error,50,,1,2,675,TPESampler,COMPLETE
2948,0.3470483827363988,2025-04-24 21:55:07.702034,2025-04-24 21:55:11.563464,0 days 00:00:03.861430,True,squared_error,42,,1,4,622,TPESampler,COMPLETE
2949,0.9419378258983865,2025-04-24 21:55:08.435534,2025-04-24 21:55:09.642151,0 days 00:00:01.206617,True,squared_error,19,log2,13,35,217,TPESampler,COMPLETE
2950,0.35554738496421406,2025-04-24 21:55:08.887839,2025-04-24 21:55:13.233916,0 days 00:00:04.346077,True,squared_error,43,,1,5,738,TPESampler,COMPLETE
2951,0.4275590154308394,2025-04-24 21:55:09.870875,2025-04-24 21:55:12.666646,0 days 00:00:02.795771,True,squared_error,50,,2,3,597,TPESampler,COMPLETE
2952,0.3467351249294263,2025-04-24 21:55:11.241715,2025-04-24 21:55:15.997163,0 days 00:00:04.755448,True,squared_error,43,,1,4,782,TPESampler,COMPLETE
2953,0.4276281782833507,2025-04-24 21:55:11.780006,2025-04-24 21:55:15.929383,0 days 00:00:04.149377,True,squared_error,50,,2,4,744,TPESampler,COMPLETE
2954,0.43083236662287855,2025-04-24 21:55:12.611656,2025-04-24 21:55:17.676826,0 days 00:00:05.065170,False,squared_error,45,,1,2,599,TPESampler,COMPLETE
2955,0.6634366194166653,2025-04-24 21:55:12.944130,2025-04-24 21:55:14.399714,0 days 00:00:01.455584,True,squared_error,34,sqrt,2,19,261,TPESampler,COMPLETE
2956,0.3628002613363338,2025-04-24 21:55:13.472179,2025-04-24 21:55:16.646370,0 days 00:00:03.174191,True,squared_error,32,,1,6,581,TPESampler,COMPLETE
2957,0.34558061262142636,2025-04-24 21:55:14.633427,2025-04-24 21:55:18.105335,0 days 00:00:03.471908,True,squared_error,50,,1,4,598,TPESampler,COMPLETE
2958,0.34357645826105804,2025-04-24 21:55:16.183123,2025-04-24 21:55:20.249539,0 days 00:00:04.066416,True,squared_error,44,,1,3,692,TPESampler,COMPLETE
