number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1589,0.05004945397377014,2025-04-25 12:23:30.277629,2025-04-25 12:25:01.933479,0 days 00:01:31.655850,0.2061379459806029,128,2,4,96,0.08965169308824048,64,1,3,64,0.29131189374962585,80,4,3,64,0.25389249202012787,296,56.0,384.0,3,2,0.004709587148606847,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1589_best_state.pt,"{'learning_rate': 0.004709587148606847, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1590,0.03910961002111435,2025-04-25 12:23:41.233587,2025-04-25 12:25:02.403156,0 days 00:01:21.169569,0.260236297853852,192,4,3,48,0.07235023306210794,80,3,1,128,0.24990449810077583,32,4,4,48,0.16782798984986852,312,32.0,,2,2,0.005080488566581448,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1590_best_state.pt,"{'learning_rate': 0.005080488566581448, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1591,0.04641357436776161,2025-04-25 12:24:10.331670,2025-04-25 12:25:03.894000,0 days 00:00:53.562330,0.18558848376591205,192,2,2,32,0.08932893459054636,128,3,2,112,0.12544747137417844,112,2,4,128,0.1302968293821409,160,64.0,,2,2,0.0029476966017429685,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1591_best_state.pt,"{'learning_rate': 0.0029476966017429685, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1592,0.04477647319436073,2025-04-25 12:25:02.148805,2025-04-25 12:26:36.948023,0 days 00:01:34.799218,0.2902330076219591,112,4,4,48,0.12376345640158044,112,4,2,96,0.19364499475469865,32,4,4,32,0.19452751635121615,312,64.0,,2,2,0.003326435208721878,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1592_best_state.pt,"{'learning_rate': 0.003326435208721878, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1593,0.053203850984573364,2025-04-25 12:25:02.656788,2025-04-25 12:26:24.800062,0 days 00:01:22.143274,0.2617758865776834,128,4,4,48,0.06468838770135497,80,3,1,96,0.2998297236066883,48,4,3,32,0.10274597550247938,352,64.0,,2,2,0.0019365993559296165,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1593_best_state.pt,"{'learning_rate': 0.0019365993559296165, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1594,0.04846459627151489,2025-04-25 12:25:04.123881,2025-04-25 12:26:12.205250,0 days 00:01:08.081369,0.2062798030727266,144,4,4,64,0.08783763459298316,96,3,1,96,0.28695349839270906,32,4,4,32,0.08446872830024195,224,72.0,,2,2,0.007376767406936665,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1594_best_state.pt,"{'learning_rate': 0.007376767406936665, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1595,0.050017379224300385,2025-04-25 12:26:12.501921,2025-04-25 12:27:50.227724,0 days 00:01:37.725803,0.22871006613271783,112,3,4,32,0.045510105831501974,80,2,1,128,0.2604075863700883,32,3,4,64,0.10086723595357491,240,32.0,,2,2,0.0031855726564591425,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1595_best_state.pt,"{'learning_rate': 0.0031855726564591425, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1596,0.051753927022218704,2025-04-25 12:26:25.107299,2025-04-25 12:27:40.182009,0 days 00:01:15.074710,0.22482308238133433,208,3,4,32,0.02754510663281,128,3,1,96,0.23163651977506838,48,3,3,48,0.1911542509108345,176,80.0,,2,2,0.0067321689956469696,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1596_best_state.pt,"{'learning_rate': 0.0067321689956469696, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1597,0.05238139629364014,2025-04-25 12:26:37.203805,2025-04-25 12:27:43.656812,0 days 00:01:06.453007,0.2824233925789118,176,4,1,64,0.06177063728922294,64,3,2,96,0.11618648127254251,64,2,1,128,0.2997825470865789,136,32.0,,2,1,0.0030629424320765142,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1597_best_state.pt,"{'learning_rate': 0.0030629424320765142, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1598,0.05119093880057335,2025-04-25 12:27:40.437459,2025-04-25 12:28:55.719561,0 days 00:01:15.282102,0.23210292859425025,128,1,4,80,0.005908096051562749,96,1,1,96,0.26343020464134737,48,2,2,48,0.1945993382797881,80,336.0,248.0,3,2,0.007566429377153272,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1598_best_state.pt,"{'learning_rate': 0.007566429377153272, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1599,0.04709737375378609,2025-04-25 12:27:44.007190,2025-04-25 12:28:56.024018,0 days 00:01:12.016828,0.28411674917056423,80,4,4,32,0.09148212149416102,80,3,1,112,0.2731957085347558,48,4,4,48,0.09789457623210915,168,360.0,,2,2,0.00514498094743939,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1599_best_state.pt,"{'learning_rate': 0.00514498094743939, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1600,0.052466247230768204,2025-04-25 12:27:50.564088,2025-04-25 12:29:02.798701,0 days 00:01:12.234613,0.29989092726602334,112,1,4,32,0.2750375790187764,96,3,2,96,0.0420365788571098,128,4,4,112,0.10555890242948385,216,,,1,2,0.004692333272369459,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1600_best_state.pt,"{'learning_rate': 0.004692333272369459, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1601,0.0466795451939106,2025-04-25 12:28:55.971361,2025-04-25 12:30:01.125749,0 days 00:01:05.154388,0.2272852064489386,96,4,4,32,0.03932210446942105,80,4,1,112,0.26641808668003647,32,4,4,48,0.19669462971011292,200,80.0,,2,2,0.004075975149123412,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1601_best_state.pt,"{'learning_rate': 0.004075975149123412, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1602,0.04763477295637131,2025-04-25 12:28:56.339532,2025-04-25 12:30:14.640088,0 days 00:01:18.300556,0.2974075839168202,128,1,4,48,0.2758911780648255,144,3,1,112,0.09583088854723994,112,4,4,96,0.047886368482350734,448,96.0,,2,2,0.0009794738392912411,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1602_best_state.pt,"{'learning_rate': 0.0009794738392912411, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1603,0.05631023645401001,2025-04-25 12:29:03.089607,2025-04-25 12:30:42.704401,0 days 00:01:39.614794,0.22571728964647664,96,2,4,48,0.032108862227115544,64,2,3,80,0.2589911372888009,48,3,3,32,0.2687043470072085,176,392.0,424.0,3,2,0.008413433952191508,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1603_best_state.pt,"{'learning_rate': 0.008413433952191508, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1604,0.0521056242287159,2025-04-25 12:30:01.422575,2025-04-25 12:30:58.953458,0 days 00:00:57.530883,0.20017468480551734,112,3,3,96,0.11033917674147142,192,2,2,112,0.1188307941535429,96,3,1,128,0.21208785038949515,152,32.0,184.0,3,1,0.0018638858979269143,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1604_best_state.pt,"{'learning_rate': 0.0018638858979269143, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1605,0.049891892820596695,2025-04-25 12:30:14.987247,2025-04-25 12:32:41.174308,0 days 00:02:26.187061,0.252449762079902,160,3,4,32,0.037162322616624784,64,3,1,128,0.2959594459543072,48,4,4,64,0.14108060568101216,184,96.0,,2,2,0.003309742011182209,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1605_best_state.pt,"{'learning_rate': 0.003309742011182209, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1606,0.05109654739499092,2025-04-25 12:30:43.029764,2025-04-25 12:31:53.090821,0 days 00:01:10.061057,0.0416703707298204,64,3,3,128,0.12051774365681334,112,3,3,80,0.111741026091835,32,4,2,128,0.2913843672959597,32,336.0,472.0,3,1,0.007375070019202605,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1606_best_state.pt,"{'learning_rate': 0.007375070019202605, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1607,0.050551727414131165,2025-04-25 12:30:59.270292,2025-04-25 12:32:43.404932,0 days 00:01:44.134640,0.22758444547392753,176,3,2,80,0.07357445230636897,128,2,2,128,0.1979426244806063,96,3,3,112,0.2843561600159816,200,440.0,336.0,3,1,0.007933223020074159,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1607_best_state.pt,"{'learning_rate': 0.007933223020074159, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1608,0.08873344957828522,2025-04-25 12:31:53.404303,2025-04-25 12:32:25.624421,0 days 00:00:32.220118,0.22579835045325128,112,3,4,80,0.037761208211153384,64,4,3,64,0.28280688388198666,80,4,3,96,0.2301253735281846,208,304.0,256.0,3,1,0.0032754878937191266,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1608_best_state.pt,"{'learning_rate': 0.0032754878937191266, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1609,0.06607234477996826,2025-04-25 12:32:25.935933,2025-04-25 12:33:18.675993,0 days 00:00:52.740060,0.2810570188743612,128,4,4,48,0.010814786284549377,96,2,1,112,0.2784042450424573,32,3,4,32,0.12256529372425566,88,96.0,,2,1,0.007505117587622219,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1609_best_state.pt,"{'learning_rate': 0.007505117587622219, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1610,0.06755286455154419,2025-04-25 12:32:41.470731,2025-04-25 12:34:22.281776,0 days 00:01:40.811045,0.14397059785327293,112,3,3,64,0.04712115574888759,112,2,2,96,0.0843677020973701,80,2,4,128,0.18388912318400336,232,,,1,1,0.0007649992864749463,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1610_best_state.pt,"{'learning_rate': 0.0007649992864749463, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1611,0.04480334743857384,2025-04-25 12:32:43.741954,2025-04-25 12:34:00.834686,0 days 00:01:17.092732,0.2777214295775761,112,4,3,48,0.1182179151998301,64,2,2,112,0.28058758639529996,32,4,3,64,0.1351277914002636,280,240.0,400.0,3,2,0.0037840312886802635,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1611_best_state.pt,"{'learning_rate': 0.0037840312886802635, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1612,0.04574071243405342,2025-04-25 12:33:19.071878,2025-04-25 12:34:21.443024,0 days 00:01:02.371146,0.23684568767818115,128,3,2,48,0.16186536941054597,144,3,2,112,0.0879174257584382,96,3,2,96,0.2264823558234483,144,72.0,464.0,3,1,0.004600500919630787,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1612_best_state.pt,"{'learning_rate': 0.004600500919630787, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1613,0.04101564735174179,2025-04-25 12:34:01.152201,2025-04-25 12:35:39.550399,0 days 00:01:38.398198,0.2692798539670478,112,3,4,112,0.05210297780990558,112,4,4,80,0.2870550101057229,64,3,4,48,0.0963481856779794,176,360.0,240.0,3,2,0.005959410268300912,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1613_best_state.pt,"{'learning_rate': 0.005959410268300912, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1614,0.04650716856122017,2025-04-25 12:34:21.786324,2025-04-25 12:35:48.915131,0 days 00:01:27.128807,0.2458538974684219,96,3,3,96,0.020517977430583607,96,4,2,64,0.24408891227534046,80,1,4,80,0.11885100796717774,40,104.0,312.0,3,2,0.006036303909698943,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1614_best_state.pt,"{'learning_rate': 0.006036303909698943, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1615,0.04648992046713829,2025-04-25 12:34:22.570289,2025-04-25 12:35:43.945922,0 days 00:01:21.375633,0.2692438348360915,112,2,4,32,0.18984293253788356,240,4,1,96,0.1244737787900576,96,3,4,128,0.09616868088422319,440,32.0,432.0,3,2,0.0016827092070152718,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1615_best_state.pt,"{'learning_rate': 0.0016827092070152718, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1616,0.05079938471317291,2025-04-25 12:35:39.874534,2025-04-25 12:36:54.478995,0 days 00:01:14.604461,0.29841551449482373,224,4,1,32,0.03632062439893385,128,3,1,112,0.19931755662718936,112,3,2,112,0.22747365951323975,136,,,1,1,0.003932904010942082,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1616_best_state.pt,"{'learning_rate': 0.003932904010942082, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1617,0.05806495621800423,2025-04-25 12:35:44.604191,2025-04-25 12:37:43.015343,0 days 00:01:58.411152,0.13152774573845114,176,1,4,112,0.1189439069030399,64,3,4,128,0.24110362000028893,64,2,4,112,0.26232762692350275,248,312.0,,2,1,0.0023609238990317106,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1617_best_state.pt,"{'learning_rate': 0.0023609238990317106, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1618,0.06008091941475868,2025-04-25 12:35:49.195550,2025-04-25 12:36:59.541989,0 days 00:01:10.346439,0.11136308735759658,144,2,3,80,0.09846691005784647,96,4,2,80,0.12004810246611246,112,2,2,64,0.11742844450134826,184,408.0,,2,2,0.008904468745254053,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1618_best_state.pt,"{'learning_rate': 0.008904468745254053, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1619,0.05526820942759514,2025-04-25 12:36:54.721970,2025-04-25 12:37:58.974256,0 days 00:01:04.252286,0.23616657806093908,224,3,1,32,0.11771999356505736,80,4,1,112,0.12080747031468937,112,3,1,80,0.291400415532559,200,192.0,,2,1,0.002143320546927318,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1619_best_state.pt,"{'learning_rate': 0.002143320546927318, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1620,0.04077032208442688,2025-04-25 12:36:59.832350,2025-04-25 12:37:54.277770,0 days 00:00:54.445420,0.17099248981754175,112,3,3,128,0.08606564873915092,96,4,2,64,0.2813217212672193,112,2,1,64,0.2189147448152731,344,96.0,216.0,3,1,0.003874054806547739,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1620_best_state.pt,"{'learning_rate': 0.003874054806547739, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1621,0.057879429310560226,2025-04-25 12:37:43.313587,2025-04-25 12:39:10.925503,0 days 00:01:27.611916,0.21193597523314667,128,3,3,48,0.14689941083141267,64,3,2,96,0.19744809936982907,128,4,3,96,0.17550153216297285,152,,,1,2,0.0018204002019438204,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1621_best_state.pt,"{'learning_rate': 0.0018204002019438204, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1622,0.06460203230381012,2025-04-25 12:37:54.620957,2025-04-25 12:39:08.830178,0 days 00:01:14.209221,0.14127829232534783,208,3,3,112,0.10669014857838824,80,4,2,80,0.29723592434295837,64,3,4,48,0.0038749882094211803,256,480.0,104.0,3,2,0.009051544930999687,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1622_best_state.pt,"{'learning_rate': 0.009051544930999687, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1623,0.045620717108249664,2025-04-25 12:37:59.228508,2025-04-25 12:39:19.759679,0 days 00:01:20.531171,0.03389660382668096,112,2,3,64,0.11447514811470211,144,4,1,112,0.19469159078438095,112,2,3,48,0.19225816753242753,208,224.0,472.0,3,2,0.0017153333686968516,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1623_best_state.pt,"{'learning_rate': 0.0017153333686968516, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1624,0.9809961318969727,2025-04-25 12:39:09.168471,2025-04-25 12:39:32.360507,0 days 00:00:23.192036,0.203908378720345,80,2,3,64,0.2811977993326671,80,3,4,80,0.293034705533298,128,4,4,48,0.20709588758150627,456,72.0,288.0,3,2,0.0008323378701877393,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1624_best_state.pt,"{'learning_rate': 0.0008323378701877393, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1625,0.0894366055727005,2025-04-25 12:39:11.196173,2025-04-25 12:40:58.301504,0 days 00:01:47.105331,0.2012203897210889,176,4,3,96,0.13150138617512225,80,4,3,32,0.2623885288890974,80,2,2,48,0.24609110370501583,104,128.0,,2,1,0.000853792119739912,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1625_best_state.pt,"{'learning_rate': 0.000853792119739912, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1626,0.05111309885978699,2025-04-25 12:39:19.999740,2025-04-25 12:41:05.945017,0 days 00:01:45.945277,0.24191285231615806,160,4,4,32,0.07415296829997632,80,3,1,96,0.24218945632771346,32,3,4,48,0.0989567430704672,32,160.0,,2,2,0.003009700682218484,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1626_best_state.pt,"{'learning_rate': 0.003009700682218484, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1627,0.05095876753330231,2025-04-25 12:39:32.646307,2025-04-25 12:41:21.829612,0 days 00:01:49.183305,0.1607628713132973,64,4,2,80,0.066923165004729,96,4,4,96,0.24879291694972813,32,3,4,96,0.1020252500322265,96,104.0,,2,2,0.009855493469138606,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1627_best_state.pt,"{'learning_rate': 0.009855493469138606, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1628,0.23661592602729797,2025-04-25 12:40:58.599800,2025-04-25 12:41:26.449025,0 days 00:00:27.849225,0.13255693558877132,192,1,4,128,0.08236730648213639,80,4,4,128,0.22925005296663067,32,1,4,96,0.2745802134375704,312,376.0,,2,1,0.003896286149478395,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1628_best_state.pt,"{'learning_rate': 0.003896286149478395, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1629,0.046757183969020844,2025-04-25 12:41:06.179638,2025-04-25 12:42:06.293732,0 days 00:01:00.114094,0.13184181765159617,208,3,2,32,0.08921531132680424,144,4,2,96,0.10675101908441624,80,2,3,32,0.16846513286274295,184,32.0,,2,2,0.003280453159576537,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1629_best_state.pt,"{'learning_rate': 0.003280453159576537, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1630,0.04330204054713249,2025-04-25 12:41:22.210021,2025-04-25 12:42:20.486826,0 days 00:00:58.276805,0.14134012680676394,128,1,3,64,0.07245701862033008,96,2,3,112,0.20945286838213162,80,3,4,128,0.12361853205300523,176,328.0,,2,1,0.0029220871212325117,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1630_best_state.pt,"{'learning_rate': 0.0029220871212325117, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1631,0.25773200392723083,2025-04-25 12:41:26.732766,2025-04-25 12:42:01.860960,0 days 00:00:35.128194,0.20179407169289676,144,2,2,80,0.2190443550681976,80,4,3,32,0.28971454385303097,96,2,2,96,0.24096494346328784,232,72.0,376.0,3,1,0.0015624410718773209,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1631_best_state.pt,"{'learning_rate': 0.0015624410718773209, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1632,0.05571548268198967,2025-04-25 12:42:02.108581,2025-04-25 12:43:18.063011,0 days 00:01:15.954430,0.16027236048693172,64,2,4,112,0.10823465389091502,208,4,1,48,0.14433069513218436,96,4,2,96,0.23784596017186654,192,176.0,,2,2,0.0016086378087125277,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1632_best_state.pt,"{'learning_rate': 0.0016086378087125277, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1633,0.35161736607551575,2025-04-25 12:42:06.788781,2025-04-25 12:42:30.920107,0 days 00:00:24.131326,0.09531179403061156,176,1,4,96,0.056732184740026295,96,4,3,128,0.2407447965136304,64,1,3,48,0.2957194492830344,272,232.0,424.0,3,1,0.005766832927127053,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1633_best_state.pt,"{'learning_rate': 0.005766832927127053, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1634,0.047803640365600586,2025-04-25 12:42:20.721020,2025-04-25 12:43:54.970261,0 days 00:01:34.249241,0.23272680710223975,160,4,2,80,0.06401217792033989,80,4,4,64,0.2857131796359926,96,1,4,32,0.025581751930297415,120,128.0,184.0,3,2,0.005267629990044018,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1634_best_state.pt,"{'learning_rate': 0.005267629990044018, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1635,0.06565377861261368,2025-04-25 12:42:31.164889,2025-04-25 12:44:08.010218,0 days 00:01:36.845329,0.19702854343771242,144,2,2,128,0.0741761132097517,240,2,1,96,0.2122231131164256,48,2,2,96,0.06927801487825432,480,,,1,1,0.00018529609972889343,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1635_best_state.pt,"{'learning_rate': 0.00018529609972889343, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1636,0.04266181215643883,2025-04-25 12:43:18.337505,2025-04-25 12:45:05.417646,0 days 00:01:47.080141,0.28574301035510896,80,1,4,64,0.028356099085126873,144,4,4,112,0.2879826397491877,48,3,4,32,0.0660677879200775,208,112.0,472.0,3,2,0.004188768112264529,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1636_best_state.pt,"{'learning_rate': 0.004188768112264529, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1637,0.05534275621175766,2025-04-25 12:43:55.265509,2025-04-25 12:45:25.915376,0 days 00:01:30.649867,0.11943872287311931,96,3,3,112,0.04852866716253866,176,3,3,48,0.09687773260353591,96,3,3,128,0.2825460629523439,192,416.0,248.0,3,1,0.009227693390960096,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1637_best_state.pt,"{'learning_rate': 0.009227693390960096, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1638,0.06316586583852768,2025-04-25 12:44:08.302047,2025-04-25 12:45:01.285948,0 days 00:00:52.983901,0.05716558530759493,128,2,2,96,0.1533511253997556,112,4,3,32,0.14514308149959487,48,4,2,112,0.2644832719174978,32,72.0,360.0,3,2,0.005546120552969857,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1638_best_state.pt,"{'learning_rate': 0.005546120552969857, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1639,0.046903785318136215,2025-04-25 12:45:01.724535,2025-04-25 12:46:22.977992,0 days 00:01:21.253457,0.20355446358681709,160,2,3,32,0.056159775832636344,176,4,3,80,0.22610095402831576,96,2,4,48,0.0199349535598343,56,184.0,432.0,3,2,0.001715840907278199,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1639_best_state.pt,"{'learning_rate': 0.001715840907278199, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1640,0.08469995856285095,2025-04-25 12:45:05.679177,2025-04-25 12:46:55.625885,0 days 00:01:49.946708,0.22365249155492123,96,1,3,48,0.278543199924139,208,1,2,80,0.23614637856593704,48,1,4,80,0.09956052785644823,96,344.0,,2,1,0.00040571398715466306,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1640_best_state.pt,"{'learning_rate': 0.00040571398715466306, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1641,0.04799754545092583,2025-04-25 12:45:26.758488,2025-04-25 12:46:36.099508,0 days 00:01:09.341020,0.2770450863623484,80,2,4,64,0.027685266631878397,112,4,2,64,0.1863585793210678,32,4,4,64,0.1926307325853947,64,304.0,296.0,3,2,0.006904688326345807,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1641_best_state.pt,"{'learning_rate': 0.006904688326345807, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1642,0.04817087575793266,2025-04-25 12:46:23.239689,2025-04-25 12:47:22.184942,0 days 00:00:58.945253,0.11184443283909942,128,1,4,96,0.2746347884705251,80,4,4,96,0.2566925948944626,128,2,3,96,0.2652988953518477,72,128.0,,2,1,0.0068714288340043376,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1642_best_state.pt,"{'learning_rate': 0.0068714288340043376, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1643,0.04026930779218674,2025-04-25 12:46:36.336755,2025-04-25 12:48:05.826675,0 days 00:01:29.489920,0.20848805721042135,176,4,4,32,0.1805239094349668,64,3,1,112,0.29316423942692343,32,4,4,64,0.09821841677172491,288,72.0,,2,2,0.004054379991848838,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1643_best_state.pt,"{'learning_rate': 0.004054379991848838, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1644,0.04450836405158043,2025-04-25 12:46:55.881421,2025-04-25 12:48:00.862205,0 days 00:01:04.980784,0.2359516690638252,144,3,2,80,0.14638108929121246,144,3,1,128,0.16961771203406165,96,3,1,128,0.23721773262887,208,160.0,,2,1,0.004150999769999316,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1644_best_state.pt,"{'learning_rate': 0.004150999769999316, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1645,0.05338782072067261,2025-04-25 12:47:22.427109,2025-04-25 12:48:57.406918,0 days 00:01:34.979809,0.25670179577025004,112,2,3,48,0.06315910797769536,112,4,4,64,0.24912640515025264,48,2,4,48,0.005982351659815166,160,104.0,152.0,3,2,0.0029216364557445697,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1645_best_state.pt,"{'learning_rate': 0.0029216364557445697, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1646,0.047876544296741486,2025-04-25 12:48:01.114388,2025-04-25 12:49:03.952607,0 days 00:01:02.838219,0.1584927845696266,160,3,2,80,0.10219912080454238,64,4,2,128,0.13268044502119217,96,3,4,128,0.19169464234841455,248,384.0,,2,2,0.0035279320880382808,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1646_best_state.pt,"{'learning_rate': 0.0035279320880382808, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1647,0.05043920874595642,2025-04-25 12:48:06.091888,2025-04-25 12:49:04.158411,0 days 00:00:58.066523,0.25377643456271487,224,3,1,32,0.04549373267159594,64,2,1,128,0.20842835054943398,128,3,1,128,0.26134499600200944,40,224.0,,2,1,0.0029030244450859487,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1647_best_state.pt,"{'learning_rate': 0.0029030244450859487, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1648,0.05917711928486824,2025-04-25 12:48:57.727036,2025-04-25 12:50:02.777701,0 days 00:01:05.050665,0.27431566573825505,144,2,1,112,0.16589004342357985,160,2,1,96,0.14809149043158829,128,1,3,32,0.08051636431012663,304,,,1,1,0.0005016712875532204,0.6,/work3/arnaou/checkpoints/groupgat_Pc_trial_1648_best_state.pt,"{'learning_rate': 0.0005016712875532204, 'lr_reduce': 0.6}",TPESampler,COMPLETE
