number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
2322,0.3267213780693482,2025-04-24 23:39:54.789144,2025-04-24 23:40:19.384216,0 days 00:00:24.595072,False,absolute_error,50,sqrt,1,4,655,TPESampler,COMPLETE
2323,0.32551920337067203,2025-04-24 23:40:01.530780,2025-04-24 23:40:14.787982,0 days 00:00:13.257202,False,absolute_error,50,sqrt,1,5,347,TPESampler,COMPLETE
2324,0.41698049170915324,2025-04-24 23:40:05.578248,2025-04-24 23:40:11.582810,0 days 00:00:06.004562,False,absolute_error,50,sqrt,2,6,229,TPESampler,COMPLETE
2325,0.3246496343315034,2025-04-24 23:40:11.772792,2025-04-24 23:40:24.640561,0 days 00:00:12.867769,False,absolute_error,49,sqrt,1,4,332,TPESampler,COMPLETE
2326,0.33016858845894725,2025-04-24 23:40:14.989194,2025-04-24 23:40:26.387430,0 days 00:00:11.398236,False,absolute_error,46,sqrt,1,4,298,TPESampler,COMPLETE
2327,0.32905429713120254,2025-04-24 23:40:16.202929,2025-04-24 23:40:30.291868,0 days 00:00:14.088939,False,absolute_error,45,sqrt,1,4,373,TPESampler,COMPLETE
2328,0.3565631173293764,2025-04-24 23:40:19.647591,2025-04-24 23:40:31.043225,0 days 00:00:11.395634,False,absolute_error,43,sqrt,1,11,309,TPESampler,COMPLETE
2329,0.33537337537017425,2025-04-24 23:40:24.845734,2025-04-24 23:40:33.030769,0 days 00:00:08.185035,False,absolute_error,40,sqrt,1,5,213,TPESampler,COMPLETE
2330,0.33673040942673454,2025-04-24 23:40:26.587934,2025-04-24 23:40:36.336974,0 days 00:00:09.749040,False,absolute_error,46,sqrt,1,3,246,TPESampler,COMPLETE
2331,0.33677154932549036,2025-04-24 23:40:30.497037,2025-04-24 23:40:39.112596,0 days 00:00:08.615559,False,absolute_error,48,sqrt,1,3,213,TPESampler,COMPLETE
2332,0.34682377494948663,2025-04-24 23:40:31.278403,2025-04-24 23:40:41.039032,0 days 00:00:09.760629,False,absolute_error,50,sqrt,1,2,235,TPESampler,COMPLETE
2333,0.5470418894293965,2025-04-24 23:40:33.220353,2025-04-24 23:40:38.059576,0 days 00:00:04.839223,True,absolute_error,14,sqrt,2,44,447,TPESampler,COMPLETE
2334,0.3462656784770206,2025-04-24 23:40:33.799266,2025-04-24 23:40:42.028654,0 days 00:00:08.229388,False,absolute_error,44,sqrt,1,8,213,TPESampler,COMPLETE
2335,0.4416424125377117,2025-04-24 23:40:36.535016,2025-04-24 23:41:21.637814,0 days 00:00:45.102798,False,absolute_error,45,,1,7,188,TPESampler,COMPLETE
2336,0.4232951753168355,2025-04-24 23:40:38.257372,2025-04-24 23:41:00.109413,0 days 00:00:21.852041,True,absolute_error,41,sqrt,1,49,996,TPESampler,COMPLETE
2337,0.3380845732919586,2025-04-24 23:40:39.312718,2025-04-24 23:40:54.797743,0 days 00:00:15.485025,False,absolute_error,42,sqrt,1,3,407,TPESampler,COMPLETE
2338,0.41315191552049785,2025-04-24 23:40:41.237805,2025-04-24 23:40:49.141812,0 days 00:00:07.904007,False,absolute_error,46,sqrt,2,3,262,TPESampler,COMPLETE
2339,0.3403832266077175,2025-04-24 23:40:42.237949,2025-04-24 23:40:57.208292,0 days 00:00:14.970343,False,absolute_error,43,sqrt,1,7,408,TPESampler,COMPLETE
2340,0.4944299440761651,2025-04-24 23:40:49.339960,2025-04-24 23:40:53.777436,0 days 00:00:04.437476,False,squared_error,34,,11,23,873,TPESampler,COMPLETE
2341,0.3309191966945761,2025-04-24 23:40:54.012448,2025-04-24 23:41:09.261935,0 days 00:00:15.249487,False,absolute_error,42,sqrt,1,4,374,TPESampler,COMPLETE
2342,0.32703295269552546,2025-04-24 23:40:54.992814,2025-04-24 23:41:08.087546,0 days 00:00:13.094732,False,absolute_error,49,sqrt,1,5,327,TPESampler,COMPLETE
2343,0.33356650930994053,2025-04-24 23:40:57.404858,2025-04-24 23:41:13.766397,0 days 00:00:16.361539,False,absolute_error,47,sqrt,1,3,392,TPESampler,COMPLETE
2344,0.4550456928923924,2025-04-24 23:41:00.302491,2025-04-24 23:41:09.016228,0 days 00:00:08.713737,False,absolute_error,17,sqrt,1,7,316,TPESampler,COMPLETE
2345,0.3872290785486836,2025-04-24 23:41:08.295848,2025-04-24 23:41:15.462301,0 days 00:00:07.166453,False,absolute_error,49,log2,1,7,233,TPESampler,COMPLETE
2346,0.33469640293303227,2025-04-24 23:41:09.221590,2025-04-24 23:41:25.926965,0 days 00:00:16.705375,False,absolute_error,49,sqrt,1,6,439,TPESampler,COMPLETE
2347,0.3409710025949283,2025-04-24 23:41:09.511731,2025-04-24 23:41:23.772752,0 days 00:00:14.261021,False,absolute_error,49,sqrt,1,8,372,TPESampler,COMPLETE
2348,0.3878876863995831,2025-04-24 23:41:13.967636,2025-04-24 23:41:21.160756,0 days 00:00:07.193120,False,squared_error,32,,2,10,972,TPESampler,COMPLETE
2349,0.3402070567094333,2025-04-24 23:41:15.854149,2025-04-24 23:41:29.564355,0 days 00:00:13.710206,False,absolute_error,43,sqrt,1,6,367,TPESampler,COMPLETE
2350,0.33127980619906,2025-04-24 23:41:21.409802,2025-04-24 23:41:36.433525,0 days 00:00:15.023723,False,absolute_error,42,sqrt,1,4,399,TPESampler,COMPLETE
2351,0.411801109959761,2025-04-24 23:41:21.923229,2025-04-24 23:41:28.309969,0 days 00:00:06.386740,False,absolute_error,49,sqrt,2,4,229,TPESampler,COMPLETE
2352,0.3283908646056928,2025-04-24 23:41:23.975652,2025-04-24 23:41:29.914865,0 days 00:00:05.939213,False,absolute_error,49,sqrt,1,4,145,TPESampler,COMPLETE
2353,0.326499274547075,2025-04-24 23:41:26.116359,2025-04-24 23:41:39.215531,0 days 00:00:13.099172,False,absolute_error,49,sqrt,1,5,339,TPESampler,COMPLETE
2354,0.3386865667966186,2025-04-24 23:41:28.513354,2025-04-24 23:41:38.436788,0 days 00:00:09.923434,False,absolute_error,40,sqrt,1,3,252,TPESampler,COMPLETE
2355,0.4667298026903089,2025-04-24 23:41:29.762932,2025-04-24 23:42:27.817901,0 days 00:00:58.054969,False,absolute_error,18,,6,2,964,TPESampler,COMPLETE
2356,0.4007929802671403,2025-04-24 23:41:30.112822,2025-04-24 23:41:32.710808,0 days 00:00:02.597986,False,squared_error,47,,1,11,255,TPESampler,COMPLETE
2357,0.8295417870497199,2025-04-24 23:41:32.898680,2025-04-24 23:41:34.011010,0 days 00:00:01.112330,False,squared_error,44,log2,7,22,722,TPESampler,COMPLETE
2358,0.33276682091800364,2025-04-24 23:41:34.202680,2025-04-24 23:41:44.343488,0 days 00:00:10.140808,False,absolute_error,49,sqrt,1,6,263,TPESampler,COMPLETE
2359,0.47556914629777225,2025-04-24 23:41:36.628525,2025-04-24 23:41:37.444046,0 days 00:00:00.815521,False,squared_error,36,log2,1,46,144,TPESampler,COMPLETE
2360,0.3364741452784211,2025-04-24 23:41:37.647115,2025-04-24 23:41:54.712667,0 days 00:00:17.065552,False,absolute_error,44,sqrt,1,3,446,TPESampler,COMPLETE
2361,0.38217935282971993,2025-04-24 23:41:38.648327,2025-04-24 23:41:42.037563,0 days 00:00:03.389236,True,squared_error,20,,1,3,472,TPESampler,COMPLETE
2362,0.5099402422596984,2025-04-24 23:41:39.424625,2025-04-24 23:41:51.525674,0 days 00:00:12.101049,False,absolute_error,32,,13,32,338,TPESampler,COMPLETE
2363,0.36611314927080923,2025-04-24 23:41:42.235159,2025-04-24 23:42:20.117504,0 days 00:00:37.882345,True,absolute_error,49,,2,5,438,TPESampler,COMPLETE
2364,0.6237559859752124,2025-04-24 23:41:44.548296,2025-04-24 23:41:49.356934,0 days 00:00:04.808638,False,absolute_error,50,log2,2,4,367,TPESampler,COMPLETE
2365,0.46262637639814574,2025-04-24 23:41:47.150946,2025-04-24 23:41:52.107974,0 days 00:00:04.957028,False,squared_error,10,,1,10,820,TPESampler,COMPLETE
2366,0.4467615151609659,2025-04-24 23:41:49.547587,2025-04-24 23:41:58.587821,0 days 00:00:09.040234,False,absolute_error,29,log2,1,4,358,TPESampler,COMPLETE
2367,0.8433607404816635,2025-04-24 23:41:51.721391,2025-04-24 23:41:52.580996,0 days 00:00:00.859605,False,squared_error,43,log2,8,17,119,TPESampler,COMPLETE
2368,0.3559792161109214,2025-04-24 23:41:52.312984,2025-04-24 23:42:07.804477,0 days 00:00:15.491493,False,absolute_error,31,sqrt,1,4,406,TPESampler,COMPLETE
2369,0.3344428316156158,2025-04-24 23:41:52.831683,2025-04-24 23:42:11.776350,0 days 00:00:18.944667,False,absolute_error,49,sqrt,1,6,455,TPESampler,COMPLETE
2370,0.6680117383870635,2025-04-24 23:41:54.914452,2025-04-24 23:41:57.235058,0 days 00:00:02.320606,False,absolute_error,19,log2,2,2,178,TPESampler,COMPLETE
2371,0.3564592784597751,2025-04-24 23:41:57.432968,2025-04-24 23:41:58.815822,0 days 00:00:01.382854,False,squared_error,32,sqrt,1,5,345,TPESampler,COMPLETE
2372,0.3278620341714302,2025-04-24 23:41:58.777778,2025-04-24 23:42:09.000811,0 days 00:00:10.223033,False,absolute_error,49,sqrt,1,5,239,TPESampler,COMPLETE
2373,0.4267227126577999,2025-04-24 23:41:59.017639,2025-04-24 23:42:13.371492,0 days 00:00:14.353853,False,absolute_error,44,sqrt,2,9,408,TPESampler,COMPLETE
2374,0.35895650401477847,2025-04-24 23:42:09.210904,2025-04-24 23:42:21.723828,0 days 00:00:12.512924,False,absolute_error,50,sqrt,1,14,295,TPESampler,COMPLETE
2375,0.32491288982909616,2025-04-24 23:42:09.930516,2025-04-24 23:42:21.153396,0 days 00:00:11.222880,False,absolute_error,48,sqrt,1,4,260,TPESampler,COMPLETE
2376,0.33993384430668006,2025-04-24 23:42:11.975194,2025-04-24 23:42:13.397468,0 days 00:00:01.422274,False,squared_error,42,sqrt,1,5,318,TPESampler,COMPLETE
2377,0.41368742574245276,2025-04-24 23:42:13.571636,2025-04-24 23:42:21.226515,0 days 00:00:07.654879,False,absolute_error,47,sqrt,2,4,290,TPESampler,COMPLETE
2378,0.33151708364892646,2025-04-24 23:42:13.572806,2025-04-24 23:42:29.645073,0 days 00:00:16.072267,False,absolute_error,50,sqrt,1,3,412,TPESampler,COMPLETE
2379,0.3391319323595256,2025-04-24 23:42:20.330620,2025-04-24 23:42:32.543164,0 days 00:00:12.212544,False,absolute_error,42,sqrt,1,6,325,TPESampler,COMPLETE
2380,0.3318036871727179,2025-04-24 23:42:21.324124,2025-04-24 23:42:38.553036,0 days 00:00:17.228912,False,absolute_error,50,sqrt,1,3,431,TPESampler,COMPLETE
2381,0.32703295269552546,2025-04-24 23:42:21.449864,2025-04-24 23:42:34.521148,0 days 00:00:13.071284,False,absolute_error,49,sqrt,1,5,327,TPESampler,COMPLETE
2382,0.46784842462165327,2025-04-24 23:42:22.178062,2025-04-24 23:43:30.378757,0 days 00:01:08.200695,False,absolute_error,48,,1,3,294,TPESampler,COMPLETE
2383,0.4222287797153659,2025-04-24 23:42:28.014179,2025-04-24 23:42:35.457848,0 days 00:00:07.443669,False,absolute_error,37,sqrt,2,6,290,TPESampler,COMPLETE
2384,0.3467932729216855,2025-04-24 23:42:29.841017,2025-04-24 23:42:36.746349,0 days 00:00:06.905332,False,absolute_error,46,sqrt,1,2,164,TPESampler,COMPLETE
2385,0.3265783318882268,2025-04-24 23:42:32.742255,2025-04-24 23:42:42.048049,0 days 00:00:09.305794,False,absolute_error,47,sqrt,1,4,196,TPESampler,COMPLETE
2386,0.3374441034072609,2025-04-24 23:42:34.717389,2025-04-24 23:42:42.264992,0 days 00:00:07.547603,False,absolute_error,48,sqrt,1,3,185,TPESampler,COMPLETE
2387,0.3428586091765974,2025-04-24 23:42:35.662925,2025-04-24 23:42:45.376254,0 days 00:00:09.713329,False,absolute_error,41,sqrt,1,7,258,TPESampler,COMPLETE
2388,0.41887098969028663,2025-04-24 23:42:36.950731,2025-04-24 23:42:45.967461,0 days 00:00:09.016730,False,absolute_error,48,sqrt,2,7,299,TPESampler,COMPLETE
2389,0.4137435851655751,2025-04-24 23:42:38.747198,2025-04-24 23:42:47.554123,0 days 00:00:08.806925,False,absolute_error,47,sqrt,2,2,321,TPESampler,COMPLETE
2390,0.3379364616525026,2025-04-24 23:42:42.241879,2025-04-24 23:42:50.170736,0 days 00:00:07.928857,False,absolute_error,46,sqrt,1,3,188,TPESampler,COMPLETE
2391,0.3281480502178581,2025-04-24 23:42:42.523362,2025-04-24 23:42:51.360333,0 days 00:00:08.836971,False,absolute_error,44,sqrt,1,4,216,TPESampler,COMPLETE
2392,0.3288004611266428,2025-04-24 23:42:45.847177,2025-04-24 23:43:00.699868,0 days 00:00:14.852691,False,absolute_error,45,sqrt,1,4,330,TPESampler,COMPLETE
2393,0.3418676641910258,2025-04-24 23:42:46.354052,2025-04-24 23:42:59.826270,0 days 00:00:13.472218,False,absolute_error,50,sqrt,1,9,325,TPESampler,COMPLETE
2394,0.3300048449811192,2025-04-24 23:42:47.905895,2025-04-24 23:42:59.975949,0 days 00:00:12.070054,False,absolute_error,50,sqrt,1,6,304,TPESampler,COMPLETE
2395,0.33654301519094254,2025-04-24 23:42:50.364155,2025-04-24 23:42:52.296459,0 days 00:00:01.932304,False,squared_error,50,sqrt,1,3,399,TPESampler,COMPLETE
2396,0.34032495324266343,2025-04-24 23:42:51.739166,2025-04-24 23:43:00.150441,0 days 00:00:08.411275,False,absolute_error,42,sqrt,1,3,203,TPESampler,COMPLETE
2397,0.4132619337344861,2025-04-24 23:42:52.743063,2025-04-24 23:43:01.714708,0 days 00:00:08.971645,False,absolute_error,46,sqrt,2,4,285,TPESampler,COMPLETE
2398,0.34597328693854584,2025-04-24 23:43:00.043552,2025-04-24 23:43:10.342141,0 days 00:00:10.298589,False,absolute_error,35,sqrt,1,3,266,TPESampler,COMPLETE
2399,0.3327804592521741,2025-04-24 23:43:00.190038,2025-04-24 23:43:07.443496,0 days 00:00:07.253458,False,absolute_error,50,sqrt,1,7,178,TPESampler,COMPLETE
2400,0.33639214974716436,2025-04-24 23:43:00.423544,2025-04-24 23:43:13.248190,0 days 00:00:12.824646,False,absolute_error,49,sqrt,1,3,319,TPESampler,COMPLETE
2401,0.3392420395966288,2025-04-24 23:43:01.148646,2025-04-24 23:43:13.248319,0 days 00:00:12.099673,False,absolute_error,45,sqrt,1,6,318,TPESampler,COMPLETE
2402,0.3261096487694207,2025-04-24 23:43:01.971595,2025-04-24 23:43:09.727721,0 days 00:00:07.756126,False,absolute_error,48,sqrt,1,4,194,TPESampler,COMPLETE
2403,0.3392832152052914,2025-04-24 23:43:07.638418,2025-04-24 23:43:20.230840,0 days 00:00:12.592422,False,absolute_error,37,sqrt,1,4,345,TPESampler,COMPLETE
2404,0.33405540901366393,2025-04-24 23:43:09.935334,2025-04-24 23:43:15.029430,0 days 00:00:05.094096,False,absolute_error,46,sqrt,1,6,121,TPESampler,COMPLETE
2405,0.4148721868012596,2025-04-24 23:43:10.560608,2025-04-24 23:43:20.225749,0 days 00:00:09.665141,False,absolute_error,49,sqrt,2,4,376,TPESampler,COMPLETE
2406,0.33284229974837787,2025-04-24 23:43:13.448358,2025-04-24 23:43:22.340661,0 days 00:00:08.892303,False,absolute_error,48,sqrt,1,6,225,TPESampler,COMPLETE
2407,0.34208609430075343,2025-04-24 23:43:13.448647,2025-04-24 23:43:28.661247,0 days 00:00:15.212600,False,absolute_error,45,sqrt,1,2,382,TPESampler,COMPLETE
2408,0.33313079908831683,2025-04-24 23:43:15.226957,2025-04-24 23:43:22.164629,0 days 00:00:06.937672,False,absolute_error,50,sqrt,1,7,173,TPESampler,COMPLETE
2409,0.3272029214270678,2025-04-24 23:43:20.597302,2025-04-24 23:43:38.017542,0 days 00:00:17.420240,False,absolute_error,50,sqrt,1,4,439,TPESampler,COMPLETE
2410,0.3253086226382162,2025-04-24 23:43:20.622095,2025-04-24 23:43:33.038218,0 days 00:00:12.416123,False,absolute_error,49,sqrt,1,4,309,TPESampler,COMPLETE
2411,0.367907949825583,2025-04-24 23:43:22.370442,2025-04-24 23:43:28.414113,0 days 00:00:06.043671,False,absolute_error,49,log2,1,4,197,TPESampler,COMPLETE
2412,0.8744127610215505,2025-04-24 23:43:22.544166,2025-04-24 23:43:23.897144,0 days 00:00:01.352978,True,absolute_error,46,log2,15,20,443,TPESampler,COMPLETE
2413,0.4181401792321265,2025-04-24 23:43:24.084457,2025-04-24 23:43:33.719800,0 days 00:00:09.635343,False,absolute_error,41,sqrt,2,4,382,TPESampler,COMPLETE
2414,0.337791812391789,2025-04-24 23:43:28.619359,2025-04-24 23:43:41.227368,0 days 00:00:12.608009,False,absolute_error,49,sqrt,1,7,330,TPESampler,COMPLETE
2415,0.35821582265074386,2025-04-24 23:43:28.983151,2025-04-24 23:43:29.980323,0 days 00:00:00.997172,False,squared_error,50,sqrt,1,11,106,TPESampler,COMPLETE
2416,0.4131013878709739,2025-04-24 23:43:30.182282,2025-04-24 23:43:36.812929,0 days 00:00:06.630647,False,absolute_error,48,sqrt,2,4,252,TPESampler,COMPLETE
2417,0.3361595786323286,2025-04-24 23:43:30.595964,2025-04-24 23:43:43.129987,0 days 00:00:12.534023,False,absolute_error,48,sqrt,1,3,308,TPESampler,COMPLETE
2418,0.39634425637326276,2025-04-24 23:43:33.232646,2025-04-24 23:43:35.865749,0 days 00:00:02.633103,False,squared_error,42,sqrt,1,35,998,TPESampler,COMPLETE
2419,0.4205201154703653,2025-04-24 23:43:34.177459,2025-04-24 23:43:42.891906,0 days 00:00:08.714447,False,absolute_error,44,sqrt,2,6,331,TPESampler,COMPLETE
2420,0.35090926957773766,2025-04-24 23:43:36.061551,2025-04-24 23:43:42.201590,0 days 00:00:06.140039,False,absolute_error,36,sqrt,1,6,162,TPESampler,COMPLETE
2421,0.3302016004988847,2025-04-24 23:43:37.020686,2025-04-24 23:43:51.165153,0 days 00:00:14.144467,False,absolute_error,50,sqrt,1,6,367,TPESampler,COMPLETE
2422,0.3671407044283303,2025-04-24 23:43:38.215394,2025-04-24 23:43:49.244070,0 days 00:00:11.028676,False,absolute_error,49,log2,1,3,371,TPESampler,COMPLETE
2423,0.36954290966276465,2025-04-24 23:43:41.424279,2025-04-24 23:43:46.241616,0 days 00:00:04.817337,True,squared_error,48,,2,2,772,TPESampler,COMPLETE
2424,0.33334758187881286,2025-04-24 23:43:42.401926,2025-04-24 23:43:53.991000,0 days 00:00:11.589074,False,absolute_error,45,sqrt,1,3,296,TPESampler,COMPLETE
2425,0.4205038672801905,2025-04-24 23:43:43.185518,2025-04-24 23:43:54.512203,0 days 00:00:11.326685,False,absolute_error,38,sqrt,2,4,424,TPESampler,COMPLETE
2426,0.33433975467151794,2025-04-24 23:43:43.583518,2025-04-24 23:43:54.681684,0 days 00:00:11.098166,False,absolute_error,44,sqrt,1,3,275,TPESampler,COMPLETE
2427,0.41536819176334216,2025-04-24 23:43:46.454153,2025-04-24 23:43:51.194625,0 days 00:00:04.740472,False,absolute_error,39,sqrt,2,4,172,TPESampler,COMPLETE
2428,0.33629545742272926,2025-04-24 23:43:49.440865,2025-04-24 23:44:04.500795,0 days 00:00:15.059930,False,absolute_error,40,sqrt,1,5,387,TPESampler,COMPLETE
2429,0.32964424767802386,2025-04-24 23:43:51.325083,2025-04-24 23:44:05.776941,0 days 00:00:14.451858,False,absolute_error,45,sqrt,1,5,379,TPESampler,COMPLETE
2430,0.3423481122686132,2025-04-24 23:43:51.375411,2025-04-24 23:44:07.534179,0 days 00:00:16.158768,False,absolute_error,48,sqrt,1,2,373,TPESampler,COMPLETE
2431,0.33611527482062725,2025-04-24 23:43:54.180730,2025-04-24 23:44:11.158845,0 days 00:00:16.978115,False,absolute_error,41,sqrt,1,4,450,TPESampler,COMPLETE
2432,0.750004024390617,2025-04-24 23:43:54.723306,2025-04-24 23:43:56.602014,0 days 00:00:01.878708,False,squared_error,26,sqrt,12,27,858,TPESampler,COMPLETE
2433,0.3323493697262127,2025-04-24 23:43:55.032184,2025-04-24 23:44:11.869995,0 days 00:00:16.837811,False,absolute_error,42,sqrt,1,4,437,TPESampler,COMPLETE
2434,0.8697053499558745,2025-04-24 23:43:56.790272,2025-04-24 23:43:58.430657,0 days 00:00:01.640385,True,absolute_error,49,log2,11,29,730,TPESampler,COMPLETE
2435,0.33130582122637936,2025-04-24 23:43:58.620529,2025-04-24 23:44:16.026707,0 days 00:00:17.406178,False,absolute_error,50,sqrt,1,3,448,TPESampler,COMPLETE
2436,0.4143886581082178,2025-04-24 23:44:04.702199,2025-04-24 23:44:08.511324,0 days 00:00:03.809125,False,absolute_error,50,sqrt,2,6,127,TPESampler,COMPLETE
2437,0.4689877061343012,2025-04-24 23:44:05.970722,2025-04-24 23:45:34.356652,0 days 00:01:28.385930,False,absolute_error,44,,1,3,386,TPESampler,COMPLETE
2438,0.3360384682457765,2025-04-24 23:44:07.728167,2025-04-24 23:44:25.007373,0 days 00:00:17.279206,False,absolute_error,50,sqrt,1,7,461,TPESampler,COMPLETE
2439,0.41619106639609127,2025-04-24 23:44:08.715319,2025-04-24 23:44:20.338876,0 days 00:00:11.623557,False,absolute_error,50,sqrt,2,3,462,TPESampler,COMPLETE
2440,0.4546804851344738,2025-04-24 23:44:11.354791,2025-04-24 23:44:16.802413,0 days 00:00:05.447622,True,absolute_error,46,sqrt,2,4,331,TPESampler,COMPLETE
2441,0.32610061602973756,2025-04-24 23:44:12.155032,2025-04-24 23:44:26.649362,0 days 00:00:14.494330,False,absolute_error,48,sqrt,1,4,357,TPESampler,COMPLETE
2442,0.41959825836727954,2025-04-24 23:44:16.239277,2025-04-24 23:44:25.533089,0 days 00:00:09.293812,False,absolute_error,49,sqrt,2,6,362,TPESampler,COMPLETE
2443,0.3241362885743581,2025-04-24 23:44:17.048821,2025-04-24 23:44:30.481200,0 days 00:00:13.432379,False,absolute_error,49,sqrt,1,4,347,TPESampler,COMPLETE
2444,0.33497955033332505,2025-04-24 23:44:20.656849,2025-04-24 23:44:35.330350,0 days 00:00:14.673501,False,absolute_error,49,sqrt,1,3,367,TPESampler,COMPLETE
2445,0.4182497503622628,2025-04-24 23:44:25.203626,2025-04-24 23:44:38.505998,0 days 00:00:13.302372,False,absolute_error,45,sqrt,2,3,539,TPESampler,COMPLETE
2446,0.41943293196160114,2025-04-24 23:44:25.773708,2025-04-24 23:44:39.184871,0 days 00:00:13.411163,False,absolute_error,50,sqrt,2,6,493,TPESampler,COMPLETE
2447,0.3257672116336753,2025-04-24 23:44:26.846848,2025-04-24 23:44:35.592853,0 days 00:00:08.746005,False,absolute_error,49,sqrt,1,4,218,TPESampler,COMPLETE
2448,0.5127413870036459,2025-04-24 23:44:30.681857,2025-04-24 23:44:54.706441,0 days 00:00:24.024584,False,absolute_error,38,,15,2,781,TPESampler,COMPLETE
2449,0.33916915987406354,2025-04-24 23:44:35.536933,2025-04-24 23:44:45.726715,0 days 00:00:10.189782,False,absolute_error,42,sqrt,1,6,270,TPESampler,COMPLETE
2450,0.4155642573371701,2025-04-24 23:44:35.808058,2025-04-24 23:44:46.985579,0 days 00:00:11.177521,False,absolute_error,49,sqrt,2,3,405,TPESampler,COMPLETE
2451,0.4165706576876324,2025-04-24 23:44:38.706768,2025-04-24 23:44:49.378364,0 days 00:00:10.671596,False,absolute_error,47,sqrt,2,4,412,TPESampler,COMPLETE
2452,0.33061175872013626,2025-04-24 23:44:39.440110,2025-04-24 23:44:49.408317,0 days 00:00:09.968207,False,absolute_error,43,sqrt,1,4,249,TPESampler,COMPLETE
2453,0.32485105009772824,2025-04-24 23:44:45.925973,2025-04-24 23:44:58.717485,0 days 00:00:12.791512,False,absolute_error,49,sqrt,1,4,322,TPESampler,COMPLETE
2454,0.370159231813936,2025-04-24 23:44:47.182203,2025-04-24 23:44:53.957327,0 days 00:00:06.775124,True,absolute_error,46,sqrt,1,7,279,TPESampler,COMPLETE
2455,0.34608122016462384,2025-04-24 23:44:49.598103,2025-04-24 23:45:02.508528,0 days 00:00:12.910425,False,absolute_error,50,sqrt,1,2,316,TPESampler,COMPLETE
2456,0.3311396829556218,2025-04-24 23:44:49.613510,2025-04-24 23:45:00.812352,0 days 00:00:11.198842,False,absolute_error,43,sqrt,1,4,287,TPESampler,COMPLETE
2457,0.41639325791863,2025-04-24 23:44:54.155995,2025-04-24 23:44:59.512471,0 days 00:00:05.356476,False,absolute_error,42,sqrt,2,7,195,TPESampler,COMPLETE
2458,0.3248744455559193,2025-04-24 23:44:54.933052,2025-04-24 23:45:03.579568,0 days 00:00:08.646516,False,absolute_error,50,sqrt,1,5,215,TPESampler,COMPLETE
2459,0.4110367996448255,2025-04-24 23:44:58.918800,2025-04-24 23:45:04.021027,0 days 00:00:05.102227,False,absolute_error,50,sqrt,2,3,184,TPESampler,COMPLETE
2460,0.418323576082012,2025-04-24 23:44:59.728479,2025-04-24 23:45:06.528628,0 days 00:00:06.800149,False,absolute_error,49,sqrt,2,5,250,TPESampler,COMPLETE
2461,0.3300922063898267,2025-04-24 23:45:01.007320,2025-04-24 23:45:14.469295,0 days 00:00:13.461975,False,absolute_error,45,sqrt,1,5,351,TPESampler,COMPLETE
2462,0.33752196209501634,2025-04-24 23:45:02.716531,2025-04-24 23:45:15.105422,0 days 00:00:12.388891,False,absolute_error,46,sqrt,1,3,316,TPESampler,COMPLETE
2463,0.5402278588553374,2025-04-24 23:45:03.781272,2025-04-24 23:45:11.984471,0 days 00:00:08.203199,True,absolute_error,18,,13,5,484,TPESampler,COMPLETE
2464,0.3903933504248918,2025-04-24 23:45:04.289642,2025-04-24 23:45:11.839197,0 days 00:00:07.549555,False,absolute_error,41,log2,1,3,264,TPESampler,COMPLETE
2465,0.32604491714167955,2025-04-24 23:45:06.723567,2025-04-24 23:45:16.865761,0 days 00:00:10.142194,False,absolute_error,49,sqrt,1,4,239,TPESampler,COMPLETE
2466,0.7780441400414929,2025-04-24 23:45:12.055404,2025-04-24 23:45:12.926335,0 days 00:00:00.870931,True,squared_error,5,sqrt,8,3,136,TPESampler,COMPLETE
2467,0.4178646498740474,2025-04-24 23:45:12.200069,2025-04-24 23:45:13.471528,0 days 00:00:01.271459,False,squared_error,49,sqrt,2,3,342,TPESampler,COMPLETE
2468,0.33838918891714825,2025-04-24 23:45:13.143594,2025-04-24 23:45:21.587138,0 days 00:00:08.443544,False,absolute_error,50,sqrt,1,8,214,TPESampler,COMPLETE
2469,0.33683541803753564,2025-04-24 23:45:13.716402,2025-04-24 23:45:18.786777,0 days 00:00:05.070375,False,absolute_error,43,sqrt,1,6,120,TPESampler,COMPLETE
2470,0.6324058513920819,2025-04-24 23:45:14.679057,2025-04-24 23:45:22.977218,0 days 00:00:08.298161,False,absolute_error,25,log2,2,6,677,TPESampler,COMPLETE
2471,0.3321567744308709,2025-04-24 23:45:15.390607,2025-04-24 23:45:23.526953,0 days 00:00:08.136346,False,absolute_error,47,sqrt,1,3,201,TPESampler,COMPLETE
2472,0.5724622823336944,2025-04-24 23:45:17.067235,2025-04-24 23:45:18.907536,0 days 00:00:01.840301,False,absolute_error,48,sqrt,5,24,118,TPESampler,COMPLETE
2473,0.33520647514088153,2025-04-24 23:45:18.969021,2025-04-24 23:45:29.691545,0 days 00:00:10.722524,False,absolute_error,48,sqrt,1,7,264,TPESampler,COMPLETE
2474,0.33146629249931475,2025-04-24 23:45:19.134967,2025-04-24 23:45:30.967905,0 days 00:00:11.832938,False,absolute_error,50,sqrt,1,3,287,TPESampler,COMPLETE
2475,0.3457124307054037,2025-04-24 23:45:21.815088,2025-04-24 23:45:29.379883,0 days 00:00:07.564795,False,absolute_error,48,sqrt,1,10,191,TPESampler,COMPLETE
