number,value,datetime_start,datetime_complete,duration,params_constant_value,params_kernel_type,params_length_scale,params_noise_level,params_nu,system_attrs_auto:sampler,state
448,0.17261853307161243,2025-04-24 21:10:25.960077,2025-04-24 21:10:29.439371,0 days 00:00:03.479294,308.9575949342926,Matern,105.84575637639493,0.4050750407834478,1.5,TPESampler,COMPLETE
449,0.2741900688872881,2025-04-24 21:10:26.893458,2025-04-24 21:10:30.538067,0 days 00:00:03.644609,128.27500634668283,Matern,2251.386860663815,0.37620188503820684,0.5,TPESampler,COMPLETE
450,0.17261854387234052,2025-04-24 21:10:29.278859,2025-04-24 21:10:32.511446,0 days 00:00:03.232587,28941.316381762932,Matern,4.829332073751057,0.13934737354056997,1.5,TPESampler,COMPLETE
451,0.17261828575019372,2025-04-24 21:10:29.681157,2025-04-24 21:10:35.672326,0 days 00:00:05.991169,190.51158311291323,Matern,4.880485240028028,0.9293889116639512,1.5,TPESampler,COMPLETE
452,0.1726184376326599,2025-04-24 21:10:30.748383,2025-04-24 21:10:34.286220,0 days 00:00:03.537837,23542.40549108038,Matern,6.243924185662375,0.7301770337966421,1.5,TPESampler,COMPLETE
453,1.3307518540998007,2025-04-24 21:10:32.751553,2025-04-24 21:10:37.562402,0 days 00:00:04.810849,2986.515519652375,Matern,78745.33183046535,0.025602822417040337,1.5,TPESampler,COMPLETE
454,1.3307518540951915,2025-04-24 21:10:34.532709,2025-04-24 21:10:38.667164,0 days 00:00:04.134455,0.3055480009486065,Matern,525.3767465333334,0.003032388607375391,1.5,TPESampler,COMPLETE
455,1.330751854098862,2025-04-24 21:10:35.929871,2025-04-24 21:10:40.805436,0 days 00:00:04.875565,0.0069547597927461895,RBF,15.237318036118593,0.001562075664459969,1.5,TPESampler,COMPLETE
456,0.17261864295412663,2025-04-24 21:10:37.782729,2025-04-24 21:10:41.297034,0 days 00:00:03.514305,270.3657177776716,Matern,14.32266022322439,0.8929465868042614,1.5,TPESampler,COMPLETE
457,0.172618542454211,2025-04-24 21:10:38.922345,2025-04-24 21:10:42.871223,0 days 00:00:03.948878,249.0569807883848,Matern,12.486334779486944,0.00655745842023363,1.5,TPESampler,COMPLETE
458,0.17261855779526677,2025-04-24 21:10:41.038255,2025-04-24 21:10:44.463387,0 days 00:00:03.425132,1031.2558410521199,Matern,9.480253795984485,0.08409174049068138,1.5,TPESampler,COMPLETE
459,0.17261861776985948,2025-04-24 21:10:41.542508,2025-04-24 21:10:45.195546,0 days 00:00:03.653038,866.8848814941565,Matern,0.9326597083609516,0.22073316511627494,1.5,TPESampler,COMPLETE
460,1.3307518540981766,2025-04-24 21:10:43.101301,2025-04-24 21:10:46.951851,0 days 00:00:03.850550,0.2871827268931551,Matern,0.007288245053347082,0.005656130043469097,1.5,TPESampler,COMPLETE
461,0.17261845811578785,2025-04-24 21:10:44.725921,2025-04-24 21:10:48.724841,0 days 00:00:03.998920,0.01386484716418554,Matern,4.184437357791846,0.011486033306174996,1.5,TPESampler,COMPLETE
462,0.17261871722054284,2025-04-24 21:10:45.484621,2025-04-24 21:10:49.179132,0 days 00:00:03.694511,280.5571284779686,Matern,8.40141774630505,0.030297803754009398,1.5,TPESampler,COMPLETE
463,1.3307518540987906,2025-04-24 21:10:47.198150,2025-04-24 21:10:51.457220,0 days 00:00:04.259070,0.7470592000418831,Matern,502.25037582423636,0.01805875971516162,1.5,TPESampler,COMPLETE
464,0.17261882903362857,2025-04-24 21:10:48.988872,2025-04-24 21:10:52.645516,0 days 00:00:03.656644,0.8472864001644582,Matern,59.70774460237779,0.012893255720563475,1.5,TPESampler,COMPLETE
465,0.1726185551334057,2025-04-24 21:10:49.367496,2025-04-24 21:10:52.714461,0 days 00:00:03.346965,6215.6437000455235,Matern,2137.4669495051976,0.0030054492621402686,1.5,TPESampler,COMPLETE
466,0.22211466282119685,2025-04-24 21:10:51.678209,2025-04-24 21:10:55.239272,0 days 00:00:03.561063,0.03481627137044068,Matern,1.98466570612112,0.009046871792479658,2.5,TPESampler,COMPLETE
467,0.17261854696294504,2025-04-24 21:10:52.801210,2025-04-24 21:10:57.557465,0 days 00:00:04.756255,175.86135581779425,Matern,1.150174304663568,0.4575218384552099,1.5,TPESampler,COMPLETE
468,0.1726185446711654,2025-04-24 21:10:52.860544,2025-04-24 21:11:00.010338,0 days 00:00:07.149794,9.320486745540494,Matern,97.93678920237029,0.6352824406340641,1.5,TPESampler,COMPLETE
469,1.3677568728232554,2025-04-24 21:10:55.505568,2025-04-24 21:10:58.961615,0 days 00:00:03.456047,0.0004863537407784176,Matern,1213.794078462708,0.4762251071306388,1.5,TPESampler,COMPLETE
470,0.17261855267027526,2025-04-24 21:10:57.784436,2025-04-24 21:11:01.325723,0 days 00:00:03.541287,0.25999076780718344,Matern,0.45673005186235394,0.02432707357918747,1.5,TPESampler,COMPLETE
471,0.17261864593446455,2025-04-24 21:10:59.213590,2025-04-24 21:11:03.328462,0 days 00:00:04.114872,2.275060465682805,Matern,1106.8846968100547,0.08086028640345032,1.5,TPESampler,COMPLETE
472,0.17261857142192097,2025-04-24 21:11:00.253446,2025-04-24 21:11:03.425149,0 days 00:00:03.171703,25110.956648416508,Matern,12.029964794601156,0.005376564621058966,1.5,TPESampler,COMPLETE
473,0.22211398567322319,2025-04-24 21:11:01.548867,2025-04-24 21:11:07.986828,0 days 00:00:06.437961,1354.5286373589145,Matern,369.116543659946,0.7651590935507975,2.5,TPESampler,COMPLETE
474,1.3307518540986003,2025-04-24 21:11:03.506592,2025-04-24 21:11:14.438619,0 days 00:00:10.932027,0.000982720852474588,Matern,0.6413336673958118,0.015456385788399708,1.5,TPESampler,COMPLETE
475,1.3307518540993202,2025-04-24 21:11:03.658680,2025-04-24 21:11:08.083500,0 days 00:00:04.424820,2.7756049736671294e-06,Matern,1.4957434639165922e-05,7.653731950143094e-08,2.5,TPESampler,COMPLETE
476,0.21064471252659053,2025-04-24 21:11:08.174143,2025-04-24 21:11:11.654750,0 days 00:00:03.480607,2681.516478222169,RBF,1.1927275683372374,0.7633888920043643,1.5,TPESampler,COMPLETE
477,0.1726186657491821,2025-04-24 21:11:08.276850,2025-04-24 21:11:14.379224,0 days 00:00:06.102374,96.89274302594572,Matern,1624.3553054178365,0.7592873118690663,1.5,TPESampler,COMPLETE
478,1.3307518540988328,2025-04-24 21:11:11.910249,2025-04-24 21:11:18.446404,0 days 00:00:06.536155,0.0010582639827637268,Matern,7519.307693847446,2.2355579452013808e-09,1.5,TPESampler,COMPLETE
479,0.17261856289691083,2025-04-24 21:11:14.542679,2025-04-24 21:11:19.819284,0 days 00:00:05.276605,576.2283534497618,Matern,670.2787737570967,0.0008827341592169425,1.5,TPESampler,COMPLETE
480,0.17261859145037722,2025-04-24 21:11:14.622719,2025-04-24 21:11:24.254949,0 days 00:00:09.632230,2.0278146097483765,Matern,39694.06228872481,0.030170027410266666,1.5,TPESampler,COMPLETE
481,0.1726185032519643,2025-04-24 21:11:18.692193,2025-04-24 21:11:25.094917,0 days 00:00:06.402724,1490.8222551161177,Matern,64608.444805640334,0.6406962534073802,1.5,TPESampler,COMPLETE
482,0.17261856297105085,2025-04-24 21:11:20.069911,2025-04-24 21:11:22.668341,0 days 00:00:02.598430,25683.971921113614,Matern,1908.9394418193463,0.05389279578250579,1.5,TPESampler,COMPLETE
483,0.17261879514147488,2025-04-24 21:11:22.904888,2025-04-24 21:11:26.395995,0 days 00:00:03.491107,249.4901560154075,Matern,15.243963656214456,0.04132441572568946,1.5,TPESampler,COMPLETE
484,0.17261815525341118,2025-04-24 21:11:24.520877,2025-04-24 21:11:28.400114,0 days 00:00:03.879237,181.2453240585095,Matern,367.07581470877835,0.8189148266155204,1.5,TPESampler,COMPLETE
485,0.17261854148660055,2025-04-24 21:11:25.346588,2025-04-24 21:11:28.452977,0 days 00:00:03.106389,153.00381418177898,Matern,2146.888729015272,0.012432780379054268,1.5,TPESampler,COMPLETE
486,0.17261863152620896,2025-04-24 21:11:26.636114,2025-04-24 21:11:33.962844,0 days 00:00:07.326730,39389.1532670415,Matern,220.10118765167815,0.892354271665183,1.5,TPESampler,COMPLETE
487,0.17261856455737273,2025-04-24 21:11:28.552801,2025-04-24 21:11:32.255010,0 days 00:00:03.702209,20.259203494502348,Matern,645.1385044453926,0.5149977544838256,1.5,TPESampler,COMPLETE
488,0.1726185508196723,2025-04-24 21:11:28.630074,2025-04-24 21:11:32.874268,0 days 00:00:04.244194,19.686618843092965,Matern,2269.275430911196,0.4357063536365788,1.5,TPESampler,COMPLETE
489,0.17261855197236048,2025-04-24 21:11:32.521113,2025-04-24 21:11:36.124851,0 days 00:00:03.603738,0.0029741093869419103,Matern,26.77005253013944,0.6373551945010567,1.5,TPESampler,COMPLETE
490,1.3307518540987615,2025-04-24 21:11:33.127197,2025-04-24 21:11:37.508809,0 days 00:00:04.381612,89.83292578424377,Matern,16340.965406145719,8.128532660969231e-05,1.5,TPESampler,COMPLETE
491,0.17261805680804226,2025-04-24 21:11:34.186508,2025-04-24 21:11:40.988930,0 days 00:00:06.802422,548.304257520372,Matern,1141.6745524192302,0.14608563204283606,1.5,TPESampler,COMPLETE
492,0.1726189572610266,2025-04-24 21:11:36.366329,2025-04-24 21:11:39.428473,0 days 00:00:03.062144,425.73880097578683,Matern,1606.386783748491,0.7848234032927606,1.5,TPESampler,COMPLETE
493,1.3307518540978562,2025-04-24 21:11:37.756456,2025-04-24 21:11:41.669597,0 days 00:00:03.913141,1.032833194604536,RBF,162.87433372995062,1.6680211036237968e-10,2.5,TPESampler,COMPLETE
494,0.17261853250346354,2025-04-24 21:11:39.650095,2025-04-24 21:11:42.839410,0 days 00:00:03.189315,687.2315137424373,Matern,225.085953123745,0.9896323459075654,1.5,TPESampler,COMPLETE
495,0.17261854643268462,2025-04-24 21:11:41.232575,2025-04-24 21:11:46.447064,0 days 00:00:05.214489,17601.936819026396,Matern,5808.8567076746285,0.03261678509699198,1.5,TPESampler,COMPLETE
496,0.2741900998004648,2025-04-24 21:11:41.944046,2025-04-24 21:11:45.326109,0 days 00:00:03.382063,8.672336800364581,Matern,1903.3739629928843,0.003590269820191949,0.5,TPESampler,COMPLETE
497,0.17261854847880076,2025-04-24 21:11:43.066986,2025-04-24 21:11:46.152185,0 days 00:00:03.085199,2313.1520337185793,Matern,1083.4946258926307,0.0201569752712788,1.5,TPESampler,COMPLETE
498,0.17261864732693763,2025-04-24 21:11:45.568411,2025-04-24 21:11:49.908675,0 days 00:00:04.340264,2829.4373809004846,Matern,93408.30748030014,0.2759313070600446,1.5,TPESampler,COMPLETE
499,0.17261856710679624,2025-04-24 21:11:46.393193,2025-04-24 21:11:50.852579,0 days 00:00:04.459386,16.00197443122437,Matern,1438.8958009525945,0.021130167468175323,1.5,TPESampler,COMPLETE
500,0.1726188057789757,2025-04-24 21:11:46.672044,2025-04-24 21:11:50.370512,0 days 00:00:03.698468,131.28955794546874,Matern,1355.3562208898338,0.40403139920916586,1.5,TPESampler,COMPLETE
501,1.3677559428476473,2025-04-24 21:11:50.130997,2025-04-24 21:11:52.239452,0 days 00:00:02.108455,2.669357755767127e-07,RBF,1.4411383102065218e-05,0.08515978201056572,0.5,TPESampler,COMPLETE
502,0.1726179179792173,2025-04-24 21:11:50.604977,2025-04-24 21:11:54.265066,0 days 00:00:03.660089,1118.3425353184907,Matern,483.0467884610619,0.0005524449514113394,1.5,TPESampler,COMPLETE
503,0.17261864047431513,2025-04-24 21:11:51.103593,2025-04-24 21:11:57.096259,0 days 00:00:05.992666,4.4943950326687874e-05,Matern,4.656416424886548,0.5031292515887409,1.5,TPESampler,COMPLETE
504,1.3677569515871226,2025-04-24 21:11:52.457218,2025-04-24 21:11:55.441708,0 days 00:00:02.984490,20.35126819850327,Matern,69968.45139040097,0.47623485809447696,1.5,TPESampler,COMPLETE
505,0.17261856522996094,2025-04-24 21:11:54.500554,2025-04-24 21:11:58.268913,0 days 00:00:03.768359,28111.578615936465,Matern,1632.7281775749257,0.00011960556480636668,1.5,TPESampler,COMPLETE
506,0.17261858051389625,2025-04-24 21:11:55.670317,2025-04-24 21:11:59.157475,0 days 00:00:03.487158,1237.93379796104,Matern,174.36377899932833,0.0001128633450316822,1.5,TPESampler,COMPLETE
507,1.3307518540953407,2025-04-24 21:11:57.323532,2025-04-24 21:12:01.085672,0 days 00:00:03.762140,18.225047913797695,Matern,514.0994338607691,0.0006305523259604154,1.5,TPESampler,COMPLETE
508,1.3307518540987944,2025-04-24 21:11:58.491201,2025-04-24 21:12:01.585238,0 days 00:00:03.094037,45339.49136569681,RBF,0.00048683299544670616,0.42496895336485635,2.5,TPESampler,COMPLETE
509,1.3307518540987857,2025-04-24 21:11:59.408968,2025-04-24 21:12:07.555480,0 days 00:00:08.146512,4.811050740681514e-06,RBF,193.82763357930028,4.059170477618705e-09,1.5,TPESampler,COMPLETE
510,0.387422966765121,2025-04-24 21:12:01.323934,2025-04-24 21:12:05.907991,0 days 00:00:04.584057,0.004237461173816121,RBF,1.239657379409013,0.99185939615846,1.5,TPESampler,COMPLETE
511,1.330751854097932,2025-04-24 21:12:01.810161,2025-04-24 21:12:05.525171,0 days 00:00:03.715010,332.68124935457473,Matern,3248.611850463108,0.0016571290974840029,1.5,TPESampler,COMPLETE
512,0.210643405538305,2025-04-24 21:12:05.762450,2025-04-24 21:12:08.773371,0 days 00:00:03.010921,666.0876157996936,RBF,260.70439394746523,0.022273989704202725,1.5,TPESampler,COMPLETE
513,1.3307518540982435,2025-04-24 21:12:06.118952,2025-04-24 21:12:09.520247,0 days 00:00:03.401295,21141.542200903223,Matern,20901.37399857989,5.164859434217097e-06,1.5,TPESampler,COMPLETE
514,0.17261879371295055,2025-04-24 21:12:07.782213,2025-04-24 21:12:11.300754,0 days 00:00:03.518541,43240.43693241198,Matern,115.6203433225077,5.022915628150425e-05,1.5,TPESampler,COMPLETE
515,1.3307518540953416,2025-04-24 21:12:09.002616,2025-04-24 21:12:13.329978,0 days 00:00:04.327362,0.00015725426138177179,RBF,0.020107034592318534,0.025009734920428957,2.5,TPESampler,COMPLETE
516,0.17261932690010187,2025-04-24 21:12:09.768465,2025-04-24 21:12:13.293527,0 days 00:00:03.525062,592.2907183410538,Matern,2344.1295923426205,0.01534794942493554,1.5,TPESampler,COMPLETE
517,0.17261811738177707,2025-04-24 21:12:11.549234,2025-04-24 21:12:14.922465,0 days 00:00:03.373231,0.5027437570499752,Matern,38.84377187981425,0.007642217786125898,1.5,TPESampler,COMPLETE
518,0.27419011807161564,2025-04-24 21:12:13.464495,2025-04-24 21:12:17.881722,0 days 00:00:04.417227,6.586695825525918e-07,Matern,0.22766942804814336,2.0426004284884687e-06,0.5,TPESampler,COMPLETE
519,0.17261857112225878,2025-04-24 21:12:13.516252,2025-04-24 21:12:16.571249,0 days 00:00:03.054997,4279.716585935743,Matern,666.7391143609575,0.00488764875471435,1.5,TPESampler,COMPLETE
520,0.22211467117840236,2025-04-24 21:12:15.144373,2025-04-24 21:12:20.366532,0 days 00:00:05.222159,2369.3283267800252,Matern,42207.154986017675,0.7482487015221517,2.5,TPESampler,COMPLETE
521,1.3307518540987733,2025-04-24 21:12:16.805469,2025-04-24 21:12:21.066592,0 days 00:00:04.261123,0.09871110651626884,Matern,123.51942352611184,0.0008179821859924354,1.5,TPESampler,COMPLETE
522,0.17261880949114558,2025-04-24 21:12:18.162064,2025-04-24 21:12:21.657877,0 days 00:00:03.495813,1.3546885835490112,Matern,85.90206838282677,0.008888814333137388,1.5,TPESampler,COMPLETE
523,0.1726188615092263,2025-04-24 21:12:20.584489,2025-04-24 21:12:28.415684,0 days 00:00:07.831195,1.7321161844433017,Matern,382.09700710927854,0.06655281810723367,1.5,TPESampler,COMPLETE
524,1.3307518540988095,2025-04-24 21:12:21.320648,2025-04-24 21:12:25.454036,0 days 00:00:04.133388,31.38700532602741,Matern,512.2637401087474,0.004595222666537765,2.5,TPESampler,COMPLETE
525,1.3307518540977645,2025-04-24 21:12:21.886722,2025-04-24 21:12:29.264039,0 days 00:00:07.377317,0.03478533229498194,Matern,375.58654203968246,0.04901326399809112,1.5,TPESampler,COMPLETE
526,1.3677560057342357,2025-04-24 21:12:25.678856,2025-04-24 21:12:27.614643,0 days 00:00:01.935787,3.338744211665137e-06,Matern,0.007659615202524303,0.7053800951560547,1.5,TPESampler,COMPLETE
527,0.172618073451223,2025-04-24 21:12:27.838822,2025-04-24 21:12:32.746139,0 days 00:00:04.907317,62.014249982446344,Matern,73.14875643760736,1.977046325918697e-05,1.5,TPESampler,COMPLETE
528,0.1726185536035438,2025-04-24 21:12:28.646627,2025-04-24 21:12:32.045585,0 days 00:00:03.398958,499.5203573776572,Matern,3713.3807050404343,0.8739221856180754,1.5,TPESampler,COMPLETE
529,0.1726182081533249,2025-04-24 21:12:29.479339,2025-04-24 21:12:32.812165,0 days 00:00:03.332826,143.19037069861443,Matern,199.74800242797158,0.005530270246815006,1.5,TPESampler,COMPLETE
530,0.2741901063304961,2025-04-24 21:12:32.270817,2025-04-24 21:12:35.647569,0 days 00:00:03.376752,4.07580910330764,Matern,1.1566565380174294,0.10987195401136052,0.5,TPESampler,COMPLETE
531,1.3307518541081305,2025-04-24 21:12:32.925409,2025-04-24 21:12:36.494339,0 days 00:00:03.568930,1.340295035277307,RBF,8.401983216773427,1.979485763313963e-06,1.5,TPESampler,COMPLETE
532,1.367756951442779,2025-04-24 21:12:32.989979,2025-04-24 21:12:36.446584,0 days 00:00:03.456605,1.2727781040214539,RBF,15377.764499385405,0.7173179878364498,2.5,TPESampler,COMPLETE
533,0.17261849128285883,2025-04-24 21:12:35.880462,2025-04-24 21:12:39.003049,0 days 00:00:03.122587,62.53175248426313,Matern,33.11803300716719,0.0009693721065204795,1.5,TPESampler,COMPLETE
534,0.17261856318251215,2025-04-24 21:12:36.602626,2025-04-24 21:12:40.122678,0 days 00:00:03.520052,220.18455929079306,Matern,0.7474938060232402,2.0749829778365804e-05,1.5,TPESampler,COMPLETE
535,1.3307518540977106,2025-04-24 21:12:36.672112,2025-04-24 21:12:40.079023,0 days 00:00:03.406911,49.13938324578859,Matern,255.1683375048752,5.850878175422386e-07,1.5,TPESampler,COMPLETE
536,1.33075185409882,2025-04-24 21:12:39.260184,2025-04-24 21:12:43.468880,0 days 00:00:04.208696,108.53875123602873,Matern,1433.0120704777337,2.5360996624716915e-05,1.5,TPESampler,COMPLETE
537,0.17261856291930294,2025-04-24 21:12:40.207633,2025-04-24 21:12:43.609074,0 days 00:00:03.401441,11.83789309361527,Matern,7.911548383646869,0.0006837160979687851,1.5,TPESampler,COMPLETE
538,1.3307518540949115,2025-04-24 21:12:40.267916,2025-04-24 21:12:43.910881,0 days 00:00:03.642965,1.911069000926377,Matern,600.4393014362466,0.0001726202629214132,1.5,TPESampler,COMPLETE
539,0.17261851228662756,2025-04-24 21:12:43.705025,2025-04-24 21:12:49.836150,0 days 00:00:06.131125,2.361399118371711,Matern,802.0025915302332,0.9248624265269209,1.5,TPESampler,COMPLETE
540,0.27419002585795876,2025-04-24 21:12:43.842561,2025-04-24 21:12:48.080946,0 days 00:00:04.238385,1909.2531439049867,Matern,313.7284677179811,0.0006504314569368504,0.5,TPESampler,COMPLETE
541,0.17261836946314457,2025-04-24 21:12:44.156374,2025-04-24 21:12:48.041712,0 days 00:00:03.885338,1424.4991805561817,Matern,12.577962118539112,2.126473582481078e-06,1.5,TPESampler,COMPLETE
542,0.1726174739192236,2025-04-24 21:12:48.183209,2025-04-24 21:12:51.920868,0 days 00:00:03.737659,7.497151383705031,Matern,52.32245418617,0.06406381364615252,1.5,TPESampler,COMPLETE
543,0.1726185226622458,2025-04-24 21:12:48.257376,2025-04-24 21:12:52.204131,0 days 00:00:03.946755,263.50922425602175,Matern,6.6143688100752245,0.00014259604040260817,1.5,TPESampler,COMPLETE
544,0.1726191345909175,2025-04-24 21:12:50.090090,2025-04-24 21:12:53.061532,0 days 00:00:02.971442,513.0811690384228,Matern,104.70525963459691,0.0015516519586038777,1.5,TPESampler,COMPLETE
545,1.3307518540996675,2025-04-24 21:12:52.140119,2025-04-24 21:12:55.805263,0 days 00:00:03.665144,95.7902427923712,Matern,2713.645191734576,0.006642297628533693,1.5,TPESampler,COMPLETE
546,0.1726188952845195,2025-04-24 21:12:52.479591,2025-04-24 21:12:55.746424,0 days 00:00:03.266833,1.1195736467522983,Matern,27.337426532908346,0.0025772632138080674,1.5,TPESampler,COMPLETE
547,1.3307518540833605,2025-04-24 21:12:53.358539,2025-04-24 21:12:56.479544,0 days 00:00:03.121005,0.005549366734746552,Matern,2.0105886394916344e-05,3.672282519855864e-05,0.5,TPESampler,COMPLETE
548,1.330751854098661,2025-04-24 21:12:55.885902,2025-04-24 21:12:58.919144,0 days 00:00:03.033242,0.00037913009719665224,RBF,0.0005327915946098544,6.07651307134292e-10,0.5,TPESampler,COMPLETE
549,0.17261842754124818,2025-04-24 21:12:55.955195,2025-04-24 21:12:59.676253,0 days 00:00:03.721058,8.980964298071871,Matern,22.112967246686257,1.1240250079455209e-05,1.5,TPESampler,COMPLETE
550,1.3307518540988814,2025-04-24 21:12:56.716422,2025-04-24 21:13:01.943537,0 days 00:00:05.227115,6.817649604134078,Matern,1356.1364902508785,0.0011120992627816444,1.5,TPESampler,COMPLETE
551,1.3307518540993202,2025-04-24 21:12:59.153213,2025-04-24 21:13:03.929412,0 days 00:00:04.776199,5.129905271255461e-07,Matern,9.07506099475329e-05,1.2044228460920226e-06,0.5,TPESampler,COMPLETE
552,0.17261851442628123,2025-04-24 21:12:59.931924,2025-04-24 21:13:04.568819,0 days 00:00:04.636895,1.7482771188705084,Matern,34.45710161517122,0.006992819021887226,1.5,TPESampler,COMPLETE
553,0.17261855087364292,2025-04-24 21:13:02.193312,2025-04-24 21:13:05.960812,0 days 00:00:03.767500,50248.21353072194,Matern,37333.33924800913,0.6743251503413561,1.5,TPESampler,COMPLETE
554,0.17261847406083783,2025-04-24 21:13:04.149015,2025-04-24 21:13:07.615323,0 days 00:00:03.466308,105.18238375359371,Matern,962.0908383559176,0.046101752215066724,1.5,TPESampler,COMPLETE
555,0.17261761013905919,2025-04-24 21:13:04.828043,2025-04-24 21:13:08.828327,0 days 00:00:04.000284,9.116947357103006,Matern,71.73443436088658,0.03088657769664813,1.5,TPESampler,COMPLETE
556,0.1726185388787696,2025-04-24 21:13:06.205304,2025-04-24 21:13:09.325492,0 days 00:00:03.120188,2.1462266158102548,Matern,42.24380999682311,0.05807756492251927,1.5,TPESampler,COMPLETE
557,1.3677569516137074,2025-04-24 21:13:07.833767,2025-04-24 21:13:11.543513,0 days 00:00:03.709746,41.065820321707335,Matern,92466.79329716359,0.6139484114233015,1.5,TPESampler,COMPLETE
558,0.1726185305771111,2025-04-24 21:13:09.134224,2025-04-24 21:13:13.116298,0 days 00:00:03.982074,10.31356413721111,Matern,522.68366902974,0.03992454618442668,1.5,TPESampler,COMPLETE
559,0.27419010661063276,2025-04-24 21:13:09.575161,2025-04-24 21:13:13.632893,0 days 00:00:04.057732,75.21727185955054,Matern,42056.87415509144,0.45786072553193075,0.5,TPESampler,COMPLETE
560,0.27419009311374004,2025-04-24 21:13:11.766654,2025-04-24 21:13:15.408141,0 days 00:00:03.641487,0.050586345192783946,Matern,31.357301763545813,0.11462015798231624,0.5,TPESampler,COMPLETE
561,0.17261848543452118,2025-04-24 21:13:13.370443,2025-04-24 21:13:17.934480,0 days 00:00:04.564037,147.2756206559997,Matern,146.050532523656,0.08718820490691209,1.5,TPESampler,COMPLETE
562,0.17261870333013854,2025-04-24 21:13:13.866413,2025-04-24 21:13:22.155829,0 days 00:00:08.289416,5.977511653940491,Matern,344.2187526343414,0.45518806425162006,1.5,TPESampler,COMPLETE
563,0.1726185553879547,2025-04-24 21:13:15.662321,2025-04-24 21:13:19.277531,0 days 00:00:03.615210,269.91677713926947,Matern,1447.412165527765,0.5365486247315776,1.5,TPESampler,COMPLETE
564,1.3677569513754753,2025-04-24 21:13:18.178652,2025-04-24 21:13:22.536079,0 days 00:00:04.357427,0.0021692433566378594,RBF,10723.481715349979,0.024138773517444177,1.5,TPESampler,COMPLETE
565,1.3307518540988472,2025-04-24 21:13:19.548865,2025-04-24 21:13:24.352496,0 days 00:00:04.803631,680.4634468899602,Matern,66552.3897256772,0.005560129618143001,1.5,TPESampler,COMPLETE
566,1.3307518540965775,2025-04-24 21:13:22.388623,2025-04-24 21:13:28.568031,0 days 00:00:06.179408,0.9055862511477719,Matern,49709.087874457466,5.1441891489646017e-08,1.5,TPESampler,COMPLETE
567,0.1726185013662026,2025-04-24 21:13:22.762196,2025-04-24 21:13:26.209212,0 days 00:00:03.447016,1.896152141257467,Matern,60.449303133800996,0.20687013416471464,1.5,TPESampler,COMPLETE
568,0.27419010622717405,2025-04-24 21:13:24.594197,2025-04-24 21:13:31.750290,0 days 00:00:07.156093,16355.72646663478,Matern,0.3895389573306725,3.167609221710433e-08,0.5,TPESampler,COMPLETE
569,0.21064489162407168,2025-04-24 21:13:26.455407,2025-04-24 21:13:29.232778,0 days 00:00:02.777371,11.858449488562227,RBF,6.35019285310274,0.008453232536752172,1.5,TPESampler,COMPLETE
570,1.3307518540986738,2025-04-24 21:13:28.799860,2025-04-24 21:13:32.756282,0 days 00:00:03.956422,47.57105950090664,Matern,96600.79439411282,8.048715326608753e-06,2.5,TPESampler,COMPLETE
571,1.330751854099717,2025-04-24 21:13:29.462454,2025-04-24 21:13:33.982246,0 days 00:00:04.519792,0.08787195411495317,Matern,54.33772420253874,0.002681467160402965,1.5,TPESampler,COMPLETE
572,1.3677569513092134,2025-04-24 21:13:31.983118,2025-04-24 21:13:34.873255,0 days 00:00:02.890137,1.030588482804686,Matern,22141.119434313547,0.9718905760717192,1.5,TPESampler,COMPLETE
573,0.17261864347630934,2025-04-24 21:13:32.980342,2025-04-24 21:13:36.249705,0 days 00:00:03.269363,1.4787422265230918,Matern,21.942549980604106,0.015987213024979244,1.5,TPESampler,COMPLETE
574,0.17261856508262266,2025-04-24 21:13:34.208080,2025-04-24 21:13:37.312664,0 days 00:00:03.104584,212.27354558708342,Matern,44.0580412622412,1.4852222377922596e-05,1.5,TPESampler,COMPLETE
575,0.17261857745864512,2025-04-24 21:13:35.149707,2025-04-24 21:13:38.459287,0 days 00:00:03.309580,116.64599534118068,Matern,232.60819393804337,0.6423095710693268,1.5,TPESampler,COMPLETE
576,1.3307518540993202,2025-04-24 21:13:36.474791,2025-04-24 21:13:41.030997,0 days 00:00:04.556206,1.0117396217131646e-07,RBF,0.0034192597599857744,5.648674970294483e-06,2.5,TPESampler,COMPLETE
577,0.17261858691860635,2025-04-24 21:13:37.567379,2025-04-24 21:13:41.301987,0 days 00:00:03.734608,6643.895707364206,Matern,14913.519717723255,0.8779687423795598,1.5,TPESampler,COMPLETE
578,0.1726186570814289,2025-04-24 21:13:38.690523,2025-04-24 21:13:43.335035,0 days 00:00:04.644512,798.4453584878103,Matern,671.0155908224215,0.8029618211920913,1.5,TPESampler,COMPLETE
579,0.1726190187306415,2025-04-24 21:13:41.258765,2025-04-24 21:13:44.640685,0 days 00:00:03.381920,2.2752861383098795,Matern,21.73558641766891,0.03712891056450711,1.5,TPESampler,COMPLETE
580,1.3307518541016636,2025-04-24 21:13:41.532651,2025-04-24 21:13:45.505522,0 days 00:00:03.972871,920.894486756841,Matern,7904.610893994513,0.0024925861855059506,1.5,TPESampler,COMPLETE
581,0.17261864633408927,2025-04-24 21:13:43.576580,2025-04-24 21:13:46.569316,0 days 00:00:02.992736,57827.68943496658,Matern,543.5048160128422,0.0007553807443161598,1.5,TPESampler,COMPLETE
