number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
1185,0.3266709631129127,2025-04-24 21:56:21.825957,2025-04-24 21:56:24.188493,0 days 00:00:02.362536,0.07136239362742718,5,,2,9,709,0.6112860812403332,TPESampler,COMPLETE
1186,0.3278378942890402,2025-04-24 21:56:22.552307,2025-04-24 21:56:25.007468,0 days 00:00:02.455161,0.04069854170304168,5,,2,6,696,0.6032609014442781,TPESampler,COMPLETE
1187,0.3284644122831271,2025-04-24 21:56:23.887028,2025-04-24 21:56:27.599462,0 days 00:00:03.712434,0.06682240991212897,10,,3,19,1046,0.6517418403743591,TPESampler,COMPLETE
1188,0.886512407424351,2025-04-24 21:56:24.608251,2025-04-24 21:56:25.852010,0 days 00:00:01.243759,0.010821328137509871,9,log2,10,7,472,0.631410612374425,TPESampler,COMPLETE
1189,0.3595122999771338,2025-04-24 21:56:25.201944,2025-04-24 21:56:26.667300,0 days 00:00:01.465356,0.04492923453967595,9,sqrt,3,4,364,0.8470610275461831,TPESampler,COMPLETE
1190,0.32821956472599345,2025-04-24 21:56:26.075731,2025-04-24 21:56:27.864202,0 days 00:00:01.788471,0.056427553116609575,5,,2,13,469,0.762593814255232,TPESampler,COMPLETE
1191,0.36753120453316823,2025-04-24 21:56:26.883062,2025-04-24 21:56:30.231679,0 days 00:00:03.348617,0.09573020561815164,9,,3,12,1200,0.619926493340902,TPESampler,COMPLETE
1192,0.28465653186406414,2025-04-24 21:56:27.800403,2025-04-24 21:56:31.137027,0 days 00:00:03.336624,0.05027541775002481,6,,1,12,1230,0.6178139706971951,TPESampler,COMPLETE
1193,0.26526168615730494,2025-04-24 21:56:28.210233,2025-04-24 21:56:31.721949,0 days 00:00:03.511716,0.08519751344068935,6,,1,10,1314,0.6006005260109982,TPESampler,COMPLETE
1194,0.32867139244094085,2025-04-24 21:56:30.448536,2025-04-24 21:56:32.551401,0 days 00:00:02.102865,0.05593054482551072,9,log2,1,5,1042,0.6448781762705735,TPESampler,COMPLETE
1195,0.4040217867230123,2025-04-24 21:56:31.336510,2025-04-24 21:56:33.290449,0 days 00:00:01.953939,0.016100183844145417,3,,5,16,519,0.8756026299373452,TPESampler,COMPLETE
1196,0.32822761055484967,2025-04-24 21:56:32.007053,2025-04-24 21:56:35.054882,0 days 00:00:03.047829,0.08242822489123919,6,,2,10,900,0.62218348943805,TPESampler,COMPLETE
1197,0.689303324848518,2025-04-24 21:56:32.767179,2025-04-24 21:56:34.123927,0 days 00:00:01.356748,0.025796562966153354,3,sqrt,10,16,456,0.7788474852773346,TPESampler,COMPLETE
1198,0.3482024723976997,2025-04-24 21:56:33.519350,2025-04-24 21:56:35.137731,0 days 00:00:01.618381,0.08339234889084834,9,log2,1,6,555,0.719889027949949,TPESampler,COMPLETE
1199,0.26682086815280326,2025-04-24 21:56:34.355587,2025-04-24 21:56:37.721592,0 days 00:00:03.366005,0.09446493436803848,5,,1,9,1273,0.6188587783618542,TPESampler,COMPLETE
1200,0.332414733133517,2025-04-24 21:56:35.236534,2025-04-24 21:56:37.983966,0 days 00:00:02.747432,0.09808700007056452,7,,2,10,908,0.6047495697316738,TPESampler,COMPLETE
1201,0.329765751377623,2025-04-24 21:56:35.302785,2025-04-24 21:56:38.644925,0 days 00:00:03.342140,0.06844794354179295,4,,2,8,1280,0.6318162731638033,TPESampler,COMPLETE
1202,0.2993060765488975,2025-04-24 21:56:37.933830,2025-04-24 21:56:40.498091,0 days 00:00:02.564261,0.0729750270093587,4,,1,12,1066,0.6333402016571202,TPESampler,COMPLETE
1203,0.3184350013561409,2025-04-24 21:56:38.251559,2025-04-24 21:56:41.569948,0 days 00:00:03.318389,0.0671878549290732,5,,2,10,1359,0.6360550123176792,TPESampler,COMPLETE
1204,0.33774306490978917,2025-04-24 21:56:38.840323,2025-04-24 21:56:42.554884,0 days 00:00:03.714561,0.09762942813295862,6,,2,9,1279,0.7025916502781955,TPESampler,COMPLETE
1205,0.3332275826767458,2025-04-24 21:56:40.690772,2025-04-24 21:56:44.091561,0 days 00:00:03.400789,0.06772489474718167,5,,2,11,1377,0.6408793022643793,TPESampler,COMPLETE
1206,0.2998774462804416,2025-04-24 21:56:41.788571,2025-04-24 21:56:45.253454,0 days 00:00:03.464883,0.09219685168090694,6,,1,17,1219,0.6686851185981768,TPESampler,COMPLETE
1207,0.29223803244445246,2025-04-24 21:56:42.771780,2025-04-24 21:56:44.553212,0 days 00:00:01.781432,0.07349978522825222,5,,1,5,574,0.6163807692884665,TPESampler,COMPLETE
1208,0.371958335372099,2025-04-24 21:56:44.322911,2025-04-24 21:56:46.325010,0 days 00:00:02.002099,0.0716947414452375,5,log2,3,7,1146,0.6528575689711124,TPESampler,COMPLETE
1209,0.325836774319759,2025-04-24 21:56:44.799925,2025-04-24 21:56:48.885546,0 days 00:00:04.085621,0.08300146402329579,6,,2,13,1336,0.6173645034980799,TPESampler,COMPLETE
1210,0.27322892511290836,2025-04-24 21:56:45.494672,2025-04-24 21:56:49.165592,0 days 00:00:03.670920,0.07622790408317824,5,,1,11,1332,0.6021863618661563,TPESampler,COMPLETE
1211,0.644271796378596,2025-04-24 21:56:46.551118,2025-04-24 21:56:48.040211,0 days 00:00:01.489093,0.019669812986121884,4,sqrt,8,7,582,0.796493688145239,TPESampler,COMPLETE
1212,0.3130081016569291,2025-04-24 21:56:48.252517,2025-04-24 21:56:51.725285,0 days 00:00:03.472768,0.06828715445774872,3,,2,13,1423,0.6261264423571816,TPESampler,COMPLETE
1213,0.28526349130878015,2025-04-24 21:56:49.124779,2025-04-24 21:56:52.457146,0 days 00:00:03.332367,0.07568856465533082,4,,1,5,1225,0.6224928928092678,TPESampler,COMPLETE
1214,0.45749428479758514,2025-04-24 21:56:49.395443,2025-04-24 21:56:51.665383,0 days 00:00:02.269940,0.016932943916597262,3,sqrt,5,2,981,0.8437957407683071,TPESampler,COMPLETE
1215,0.26978029007757137,2025-04-24 21:56:51.827885,2025-04-24 21:56:55.260351,0 days 00:00:03.432466,0.08293546425307932,6,,1,12,1329,0.6140985276042016,TPESampler,COMPLETE
1216,0.2728299430248875,2025-04-24 21:56:51.969591,2025-04-24 21:56:55.413440,0 days 00:00:03.443849,0.07362422974694287,6,,1,6,1352,0.6023974871383182,TPESampler,COMPLETE
1217,0.271955373851914,2025-04-24 21:56:52.733150,2025-04-24 21:56:55.678940,0 days 00:00:02.945790,0.07645025364051845,7,,1,8,1205,0.6113024156511362,TPESampler,COMPLETE
1218,0.28425692729046537,2025-04-24 21:56:55.448333,2025-04-24 21:56:58.157444,0 days 00:00:02.709111,0.09998713122373774,6,sqrt,1,8,1327,0.6250341802908521,TPESampler,COMPLETE
1219,0.28357975491630205,2025-04-24 21:56:55.651840,2025-04-24 21:56:59.040089,0 days 00:00:03.388249,0.07259888820267313,6,,1,11,1038,0.6220118388358685,TPESampler,COMPLETE
1220,0.539222219046673,2025-04-24 21:56:55.917633,2025-04-24 21:56:57.879992,0 days 00:00:01.962359,0.011122054034605032,9,log2,2,17,634,0.9855771057321185,TPESampler,COMPLETE
1221,0.2901203613522603,2025-04-24 21:56:58.109642,2025-04-24 21:57:01.058394,0 days 00:00:02.948752,0.07644098220551429,4,,1,7,1087,0.6328686273374058,TPESampler,COMPLETE
1222,0.4259672066031178,2025-04-24 21:56:58.430798,2025-04-24 21:56:59.410222,0 days 00:00:00.979424,0.04434229687765485,7,,7,10,101,0.8227105127996581,TPESampler,COMPLETE
1223,0.37905943531821007,2025-04-24 21:56:59.278618,2025-04-24 21:57:01.848021,0 days 00:00:02.569403,0.032338569203566724,5,sqrt,4,2,1386,0.7887021601214432,TPESampler,COMPLETE
1224,0.2773784785041304,2025-04-24 21:56:59.634767,2025-04-24 21:57:03.674804,0 days 00:00:04.040037,0.09547296780150619,7,,1,11,1342,0.6180073559585103,TPESampler,COMPLETE
1225,0.3262685876965076,2025-04-24 21:57:01.281364,2025-04-24 21:57:04.139302,0 days 00:00:02.857938,0.06579386764679702,5,,3,14,1002,0.6970916159883509,TPESampler,COMPLETE
1226,0.40960292845177493,2025-04-24 21:57:02.069844,2025-04-24 21:57:03.576501,0 days 00:00:01.506657,0.011339363857610849,10,sqrt,3,4,508,0.9804831023945334,TPESampler,COMPLETE
1227,0.34045019932194714,2025-04-24 21:57:03.763220,2025-04-24 21:57:06.965340,0 days 00:00:03.202120,0.0765650253839291,5,,3,7,1329,0.6363954391365603,TPESampler,COMPLETE
1228,0.2865204554536737,2025-04-24 21:57:03.859854,2025-04-24 21:57:09.197319,0 days 00:00:05.337465,0.056993236323403265,11,,1,16,1494,0.7833159159041873,TPESampler,COMPLETE
1229,0.32405820283970344,2025-04-24 21:57:04.436956,2025-04-24 21:57:06.966519,0 days 00:00:02.529563,0.09883890327594644,5,,3,12,1041,0.6673124019221335,TPESampler,COMPLETE
1230,0.2771657631254467,2025-04-24 21:57:07.127992,2025-04-24 21:57:10.843986,0 days 00:00:03.715994,0.07011662208162033,5,,1,8,1468,0.6551230766767482,TPESampler,COMPLETE
1231,0.27042952612804344,2025-04-24 21:57:07.174659,2025-04-24 21:57:10.892170,0 days 00:00:03.717511,0.0832903720608989,5,,1,7,1458,0.6265068911631888,TPESampler,COMPLETE
1232,0.7405135004447394,2025-04-24 21:57:09.416117,2025-04-24 21:57:10.796145,0 days 00:00:01.380028,0.03675981068001638,4,log2,7,14,424,0.6351148475262707,TPESampler,COMPLETE
1233,0.33543211472579015,2025-04-24 21:57:10.963589,2025-04-24 21:57:14.176917,0 days 00:00:03.213328,0.08281105449407576,5,,2,9,1033,0.606366163404113,TPESampler,COMPLETE
1234,0.607591588219057,2025-04-24 21:57:10.976179,2025-04-24 21:57:13.091076,0 days 00:00:02.114897,0.010986470895499537,9,,10,16,256,0.9828229543624252,TPESampler,COMPLETE
1235,0.33022743699585544,2025-04-24 21:57:10.969051,2025-04-24 21:57:15.237594,0 days 00:00:04.268543,0.07818022576079159,5,,2,8,1358,0.6014683376759594,TPESampler,COMPLETE
1236,0.30213789560508203,2025-04-24 21:57:13.379008,2025-04-24 21:57:16.656764,0 days 00:00:03.277756,0.09705794097273265,12,,1,6,782,0.6202041879658884,TPESampler,COMPLETE
1237,0.3073032472329629,2025-04-24 21:57:14.438294,2025-04-24 21:57:16.930302,0 days 00:00:02.492008,0.05647721234290216,10,sqrt,1,20,1141,0.7214891215891419,TPESampler,COMPLETE
1238,0.6875568595423868,2025-04-24 21:57:15.435379,2025-04-24 21:57:17.636270,0 days 00:00:02.200891,0.02912727369841718,6,log2,9,18,1245,0.7596413994905196,TPESampler,COMPLETE
1239,0.27320962505579244,2025-04-24 21:57:16.876646,2025-04-24 21:57:20.531186,0 days 00:00:03.654540,0.06986325638476697,8,,1,20,1232,0.6631501622625318,TPESampler,COMPLETE
1240,0.3349777546967147,2025-04-24 21:57:17.254967,2025-04-24 21:57:20.013166,0 days 00:00:02.758199,0.09520759342555817,4,,3,6,1084,0.6130363909004087,TPESampler,COMPLETE
1241,0.29681972992501393,2025-04-24 21:57:17.892906,2025-04-24 21:57:20.117801,0 days 00:00:02.224895,0.06786888067068007,4,,1,16,791,0.7460525187564945,TPESampler,COMPLETE
1242,0.33760207342970794,2025-04-24 21:57:20.245109,2025-04-24 21:57:23.392445,0 days 00:00:03.147336,0.060957067226642646,8,,3,10,1004,0.7508668893471012,TPESampler,COMPLETE
1243,0.2834797376322934,2025-04-24 21:57:20.287762,2025-04-24 21:57:23.958816,0 days 00:00:03.671054,0.06737974109799734,6,,1,9,1224,0.6734182464906244,TPESampler,COMPLETE
1244,0.31123056406376925,2025-04-24 21:57:20.790987,2025-04-24 21:57:22.895420,0 days 00:00:02.104433,0.09469368352847177,9,sqrt,1,15,935,0.783370534290323,TPESampler,COMPLETE
1245,0.5812279748050545,2025-04-24 21:57:23.089942,2025-04-24 21:57:24.203920,0 days 00:00:01.113978,0.01619606048300711,8,,10,14,156,0.605367447663527,TPESampler,COMPLETE
1246,0.2903871655632663,2025-04-24 21:57:23.617924,2025-04-24 21:57:27.919722,0 days 00:00:04.301798,0.07052073532457118,6,,1,10,1442,0.6143158474745413,TPESampler,COMPLETE
1247,0.56356528531109,2025-04-24 21:57:24.201552,2025-04-24 21:57:26.330360,0 days 00:00:02.128808,0.08193832336585923,10,log2,8,19,1241,0.8159491838810758,TPESampler,COMPLETE
1248,0.32472101412628457,2025-04-24 21:57:24.471980,2025-04-24 21:57:27.891441,0 days 00:00:03.419461,0.09741742147486455,4,,2,11,1131,0.6390746107336838,TPESampler,COMPLETE
1249,0.2599884901510853,2025-04-24 21:57:26.678422,2025-04-24 21:57:29.548256,0 days 00:00:02.869834,0.0897879823509316,9,,1,12,877,0.6297911464301987,TPESampler,COMPLETE
1250,0.4681676000082856,2025-04-24 21:57:28.056475,2025-04-24 21:57:29.547339,0 days 00:00:01.490864,0.029186270421020285,6,log2,2,3,631,0.8869654427953679,TPESampler,COMPLETE
1251,0.27668117578770207,2025-04-24 21:57:28.104178,2025-04-24 21:57:31.535905,0 days 00:00:03.431727,0.09858512414100785,6,,1,9,1161,0.6293010062069925,TPESampler,COMPLETE
1252,0.2748354231278956,2025-04-24 21:57:29.700711,2025-04-24 21:57:32.638459,0 days 00:00:02.937748,0.06618088767754972,7,,1,12,1050,0.7013242133150627,TPESampler,COMPLETE
1253,0.32614805689898957,2025-04-24 21:57:29.744209,2025-04-24 21:57:32.564654,0 days 00:00:02.820445,0.08206469994694898,7,,2,14,943,0.6955204037296091,TPESampler,COMPLETE
1254,0.3462458289893749,2025-04-24 21:57:31.800193,2025-04-24 21:57:34.812909,0 days 00:00:03.012716,0.0971544004834274,10,,2,10,867,0.6642200767289917,TPESampler,COMPLETE
1255,0.26945738642442174,2025-04-24 21:57:32.718446,2025-04-24 21:57:35.760998,0 days 00:00:03.042552,0.05867868687043179,7,,1,15,924,0.6589714376289508,TPESampler,COMPLETE
1256,0.3470150099160478,2025-04-24 21:57:32.834182,2025-04-24 21:57:35.155905,0 days 00:00:02.321723,0.06311525236458872,4,sqrt,1,3,1170,0.9245963968626827,TPESampler,COMPLETE
1257,0.32404571881740973,2025-04-24 21:57:35.017678,2025-04-24 21:57:38.067801,0 days 00:00:03.050123,0.08468418562629937,6,,2,13,1153,0.7099692570909157,TPESampler,COMPLETE
1258,0.3449835298150525,2025-04-24 21:57:35.377361,2025-04-24 21:57:38.327980,0 days 00:00:02.950619,0.04267761915486523,7,,4,19,1085,0.6956804941751921,TPESampler,COMPLETE
1259,0.34331136349612756,2025-04-24 21:57:35.983048,2025-04-24 21:57:38.466494,0 days 00:00:02.483446,0.09154021394216094,11,,2,15,829,0.6597299508593045,TPESampler,COMPLETE
1260,0.42118318385325904,2025-04-24 21:57:38.266057,2025-04-24 21:57:40.609555,0 days 00:00:02.343498,0.038506896610849446,12,,6,11,577,0.6948260722225545,TPESampler,COMPLETE
1261,0.3890670572996343,2025-04-24 21:57:38.528061,2025-04-24 21:57:40.640319,0 days 00:00:02.112258,0.0987149048255993,3,log2,1,8,1128,0.6533679867652267,TPESampler,COMPLETE
1262,0.2814007652563918,2025-04-24 21:57:38.711609,2025-04-24 21:57:42.036126,0 days 00:00:03.324517,0.09309496937420395,11,,1,12,831,0.6420398487376404,TPESampler,COMPLETE
1263,0.2731215292966451,2025-04-24 21:57:40.768305,2025-04-24 21:57:44.213028,0 days 00:00:03.444723,0.06295698253345346,9,,1,16,1169,0.6859988204933407,TPESampler,COMPLETE
1264,0.27814584565659517,2025-04-24 21:57:40.807052,2025-04-24 21:57:44.655978,0 days 00:00:03.848926,0.09994975348311003,6,,1,10,1473,0.6447044443792089,TPESampler,COMPLETE
1265,0.3205138150841731,2025-04-24 21:57:42.227643,2025-04-24 21:57:44.207362,0 days 00:00:01.979719,0.05260342486344808,10,,2,13,639,0.6260837687649096,TPESampler,COMPLETE
1266,0.33976196236994105,2025-04-24 21:57:44.461275,2025-04-24 21:57:46.645437,0 days 00:00:02.184162,0.07553747938756261,4,sqrt,1,12,741,0.6029607452126103,TPESampler,COMPLETE
1267,0.32855892943268156,2025-04-24 21:57:44.577363,2025-04-24 21:57:47.817648,0 days 00:00:03.240285,0.058347161216567384,9,,3,13,778,0.6434085171444456,TPESampler,COMPLETE
1268,0.2722910850586997,2025-04-24 21:57:45.345679,2025-04-24 21:57:49.319152,0 days 00:00:03.973473,0.08117719172331075,9,,1,12,1010,0.6737675702204577,TPESampler,COMPLETE
1269,0.273832274650756,2025-04-24 21:57:47.263463,2025-04-24 21:57:50.758036,0 days 00:00:03.494573,0.08994031903092846,7,,1,11,973,0.6427950896915328,TPESampler,COMPLETE
1270,0.27779588209200146,2025-04-24 21:57:48.172457,2025-04-24 21:57:50.897864,0 days 00:00:02.725407,0.07517951668864493,9,,1,8,615,0.6505841128713186,TPESampler,COMPLETE
1271,0.27815200311666405,2025-04-24 21:57:49.590951,2025-04-24 21:57:53.490130,0 days 00:00:03.899179,0.036759259769483084,8,,1,16,1388,0.6605643637910593,TPESampler,COMPLETE
1272,0.2989598613390998,2025-04-24 21:57:51.039135,2025-04-24 21:57:54.284179,0 days 00:00:03.245044,0.04296998848870685,4,,1,9,1160,0.6175914425557811,TPESampler,COMPLETE
1273,0.2919246434201421,2025-04-24 21:57:51.487426,2025-04-24 21:57:54.697216,0 days 00:00:03.209790,0.07461966547874253,8,,1,13,919,0.6043611511737805,TPESampler,COMPLETE
1274,0.2842752319059924,2025-04-24 21:57:53.865331,2025-04-24 21:57:57.030497,0 days 00:00:03.165166,0.07865333414582588,8,,1,7,876,0.6573845037813048,TPESampler,COMPLETE
1275,0.33527792225391045,2025-04-24 21:57:54.649775,2025-04-24 21:57:58.163476,0 days 00:00:03.513701,0.09278355335985167,9,,2,17,1118,0.6727326603664643,TPESampler,COMPLETE
1276,0.5945463045395442,2025-04-24 21:57:55.070502,2025-04-24 21:57:56.672018,0 days 00:00:01.601516,0.010594808351387716,4,log2,1,13,687,0.9938570935520356,TPESampler,COMPLETE
1277,0.3565624277481772,2025-04-24 21:57:56.886706,2025-04-24 21:58:00.462545,0 days 00:00:03.575839,0.08964623763557442,11,,3,14,1298,0.6745973984493665,TPESampler,COMPLETE
1278,0.27729650132981315,2025-04-24 21:57:57.239682,2025-04-24 21:58:00.595817,0 days 00:00:03.356135,0.0669893859520993,11,,1,14,1193,0.6528744076342218,TPESampler,COMPLETE
1279,0.3199328045574114,2025-04-24 21:57:58.390410,2025-04-24 21:58:01.786667,0 days 00:00:03.396257,0.04890766520808324,8,,2,13,1183,0.6987031553519152,TPESampler,COMPLETE
1280,0.2845728727028995,2025-04-24 21:58:00.641218,2025-04-24 21:58:03.357579,0 days 00:00:02.716361,0.09200538088076389,9,,1,16,711,0.6922418880445683,TPESampler,COMPLETE
1281,0.34259621245031735,2025-04-24 21:58:00.819128,2025-04-24 21:58:02.645860,0 days 00:00:01.826732,0.032574086543004394,6,sqrt,1,7,794,0.8027555577630943,TPESampler,COMPLETE
1282,0.29790000672667777,2025-04-24 21:58:02.009494,2025-04-24 21:58:05.040821,0 days 00:00:03.031327,0.09689345342063989,3,,1,10,1385,0.6031820820240557,TPESampler,COMPLETE
1283,0.27062170718525647,2025-04-24 21:58:02.871743,2025-04-24 21:58:05.809209,0 days 00:00:02.937466,0.07094329307840663,9,,1,10,892,0.6091939119741292,TPESampler,COMPLETE
1284,0.27443977382049983,2025-04-24 21:58:03.569739,2025-04-24 21:58:06.132421,0 days 00:00:02.562682,0.06597008639973988,9,,1,14,740,0.7092746955270155,TPESampler,COMPLETE
1285,0.6593141703281815,2025-04-24 21:58:05.248929,2025-04-24 21:58:07.221127,0 days 00:00:01.972198,0.08230411013558585,12,sqrt,10,9,1183,0.669918708626962,TPESampler,COMPLETE
1286,0.28069597898711013,2025-04-24 21:58:06.198764,2025-04-24 21:58:09.957225,0 days 00:00:03.758461,0.0856453620785875,9,,1,12,1150,0.6750079398735582,TPESampler,COMPLETE
1287,0.2889039326682388,2025-04-24 21:58:06.456745,2025-04-24 21:58:09.201914,0 days 00:00:02.745169,0.05094497924682031,6,,1,6,815,0.6274423946620187,TPESampler,COMPLETE
1288,0.2663404994125359,2025-04-24 21:58:07.433540,2025-04-24 21:58:11.024326,0 days 00:00:03.590786,0.06093023442977499,8,,1,15,1357,0.6504385644024993,TPESampler,COMPLETE
1289,0.3101492825695164,2025-04-24 21:58:09.405570,2025-04-24 21:58:13.147547,0 days 00:00:03.741977,0.049669694011509745,8,,3,17,1198,0.729109696328945,TPESampler,COMPLETE
1290,0.2736350192435002,2025-04-24 21:58:10.183562,2025-04-24 21:58:13.764604,0 days 00:00:03.581042,0.09563108415661091,6,,1,8,1333,0.6074427961165928,TPESampler,COMPLETE
1291,0.4712758938308246,2025-04-24 21:58:11.226213,2025-04-24 21:58:13.143574,0 days 00:00:01.917361,0.05540196377707138,11,sqrt,8,18,1017,0.8496097528525308,TPESampler,COMPLETE
1292,0.34064268016424054,2025-04-24 21:58:13.368803,2025-04-24 21:58:17.636902,0 days 00:00:04.268099,0.06783932479534494,8,,2,14,1500,0.6234257775136306,TPESampler,COMPLETE
1293,0.39958250683787305,2025-04-24 21:58:13.427288,2025-04-24 21:58:15.822333,0 days 00:00:02.395045,0.04168105633252754,3,log2,1,10,1075,0.6098412555984137,TPESampler,COMPLETE
1294,0.284587786222123,2025-04-24 21:58:14.020332,2025-04-24 21:58:17.642689,0 days 00:00:03.622357,0.04973316536280835,7,,1,14,1210,0.6690903193640659,TPESampler,COMPLETE
1295,0.3400376109020482,2025-04-24 21:58:16.012979,2025-04-24 21:58:19.422770,0 days 00:00:03.409791,0.06924468068802538,7,,3,13,1349,0.7026831031410973,TPESampler,COMPLETE
1296,0.3248388675025814,2025-04-24 21:58:17.799284,2025-04-24 21:58:20.704754,0 days 00:00:02.905470,0.06441386690411202,9,,3,14,982,0.6082568806928639,TPESampler,COMPLETE
1297,0.30664741268642076,2025-04-24 21:58:17.839941,2025-04-24 21:58:20.032464,0 days 00:00:02.192523,0.09658109927435743,4,,1,2,662,0.7170043854063538,TPESampler,COMPLETE
1298,0.33029382844710253,2025-04-24 21:58:19.623931,2025-04-24 21:58:23.476631,0 days 00:00:03.852700,0.04675953562320355,8,,2,15,1471,0.6198709784978593,TPESampler,COMPLETE
1299,0.5347179527320367,2025-04-24 21:58:20.259655,2025-04-24 21:58:21.535416,0 days 00:00:01.275761,0.044361606404808976,3,sqrt,5,18,232,0.7733584544189311,TPESampler,COMPLETE
1300,0.2746488200558134,2025-04-24 21:58:20.949587,2025-04-24 21:58:24.807875,0 days 00:00:03.858288,0.0588406107764645,7,,1,16,1386,0.6902621701807434,TPESampler,COMPLETE
1301,0.2815066794643147,2025-04-24 21:58:21.757279,2025-04-24 21:58:24.476160,0 days 00:00:02.718881,0.07942147532495757,9,,1,13,969,0.6075804827381917,TPESampler,COMPLETE
1302,0.8637133283652959,2025-04-24 21:58:23.676344,2025-04-24 21:58:25.011366,0 days 00:00:01.335022,0.012129630107334761,5,log2,9,16,646,0.6395733129523878,TPESampler,COMPLETE
1303,0.2934263942030589,2025-04-24 21:58:24.765585,2025-04-24 21:58:27.109487,0 days 00:00:02.343902,0.06724778602179654,6,,1,7,732,0.6086282835296197,TPESampler,COMPLETE
1304,0.4034107952356446,2025-04-24 21:58:25.068595,2025-04-24 21:58:27.224634,0 days 00:00:02.156039,0.013414575814251251,3,,5,9,913,0.6129159413489791,TPESampler,COMPLETE
1305,0.3678507935022875,2025-04-24 21:58:25.291750,2025-04-24 21:58:28.603728,0 days 00:00:03.311978,0.01920013808973763,4,,4,10,1214,0.8473275897708863,TPESampler,COMPLETE
1306,0.35326879717878523,2025-04-24 21:58:27.272586,2025-04-24 21:58:30.858402,0 days 00:00:03.585816,0.0917441527723699,6,,4,11,1483,0.6201253989316363,TPESampler,COMPLETE
1307,0.2811015762345916,2025-04-24 21:58:27.418159,2025-04-24 21:58:30.105011,0 days 00:00:02.686852,0.09294158347514335,10,,1,9,808,0.6073893836461743,TPESampler,COMPLETE
1308,0.2801674896645101,2025-04-24 21:58:28.826962,2025-04-24 21:58:32.555243,0 days 00:00:03.728281,0.059042246969367614,8,,1,15,1327,0.6356767620241249,TPESampler,COMPLETE
1309,0.34669186866296686,2025-04-24 21:58:30.310067,2025-04-24 21:58:33.943921,0 days 00:00:03.633854,0.0651210240726688,9,,2,15,1182,0.7595289791836748,TPESampler,COMPLETE
1310,0.2853634049167961,2025-04-24 21:58:31.072956,2025-04-24 21:58:34.428423,0 days 00:00:03.355467,0.06953192129793731,8,,1,15,1110,0.725622217445954,TPESampler,COMPLETE
1311,0.29474937794123623,2025-04-24 21:58:32.748799,2025-04-24 21:58:34.970132,0 days 00:00:02.221333,0.08363637703228834,9,sqrt,1,9,1136,0.6713690619467088,TPESampler,COMPLETE
1312,0.2847924225598905,2025-04-24 21:58:34.160877,2025-04-24 21:58:38.026215,0 days 00:00:03.865338,0.062231642415987096,7,,1,12,1215,0.6642438699184362,TPESampler,COMPLETE
1313,0.2829946688652239,2025-04-24 21:58:34.690374,2025-04-24 21:58:38.023321,0 days 00:00:03.332947,0.09896521552324583,6,,1,8,1096,0.6864321223727421,TPESampler,COMPLETE
1314,0.4675748994778932,2025-04-24 21:58:35.230686,2025-04-24 21:58:37.304286,0 days 00:00:02.073600,0.040664061715762694,12,log2,5,2,1182,0.9796123373583099,TPESampler,COMPLETE
1315,0.2708825125573311,2025-04-24 21:58:37.495007,2025-04-24 21:58:40.374353,0 days 00:00:02.879346,0.08032485780743777,6,,1,12,1066,0.6097966051187155,TPESampler,COMPLETE
1316,0.34064913993852547,2025-04-24 21:58:38.231191,2025-04-24 21:58:41.121627,0 days 00:00:02.890436,0.06197632320933029,8,,3,10,1066,0.6943178423335402,TPESampler,COMPLETE
1317,0.301730021345796,2025-04-24 21:58:38.347339,2025-04-24 21:58:41.403020,0 days 00:00:03.055681,0.0919358722289517,5,,1,12,1176,0.7350212358945667,TPESampler,COMPLETE
1318,0.3290291271986891,2025-04-24 21:58:40.574634,2025-04-24 21:58:42.716506,0 days 00:00:02.141872,0.045331044015215226,5,,2,10,559,0.6028207777824948,TPESampler,COMPLETE
1319,0.7298609799524481,2025-04-24 21:58:41.340304,2025-04-24 21:58:42.762910,0 days 00:00:01.422606,0.04510355007650837,11,log2,10,10,744,0.9534229179122122,TPESampler,COMPLETE
1320,0.2720077014343458,2025-04-24 21:58:41.644045,2025-04-24 21:58:45.627061,0 days 00:00:03.983016,0.0870590855371316,6,,1,14,1500,0.611863998820651,TPESampler,COMPLETE
1321,0.28088185158358975,2025-04-24 21:58:42.868801,2025-04-24 21:58:46.652592,0 days 00:00:03.783791,0.06615406462334303,8,,1,16,1485,0.70255338983982,TPESampler,COMPLETE
1322,0.2783905954465205,2025-04-24 21:58:42.905247,2025-04-24 21:58:46.393173,0 days 00:00:03.487926,0.09346969063955786,6,,1,13,1316,0.711884199004551,TPESampler,COMPLETE
1323,0.3375633608708902,2025-04-24 21:58:45.824557,2025-04-24 21:58:48.791224,0 days 00:00:02.966667,0.05176649239983387,7,,3,10,1125,0.614693830334215,TPESampler,COMPLETE
1324,0.28343035536417616,2025-04-24 21:58:46.609361,2025-04-24 21:58:49.678274,0 days 00:00:03.068913,0.07595686558488418,8,,1,13,1173,0.6685138118997133,TPESampler,COMPLETE
1325,0.28049266410691087,2025-04-24 21:58:46.926483,2025-04-24 21:58:49.494196,0 days 00:00:02.567713,0.05376944415631062,7,,1,14,938,0.748570950820431,TPESampler,COMPLETE
