number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
1285,0.3257531884949792,2025-04-24 22:14:50.256718,2025-04-24 22:14:58.684023,0 days 00:00:08.427305,0.04720508149631362,12,,1,13,1400,0.9131917995808844,TPESampler,COMPLETE
1286,0.34873014104775774,2025-04-24 22:14:51.952734,2025-04-24 22:14:58.646290,0 days 00:00:06.693556,0.0377129426149969,12,,3,8,1110,0.9611946675617974,TPESampler,COMPLETE
1287,0.5397942184757102,2025-04-24 22:14:52.232759,2025-04-24 22:14:53.455391,0 days 00:00:01.222632,0.03439759306444498,3,log2,4,6,675,0.7127029827781548,TPESampler,COMPLETE
1288,0.3120476722891272,2025-04-24 22:14:53.708019,2025-04-24 22:15:00.814610,0 days 00:00:07.106591,0.09154267228619069,10,,2,9,1261,0.9747390743534345,TPESampler,COMPLETE
1289,0.3405883463213832,2025-04-24 22:14:58.792684,2025-04-24 22:15:00.787272,0 days 00:00:01.994588,0.05014521075997091,10,,2,6,257,0.7704997382189714,TPESampler,COMPLETE
1290,0.3162532129823677,2025-04-24 22:14:58.846577,2025-04-24 22:15:06.644057,0 days 00:00:07.797480,0.08837350524590876,10,,2,7,1442,0.9026665388365105,TPESampler,COMPLETE
1291,0.3310962214337083,2025-04-24 22:15:00.944442,2025-04-24 22:15:08.532159,0 days 00:00:07.587717,0.08784586201606916,12,,1,9,1219,0.9309882907340675,TPESampler,COMPLETE
1292,0.3104080101559982,2025-04-24 22:15:00.995121,2025-04-24 22:15:08.590538,0 days 00:00:07.595417,0.07204745312890531,12,,2,8,1153,0.9942710523716668,TPESampler,COMPLETE
1293,0.3585084123797978,2025-04-24 22:15:06.834060,2025-04-24 22:15:12.699663,0 days 00:00:05.865603,0.06872030834366542,10,,3,11,1017,0.9927425298976584,TPESampler,COMPLETE
1294,0.3625243896205537,2025-04-24 22:15:08.709381,2025-04-24 22:15:15.837730,0 days 00:00:07.128349,0.07037097275968016,10,,3,12,1272,0.9819589721634633,TPESampler,COMPLETE
1295,0.3256432955404114,2025-04-24 22:15:08.886906,2025-04-24 22:15:17.816199,0 days 00:00:08.929293,0.09162641047883952,12,,1,13,1328,0.9966294443701327,TPESampler,COMPLETE
1296,0.3420184452292882,2025-04-24 22:15:12.876648,2025-04-24 22:15:20.078558,0 days 00:00:07.201910,0.050984134232861564,12,,3,10,1208,0.9029750423026027,TPESampler,COMPLETE
1297,0.3235918321983371,2025-04-24 22:15:16.046627,2025-04-24 22:15:17.909478,0 days 00:00:01.862851,0.06059015168113344,11,sqrt,3,12,1187,0.8752267180722743,TPESampler,COMPLETE
1298,0.354738519982128,2025-04-24 22:15:17.985027,2025-04-24 22:15:25.791819,0 days 00:00:07.806792,0.07066736504407344,12,,3,12,1263,0.9564394083749403,TPESampler,COMPLETE
1299,0.3721708124489414,2025-04-24 22:15:18.100784,2025-04-24 22:15:19.949790,0 days 00:00:01.849006,0.08668418495733118,12,log2,1,9,1073,0.9312207657476111,TPESampler,COMPLETE
1300,0.8324178493650906,2025-04-24 22:15:20.205191,2025-04-24 22:15:21.399350,0 days 00:00:01.194159,0.014711190826227674,5,log2,9,10,392,0.9662254580032259,TPESampler,COMPLETE
1301,0.3453391477744445,2025-04-24 22:15:20.447733,2025-04-24 22:15:28.175866,0 days 00:00:07.728133,0.04112053981228208,9,,3,14,1470,0.9605250087497668,TPESampler,COMPLETE
1302,0.31520190713898116,2025-04-24 22:15:21.593102,2025-04-24 22:15:26.752666,0 days 00:00:05.159564,0.09543072925187142,10,,2,14,909,0.9591169160668419,TPESampler,COMPLETE
1303,0.364938430402771,2025-04-24 22:15:25.991329,2025-04-24 22:15:34.069762,0 days 00:00:08.078433,0.08023054804080727,12,,3,14,1291,0.9986943965106013,TPESampler,COMPLETE
1304,0.3070333899412187,2025-04-24 22:15:26.947940,2025-04-24 22:15:34.024882,0 days 00:00:07.076942,0.04063493607860115,12,,2,12,1470,0.7441240122337511,TPESampler,COMPLETE
1305,0.3557067448438315,2025-04-24 22:15:28.364280,2025-04-24 22:15:33.747927,0 days 00:00:05.383647,0.06616223171216704,10,,4,10,1058,0.9228161436669017,TPESampler,COMPLETE
1306,0.34050646298689163,2025-04-24 22:15:33.939582,2025-04-24 22:15:40.251724,0 days 00:00:06.312142,0.06657055079068906,10,,1,12,1081,0.8952818516445543,TPESampler,COMPLETE
1307,0.3429701884037562,2025-04-24 22:15:34.203673,2025-04-24 22:15:43.563246,0 days 00:00:09.359573,0.07588798958928471,12,,1,11,1497,0.8905268764810795,TPESampler,COMPLETE
1308,0.648176688662303,2025-04-24 22:15:34.323386,2025-04-24 22:15:36.208866,0 days 00:00:01.885480,0.01668208654337127,7,log2,10,20,1308,0.7286738221192643,TPESampler,COMPLETE
1309,0.39257036555610375,2025-04-24 22:15:36.394991,2025-04-24 22:15:39.464849,0 days 00:00:03.069858,0.042257329155081826,3,,5,16,1374,0.6699296588958431,TPESampler,COMPLETE
1310,0.3598691111287142,2025-04-24 22:15:39.650388,2025-04-24 22:15:41.779817,0 days 00:00:02.129429,0.06318503162566406,12,log2,2,3,1388,0.933065226155195,TPESampler,COMPLETE
1311,0.3591665002051351,2025-04-24 22:15:40.450156,2025-04-24 22:15:47.039252,0 days 00:00:06.589096,0.05717488194499828,11,,3,10,1153,0.9179669385870851,TPESampler,COMPLETE
1312,0.34770340121238685,2025-04-24 22:15:41.957613,2025-04-24 22:15:50.397615,0 days 00:00:08.440002,0.063978860646926,11,,3,13,1471,0.9507563325125804,TPESampler,COMPLETE
1313,0.34664064410720535,2025-04-24 22:15:43.761083,2025-04-24 22:15:49.724504,0 days 00:00:05.963421,0.09433205412627584,12,,1,13,935,0.928352644620924,TPESampler,COMPLETE
1314,0.5120790140686043,2025-04-24 22:15:47.234237,2025-04-24 22:15:48.116366,0 days 00:00:00.882129,0.02198414975345866,12,log2,1,14,241,0.6947932857463505,TPESampler,COMPLETE
1315,0.3305141156646813,2025-04-24 22:15:48.301749,2025-04-24 22:15:56.758774,0 days 00:00:08.457025,0.061665534558639545,12,,1,11,1287,0.9958525951249536,TPESampler,COMPLETE
1316,0.43305068428530913,2025-04-24 22:15:49.904949,2025-04-24 22:15:53.320287,0 days 00:00:03.415338,0.026918089844904947,7,,8,2,724,0.9860730390599416,TPESampler,COMPLETE
1317,0.317465044779271,2025-04-24 22:15:50.586360,2025-04-24 22:15:58.196361,0 days 00:00:07.610001,0.03677948526077969,12,,2,7,1176,0.9970869132777701,TPESampler,COMPLETE
1318,0.36906814172804553,2025-04-24 22:15:53.501464,2025-04-24 22:16:01.662612,0 days 00:00:08.161148,0.06583561057247031,12,,4,6,1330,0.9886474351613649,TPESampler,COMPLETE
1319,0.358718453858262,2025-04-24 22:15:56.942802,2025-04-24 22:16:03.440484,0 days 00:00:06.497682,0.06488028921469188,10,,3,9,1223,0.9219557058401914,TPESampler,COMPLETE
1320,0.34909835761435987,2025-04-24 22:15:58.388754,2025-04-24 22:16:05.479348,0 days 00:00:07.090594,0.0716621555551262,12,,4,13,1243,0.9055775065834962,TPESampler,COMPLETE
1321,0.4387195795146994,2025-04-24 22:16:01.846926,2025-04-24 22:16:04.519645,0 days 00:00:02.672719,0.010388861166405118,4,,6,13,705,0.9852554892018119,TPESampler,COMPLETE
1322,0.40906214087202464,2025-04-24 22:16:03.633036,2025-04-24 22:16:09.612221,0 days 00:00:05.979185,0.09734226368452115,12,,5,11,1073,0.9123985904384107,TPESampler,COMPLETE
1323,0.36596867415253853,2025-04-24 22:16:04.710361,2025-04-24 22:16:13.049520,0 days 00:00:08.339159,0.09898768263460085,12,,3,10,1478,0.9026639972793838,TPESampler,COMPLETE
1324,0.3101830321607187,2025-04-24 22:16:05.660971,2025-04-24 22:16:14.024252,0 days 00:00:08.363281,0.09549662059787987,10,,2,8,1430,0.9982070269241358,TPESampler,COMPLETE
1325,0.5259293432293577,2025-04-24 22:16:09.799025,2025-04-24 22:16:10.865247,0 days 00:00:01.066222,0.09203852632634361,4,log2,8,13,402,0.8198261835659393,TPESampler,COMPLETE
1326,0.3672414490053177,2025-04-24 22:16:11.049653,2025-04-24 22:16:18.767578,0 days 00:00:07.717925,0.09837837713404628,12,,3,13,1251,0.9425039714031445,TPESampler,COMPLETE
1327,0.34003062726993927,2025-04-24 22:16:13.452270,2025-04-24 22:16:19.809744,0 days 00:00:06.357474,0.05845236288074761,10,,3,11,1250,0.7920949602046424,TPESampler,COMPLETE
1328,0.37344635714975033,2025-04-24 22:16:14.447992,2025-04-24 22:16:16.020669,0 days 00:00:01.572677,0.017026895434991578,7,sqrt,4,20,871,0.882007892021516,TPESampler,COMPLETE
1329,0.34952381062751353,2025-04-24 22:16:16.211876,2025-04-24 22:16:17.886108,0 days 00:00:01.674232,0.05696140402116799,12,log2,3,9,1155,0.947833195478955,TPESampler,COMPLETE
1330,0.33214782400994897,2025-04-24 22:16:18.083099,2025-04-24 22:16:26.303132,0 days 00:00:08.220033,0.05045596173114246,11,,1,9,1430,0.9205330787802015,TPESampler,COMPLETE
1331,0.3468996235571581,2025-04-24 22:16:19.016469,2025-04-24 22:16:27.102849,0 days 00:00:08.086380,0.04806969286447802,11,,3,9,1492,0.9217643880154746,TPESampler,COMPLETE
1332,0.3232339298588646,2025-04-24 22:16:19.996295,2025-04-24 22:16:29.545596,0 days 00:00:09.549301,0.06591298964134103,12,,1,9,1452,0.9895977653306199,TPESampler,COMPLETE
1333,0.5227381805261797,2025-04-24 22:16:26.495693,2025-04-24 22:16:27.636473,0 days 00:00:01.140780,0.01074586740106517,7,,5,16,145,0.6980174749386944,TPESampler,COMPLETE
1334,0.4187952405488953,2025-04-24 22:16:27.318285,2025-04-24 22:16:32.067888,0 days 00:00:04.749603,0.030793444313702286,10,,10,8,1070,0.8358199720923398,TPESampler,COMPLETE
1335,0.36841530627438407,2025-04-24 22:16:27.854556,2025-04-24 22:16:35.274518,0 days 00:00:07.419962,0.09231865255836455,12,,3,10,1260,0.9578293404850897,TPESampler,COMPLETE
1336,0.32145010173973415,2025-04-24 22:16:29.728966,2025-04-24 22:16:37.507596,0 days 00:00:07.778630,0.06891602350507373,12,,2,5,1185,0.99774576862254,TPESampler,COMPLETE
1337,0.3150877570282863,2025-04-24 22:16:32.301401,2025-04-24 22:16:38.676755,0 days 00:00:06.375354,0.06621071484040443,12,,1,16,1090,0.8633754455858824,TPESampler,COMPLETE
1338,0.3022770696570453,2025-04-24 22:16:35.466635,2025-04-24 22:16:42.020939,0 days 00:00:06.554304,0.06248354926540439,12,,2,11,1038,0.8760613753066138,TPESampler,COMPLETE
1339,0.34135823302146995,2025-04-24 22:16:37.689180,2025-04-24 22:16:40.221610,0 days 00:00:02.532430,0.05552174927076089,12,sqrt,4,14,1442,0.9574279943395305,TPESampler,COMPLETE
1340,0.7192351351447669,2025-04-24 22:16:38.863403,2025-04-24 22:16:39.979393,0 days 00:00:01.115990,0.013102349388354037,3,sqrt,10,17,330,0.689092648733771,TPESampler,COMPLETE
1341,0.3851553504072742,2025-04-24 22:16:40.167675,2025-04-24 22:16:43.934561,0 days 00:00:03.766886,0.025802037657338538,6,,6,7,880,0.8084647333657886,TPESampler,COMPLETE
1342,0.564531347702162,2025-04-24 22:16:40.467458,2025-04-24 22:16:41.267671,0 days 00:00:00.800213,0.04584630098760164,8,log2,2,9,147,0.9771790101826918,TPESampler,COMPLETE
1343,0.5582065295658584,2025-04-24 22:16:41.471949,2025-04-24 22:16:42.871363,0 days 00:00:01.399414,0.012433919280593576,6,log2,1,10,590,0.6014189872735358,TPESampler,COMPLETE
1344,0.3738464850233676,2025-04-24 22:16:42.227735,2025-04-24 22:16:52.105141,0 days 00:00:09.877406,0.07255609576178329,12,,3,8,1412,0.9943835221590891,TPESampler,COMPLETE
1345,0.3782820891599146,2025-04-24 22:16:43.059318,2025-04-24 22:16:45.016213,0 days 00:00:01.956895,0.09083722962349661,12,sqrt,5,3,1008,0.9641751037486154,TPESampler,COMPLETE
1346,0.3955879488639035,2025-04-24 22:16:44.131093,2025-04-24 22:16:46.022182,0 days 00:00:01.891089,0.07398262695070586,8,log2,5,13,1135,0.7730562106033761,TPESampler,COMPLETE
1347,0.7241960458392321,2025-04-24 22:16:45.205541,2025-04-24 22:16:46.285215,0 days 00:00:01.079674,0.011472898993491538,4,sqrt,9,8,309,0.9438754454788655,TPESampler,COMPLETE
1348,0.3461250695766122,2025-04-24 22:16:46.241107,2025-04-24 22:16:48.238837,0 days 00:00:01.997730,0.09787241011669516,10,log2,3,12,1040,0.924444251164873,TPESampler,COMPLETE
1349,0.42890845924943694,2025-04-24 22:16:46.559439,2025-04-24 22:16:49.064989,0 days 00:00:02.505550,0.074237865772138,12,sqrt,9,12,1443,0.8281278811231795,TPESampler,COMPLETE
1350,0.3817277136170893,2025-04-24 22:16:48.441137,2025-04-24 22:16:50.824276,0 days 00:00:02.383139,0.09603998357260168,11,sqrt,5,11,1462,0.9237278476900539,TPESampler,COMPLETE
1351,0.3035698055807669,2025-04-24 22:16:49.267903,2025-04-24 22:16:58.088332,0 days 00:00:08.820429,0.0401368284329392,12,,2,11,1475,0.9143060188422443,TPESampler,COMPLETE
1352,0.37060400469799487,2025-04-24 22:16:51.107025,2025-04-24 22:16:58.079418,0 days 00:00:06.972393,0.05450038607132331,12,,4,9,1109,0.9966600950632823,TPESampler,COMPLETE
1353,0.6334176051585931,2025-04-24 22:16:52.290488,2025-04-24 22:16:53.664376,0 days 00:00:01.373888,0.019401077614994548,10,log2,10,5,1015,0.9028874656857081,TPESampler,COMPLETE
1354,0.37339357093379044,2025-04-24 22:16:53.858626,2025-04-24 22:17:02.333518,0 days 00:00:08.474892,0.07365161324588815,12,,4,13,1386,0.9955991086230084,TPESampler,COMPLETE
1355,0.3722652846874392,2025-04-24 22:16:58.222322,2025-04-24 22:17:00.656306,0 days 00:00:02.433984,0.015589432247227976,5,,4,15,675,0.7306346774402527,TPESampler,COMPLETE
1356,0.35944676496699307,2025-04-24 22:16:58.266686,2025-04-24 22:17:07.376133,0 days 00:00:09.109447,0.038660449400024596,12,,3,5,1449,0.980492328592539,TPESampler,COMPLETE
1357,0.347837368071003,2025-04-24 22:17:00.832833,2025-04-24 22:17:09.699790,0 days 00:00:08.866957,0.04133980177878429,12,,3,13,1466,0.9725157453319235,TPESampler,COMPLETE
1358,0.28943817131703026,2025-04-24 22:17:02.525561,2025-04-24 22:17:10.685815,0 days 00:00:08.160254,0.09370723986607625,12,,2,13,1279,0.9942823665271616,TPESampler,COMPLETE
1359,0.5802080302028925,2025-04-24 22:17:07.568174,2025-04-24 22:17:08.420442,0 days 00:00:00.852268,0.013097888006105863,4,,3,2,104,0.6275804899755122,TPESampler,COMPLETE
1360,0.3360982527334405,2025-04-24 22:17:08.598988,2025-04-24 22:17:16.816394,0 days 00:00:08.217406,0.07203353099384227,10,,1,16,1472,0.9409122674681208,TPESampler,COMPLETE
1361,0.3301529410585268,2025-04-24 22:17:09.908676,2025-04-24 22:17:20.095996,0 days 00:00:10.187320,0.044594552459101246,12,,1,8,1472,0.9957718250506392,TPESampler,COMPLETE
1362,0.31888854363313884,2025-04-24 22:17:11.032204,2025-04-24 22:17:17.291470,0 days 00:00:06.259266,0.04019679690513588,10,,2,10,1100,0.995331531877375,TPESampler,COMPLETE
1363,0.300504029727932,2025-04-24 22:17:16.995816,2025-04-24 22:17:24.364203,0 days 00:00:07.368387,0.08994422361615291,12,,2,12,1153,0.9901436722058191,TPESampler,COMPLETE
1364,0.32254870151413556,2025-04-24 22:17:17.493568,2025-04-24 22:17:26.890758,0 days 00:00:09.397190,0.08986403267560396,12,,1,15,1448,0.9959692648715887,TPESampler,COMPLETE
1365,0.29909717770637795,2025-04-24 22:17:20.275000,2025-04-24 22:17:27.280127,0 days 00:00:07.005127,0.06231987601942668,12,,2,18,1074,0.993947200467228,TPESampler,COMPLETE
1366,0.42993837765670845,2025-04-24 22:17:24.545737,2025-04-24 22:17:25.410285,0 days 00:00:00.864548,0.029513690810178718,10,sqrt,4,11,213,0.7002185272654206,TPESampler,COMPLETE
1367,0.364533402832415,2025-04-24 22:17:25.605070,2025-04-24 22:17:34.718920,0 days 00:00:09.113850,0.09440754884347666,12,,3,17,1470,0.997715453778284,TPESampler,COMPLETE
1368,0.4076046008824111,2025-04-24 22:17:27.074487,2025-04-24 22:17:29.722779,0 days 00:00:02.648292,0.06473802781651242,3,,7,6,959,0.751719764388468,TPESampler,COMPLETE
1369,0.34511384111162846,2025-04-24 22:17:27.531577,2025-04-24 22:17:34.536312,0 days 00:00:07.004735,0.06911147515037552,9,,1,12,1266,0.99259908977969,TPESampler,COMPLETE
1370,0.6566275929405889,2025-04-24 22:17:29.912092,2025-04-24 22:17:30.727035,0 days 00:00:00.814943,0.012237810032670018,9,sqrt,4,19,169,0.9837848030249996,TPESampler,COMPLETE
1371,0.4022491251786136,2025-04-24 22:17:30.908456,2025-04-24 22:17:37.719688,0 days 00:00:06.811232,0.09579917806105777,11,,5,14,1156,0.9960063723726642,TPESampler,COMPLETE
1372,0.3072649741327009,2025-04-24 22:17:34.712825,2025-04-24 22:17:40.774772,0 days 00:00:06.061947,0.09371672345452234,10,,2,12,1069,0.9410219832984091,TPESampler,COMPLETE
1373,0.5507899202635889,2025-04-24 22:17:34.927950,2025-04-24 22:17:36.101190,0 days 00:00:01.173240,0.010434969500791527,5,sqrt,5,9,501,0.9754610645711848,TPESampler,COMPLETE
1374,0.32732905751255836,2025-04-24 22:17:36.283406,2025-04-24 22:17:44.066592,0 days 00:00:07.783186,0.06443871544441222,12,,1,11,1246,0.9586018812578447,TPESampler,COMPLETE
1375,0.3635133143528041,2025-04-24 22:17:37.912683,2025-04-24 22:17:44.758516,0 days 00:00:06.845833,0.08648741703844047,12,,3,14,1084,0.9953954173506718,TPESampler,COMPLETE
1376,0.29831271316618385,2025-04-24 22:17:40.995626,2025-04-24 22:17:50.324734,0 days 00:00:09.329108,0.0980850733508583,12,,2,9,1392,0.9994354286966873,TPESampler,COMPLETE
1377,0.7512626738902921,2025-04-24 22:17:44.248527,2025-04-24 22:17:45.319493,0 days 00:00:01.070966,0.013651533950537224,4,sqrt,6,19,199,0.7492128243814408,TPESampler,COMPLETE
1378,0.34967460676552764,2025-04-24 22:17:45.249025,2025-04-24 22:17:47.568355,0 days 00:00:02.319330,0.0887214225159701,12,log2,2,12,1130,0.9959999995447968,TPESampler,COMPLETE
1379,0.3562165939916611,2025-04-24 22:17:45.754777,2025-04-24 22:17:54.322994,0 days 00:00:08.568217,0.05906582234317306,11,,3,15,1277,0.9957001022821731,TPESampler,COMPLETE
1380,0.2988197259554607,2025-04-24 22:17:47.906378,2025-04-24 22:17:55.183061,0 days 00:00:07.276683,0.0974009160616575,10,,2,15,1133,0.9984976594561399,TPESampler,COMPLETE
1381,0.31886706592664316,2025-04-24 22:17:50.595789,2025-04-24 22:17:58.389868,0 days 00:00:07.794079,0.06043877868610781,10,,2,12,1256,0.9728288674958666,TPESampler,COMPLETE
1382,0.3249522512716614,2025-04-24 22:17:54.829508,2025-04-24 22:18:01.661267,0 days 00:00:06.831759,0.05681398310930565,10,,1,12,1129,0.9184498374127138,TPESampler,COMPLETE
1383,0.3799001198962552,2025-04-24 22:17:55.437072,2025-04-24 22:17:57.149291,0 days 00:00:01.712219,0.07729772838623522,12,log2,1,13,709,0.67845022876285,TPESampler,COMPLETE
1384,0.3164423288768255,2025-04-24 22:17:57.419673,2025-04-24 22:18:05.283249,0 days 00:00:07.863576,0.04524831840621429,12,,2,9,1294,0.9072931797676901,TPESampler,COMPLETE
1385,0.33659742460878656,2025-04-24 22:17:58.587107,2025-04-24 22:18:00.767614,0 days 00:00:02.180507,0.091020029264923,12,sqrt,4,14,1285,0.9590718302785824,TPESampler,COMPLETE
1386,0.35763892954535575,2025-04-24 22:18:01.004232,2025-04-24 22:18:05.864016,0 days 00:00:04.859784,0.011286791521575058,6,,1,16,1372,0.7112811872336027,TPESampler,COMPLETE
1387,0.30252937462835355,2025-04-24 22:18:01.890834,2025-04-24 22:18:11.089989,0 days 00:00:09.199155,0.08576991012564814,12,,2,11,1498,0.9752131965101691,TPESampler,COMPLETE
1388,0.3018660896794256,2025-04-24 22:18:05.520248,2025-04-24 22:18:13.308870,0 days 00:00:07.788622,0.08688836127990085,12,,2,14,1264,0.9640713905084723,TPESampler,COMPLETE
1389,0.36895706331645295,2025-04-24 22:18:06.105906,2025-04-24 22:18:15.332501,0 days 00:00:09.226595,0.0642067924009902,12,,3,9,1496,0.9979244840761349,TPESampler,COMPLETE
1390,0.3383820099348046,2025-04-24 22:18:11.310621,2025-04-24 22:18:18.956084,0 days 00:00:07.645463,0.07307674499454392,10,,1,13,1321,0.9926754822610262,TPESampler,COMPLETE
1391,0.3730822981389609,2025-04-24 22:18:13.514034,2025-04-24 22:18:20.328853,0 days 00:00:06.814819,0.0900679295590034,10,,4,9,1157,0.9860592632163456,TPESampler,COMPLETE
1392,0.30048275117735734,2025-04-24 22:18:15.523754,2025-04-24 22:18:24.237648,0 days 00:00:08.713894,0.03898844999007711,11,,2,10,1478,0.9883523619237014,TPESampler,COMPLETE
1393,0.36179449554700965,2025-04-24 22:18:19.150202,2025-04-24 22:18:28.337804,0 days 00:00:09.187602,0.09344503037974494,12,,3,12,1459,0.9977566944969237,TPESampler,COMPLETE
1394,0.2977387050189779,2025-04-24 22:18:20.518430,2025-04-24 22:18:27.262658,0 days 00:00:06.744228,0.09389274721557017,12,,2,18,1096,0.894735902092671,TPESampler,COMPLETE
1395,0.46015016802405073,2025-04-24 22:18:24.431825,2025-04-24 22:18:26.114920,0 days 00:00:01.683095,0.04089644054749748,4,sqrt,10,18,1238,0.8867371471548124,TPESampler,COMPLETE
1396,0.29401556715403826,2025-04-24 22:18:26.305645,2025-04-24 22:18:34.072181,0 days 00:00:07.766536,0.0900175042763351,12,,2,10,1211,0.9833480210210788,TPESampler,COMPLETE
1397,0.4216962441048613,2025-04-24 22:18:27.457889,2025-04-24 22:18:30.742499,0 days 00:00:03.284610,0.04418200948512112,8,,8,12,797,0.756085942840338,TPESampler,COMPLETE
1398,0.34987619659730035,2025-04-24 22:18:28.536261,2025-04-24 22:18:34.141128,0 days 00:00:05.604867,0.09381060645044945,9,,1,9,1253,0.7815053764954534,TPESampler,COMPLETE
1399,0.3208977880304426,2025-04-24 22:18:30.934057,2025-04-24 22:18:39.309460,0 days 00:00:08.375403,0.09934670102137184,12,,1,14,1301,0.9671566264495148,TPESampler,COMPLETE
1400,0.42497680605679333,2025-04-24 22:18:34.238385,2025-04-24 22:18:35.975078,0 days 00:00:01.736693,0.047596702794465894,11,sqrt,9,8,976,0.9337964241296988,TPESampler,COMPLETE
1401,0.36250545997759526,2025-04-24 22:18:34.356287,2025-04-24 22:18:42.390385,0 days 00:00:08.034098,0.06604914218550928,12,,3,13,1221,0.9992520863583415,TPESampler,COMPLETE
1402,0.33036879182952517,2025-04-24 22:18:36.161786,2025-04-24 22:18:42.476912,0 days 00:00:06.315126,0.09518448767871635,10,,1,5,1062,0.9770101703808154,TPESampler,COMPLETE
1403,0.4823687716603287,2025-04-24 22:18:39.516946,2025-04-24 22:18:40.413222,0 days 00:00:00.896276,0.05692824191029113,7,log2,2,16,270,0.7060697673048453,TPESampler,COMPLETE
1404,0.29537565998984644,2025-04-24 22:18:40.602642,2025-04-24 22:18:48.917909,0 days 00:00:08.315267,0.08343274660521868,12,,2,11,1280,0.9894351582907668,TPESampler,COMPLETE
1405,0.32461785591773046,2025-04-24 22:18:42.554647,2025-04-24 22:18:52.177993,0 days 00:00:09.623346,0.03852241913709287,12,,1,15,1468,0.9964887526957521,TPESampler,COMPLETE
1406,0.43212991236288995,2025-04-24 22:18:42.665781,2025-04-24 22:18:44.798522,0 days 00:00:02.132741,0.09905570093673936,8,,9,10,523,0.6144313781933316,TPESampler,COMPLETE
1407,0.3432741753663004,2025-04-24 22:18:45.022870,2025-04-24 22:18:51.590501,0 days 00:00:06.567631,0.06832995648548074,10,,1,9,1151,0.9630117203539053,TPESampler,COMPLETE
1408,0.3692104889262094,2025-04-24 22:18:49.100603,2025-04-24 22:18:51.538867,0 days 00:00:02.438264,0.03274907805066192,4,,2,20,898,0.6732340319630952,TPESampler,COMPLETE
1409,0.32323781766158965,2025-04-24 22:18:51.700073,2025-04-24 22:19:00.046146,0 days 00:00:08.346073,0.09931025482228696,11,,1,7,1263,0.9558395296053458,TPESampler,COMPLETE
1410,0.46097976750111647,2025-04-24 22:18:51.744466,2025-04-24 22:18:53.755128,0 days 00:00:02.010662,0.027456371464496795,7,sqrt,10,8,927,0.789501422852631,TPESampler,COMPLETE
1411,0.4379793763147664,2025-04-24 22:18:52.406841,2025-04-24 22:18:55.803775,0 days 00:00:03.396934,0.06317277859506264,5,,10,19,1020,0.7196785464862576,TPESampler,COMPLETE
1412,0.3285841943932531,2025-04-24 22:18:53.939056,2025-04-24 22:19:01.680955,0 days 00:00:07.741899,0.06428740979357142,11,,1,7,1206,0.9909636330921445,TPESampler,COMPLETE
1413,0.3424305990684326,2025-04-24 22:18:55.984878,2025-04-24 22:18:57.838852,0 days 00:00:01.853974,0.07769514985271207,12,log2,3,16,1469,0.9874891010318305,TPESampler,COMPLETE
1414,0.3926839209943206,2025-04-24 22:18:58.023975,2025-04-24 22:19:05.314173,0 days 00:00:07.290198,0.0960435809083992,12,,4,7,1217,0.9654612872688285,TPESampler,COMPLETE
1415,0.30081278718303844,2025-04-24 22:19:00.222275,2025-04-24 22:19:07.623903,0 days 00:00:07.401628,0.07653901326749071,12,,2,13,1154,0.990490374144591,TPESampler,COMPLETE
1416,0.31489128721024406,2025-04-24 22:19:01.857900,2025-04-24 22:19:08.563288,0 days 00:00:06.705388,0.06437745414134366,12,,1,9,1027,0.9503323399153467,TPESampler,COMPLETE
1417,0.4063929301320373,2025-04-24 22:19:05.579856,2025-04-24 22:19:07.034565,0 days 00:00:01.454709,0.0105924200289933,11,sqrt,5,5,785,0.8291658405370496,TPESampler,COMPLETE
1418,0.3645488366951082,2025-04-24 22:19:07.217625,2025-04-24 22:19:14.079856,0 days 00:00:06.862231,0.0989720255686654,11,,3,10,1232,0.9166250953688433,TPESampler,COMPLETE
1419,0.34321855192696343,2025-04-24 22:19:07.837676,2025-04-24 22:19:12.034236,0 days 00:00:04.196560,0.03217508835823667,8,,2,20,1195,0.6203449688406462,TPESampler,COMPLETE
1420,0.2895863322788703,2025-04-24 22:19:08.755391,2025-04-24 22:19:15.515484,0 days 00:00:06.760093,0.09658324370919073,12,,2,11,1032,0.994599651344871,TPESampler,COMPLETE
1421,0.2998432058647431,2025-04-24 22:19:12.218643,2025-04-24 22:19:20.467957,0 days 00:00:08.249314,0.0964231868626141,12,,2,11,1305,0.971690735842291,TPESampler,COMPLETE
1422,0.29476994900618647,2025-04-24 22:19:14.300385,2025-04-24 22:19:22.217164,0 days 00:00:07.916779,0.0989574129558188,11,,2,11,1321,0.9569312544701359,TPESampler,COMPLETE
1423,0.7201395614401344,2025-04-24 22:19:15.721358,2025-04-24 22:19:16.485263,0 days 00:00:00.763905,0.011592957429302084,12,sqrt,7,8,154,0.8744081390003128,TPESampler,COMPLETE
1424,0.5110326071273588,2025-04-24 22:19:16.662300,2025-04-24 22:19:17.600515,0 days 00:00:00.938215,0.018803204807657386,8,,9,20,107,0.7870929705983984,TPESampler,COMPLETE
1425,0.3774588148554378,2025-04-24 22:19:17.780565,2025-04-24 22:19:24.535777,0 days 00:00:06.755212,0.09647126994804159,12,,3,9,1099,0.9756030809470877,TPESampler,COMPLETE
